"","Sp.id","nit","temp","id","r.exp"
"438","Pediastrum_boryanum",60,20,"2.4",0.150898715665483
"439","Pediastrum_boryanum",60,25,"1.1",0.216613664384636
"440","Pediastrum_boryanum",60,25,"1.2",0.433116799171146
"441","Pediastrum_boryanum",60,30,"2.1",0.147068334561964
"442","Pediastrum_boryanum",60,30,"2.2",0.298539198318462
"443","Pediastrum_boryanum",60,35,"2.1",-0.0428524344686461
"444","Pediastrum_boryanum",60,35,"2.2",0.0250831965016502
"445","Pediastrum_boryanum",200,15,"2.1",0.106054656463499
"446","Pediastrum_boryanum",200,15,"2.2",0.0963662874581891
"447","Pediastrum_boryanum",200,20,"1.1",0.191142668766544
"448","Pediastrum_boryanum",200,20,"1.2",0.125519796784165
"449","Pediastrum_boryanum",200,20,"2.3",0.340904601868452
"450","Pediastrum_boryanum",200,20,"2.4",0.214730717317443
"451","Pediastrum_boryanum",200,25,"1.1",0.185492507404345
"452","Pediastrum_boryanum",200,25,"1.2",0.298318646110583
"453","Pediastrum_boryanum",200,30,"2.1",0.484131637867044
"454","Pediastrum_boryanum",200,30,"2.2",0.139611698785087
"455","Pediastrum_boryanum",200,35,"2.1",-0.0478770176373422
"456","Pediastrum_boryanum",200,35,"2.2",0.12785906122265
"457","Pediastrum_boryanum",500,15,"2.1",-0.015787037626272
"458","Pediastrum_boryanum",500,15,"2.2",0.216822067074666
"459","Pediastrum_boryanum",500,20,"1.1",0.264766527211638
"460","Pediastrum_boryanum",500,20,"1.2",0.318686888224078
"461","Pediastrum_boryanum",500,20,"2.3",0.357512310403028
"462","Pediastrum_boryanum",500,20,"2.4",0.342957281671441
"463","Pediastrum_boryanum",500,25,"1.1",0.330180587653518
"464","Pediastrum_boryanum",500,25,"1.2",0.507240908941081
"465","Pediastrum_boryanum",500,30,"2.1",0.299061517417837
"466","Pediastrum_boryanum",500,30,"2.2",0.179746258891324
"467","Pediastrum_boryanum",500,35,"2.1",NA
"468","Pediastrum_boryanum",500,35,"2.2",-0.0262567696601588
"469","Pediastrum_boryanum",1000,15,"2.1",0.300343840896825
"470","Pediastrum_boryanum",1000,15,"2.2",0.300645080378346
"471","Pediastrum_boryanum",1000,20,"1.1",0.413136177167831
"472","Pediastrum_boryanum",1000,20,"1.2",0.415556238687159
"473","Pediastrum_boryanum",1000,20,"2.3",0.455365103508469
"474","Pediastrum_boryanum",1000,20,"2.4",0.439860206813622
"475","Pediastrum_boryanum",1000,25,"1.1",0.514706807457059
"476","Pediastrum_boryanum",1000,25,"1.2",0.362318952548039
"477","Pediastrum_boryanum",1000,30,"2.1",0.548789891480136
"478","Pediastrum_boryanum",1000,30,"2.2",0.46591728971308
"479","Pediastrum_boryanum",1000,35,"2.1",-0.0335573190323787
"480","Pediastrum_boryanum",1000,35,"2.2",0.221877544158584
"481","Cyclotella_meneghiniana",1,15,"2.1",-0.0835776002419814
"482","Cyclotella_meneghiniana",1,15,"2.2",0.181355422103193
"483","Cyclotella_meneghiniana",1,20,"1.1",0.0821396928832625
"484","Cyclotella_meneghiniana",1,20,"1.2",0.175561438997812
"485","Cyclotella_meneghiniana",1,20,"2.3",0.410180105721421
"486","Cyclotella_meneghiniana",1,20,"2.4",0.902514943162092
"487","Cyclotella_meneghiniana",1,25,"1.1",0.780482380552994
"488","Cyclotella_meneghiniana",1,25,"1.2",0.923516938753531
"489","Cyclotella_meneghiniana",1,30,"2.1",0.216459337455958
"490","Cyclotella_meneghiniana",1,30,"2.2",0.267361866744884
"491","Cyclotella_meneghiniana",1,35,"2.1",NA
"492","Cyclotella_meneghiniana",1,35,"2.2",-0.135158706970997
"493","Cyclotella_meneghiniana",2,15,"2.1",0.384147828275021
"494","Cyclotella_meneghiniana",2,15,"2.2",0.04572112464113
"495","Cyclotella_meneghiniana",2,20,"1.1",0.468295713663
"496","Cyclotella_meneghiniana",2,20,"1.2",0.529193413750935
"497","Cyclotella_meneghiniana",2,20,"2.3",0.398845641752636
"498","Cyclotella_meneghiniana",2,20,"2.4",0.315377417272327
"499","Cyclotella_meneghiniana",2,25,"1.1",0.411653824735398
"500","Cyclotella_meneghiniana",2,25,"1.2",0.499444960251963
"501","Cyclotella_meneghiniana",2,30,"2.1",-0.0314768921920084
"502","Cyclotella_meneghiniana",2,30,"2.2",0.7019766619205
"503","Cyclotella_meneghiniana",2,35,"2.1",0.353281601319495
"504","Cyclotella_meneghiniana",2,35,"2.2",0.0298204330318051
"505","Cyclotella_meneghiniana",4,15,"2.1",0.0397608692123405
"506","Cyclotella_meneghiniana",4,15,"2.2",3.01439399418187e-09
"507","Cyclotella_meneghiniana",4,20,"1.1",0.164963550814306
"508","Cyclotella_meneghiniana",4,20,"1.2",0.269027797527057
"509","Cyclotella_meneghiniana",4,20,"2.3",0.0862351681026781
"510","Cyclotella_meneghiniana",4,20,"2.4",0.381988982753879
"511","Cyclotella_meneghiniana",4,25,"1.1",0.140356196269483
"512","Cyclotella_meneghiniana",4,25,"1.2",0.0428004340544337
"513","Cyclotella_meneghiniana",4,30,"2.1",-0.135552160362345
"514","Cyclotella_meneghiniana",4,30,"2.2",0.613989059153383
"515","Cyclotella_meneghiniana",4,35,"2.1",-0.095886184900445
"516","Cyclotella_meneghiniana",4,35,"2.2",-0.154965403722479
"517","Cyclotella_meneghiniana",10,15,"2.1",0.32276853346408
"518","Cyclotella_meneghiniana",10,15,"2.2",0.23698854950649
"519","Cyclotella_meneghiniana",10,20,"1.1",0.18678198373477
"520","Cyclotella_meneghiniana",10,20,"1.2",0.156961761788015
"521","Cyclotella_meneghiniana",10,20,"2.3",0.636691965097643
"522","Cyclotella_meneghiniana",10,20,"2.4",-0.202980700568109
"523","Cyclotella_meneghiniana",10,25,"1.1",-0.00253094291076714
"524","Cyclotella_meneghiniana",10,25,"1.2",0.181240810444073
"525","Cyclotella_meneghiniana",10,30,"2.1",0.0638923676173333
"526","Cyclotella_meneghiniana",10,30,"2.2",0.184893368077481
"527","Cyclotella_meneghiniana",10,35,"2.1",NA
"528","Cyclotella_meneghiniana",10,35,"2.2",-0.184152587815588
"529","Cyclotella_meneghiniana",20,15,"2.1",0.24140710513937
"530","Cyclotella_meneghiniana",20,15,"2.2",0.326141502965138
"531","Cyclotella_meneghiniana",20,20,"1.1",0.307595521581259
"532","Cyclotella_meneghiniana",20,20,"1.2",0.258790708629273
"533","Cyclotella_meneghiniana",20,20,"2.3",0.29635946755063
"534","Cyclotella_meneghiniana",20,20,"2.4",0.354246929868831
"535","Cyclotella_meneghiniana",20,25,"1.1",0.130487230333038
"536","Cyclotella_meneghiniana",20,25,"1.2",0.257953699244725
"537","Cyclotella_meneghiniana",20,30,"2.1",0.261775735642993
"538","Cyclotella_meneghiniana",20,30,"2.2",NA
"539","Cyclotella_meneghiniana",20,35,"2.1",0.02167749529115
"540","Cyclotella_meneghiniana",20,35,"2.2",-0.0972864763703621
"541","Cyclotella_meneghiniana",40,15,"2.1",-0.0133103237723831
"542","Cyclotella_meneghiniana",40,15,"2.2",-0.0550319294479673
"543","Cyclotella_meneghiniana",40,20,"1.1",0.340135636652164
"544","Cyclotella_meneghiniana",40,20,"1.2",0.152662414018468
"545","Cyclotella_meneghiniana",40,20,"2.3",0.128387418257953
"546","Cyclotella_meneghiniana",40,20,"2.4",0.358373107440335
"547","Cyclotella_meneghiniana",40,25,"1.1",-0.152908965361606
"548","Cyclotella_meneghiniana",40,25,"1.2",0.198898302941826
"549","Cyclotella_meneghiniana",40,30,"2.1",0.182558311104961
"550","Cyclotella_meneghiniana",40,30,"2.2",0.247458499826773
"551","Cyclotella_meneghiniana",40,35,"2.1",0.0656030529518319
"552","Cyclotella_meneghiniana",40,35,"2.2",0.179525972627189
"553","Cyclotella_meneghiniana",60,15,"2.1",0.00621400884771394
"554","Cyclotella_meneghiniana",60,15,"2.2",-0.0277653728146555
"555","Cyclotella_meneghiniana",60,20,"1.1",0.0592111541523331
"556","Cyclotella_meneghiniana",60,20,"1.2",0.27880896114528
"557","Cyclotella_meneghiniana",60,20,"2.3",0.0164426220228209
"558","Cyclotella_meneghiniana",60,20,"2.4",-0.0247121264746524
"559","Cyclotella_meneghiniana",60,25,"1.1",0.0379956197056573
"560","Cyclotella_meneghiniana",60,25,"1.2",0.295065921350404
"561","Cyclotella_meneghiniana",60,30,"2.1",0.490295420277338
"562","Cyclotella_meneghiniana",60,30,"2.2",0.105496496216357
"563","Cyclotella_meneghiniana",60,35,"2.1",NA
"564","Cyclotella_meneghiniana",60,35,"2.2",0.370121350383421
"565","Cyclotella_meneghiniana",200,15,"2.1",0.292585091529775
"566","Cyclotella_meneghiniana",200,15,"2.2",0.676971667736154
"567","Cyclotella_meneghiniana",200,20,"1.1",-0.0946411119184606
"568","Cyclotella_meneghiniana",200,20,"1.2",0.132701009984354
"569","Cyclotella_meneghiniana",200,20,"2.3",0.175734777369034
"570","Cyclotella_meneghiniana",200,20,"2.4",0.459115135895951
"571","Cyclotella_meneghiniana",200,25,"1.1",0.164984043203592
"572","Cyclotella_meneghiniana",200,25,"1.2",0.173313557253697
"573","Cyclotella_meneghiniana",200,30,"2.1",0.217913616777772
"574","Cyclotella_meneghiniana",200,30,"2.2",-0.0844787590643566
"575","Cyclotella_meneghiniana",200,35,"2.1",0.370334135342615
"576","Cyclotella_meneghiniana",200,35,"2.2",0.520337213395604
"577","Cyclotella_meneghiniana",500,15,"2.1",0.0981629551213826
"578","Cyclotella_meneghiniana",500,15,"2.2",0.114983852358915
"579","Cyclotella_meneghiniana",500,20,"1.1",-0.0645144733518771
"580","Cyclotella_meneghiniana",500,20,"1.2",0.157419435585194
"581","Cyclotella_meneghiniana",500,20,"2.3",0.152257409135596
"582","Cyclotella_meneghiniana",500,20,"2.4",0.216466691794181
"583","Cyclotella_meneghiniana",500,25,"1.1",0.440312200525752
"584","Cyclotella_meneghiniana",500,25,"1.2",0.606076444812692
"585","Cyclotella_meneghiniana",500,30,"2.1",0.134688480865981
"586","Cyclotella_meneghiniana",500,30,"2.2",-0.0293529554265718
"587","Cyclotella_meneghiniana",500,35,"2.1",0.347010700871402
"588","Cyclotella_meneghiniana",500,35,"2.2",-0.137476768146982
"589","Cyclotella_meneghiniana",1000,15,"2.1",0.608084941997042
"590","Cyclotella_meneghiniana",1000,15,"2.2",0.819577133972125
"591","Cyclotella_meneghiniana",1000,20,"1.1",0.176796614240423
"592","Cyclotella_meneghiniana",1000,20,"1.2",0.241862857049101
"593","Cyclotella_meneghiniana",1000,20,"2.3",NA
"594","Cyclotella_meneghiniana",1000,20,"2.4",0.677829295298077
"595","Cyclotella_meneghiniana",1000,25,"1.1",0.631810636443443
"596","Cyclotella_meneghiniana",1000,25,"1.2",0.372319407141834
"597","Cyclotella_meneghiniana",1000,30,"2.1",1.76933815215503
"598","Cyclotella_meneghiniana",1000,30,"2.2",1.5079531870187
"599","Cyclotella_meneghiniana",1000,35,"2.1",-0.197397490902207
"600","Cyclotella_meneghiniana",1000,35,"2.2",-0.00950312704356703
"601","Scenedesmus_acuminatus",1,15,"2.1",0.473051666069618
"602","Scenedesmus_acuminatus",1,15,"2.2",0.544014281987293
"603","Scenedesmus_acuminatus",1,20,"1.1",0.650562374620441
"604","Scenedesmus_acuminatus",1,20,"1.2",0.440783432867028
"605","Scenedesmus_acuminatus",1,20,"2.3",0.431011343337015
"606","Scenedesmus_acuminatus",1,20,"2.4",0.723711752502744
"607","Scenedesmus_acuminatus",1,25,"1.1",0.79828839602423
"608","Scenedesmus_acuminatus",1,25,"1.2",0.508092286131601
"609","Scenedesmus_acuminatus",1,30,"2.1",0.830256587666166
"610","Scenedesmus_acuminatus",1,30,"2.2",0.769298866533774
"611","Scenedesmus_acuminatus",1,35,"2.1",NA
"612","Scenedesmus_acuminatus",1,35,"2.2",-0.0998146621416716
"613","Scenedesmus_acuminatus",2,15,"2.1",0.508694162775544
"614","Scenedesmus_acuminatus",2,15,"2.2",0.500350126242815
"615","Scenedesmus_acuminatus",2,20,"1.1",0.498015351136785
"616","Scenedesmus_acuminatus",2,20,"1.2",0.473423170703128
"617","Scenedesmus_acuminatus",2,20,"2.3",0.602035893511743
"618","Scenedesmus_acuminatus",2,20,"2.4",0.750215030550197
"619","Scenedesmus_acuminatus",2,25,"1.1",0.596969589662461
"620","Scenedesmus_acuminatus",2,25,"1.2",0.627554064029404
"621","Scenedesmus_acuminatus",2,30,"2.1",0.724354426507674
"622","Scenedesmus_acuminatus",2,30,"2.2",0.558509697183181
"623","Scenedesmus_acuminatus",2,35,"2.1",0.657333870114296
"624","Scenedesmus_acuminatus",2,35,"2.2",0.180337688866315
"625","Scenedesmus_acuminatus",4,15,"2.1",0.398327221965897
"626","Scenedesmus_acuminatus",4,15,"2.2",0.481765890985326
"627","Scenedesmus_acuminatus",4,20,"1.1",0.455519026643867
"628","Scenedesmus_acuminatus",4,20,"1.2",0.415676343815671
"629","Scenedesmus_acuminatus",4,20,"2.3",0.751042509983214
"630","Scenedesmus_acuminatus",4,20,"2.4",0.541172137956984
"631","Scenedesmus_acuminatus",4,25,"1.1",0.587557237561813
"632","Scenedesmus_acuminatus",4,25,"1.2",0.603678893978739
"633","Scenedesmus_acuminatus",4,30,"2.1",0.850358866718432
"634","Scenedesmus_acuminatus",4,30,"2.2",0.699202835956182
"635","Scenedesmus_acuminatus",4,35,"2.1",-0.233472486312101
"636","Scenedesmus_acuminatus",4,35,"2.2",0.0283790712343635
"637","Scenedesmus_acuminatus",10,15,"2.1",0.572606979724378
"638","Scenedesmus_acuminatus",10,15,"2.2",0.53007524843529
"639","Scenedesmus_acuminatus",10,20,"1.1",0.405435235330195
"640","Scenedesmus_acuminatus",10,20,"1.2",0.508118913232708
"641","Scenedesmus_acuminatus",10,20,"2.3",0.620488215053326
"642","Scenedesmus_acuminatus",10,20,"2.4",0.849405785505399
"643","Scenedesmus_acuminatus",10,25,"1.1",0.581739567529106
"644","Scenedesmus_acuminatus",10,25,"1.2",0.634617194327989
"645","Scenedesmus_acuminatus",10,30,"2.1",0.669724388160166
"646","Scenedesmus_acuminatus",10,30,"2.2",0.582512397857377
"647","Scenedesmus_acuminatus",10,35,"2.1",NA
"648","Scenedesmus_acuminatus",10,35,"2.2",NA
"649","Scenedesmus_acuminatus",20,15,"2.1",0.525804157836035
"650","Scenedesmus_acuminatus",20,15,"2.2",0.4830273074886
"651","Scenedesmus_acuminatus",20,20,"1.1",0.455300909320963
"652","Scenedesmus_acuminatus",20,20,"1.2",0.428311032375586
"653","Scenedesmus_acuminatus",20,20,"2.3",0.659346033223927
"654","Scenedesmus_acuminatus",20,20,"2.4",0.555181505320263
"655","Scenedesmus_acuminatus",20,25,"1.1",0.564826294207723
"656","Scenedesmus_acuminatus",20,25,"1.2",0.542696199599168
"657","Scenedesmus_acuminatus",20,30,"2.1",0.754911389774583
"658","Scenedesmus_acuminatus",20,30,"2.2",0.551185243485225
"659","Scenedesmus_acuminatus",20,35,"2.1",0.174661321906619
"660","Scenedesmus_acuminatus",20,35,"2.2",0.0102057198280519
"661","Scenedesmus_acuminatus",40,15,"2.1",0.422586098384541
"662","Scenedesmus_acuminatus",40,15,"2.2",0.449742713699994
"663","Scenedesmus_acuminatus",40,20,"1.1",0.515025830828239
"664","Scenedesmus_acuminatus",40,20,"1.2",0.537995273152625
"665","Scenedesmus_acuminatus",40,20,"2.3",0.513334522331321
"666","Scenedesmus_acuminatus",40,20,"2.4",0.794236575037379
"667","Scenedesmus_acuminatus",40,25,"1.1",0.597442669454025
"668","Scenedesmus_acuminatus",40,25,"1.2",0.612051815663208
"669","Scenedesmus_acuminatus",40,30,"2.1",0.773005711112413
"670","Scenedesmus_acuminatus",40,30,"2.2",0.587666604364493
"671","Scenedesmus_acuminatus",40,35,"2.1",0.114087450700947
"672","Scenedesmus_acuminatus",40,35,"2.2",0.487790190326001
"673","Scenedesmus_acuminatus",60,15,"2.1",0.459226329301218
"674","Scenedesmus_acuminatus",60,15,"2.2",0.451804590826099
"675","Scenedesmus_acuminatus",60,20,"1.1",0.446632431909068
"676","Scenedesmus_acuminatus",60,20,"1.2",0.47856257392605
"677","Scenedesmus_acuminatus",60,20,"2.3",0.504948664379728
"678","Scenedesmus_acuminatus",60,20,"2.4",0.586492501484962
"679","Scenedesmus_acuminatus",60,25,"1.1",0.502661083125317
"680","Scenedesmus_acuminatus",60,25,"1.2",0.507692958807299
"681","Scenedesmus_acuminatus",60,30,"2.1",0.67411518158623
"682","Scenedesmus_acuminatus",60,30,"2.2",0.654665678563327
"683","Scenedesmus_acuminatus",60,35,"2.1",-0.0742247814066953
"684","Scenedesmus_acuminatus",60,35,"2.2",0.184225004193607
"685","Scenedesmus_acuminatus",200,15,"2.1",0.464576674913022
"686","Scenedesmus_acuminatus",200,15,"2.2",0.449819018680802
"687","Scenedesmus_acuminatus",200,20,"1.1",0.291328826784303
"688","Scenedesmus_acuminatus",200,20,"1.2",0.353180397414844
"689","Scenedesmus_acuminatus",200,20,"2.3",0.5594758812761
"690","Scenedesmus_acuminatus",200,20,"2.4",0.47156904954163
"691","Scenedesmus_acuminatus",200,25,"1.1",0.360382193739932
"692","Scenedesmus_acuminatus",200,25,"1.2",0.392417185726149
"693","Scenedesmus_acuminatus",200,30,"2.1",0.30280593242983
"694","Scenedesmus_acuminatus",200,30,"2.2",0.274641503569045
"695","Scenedesmus_acuminatus",200,35,"2.1",-0.0555427331537073
"696","Scenedesmus_acuminatus",200,35,"2.2",-0.0625700332598795
"697","Scenedesmus_acuminatus",500,15,"2.1",0.381883042583178
"698","Scenedesmus_acuminatus",500,15,"2.2",0.397173029584014
"699","Scenedesmus_acuminatus",500,20,"1.1",0.549457535324152
"700","Scenedesmus_acuminatus",500,20,"1.2",0.580261412898452
"701","Scenedesmus_acuminatus",500,20,"2.3",0.398508971015797
"702","Scenedesmus_acuminatus",500,20,"2.4",0.562809273407947
"703","Scenedesmus_acuminatus",500,25,"1.1",0.661631187400524
"704","Scenedesmus_acuminatus",500,25,"1.2",0.688311078950163
"705","Scenedesmus_acuminatus",500,30,"2.1",0.686987232431751
"706","Scenedesmus_acuminatus",500,30,"2.2",0.646660453805952
"707","Scenedesmus_acuminatus",500,35,"2.1",0.470631406005172
"708","Scenedesmus_acuminatus",500,35,"2.2",0.0570355855925012
"709","Scenedesmus_acuminatus",1000,15,"2.1",0.296820917282515
"710","Scenedesmus_acuminatus",1000,15,"2.2",0.304381949858344
"711","Scenedesmus_acuminatus",1000,20,"1.1",0.412149899253544
"712","Scenedesmus_acuminatus",1000,20,"1.2",0.495343661018447
"713","Scenedesmus_acuminatus",1000,20,"2.3",0.622589772076324
"714","Scenedesmus_acuminatus",1000,20,"2.4",0.828314177917461
"715","Scenedesmus_acuminatus",1000,25,"1.1",0.694764726222571
"716","Scenedesmus_acuminatus",1000,25,"1.2",0.571253235112881
"717","Scenedesmus_acuminatus",1000,30,"2.1",0.596083036473786
"718","Scenedesmus_acuminatus",1000,30,"2.2",0.41486571902438
"719","Scenedesmus_acuminatus",1000,35,"2.1",-0.0593585609881773
"720","Scenedesmus_acuminatus",1000,35,"2.2",0.673677294601139
"721","Chlamydomonas_reinhardtii",1,20,"2.1",0.613616004743003
"722","Chlamydomonas_reinhardtii",2,20,"2.1",0.468042786142521
"723","Chlamydomonas_reinhardtii",4,20,"2.1",0.693561320839772
"724","Chlamydomonas_reinhardtii",10,20,"2.1",0.640681208637005
"725","Chlamydomonas_reinhardtii",20,20,"2.1",0.456213250613186
"726","Chlamydomonas_reinhardtii",40,20,"2.1",0.807400353442301
"727","Chlamydomonas_reinhardtii",60,20,"2.1",0.641044026731798
"728","Chlamydomonas_reinhardtii",200,20,"2.1",0.793187659961581
"729","Chlamydomonas_reinhardtii",500,20,"2.1",0.940551118221834
"730","Chlamydomonas_reinhardtii",1000,20,"2.1",-0.238462407536182
"731","Chlamydomonas_reinhardtii",1000,20,"1.1",0.94693179942055
"732","Chlamydomonas_reinhardtii",1000,20,"3.1",1.24885276504339
"733","Chlamydomonas_reinhardtii",1000,20,"3.2",1.10185992025902
"734","Chlamydomonas_reinhardtii",1000,20,"3.3",1.04941194198441
