"population","rep.ID","Parameter","mean","Rhat","n.eff"
"16","16.C08","deviance",1.68043083272921,1.00099010538301,6000
"16","16.C08","r_max",1.76538266041349,1.00093364821808,6000
"16","16.C08","r_pred_new[508]",1.45776919711763,1.00102310083016,6000
"20","20.D08","K_s",35.9695350051497,1.00108224297432,6000
"20","20.D08","deviance",-7.04017599128282,1.00084851967985,6000
"20","20.D08","r_max",1.92363107263487,1.00129031276057,4400
"20","20.D08","r_pred_new[508]",1.49746160071773,1.00101508087529,6000
"30","30.E08","K_s",20.9775996941687,1.00068924704039,6000
"30","30.E08","deviance",-11.9309666126785,1.00079776664418,6000
"30","30.E08","r_max",1.90252567294975,1.00090301411285,6000
"30","30.E08","r_pred_new[508]",1.63148964993381,1.00125938826331,4600
"10","10.F08","K_s",37.224379509962,1.00112019791705,5600
"10","10.F08","deviance",-6.82516346667814,1.00089638614778,6000
"10","10.F08","r_max",1.94091581814497,1.00095463709196,6000
"10","10.F08","r_pred_new[508]",1.49929663118375,1.00128849093064,4400
"1","1.B09","K_s",40.9601955075119,1.00106757207507,6000
"1","1.B09","deviance",-0.0263810535478981,1.00133807009995,4200
"1","1.B09","r_max",1.84311483135875,1.00103857533698,6000
"1","1.B09","r_pred_new[508]",1.39150957641025,1.00103783101032,6000
"6","6.C09","K_s",22.0816110980037,1.00133363168294,4200
"6","6.C09","deviance",1.06330741225438,1.0022797878624,2000
"6","6.C09","r_max",1.61698189224028,1.00168778700187,2900
"6","6.C09","r_pred_new[508]",1.37314296548042,1.00099098464502,6000
"14","14.D09","K_s",14.0918161463991,1.00060265531628,6000
"14","14.D09","deviance",1.72238209082786,1.00151673998821,3400
"14","14.D09","r_max",1.7242333265875,1.00112327752914,5600
"14","14.D09","r_pred_new[508]",1.54978278739216,1.00157419692122,4300
"6","6.E09","K_s",33.083620922737,1.00153561163363,3400
"6","6.E09","deviance",4.73629441392674,1.00089000193022,6000
"6","6.E09","r_max",1.75789569116122,1.00122063438727,4800
"6","6.E09","r_pred_new[508]",1.3915335359496,1.00116497581171,6000
"26","26.B09","K_s",56.7110816838256,1.00072452428593,6000
"26","26.B09","deviance",-0.0942252019997567,1.00073432671104,6000
"26","26.B09","r_max",2.0543969451986,1.00070411868773,6000
"26","26.B09","r_pred_new[508]",1.41870700780468,1.00074003519875,6000
"21","21.C09","K_s",16.4771369114133,1.00061613791441,6000
"21","21.C09","deviance",-4.14419097936348,1.00081912188232,6000
"21","21.C09","r_max",1.68297812162445,1.0010126959942,6000
"21","21.C09","r_pred_new[508]",1.48798755630401,1.0015236401424,3400
"31","31.D09","K_s",35.6014622905715,1.00114797121701,5400
"31","31.D09","deviance",2.27652878187465,1.00225169866938,3000
"31","31.D09","r_max",1.90383194344805,1.00097720729156,6000
"31","31.D09","r_pred_new[508]",1.48471716970815,1.00213691244102,6000
"21","21.E09","K_s",17.2306160448947,1.00121249515445,4900
"21","21.E09","deviance",1.18014575211727,1.00345402680267,1800
"21","21.E09","r_max",1.78027500781019,1.0011556948502,5300
"21","21.E09","r_pred_new[508]",1.56510082955704,1.00054213469353,6000
"2","2.F09","K_s",24.1664395242897,1.00067485105192,6000
"2","2.F09","deviance",-11.0771028033894,1.00147709941483,3600
"2","2.F09","r_max",1.69136481531258,1.00082540416923,6000
"2","2.F09","r_pred_new[508]",1.41944817367786,1.00073075185273,6000
"5","5.B09","K_s",48.8200265770529,1.00123668170702,4700
"5","5.B09","deviance",-1.62048201716947,1.0005953043255,6000
"5","5.B09","r_max",2.03587399169198,1.00148277213486,3600
"5","5.B09","r_pred_new[508]",1.46875724342202,1.00165970218799,3000
"30","30.C09","K_s",38.2279309652947,1.0007132820883,6000
"30","30.C09","deviance",-0.399515375413701,1.00080178664682,6000
"30","30.C09","r_max",2.05392260489599,1.00142326657169,3800
"30","30.C09","r_pred_new[508]",1.57684031949265,1.00150638723671,3500
"3","3.D09","K_s",22.763246765984,1.00074376945508,6000
"3","3.D09","deviance",-0.687550882379504,1.00097389514213,6000
"3","3.D09","r_max",1.82258595858894,1.00065800384247,6000
"3","3.D09","r_pred_new[508]",1.54302810015756,1.00066558000281,6000
"20","20.E09","K_s",30.3238594883308,1.00116928563506,5200
"20","20.E09","deviance",-13.0077466392518,1.00060879791345,6000
"20","20.E09","r_max",1.84679713458754,1.00177332979215,2700
"20","20.E09","r_pred_new[508]",1.48951022793419,1.00225378931684,2000
"3","3.F09","K_s",6.51506876262793,1.0008827910656,6000
"3","3.F09","deviance",-5.2316120071909,1.00069862170434,6000
"3","3.F09","r_max",1.51216509821154,1.00078285406088,6000
"3","3.F09","r_pred_new[508]",1.43694027626531,1.00076644566836,6000
"23","23.C10","K_s",15.2663057106264,1.00165057577806,3000
"23","23.C10","deviance",-10.7647783297475,1.00087216991446,6000
"23","23.C10","r_max",1.72453765280959,1.00071640591592,6000
"23","23.C10","r_pred_new[508]",1.53831698957943,1.00060871167394,6000
"19","19.D10","K_s",19.8485431782491,1.00073549064961,6000
"19","19.D10","deviance",-2.15770565944472,1.00067841945192,6000
"19","19.D10","r_max",1.61735857671393,1.00089666313587,6000
"19","19.D10","r_pred_new[508]",1.39652369927823,1.00111304696235,5700
"8","8.E10","K_s",14.1037658718723,1.00129685411969,4400
"8","8.E10","deviance",10.6068775058852,1.00081496867497,6000
"8","8.E10","r_max",1.70289970746553,1.00125723858871,4600
"8","8.E10","r_pred_new[508]",1.52587704618168,1.00106437761946,6000
"23","23.F10","K_s",14.3247837479012,1.00138937883365,3900
"23","23.F10","deviance",-10.653267495677,1.00271173037617,1800
"23","23.F10","r_max",1.6503494642815,1.00098789283395,6000
"23","23.F10","r_pred_new[508]",1.48201470693228,1.00097766507001,6000
"2","2.B10","K_s",40.6079159639317,1.00103858282534,6000
"2","2.B10","deviance",-4.43896396295163,1.0008481504191,6000
"2","2.B10","r_max",1.85318746439163,1.00188712212687,2500
"2","2.B10","r_pred_new[508]",1.40277776037071,1.00184807579758,2600
"anc2","anc2.C10","K_s",30.4552539680485,1.00105080719502,6000
"anc2","anc2.C10","deviance",3.99466879107046,1.00111694754455,5700
"anc2","anc2.C10","r_max",1.90677926450756,1.0013963376929,3900
"anc2","anc2.C10","r_pred_new[508]",1.53491252629455,1.00138359049913,4000
"4","4.D10","K_s",28.0187975350928,1.00078208499921,6000
"4","4.D10","deviance",-2.18170543825596,1.00090760251904,6000
"4","4.D10","r_max",1.80920986041489,1.00069385393379,6000
"4","4.D10","r_pred_new[508]",1.48021200295906,1.00072045606279,6000
"22","22.E10","K_s",44.20540731458,1.00109757319721,5800
"22","22.E10","deviance",0.103125687036122,1.00083589285528,6000
"22","22.E10","r_max",2.10607865680065,1.00108647665044,6000
"22","22.E10","r_pred_new[508]",1.56084351160828,1.00085034347465,6000
"anc2","anc2.F10","K_s",35.865319809178,1.00067244274932,6000
"anc2","anc2.F10","deviance",-1.68062875481923,1.00120217258391,5000
"anc2","anc2.F10","r_max",1.78130803876238,1.0006828549407,6000
"anc2","anc2.F10","r_pred_new[508]",1.38731371680303,1.00089037489707,6000
"29","29.B10","K_s",31.2695213382942,1.000681262337,6000
"29","29.B10","deviance",-0.413494154955533,1.00063532925863,6000
"29","29.B10","r_max",1.80232720767629,1.00099305436735,6000
"29","29.B10","r_pred_new[508]",1.44429557130601,1.00102568898013,6000
"3","3.C10","K_s",19.0971192073008,1.00082858752447,6000
"3","3.C10","deviance",-3.08520903359013,1.0009320554141,6000
"3","3.C10","r_max",1.79315273301746,1.00093215289037,6000
"3","3.C10","r_pred_new[508]",1.55632900410591,1.00117796784979,5200
"7","7.D10","K_s",41.5569453526124,1.00109366296099,5900
"7","7.D10","deviance",-5.32678372362882,1.00100674673418,6000
"7","7.D10","r_max",1.82829124511921,1.00096069748966,6000
"7","7.D10","r_pred_new[508]",1.37594657136746,1.00089063095815,6000
"5","5.E10","K_s",30.5080017816707,1.00163997040484,3700
"5","5.E10","deviance",-6.66228088411319,1.00314974624368,1300
"5","5.E10","r_max",1.80054832712704,1.00158936868615,3200
"5","5.E10","r_pred_new[508]",1.44984454846386,1.00124580636607,4700
"24","24.B11","K_s",48.1161723168336,1.00135304007501,4100
"24","24.B11","deviance",-1.73605502954933,1.00058367973765,6000
"24","24.B11","r_max",1.90340110523489,1.00097924231452,6000
"24","24.B11","r_pred_new[508]",1.37830537294178,1.00069880916071,6000
"anc5","anc5.C11","K_s",10.8619314506455,1.00142929049373,3800
"anc5","anc5.C11","deviance",-21.597123258682,1.000974559375,6000
"anc5","anc5.C11","r_max",1.5627589932893,1.0011622890288,5300
"anc5","anc5.C11","r_pred_new[508]",1.43905073435276,1.00093503599829,6000
"11","11.D11","K_s",17.0595492188522,1.00138849487271,3900
"11","11.D11","deviance",-1.07602975865094,1.00233717184822,1900
"11","11.D11","r_max",1.68542398238027,1.00155618320551,3300
"11","11.D11","r_pred_new[508]",1.48349578977579,1.00099447930045,6000
"24","24.E11","K_s",39.1542009656005,1.00066362737087,6000
"24","24.E11","deviance",-5.89662284976851,1.00183089029993,2600
"24","24.E11","r_max",1.873734609067,1.00096463045299,6000
"24","24.E11","r_pred_new[508]",1.43064525087744,1.00214357814463,2100
"1","1.F11","K_s",40.3472770140187,1.00170314124248,2900
"1","1.F11","deviance",-0.721596295202561,1.00103831435973,6000
"1","1.F11","r_max",1.76461608938371,1.00175314239943,2800
"1","1.F11","r_pred_new[508]",1.33731349972609,1.00093177421878,6000
"18","18.B11","K_s",46.1790347000891,1.0008470018139,6000
"18","18.B11","deviance",-1.72032035236798,1.00090910809871,6000
"18","18.B11","r_max",1.99007384648232,1.00083421722791,6000
"18","18.B11","r_pred_new[508]",1.45801663986917,1.000964058374,6000
"17","17.C11","K_s",32.1335941057657,1.00077960955165,6000
"17","17.C11","deviance",-0.442278683807698,1.00105968217567,6000
"17","17.C11","r_max",2.00880369592118,1.0007529109385,6000
"17","17.C11","r_pred_new[508]",1.60084163165567,1.00058855554404,6000
"27","27.D11","K_s",39.772273961811,1.00087080847923,6000
"27","27.D11","deviance",3.33558661696425,1.00067405747034,6000
"27","27.D11","r_max",1.98127062869622,1.00067332550067,6000
"27","27.D11","r_pred_new[508]",1.50625208695958,1.00074608445748,6000
"18","18.E11","K_s",44.6495128942857,1.00123761493305,4700
"18","18.E11","deviance",-1.31350371399097,1.00081432439151,6000
"18","18.E11","r_max",2.02680928967882,1.00153006699986,3400
"18","18.E11","r_pred_new[508]",1.49770322615866,1.0012131839001,4900
"26","26.F11","K_s",54.6155413234196,1.00084765805881,6000
"26","26.F11","deviance",0.987258411928467,1.00108947477578,5900
"26","26.F11","r_max",2.03060641891359,1.00099069703505,6000
"26","26.F11","r_pred_new[508]",1.41813140811218,1.0008766384214,6000
"anc4","anc4.B11","K_s",30.3709262486317,1.00067883519727,6000
"anc4","anc4.B11","deviance",-6.27083177275607,1.00068023657397,6000
"anc4","anc4.B11","r_max",1.68025771209553,1.00102642596277,6000
"anc4","anc4.B11","r_pred_new[508]",1.3540334735635,1.00112876809836,5600
"15","15.C11","K_s",18.8586121882113,1.0007227683277,6000
"15","15.C11","deviance",0.141990957154146,1.00082024238305,6000
"15","15.C11","r_max",1.69072183385646,1.00065316089782,6000
"15","15.C11","r_pred_new[508]",1.46993805966173,1.00069108250615,6000
"10","10.D11","K_s",54.7285073822664,1.00094939873948,6000
"10","10.D11","deviance",1.43792605900377,1.00086205375411,6000
"10","10.D11","r_max",2.2034881114379,1.00068312228181,6000
"10","10.D11","r_pred_new[508]",1.53803331381584,1.00062283119835,6000
"16","16.E11","K_s",24.1003077002114,1.00144057079329,3700
"16","16.E11","deviance",-10.4795242852523,1.00101774927162,6000
"16","16.E11","r_max",1.71492347205533,1.00102357029415,6000
"16","16.E11","r_pred_new[508]",1.4399203514298,1.00129496579061,4400
