"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"10","10.D05",1.49248118736428,1.41788266154303,0.714946118627793,2.41168394415769,0,1.49319419965372,1.48756030073486,1.31776839433537,1.68719491015262,0,0.859667191785817,0.532710748289524,1.35097924042989,0
"cc1690","cc1690.E05",1.37390069493856,1.32799892766843,0.763448437540596,2.08725641477138,0,1.51303161071867,1.50913769243553,1.37126637741682,1.67011514035777,0,0.784450495184444,0.503014175892344,1.13168455512966,0
"anc3","anc3.F05",1.4839347002654,1.42419782038991,0.819121636411127,2.25442739264006,0,1.26614565235661,1.26294999652479,1.13989838620994,1.39604798223223,0,1.13905976924086,0.766990715766226,1.66236688957641,0
"23","23.B06",2.01851232978932,1.87745389659538,0.85079269538875,3.54152789981286,0,1.55969849284487,1.55028362771029,1.32314060738745,1.80306940931981,0,1.06243969753348,0.519920162187943,1.70006348376821,0
"1","1.C06",2.34585394590952,2.07811348225481,0.664830654304059,4.70627789075785,0,1.58182624226082,1.56330263810904,1.2564801002037,1.93959589548474,0,1.16104740762302,0.510563267924535,2.18215237982722,0
"14","14.D06",1.00378085064423,0.947071570753591,0.421950230495621,1.68815120830467,0,1.50929649819454,1.50476552607295,1.32594750274023,1.68538374110184,0,0.561950304179022,0.284980433568421,0.915951915252832,0
"24","24.E06",1.23481338673108,1.19867136585481,0.714099188159959,1.79792158049331,0,1.57514658654523,1.57332647472434,1.43767161225587,1.72066341059957,0,0.662418318184181,0.432531731908158,0.916341088699598,0
"8","8.F06",0.956966299186986,0.931815620789845,0.563934885654734,1.39955713545063,0,1.53815344575019,1.53533088342516,1.41769692478015,1.65446120716376,0,0.534982130104903,0.364953390988977,0.758176737599482,0
"anc2","anc2.B06",1.25825678171083,1.15986350240136,0.451852444912785,2.18225856197104,0,1.61100285208365,1.60053957202574,1.38653497898141,1.84497119056651,0,0.624788175941656,0.322356133362357,1.06271205416542,0
"26","26.C06",1.66146725128838,1.60864481821848,0.947251492478295,2.40750077239299,0,1.49159458695326,1.48725302704023,1.35372964544306,1.64775842452022,0,0.972736486330771,0.656177606578196,1.35793814189256,0
"31","31.D06",1.89371904849029,1.82006636808571,1.0114106509249,2.83574623273876,0,1.56706103212392,1.5616804144732,1.40379592129113,1.75478748099119,0,1.01670635376694,0.667088737859597,1.46234984175408,0
"18","18.E06",1.47468565003521,1.42603187755211,0.78815284606399,2.17455840550243,0,1.53788025173364,1.53372541574306,1.38256888399768,1.68452601075071,0,0.82049649785264,0.510306652110113,1.14682866332527,0
"22","22.F06",6.16611201959953,6.54260009293916,1.43955275700886,9.99163660871032,0,1.35501916580468,1.32372287696394,0.227073327551358,2.43250384305876,0,3.91252075534592,-23.7306081860587,29.5812588845229,0
"20","20.B06",2.89749961886192,2.66464554468,1.09245822022528,5.24315725989715,0,1.63893214532371,1.62331627787276,1.34347037247327,1.97233643938199,0,1.40860192418004,0.684161586486664,2.32065704530036,0
"anc3","anc3.C06",1.25659718743646,1.20945809200489,0.63198402069215,1.92648153548978,0,1.35823353646107,1.35457675519333,1.21884080014386,1.50041873281474,0,0.854292872368722,0.527077941264585,1.24927533305143,0
"5","5.D06",1.72785021000413,1.6640840717529,0.929235377960834,2.64711373145485,0,1.46144553395401,1.4560394761465,1.30980280602872,1.63018479429781,0,1.03844259217977,0.669287563318028,1.49730759180209,0
"29","29.E06",1.04512620879949,0.99982314872062,0.496335247940538,1.64483277616316,0,1.41224414219121,1.40753310847763,1.26930946560746,1.56821868336937,0,0.659771643010342,0.366273829926455,0.995172075168303,0
"anc4","anc4.F06",1.37001888256533,1.31376116289434,0.678709971268098,2.11474893650793,0,1.35598077952914,1.35101289691754,1.20930432062585,1.51619339457467,0,0.929905811437788,0.578210158033767,1.37964512168432,0
"11","11.B07",1.35321035087114,1.24693666935119,0.471837154500734,2.38127488639217,0,1.54829890354579,1.538336435153,1.33013443462691,1.78746365585022,0,0.713192726871575,0.334872955793005,1.20813403419564,0
"11","11.C07",1.02574744629983,0.880302538188376,0.158596706725564,2.16177955326578,0,1.62815550314587,1.61654045628638,1.32040027970878,1.94615085246671,0,0.469909150559058,0.111007951318899,0.994493581281993,0
"32","32.D07",1.33951003127942,1.26713476463534,0.560892509913103,2.21879125296081,0,1.50564451139829,1.50148479561209,1.31933894629976,1.70205091323545,0,0.756013145220731,0.418102708434921,1.20322202694888,0
"anc5","anc5.E07",1.1106627847445,1.05658440542843,0.571392374506103,1.79193894423531,0,1.55791674439328,1.55221104292246,1.40997766737421,1.72758072662278,0,0.598312422324751,0.362250334647611,0.934053869644312,0
"32","32.F07",1.19416251999626,1.13944171657329,0.5242513601715,1.90928381853311,0,1.48200225012895,1.47737516657832,1.30363912755827,1.65281767228484,0,0.693790141697257,0.399871184386508,1.09391629920078,0
"27","27.B07",1.47958695075487,1.34585988533472,0.525236189571639,2.67486112942921,0,1.57383032299384,1.56274487613898,1.33112899659305,1.82693038671015,0,0.753705846076497,0.342572655270548,1.30368732703333,0
"27","27.C07",1.95547534740877,1.63686366227928,0.344055858797805,4.41908937961145,0,1.59198515564869,1.56841141287737,1.20567231544698,1.98591189779131,0,0.915740541528981,0.295606434555906,2.02600512335914,0
"35","35.D07",0.280528955445719,0.249757939683528,0.00806990449999352,0.562548037728844,0,1.38704616577518,1.38221301970307,1.23173594962944,1.55650987476754,0,0.169751724092372,0.0239506215916626,0.369111002671341,0
"17","17.E07",0.672336002526297,0.658568203502157,0.406398782762421,0.98161240330631,0,1.46452541072497,1.46327937729854,1.35532390855245,1.56653082494711,0,0.40810814503209,0.266271735754609,0.571810009788415,0
"35","35.F07",0.541693861632228,0.474359313485132,0.0885910946660228,1.11192218690172,0,1.4162926763728,1.4095430853275,1.20573997570624,1.62323397750463,0,0.312256888647346,0.07560509562714,0.664257984468906,0
"anc3","anc3.B07",1.10569839710607,1.06891183298591,0.62378868948605,1.6361666878657,0,1.33828486150699,1.33518207337524,1.21627230074831,1.45990014012128,0,0.773184439759513,0.501459837734116,1.09278877250353,0
