"population","rep.ID","Parameter","mean","Rhat","n.eff"
"28","28.C05","r_max",1.75757077111871,1.00135994163523,4100
"9","9.D05","K_s",10.4337699397956,1.00077466083838,6000
"9","9.D05","deviance",-0.135599429484259,1.00081242296483,6000
"9","9.D05","r_max",1.64088482914274,1.00088573781302,6000
"anc2","anc2.E05","K_s",7.68647243174454,1.00099300010511,6000
"anc2","anc2.E05","deviance",0.676672605051799,1.00108305952707,6000
"anc2","anc2.E05","r_max",1.59601316129233,1.00128385984663,4500
"17","17.F05","K_s",1.57347661552037,1.00074640379538,6000
"17","17.F05","deviance",-10.9553395475685,1.00075098231426,6000
"17","17.F05","r_max",1.6106023898602,1.00090632054754,6000
"16","16.B05","K_s",9.14067658879868,1.0012137186683,4900
"16","16.B05","deviance",2.8631978841701,1.000718839942,6000
"16","16.B05","r_max",1.42708747770851,1.00090766663883,6000
"cc1690","cc1690.C05","K_s",5.23847489475146,1.00073275862141,6000
"cc1690","cc1690.C05","deviance",-5.25967199159572,1.00124183405553,4700
"cc1690","cc1690.C05","r_max",1.50807137538323,1.00090619476787,6000
"10","10.D05","K_s",4.03115481350514,1.00102425097297,6000
"10","10.D05","deviance",-1.27484642791078,1.0007146017586,6000
"10","10.D05","r_max",1.29804355146111,1.00093956452265,6000
"cc1690","cc1690.E05","K_s",7.00198319010805,1.0028478048215,1500
"cc1690","cc1690.E05","deviance",-19.1934140906093,1.00085053435748,6000
"cc1690","cc1690.E05","r_max",1.49723911838353,1.00287926979209,1500
"anc3","anc3.F05","K_s",9.50836836299721,1.00107750879966,6000
"anc3","anc3.F05","deviance",-3.38253453651784,1.00064744982167,6000
"anc3","anc3.F05","r_max",1.45001174250733,1.00073367095474,6000
"23","23.B06","K_s",7.70374765819532,1.00130209807655,4400
"23","23.B06","deviance",1.45385015393568,1.00083546897786,6000
"23","23.B06","r_max",1.56756863904264,1.00132721229959,4200
"1","1.C06","K_s",7.45448569561396,1.0006185893401,6000
"1","1.C06","deviance",-0.477629236292572,1.00056030651006,6000
"1","1.C06","r_max",1.45706951324221,1.00069192467209,6000
"14","14.D06","K_s",8.09225109811289,1.00085839738682,6000
"14","14.D06","deviance",-7.19702130530482,1.0006752200803,6000
"14","14.D06","r_max",1.44859257280454,1.00113670636785,5500
"24","24.E06","K_s",21.2218993783656,1.00142647995068,3800
"24","24.E06","deviance",5.31219050179986,1.00110016315033,5800
"24","24.E06","r_max",1.61849904358925,1.00122699916262,4800
"8","8.F06","K_s",2.28746236114924,1.0009549523444,6000
"8","8.F06","deviance",-12.2037457380271,1.00131597459304,4300
"8","8.F06","r_max",1.34635454386339,1.00155300782163,3300
"anc2","anc2.B06","K_s",14.345937512476,1.0009989897442,6000
"anc2","anc2.B06","deviance",0.519581534262887,1.00082106832913,6000
"anc2","anc2.B06","r_max",1.75534930514256,1.00065019936406,6000
"26","26.C06","K_s",7.1544332174624,1.00135271493475,4100
"26","26.C06","deviance",1.43821716023096,1.00218008139754,2100
"26","26.C06","r_max",1.5182590188644,1.00093598423105,6000
"31","31.D06","K_s",6.61701937800906,1.00226448035488,4100
"31","31.D06","deviance",-4.86317113455769,1.00073151781188,6000
"31","31.D06","r_max",1.49778885504873,1.00165820583632,3000
"18","18.E06","K_s",9.84955511921534,1.00145349378166,3700
"18","18.E06","deviance",2.48865216751374,1.00086870467559,6000
"18","18.E06","r_max",1.58147051315963,1.00114032634668,5500
"22","22.F06","K_s",6.95156102113925,1.00179283795797,2700
"22","22.F06","deviance",-1.76531116235476,1.00056537315812,6000
"22","22.F06","r_max",1.57714719020515,1.00080480685822,6000
