"","Sp.id","nit","temp","id","r.exp"
"1","Asterionella formosa",0.5,15,1,0.255229202819019
"2","Asterionella formosa",0.5,15,1,-0.0305078163175502
"3","Asterionella formosa",0.5,15,1,0.133949536790655
"4","Asterionella formosa",0.5,15,1,0.151360998596225
"5","Asterionella formosa",0.5,20,1,0.0561929348533233
"6","Asterionella formosa",0.5,20,1,-0.0256631965795101
"7","Asterionella formosa",0.5,20,1,0.0242027532760803
"8","Asterionella formosa",0.5,20,1,0.566529827418734
"9","Asterionella formosa",0.5,24,1,-0.111133064753855
"10","Asterionella formosa",0.5,24,1,0.19076675114259
"11","Asterionella formosa",0.5,24,1,-0.197985682056814
"12","Asterionella formosa",0.5,24,1,-0.0252632990811147
"13","Asterionella formosa",0.5,28,1,-0.0468322447044698
"14","Asterionella formosa",0.5,28,1,-0.055225269126979
"15","Asterionella formosa",0.5,28,1,0.79142027570763
"16","Asterionella formosa",0.5,28,1,0.148081404743013
"17","Asterionella formosa",0.5,32,1,0.8182291861628
"18","Asterionella formosa",0.5,32,1,0.669779866411557
"19","Asterionella formosa",0.5,32,1,0.138779075504787
"20","Asterionella formosa",0.5,32,1,0.305586410769104
"21","Asterionella formosa",0.5,35,1,0.21337871735762
"22","Asterionella formosa",0.5,35,1,1.01026894650273
"23","Asterionella formosa",0.5,35,1,0.822436766252019
"24","Asterionella formosa",0.5,35,1,0.393434596524043
"25","Asterionella formosa",1,15,1,-0.0046436663494643
"26","Asterionella formosa",1,15,1,0.137334175282615
"27","Asterionella formosa",1,15,1,0.411093721816283
"28","Asterionella formosa",1,15,1,0.577702645759378
"29","Asterionella formosa",1,20,1,-0.163387562897769
"30","Asterionella formosa",1,20,1,-0.0109610096044376
"31","Asterionella formosa",1,20,1,-0.126293658345957
"32","Asterionella formosa",1,20,1,0.0293670799632927
"33","Asterionella formosa",1,24,1,-0.0420750459642776
"34","Asterionella formosa",1,24,1,0.476794632053139
"35","Asterionella formosa",1,24,1,-0.144850211827406
"36","Asterionella formosa",1,24,1,0.739004544943343
"37","Asterionella formosa",1,28,1,-0.0854364290278675
"38","Asterionella formosa",1,28,1,-0.0277020530625781
"39","Asterionella formosa",1,28,1,0.196055037492295
"40","Asterionella formosa",1,28,1,0.259430147625422
"41","Asterionella formosa",1,32,1,0.0475676955865948
"42","Asterionella formosa",1,32,1,1.13394398085088
"43","Asterionella formosa",1,32,1,0.628742981018453
"44","Asterionella formosa",1,32,1,0.606535424076665
"45","Asterionella formosa",1,35,1,0.101383722177496
"46","Asterionella formosa",1,35,1,0.214710645731994
"47","Asterionella formosa",1,35,1,1.31388691554254
"48","Asterionella formosa",1,35,1,0.451521519208152
"49","Asterionella formosa",2,15,1,0.546809028843679
"50","Asterionella formosa",2,15,1,0.294073952804724
"51","Asterionella formosa",2,15,1,0.260108015337445
"52","Asterionella formosa",2,15,1,0.256581215194944
"53","Asterionella formosa",2,20,1,0.0636278637139087
"54","Asterionella formosa",2,20,1,0.0114569428815425
"55","Asterionella formosa",2,20,1,0.127752900821153
"56","Asterionella formosa",2,20,1,0.514924833776946
"57","Asterionella formosa",2,24,1,0.232760453604999
"58","Asterionella formosa",2,24,1,0.724036228041078
"59","Asterionella formosa",2,24,1,-0.331875356761168
"60","Asterionella formosa",2,24,1,0.576555968493325
"61","Asterionella formosa",2,28,1,0.400728537158973
"62","Asterionella formosa",2,28,1,0.37530365500158
"63","Asterionella formosa",2,28,1,0.242630081150722
"64","Asterionella formosa",2,28,1,0.250862929758559
"65","Asterionella formosa",2,32,1,0.955932268855063
"66","Asterionella formosa",2,32,1,1.3185623365588
"67","Asterionella formosa",2,32,1,-0.0711855206259152
"68","Asterionella formosa",2,32,1,1.05854319550654
"69","Asterionella formosa",2,35,1,0.546301027218978
"70","Asterionella formosa",2,35,1,0.544375362803521
"71","Asterionella formosa",2,35,1,0.811470889035944
"72","Asterionella formosa",2,35,1,0.989062299158986
"73","Asterionella formosa",5,15,1,0.584121104195489
"74","Asterionella formosa",5,15,1,0.236649071441351
"75","Asterionella formosa",5,15,1,0.157783940338427
"76","Asterionella formosa",5,15,1,0.34598016972574
"77","Asterionella formosa",5,20,1,0.734272141319091
"78","Asterionella formosa",5,20,1,-0.111015765913412
"79","Asterionella formosa",5,20,1,0.571494556457277
"80","Asterionella formosa",5,20,1,-0.207611456921803
"81","Asterionella formosa",5,24,1,-0.00847868572818808
"82","Asterionella formosa",5,24,1,0.230303438415215
"83","Asterionella formosa",5,24,1,0.0914178024884602
"84","Asterionella formosa",5,24,1,0.41547860437519
"85","Asterionella formosa",5,28,1,0.243321533672814
"86","Asterionella formosa",5,28,1,-0.0461148234658812
"87","Asterionella formosa",5,28,1,0.161220410340937
"88","Asterionella formosa",5,28,1,0.262874488056627
"89","Asterionella formosa",5,32,1,2.04713393721038
"90","Asterionella formosa",5,32,1,-0.0480651502250481
"91","Asterionella formosa",5,32,1,0.812458708255046
"92","Asterionella formosa",5,32,1,0.394592165647452
"93","Asterionella formosa",5,35,1,0.409180989355529
"94","Asterionella formosa",5,35,1,0.425478489619514
"95","Asterionella formosa",5,35,1,1.1164864350183
"96","Asterionella formosa",5,35,1,0.149208960692501
"97","Asterionella formosa",20,15,1,0.647026811660186
"98","Asterionella formosa",20,15,1,0.266299807982514
"99","Asterionella formosa",20,15,1,0.503272774301214
"100","Asterionella formosa",20,15,1,0.128185162610884
"101","Asterionella formosa",20,20,1,0.494377954680409
"102","Asterionella formosa",20,20,1,0.627796548987099
"103","Asterionella formosa",20,20,1,0.79290436973822
"104","Asterionella formosa",20,20,1,0.111842494538257
"105","Asterionella formosa",20,24,1,0.232482325606107
"106","Asterionella formosa",20,24,1,0.620785122229388
"107","Asterionella formosa",20,24,1,1.02723035022023
"108","Asterionella formosa",20,24,1,-0.0523492775124277
"109","Asterionella formosa",20,28,1,0.37205606439424
"110","Asterionella formosa",20,28,1,0.268243455855198
"111","Asterionella formosa",20,28,1,0.0101164644563568
"112","Asterionella formosa",20,28,1,-0.0118045134222324
"113","Asterionella formosa",20,32,1,0.369674181933573
"114","Asterionella formosa",20,32,1,1.13134223599528
"115","Asterionella formosa",20,32,1,-0.0252000526122503
"116","Asterionella formosa",20,32,1,0.168786952293765
"117","Asterionella formosa",20,35,1,0.956889600456563
"118","Asterionella formosa",20,35,1,0.101545307881853
"119","Asterionella formosa",20,35,1,0.476985291828528
"120","Asterionella formosa",20,35,1,1.65408937255264
"121","Asterionella formosa",80,15,1,0.493713396189269
"122","Asterionella formosa",80,15,1,0.584266225794263
"123","Asterionella formosa",80,15,1,0.581876813597051
"124","Asterionella formosa",80,15,1,0.482079396940801
"125","Asterionella formosa",80,20,1,0.581156753184881
"126","Asterionella formosa",80,20,1,0.645661506624326
"127","Asterionella formosa",80,20,1,0.66085114656436
"128","Asterionella formosa",80,20,1,0.560158133850302
"129","Asterionella formosa",80,24,1,0.554004284336433
"130","Asterionella formosa",80,24,1,0.720872665709087
"131","Asterionella formosa",80,24,1,0.632642913779018
"132","Asterionella formosa",80,24,1,0.568223004440248
"133","Asterionella formosa",80,28,1,-0.0246186323209727
"134","Asterionella formosa",80,28,1,-0.192448338842911
"135","Asterionella formosa",80,28,1,-0.0656551974203606
"136","Asterionella formosa",80,28,1,0.561350268809476
"137","Asterionella formosa",80,32,1,0.0856023685298113
"138","Asterionella formosa",80,32,1,1.39530716207557
"139","Asterionella formosa",80,32,1,0.66860071749167
"140","Asterionella formosa",80,32,1,0.0976727215991226
"141","Asterionella formosa",80,35,1,0.237453617807046
"142","Asterionella formosa",80,35,1,0.795154679374004
"143","Asterionella formosa",80,35,1,0.0853960902888987
"144","Asterionella formosa",80,35,1,-0.0848370220703596
"145","Asterionella formosa",400,15,1,0.6441104513973
"146","Asterionella formosa",400,15,1,0.637255089557555
"147","Asterionella formosa",400,15,1,0.60748001063743
"148","Asterionella formosa",400,15,1,0.645945254086446
"149","Asterionella formosa",400,20,1,0.846827842030949
"150","Asterionella formosa",400,20,1,0.911516060328966
"151","Asterionella formosa",400,20,1,0.79641653573226
"152","Asterionella formosa",400,20,1,0.861820309318401
"153","Asterionella formosa",400,24,1,0.834951857917017
"154","Asterionella formosa",400,24,1,0.834098965252246
"155","Asterionella formosa",400,24,1,0.78950032941632
"156","Asterionella formosa",400,24,1,1.08195565767239
"157","Asterionella formosa",400,28,1,0.176158218003472
"158","Asterionella formosa",400,28,1,0.86236712789454
"159","Asterionella formosa",400,28,1,0.29004882053997
"160","Asterionella formosa",400,28,1,0.54198358293161
"161","Asterionella formosa",400,32,1,0.0682501107069582
"162","Asterionella formosa",400,32,1,0.813826602738922
"163","Asterionella formosa",400,32,1,0.174892365258325
"164","Asterionella formosa",400,32,1,1.98497569943838
"165","Asterionella formosa",400,35,1,1.06417231237779
"166","Asterionella formosa",400,35,1,-0.0106548635119723
"167","Asterionella formosa",400,35,1,-0.0271514423328616
"168","Asterionella formosa",400,35,1,0.896877145816431
"169","Asterionella formosa",800,15,1,0.813637342276017
"170","Asterionella formosa",800,15,1,0.834299703248942
"171","Asterionella formosa",800,15,1,0.757299837354982
"172","Asterionella formosa",800,15,1,0.76820597376036
"173","Asterionella formosa",800,20,1,0.995984472414328
"174","Asterionella formosa",800,20,1,0.923681969289796
"175","Asterionella formosa",800,20,1,0.910417090203602
"176","Asterionella formosa",800,20,1,0.741742268639722
"177","Asterionella formosa",800,24,1,0.807547195222856
"178","Asterionella formosa",800,24,1,0.858202883951939
"179","Asterionella formosa",800,24,1,0.879256491236346
"180","Asterionella formosa",800,24,1,0.805634798251621
"181","Asterionella formosa",800,28,1,-0.130990911294612
"182","Asterionella formosa",800,28,1,-0.126168806572391
"183","Asterionella formosa",800,28,1,-0.219964281985208
"184","Asterionella formosa",800,28,1,-0.103387761517567
"185","Asterionella formosa",800,32,1,0.086289787391382
"186","Asterionella formosa",800,32,1,0.109845175997009
"187","Asterionella formosa",800,32,1,0.559778329021154
"188","Asterionella formosa",800,32,1,1.23223245684224
"189","Asterionella formosa",800,35,1,0.422147124419387
"190","Asterionella formosa",800,35,1,0.542610068478359
"191","Asterionella formosa",800,35,1,-0.075684141911521
"192","Asterionella formosa",800,35,1,0.345223971834881
"193","Chlorella sp.",0.5,15,2,0.424074357709999
"194","Chlorella sp.",0.5,15,2,0.207696560598644
"195","Chlorella sp.",0.5,15,2,0.142668034041568
"196","Chlorella sp.",0.5,15,2,0.541991690695852
"197","Chlorella sp.",0.5,20,2,-0.236780113266558
"198","Chlorella sp.",0.5,20,2,0.0317730677082366
"199","Chlorella sp.",0.5,20,2,-0.0597718975392518
"200","Chlorella sp.",0.5,20,2,-0.0984326889733369
"201","Chlorella sp.",0.5,24,2,-0.0275541219431114
"202","Chlorella sp.",0.5,24,2,-0.174413646659496
"203","Chlorella sp.",0.5,24,2,-0.422555040516488
"204","Chlorella sp.",0.5,24,2,-0.22310068922258
"205","Chlorella sp.",0.5,28,2,-0.0834268217562195
"206","Chlorella sp.",0.5,28,2,-0.353681952259571
"207","Chlorella sp.",0.5,28,2,0.109136482531355
"208","Chlorella sp.",0.5,28,2,-0.228725062858388
"209","Chlorella sp.",0.5,32,2,0.203041222581034
"210","Chlorella sp.",0.5,32,2,0.222768997988547
"211","Chlorella sp.",0.5,32,2,-0.0400871062697716
"212","Chlorella sp.",0.5,32,2,0.57551526683225
"213","Chlorella sp.",0.5,35,2,1.8815587101745
"214","Chlorella sp.",0.5,35,2,0.208011864077534
"215","Chlorella sp.",0.5,35,2,0.793218866199581
"216","Chlorella sp.",0.5,35,2,-0.0507914561617936
"217","Chlorella sp.",1,15,2,0.447372205872983
"218","Chlorella sp.",1,15,2,0.182610564688408
"219","Chlorella sp.",1,15,2,0.543220365815516
"220","Chlorella sp.",1,15,2,0.499803904241003
"221","Chlorella sp.",1,20,2,-0.105526695836682
"222","Chlorella sp.",1,20,2,-0.143560777585665
"223","Chlorella sp.",1,20,2,-0.44930642403765
"224","Chlorella sp.",1,20,2,-0.312760776162414
"225","Chlorella sp.",1,24,2,0.182542080524843
"226","Chlorella sp.",1,24,2,-0.0811082658356977
"227","Chlorella sp.",1,24,2,-0.258362925822092
"228","Chlorella sp.",1,24,2,-0.21169726800209
"229","Chlorella sp.",1,28,2,-0.265988869275129
"230","Chlorella sp.",1,28,2,-0.34108902474146
"231","Chlorella sp.",1,28,2,-0.302079698576924
"232","Chlorella sp.",1,28,2,-0.274170717098008
"233","Chlorella sp.",1,32,2,0.710960024960567
"234","Chlorella sp.",1,32,2,0.233824616778366
"235","Chlorella sp.",1,32,2,0.476118907923666
"236","Chlorella sp.",1,32,2,0.919945294025301
"237","Chlorella sp.",1,35,2,1.31388691696145
"238","Chlorella sp.",1,35,2,0.500800326947531
"239","Chlorella sp.",1,35,2,0.441154972587485
"240","Chlorella sp.",1,35,2,0.768037121628124
"241","Chlorella sp.",2,15,2,0.0730581335929669
"242","Chlorella sp.",2,15,2,0.130176629046737
"243","Chlorella sp.",2,15,2,0.0798314672070405
"244","Chlorella sp.",2,15,2,0.428095714032388
"245","Chlorella sp.",2,20,2,-0.100059512674784
"246","Chlorella sp.",2,20,2,-0.229951215451943
"247","Chlorella sp.",2,20,2,0.481917262635248
"248","Chlorella sp.",2,20,2,-0.158597822446251
"249","Chlorella sp.",2,24,2,-0.21822497301812
"250","Chlorella sp.",2,24,2,0.0633951207415119
"251","Chlorella sp.",2,24,2,0.334974799323035
"252","Chlorella sp.",2,24,2,0.0661318713414711
"253","Chlorella sp.",2,28,2,-0.273692938078639
"254","Chlorella sp.",2,28,2,-0.270872481408031
"255","Chlorella sp.",2,28,2,-0.130401050435187
"256","Chlorella sp.",2,28,2,-0.223978720477873
"257","Chlorella sp.",2,32,2,0.802445423634597
"258","Chlorella sp.",2,32,2,0.308555566977847
"259","Chlorella sp.",2,32,2,0.0553418009357008
"260","Chlorella sp.",2,32,2,0.7914304643151
"261","Chlorella sp.",2,35,2,0.138454243120063
"262","Chlorella sp.",2,35,2,0.0644789911374352
"263","Chlorella sp.",2,35,2,0.201240047059241
"264","Chlorella sp.",2,35,2,0.515837162227412
"265","Chlorella sp.",5,15,2,0.0564276907098736
"266","Chlorella sp.",5,15,2,0.147867973163439
"267","Chlorella sp.",5,15,2,0.114923194127116
"268","Chlorella sp.",5,15,2,0.205018611950298
"269","Chlorella sp.",5,20,2,1.21661079725782
"270","Chlorella sp.",5,20,2,0.440486880032428
"271","Chlorella sp.",5,20,2,0.0246704842842549
"272","Chlorella sp.",5,20,2,-0.141840480971016
"273","Chlorella sp.",5,24,2,0.131745709309557
"274","Chlorella sp.",5,24,2,0.174476945949246
"275","Chlorella sp.",5,24,2,-0.0155156854578721
"276","Chlorella sp.",5,24,2,0.0378430098016324
"277","Chlorella sp.",5,28,2,0.0676856929925501
"278","Chlorella sp.",5,28,2,0.211528529531417
"279","Chlorella sp.",5,28,2,0.190258357588116
"280","Chlorella sp.",5,28,2,0.211528529597037
"281","Chlorella sp.",5,32,2,0.189168268565406
"282","Chlorella sp.",5,32,2,0.306064592487123
"283","Chlorella sp.",5,32,2,0.397368840549039
"284","Chlorella sp.",5,32,2,0.367742276830785
"285","Chlorella sp.",5,35,2,1.19131550598152
"286","Chlorella sp.",5,35,2,0.545518888615599
"287","Chlorella sp.",5,35,2,0.00738984527030239
"288","Chlorella sp.",5,35,2,-0.157823264497087
"289","Chlorella sp.",20,15,2,0.671472018599315
"290","Chlorella sp.",20,15,2,0.336259789708611
"291","Chlorella sp.",20,15,2,0.559807543761525
"292","Chlorella sp.",20,15,2,0.685373920077005
"293","Chlorella sp.",20,20,2,0.471143826671142
"294","Chlorella sp.",20,20,2,0.650757926728905
"295","Chlorella sp.",20,20,2,0.649729252579838
"296","Chlorella sp.",20,20,2,0.43200260289965
"297","Chlorella sp.",20,24,2,-0.248436652226998
"298","Chlorella sp.",20,24,2,-0.239789318418075
"299","Chlorella sp.",20,24,2,0.0805457939595839
"300","Chlorella sp.",20,24,2,-0.0826303770722918
"301","Chlorella sp.",20,28,2,0.103255384496335
"302","Chlorella sp.",20,28,2,-0.0515059335875855
"303","Chlorella sp.",20,28,2,0.152756727759518
"304","Chlorella sp.",20,28,2,-0.0441960086623575
"305","Chlorella sp.",20,32,2,1.17025305856515
"306","Chlorella sp.",20,32,2,0.405238132028611
"307","Chlorella sp.",20,32,2,1.54544728797091
"308","Chlorella sp.",20,32,2,0.140408052295919
"309","Chlorella sp.",20,35,2,0.491121975702644
"310","Chlorella sp.",20,35,2,-0.0350024917682199
"311","Chlorella sp.",20,35,2,1.07135657239198
"312","Chlorella sp.",20,35,2,NA
"313","Chlorella sp.",80,15,2,0.970958081623644
"314","Chlorella sp.",80,15,2,1.08330035659554
"315","Chlorella sp.",80,15,2,0.988260531347626
"316","Chlorella sp.",80,15,2,0.832172613550544
"317","Chlorella sp.",80,20,2,1.34128799708512
"318","Chlorella sp.",80,20,2,0.924438314507187
"319","Chlorella sp.",80,20,2,0.93211041109668
"320","Chlorella sp.",80,20,2,0.76535196126882
"321","Chlorella sp.",80,24,2,0.734829028244477
"322","Chlorella sp.",80,24,2,0.687915094981455
"323","Chlorella sp.",80,24,2,0.655413649426434
"324","Chlorella sp.",80,24,2,0.66058637723398
"325","Chlorella sp.",80,28,2,1.15462827239825
"326","Chlorella sp.",80,28,2,1.20101313126781
"327","Chlorella sp.",80,28,2,1.30725489638083
"328","Chlorella sp.",80,28,2,1.0266255828432
"329","Chlorella sp.",80,32,2,0.809165850763766
"330","Chlorella sp.",80,32,2,0.151528066107018
"331","Chlorella sp.",80,32,2,0.260944978477868
"332","Chlorella sp.",80,32,2,0.042089997376112
"333","Chlorella sp.",80,35,2,0.769780950455537
"334","Chlorella sp.",80,35,2,0.113390063634147
"335","Chlorella sp.",80,35,2,0.64326031091602
"336","Chlorella sp.",80,35,2,0.229383151907894
"337","Chlorella sp.",400,15,2,0.839301926525552
"338","Chlorella sp.",400,15,2,0.794558599458098
"339","Chlorella sp.",400,15,2,0.758778388800129
"340","Chlorella sp.",400,15,2,0.6326506889473
"341","Chlorella sp.",400,20,2,1.03614820066627
"342","Chlorella sp.",400,20,2,1.02297313712051
"343","Chlorella sp.",400,20,2,1.03616709335751
"344","Chlorella sp.",400,20,2,1.0828128797593
"345","Chlorella sp.",400,24,2,1.13960481088745
"346","Chlorella sp.",400,24,2,1.1406045266514
"347","Chlorella sp.",400,24,2,0.940774206170097
"348","Chlorella sp.",400,24,2,1.06988437410871
"349","Chlorella sp.",400,28,2,1.67708060676699
"350","Chlorella sp.",400,28,2,1.78672832581885
"351","Chlorella sp.",400,28,2,1.76499233106927
"352","Chlorella sp.",400,28,2,1.79283775923445
"353","Chlorella sp.",400,32,2,0.529230904548111
"354","Chlorella sp.",400,32,2,0.407573284626248
"355","Chlorella sp.",400,32,2,0.36520641285602
"356","Chlorella sp.",400,32,2,0.577755407475844
"357","Chlorella sp.",400,35,2,0.390080788226438
"358","Chlorella sp.",400,35,2,0.806578122230283
"359","Chlorella sp.",400,35,2,0.917956949074941
"360","Chlorella sp.",400,35,2,0.0624412964190006
"361","Chlorella sp.",800,15,2,0.784607086025192
"362","Chlorella sp.",800,15,2,0.830197818866174
"363","Chlorella sp.",800,15,2,0.790625050164954
"364","Chlorella sp.",800,15,2,0.693451127115907
"365","Chlorella sp.",800,20,2,1.17196362779396
"366","Chlorella sp.",800,20,2,1.19811112166383
"367","Chlorella sp.",800,20,2,0.897875497494981
"368","Chlorella sp.",800,20,2,1.15613066025605
"369","Chlorella sp.",800,24,2,0.991196083742143
"370","Chlorella sp.",800,24,2,1.15514124564972
"371","Chlorella sp.",800,24,2,0.895952812152679
"372","Chlorella sp.",800,24,2,0.937847951132463
"373","Chlorella sp.",800,28,2,1.38852190470031
"374","Chlorella sp.",800,28,2,1.31493999156783
"375","Chlorella sp.",800,28,2,1.48745966041646
"376","Chlorella sp.",800,28,2,1.38449265352183
"377","Chlorella sp.",800,32,2,-0.192058068438515
"378","Chlorella sp.",800,32,2,0.381999162665448
"379","Chlorella sp.",800,32,2,0.925556701345759
"380","Chlorella sp.",800,32,2,0.122791800450898
"381","Chlorella sp.",800,35,2,0.87573361327378
"382","Chlorella sp.",800,35,2,0.715109260096429
"383","Chlorella sp.",800,35,2,0.186190339141683
"384","Chlorella sp.",800,35,2,0.0825346372001491
"385","Coelastrum sp.",0.5,15,3,0.401588622359797
"386","Coelastrum sp.",0.5,15,3,0.314620277874318
"387","Coelastrum sp.",0.5,15,3,0.235273401271669
"388","Coelastrum sp.",0.5,15,3,0.0712141858404271
"389","Coelastrum sp.",0.5,20,3,0.251324718180671
"390","Coelastrum sp.",0.5,20,3,0.38084956087384
"391","Coelastrum sp.",0.5,20,3,0.376254151070511
"392","Coelastrum sp.",0.5,20,3,0.177501667386747
"393","Coelastrum sp.",0.5,24,3,0.179010616017564
"394","Coelastrum sp.",0.5,24,3,0.368996254760794
"395","Coelastrum sp.",0.5,24,3,0.365376144699604
"396","Coelastrum sp.",0.5,24,3,0.128384333405998
"397","Coelastrum sp.",0.5,28,3,0.860344333412285
"398","Coelastrum sp.",0.5,28,3,0.533650057504656
"399","Coelastrum sp.",0.5,28,3,0.95236799510821
"400","Coelastrum sp.",0.5,28,3,0.751685619868411
"401","Coelastrum sp.",0.5,32,3,-0.0562702982233851
"402","Coelastrum sp.",0.5,32,3,-0.0279068007148822
"403","Coelastrum sp.",0.5,32,3,-0.12536226297776
"404","Coelastrum sp.",0.5,32,3,-0.0838359152835507
"405","Coelastrum sp.",0.5,35,3,-0.23497707978619
"406","Coelastrum sp.",0.5,35,3,-0.22858557164148
"407","Coelastrum sp.",0.5,35,3,-0.150851542070427
"408","Coelastrum sp.",0.5,35,3,-0.451084247207361
"409","Coelastrum sp.",1,15,3,0.252681425396583
"410","Coelastrum sp.",1,15,3,0.358067029129764
"411","Coelastrum sp.",1,15,3,0.257563574678909
"412","Coelastrum sp.",1,15,3,0.0909116932059554
"413","Coelastrum sp.",1,20,3,0.56050758727925
"414","Coelastrum sp.",1,20,3,0.543490850520955
"415","Coelastrum sp.",1,20,3,0.259279562482497
"416","Coelastrum sp.",1,20,3,0.410169268887346
"417","Coelastrum sp.",1,24,3,0.662299796670219
"418","Coelastrum sp.",1,24,3,0.749318971823824
"419","Coelastrum sp.",1,24,3,0.647088378310304
"420","Coelastrum sp.",1,24,3,0.703989646922415
"421","Coelastrum sp.",1,28,3,1.04658776322895
"422","Coelastrum sp.",1,28,3,0.972386372251279
"423","Coelastrum sp.",1,28,3,0.680248740238477
"424","Coelastrum sp.",1,28,3,0.733236363662061
"425","Coelastrum sp.",1,32,3,-0.166893480861565
"426","Coelastrum sp.",1,32,3,0.0946810631819721
"427","Coelastrum sp.",1,32,3,0.0459238243209195
"428","Coelastrum sp.",1,32,3,-0.0247571916176355
"429","Coelastrum sp.",1,35,3,-0.117328375460459
"430","Coelastrum sp.",1,35,3,0.0284531360874345
"431","Coelastrum sp.",1,35,3,0.224760597545034
"432","Coelastrum sp.",1,35,3,-0.0591440123744746
"433","Coelastrum sp.",2,15,3,0.0530780779521274
"434","Coelastrum sp.",2,15,3,0.153813555622826
"435","Coelastrum sp.",2,15,3,0.270840815755901
"436","Coelastrum sp.",2,15,3,0.347167987548654
"437","Coelastrum sp.",2,20,3,0.283793029481108
"438","Coelastrum sp.",2,20,3,0.314122182691409
"439","Coelastrum sp.",2,20,3,0.225805808355486
"440","Coelastrum sp.",2,20,3,0.344447388251208
"441","Coelastrum sp.",2,24,3,0.842844684949116
"442","Coelastrum sp.",2,24,3,0.885174419217165
"443","Coelastrum sp.",2,24,3,0.702582401305482
"444","Coelastrum sp.",2,24,3,0.805709566029841
"445","Coelastrum sp.",2,28,3,1.15678788849191
"446","Coelastrum sp.",2,28,3,0.954905549293334
"447","Coelastrum sp.",2,28,3,1.02217036690548
"448","Coelastrum sp.",2,28,3,1.20077785932119
"449","Coelastrum sp.",2,32,3,-0.0363175346184175
"450","Coelastrum sp.",2,32,3,0.332231635399376
"451","Coelastrum sp.",2,32,3,-0.0409616557423486
"452","Coelastrum sp.",2,32,3,0.0442461476174985
"453","Coelastrum sp.",2,35,3,0.00491169084399541
"454","Coelastrum sp.",2,35,3,0.0892080761863208
"455","Coelastrum sp.",2,35,3,0.143308643240012
"456","Coelastrum sp.",2,35,3,-0.23008473155803
"457","Coelastrum sp.",5,15,3,0.297967522828667
"458","Coelastrum sp.",5,15,3,0.258343630051716
"459","Coelastrum sp.",5,15,3,0.454538163214966
"460","Coelastrum sp.",5,15,3,0.314587749775773
"461","Coelastrum sp.",5,20,3,0.484739644969808
"462","Coelastrum sp.",5,20,3,0.511323365400899
"463","Coelastrum sp.",5,20,3,0.334838312913088
"464","Coelastrum sp.",5,20,3,0.340867029496753
"465","Coelastrum sp.",5,24,3,0.841406150018853
"466","Coelastrum sp.",5,24,3,0.443386381455257
"467","Coelastrum sp.",5,24,3,0.575870846647209
"468","Coelastrum sp.",5,24,3,0.559121811831935
"469","Coelastrum sp.",5,28,3,1.38210948899542
"470","Coelastrum sp.",5,28,3,1.03581621571537
"471","Coelastrum sp.",5,28,3,1.50452684911016
"472","Coelastrum sp.",5,28,3,1.43682992463592
"473","Coelastrum sp.",5,32,3,-0.0914817704186098
"474","Coelastrum sp.",5,32,3,0.241462783651582
"475","Coelastrum sp.",5,32,3,0.230482008679376
"476","Coelastrum sp.",5,32,3,-0.0198139798189209
"477","Coelastrum sp.",5,35,3,-0.0053911981551705
"478","Coelastrum sp.",5,35,3,-0.112430037262846
"479","Coelastrum sp.",5,35,3,0.472348090505661
"480","Coelastrum sp.",5,35,3,-0.00972263492485083
"481","Coelastrum sp.",20,15,3,0.396609955204268
"482","Coelastrum sp.",20,15,3,0.40056492648304
"483","Coelastrum sp.",20,15,3,0.360950136514872
"484","Coelastrum sp.",20,15,3,0.364136080422654
"485","Coelastrum sp.",20,20,3,0.684327376557837
"486","Coelastrum sp.",20,20,3,0.648864700726175
"487","Coelastrum sp.",20,20,3,0.741047216521819
"488","Coelastrum sp.",20,20,3,0.675177482748447
"489","Coelastrum sp.",20,24,3,1.13513484340748
"490","Coelastrum sp.",20,24,3,1.16869122249314
"491","Coelastrum sp.",20,24,3,1.05376868193491
"492","Coelastrum sp.",20,24,3,1.17653432340637
"493","Coelastrum sp.",20,28,3,1.57406463059907
"494","Coelastrum sp.",20,28,3,1.42117538521643
"495","Coelastrum sp.",20,28,3,1.85290881245277
"496","Coelastrum sp.",20,28,3,1.5809915468941
"497","Coelastrum sp.",20,32,3,0.328106822929017
"498","Coelastrum sp.",20,32,3,0.48999780814586
"499","Coelastrum sp.",20,32,3,0.50392048743086
"500","Coelastrum sp.",20,32,3,0.371939129640099
"501","Coelastrum sp.",20,35,3,-0.110263213674148
"502","Coelastrum sp.",20,35,3,-0.3161767332777
"503","Coelastrum sp.",20,35,3,-0.446445284049754
"504","Coelastrum sp.",20,35,3,-0.422526656806672
"505","Coelastrum sp.",80,15,3,0.425798299209676
"506","Coelastrum sp.",80,15,3,0.348754255012015
"507","Coelastrum sp.",80,15,3,0.399765828578279
"508","Coelastrum sp.",80,15,3,0.383141773492571
"509","Coelastrum sp.",80,20,3,0.837375241233209
"510","Coelastrum sp.",80,20,3,0.731487244941526
"511","Coelastrum sp.",80,20,3,0.778980866677213
"512","Coelastrum sp.",80,20,3,0.821055688741213
"513","Coelastrum sp.",80,24,3,1.30705435153499
"514","Coelastrum sp.",80,24,3,1.41484377414471
"515","Coelastrum sp.",80,24,3,1.34398032302538
"516","Coelastrum sp.",80,24,3,1.42897172410565
"517","Coelastrum sp.",80,28,3,1.54913722397379
"518","Coelastrum sp.",80,28,3,1.69872243257535
"519","Coelastrum sp.",80,28,3,1.67158737090911
"520","Coelastrum sp.",80,28,3,1.66852851836106
