"","Sp.id","Sp.name","Parameter","est","se","p"
"1",6,"Synechococcus","a",0.0580884797731873,0.441698647218049,0.89907070305473
"2",6,"Synechococcus","b",-0.928555667347945,9.24809740293697,0.922837962266081
"3",6,"Synechococcus","tmax",42.6324173479187,38.4000562886071,0.303581333674934
"4",6,"Synechococcus","delta_t",11.6284663601342,13.3807901163523,0.413626208496381
"5",2,"Kirchneriella_subcapitata","a",0.051825531076705,8.70202951925906,0.995414345226317
"6",2,"Kirchneriella_subcapitata","b",-1.37956721724581,129.938925147436,0.991825233577013
"7",2,"Kirchneriella_subcapitata","tmax",42.3666799205293,265.747877451783,0.877837036879301
"8",2,"Kirchneriella_subcapitata","delta_t",10.3174410209432,1061.39644611245,0.99251541662432
"9",3,"Microcystis_aeruginosa","a",0.0930263526178085,0.118233384764697,0.454072029778825
"10",3,"Microcystis_aeruginosa","b",-0.550983736383004,1.68259940242205,0.751724760560339
"11",3,"Microcystis_aeruginosa","tmax",38.0215409529826,8.67332904854358,0.00233707910671133
"12",3,"Microcystis_aeruginosa","delta_t",9.9759263439869,8.63780794966778,0.281454382982777
"13",4,"Pediastrum_boryanum","a",0.0496008896264132,2.9398099969577,0.986951815414591
"14",4,"Pediastrum_boryanum","b",-1.16562565031634,43.8376321778033,0.979438371489606
"15",4,"Pediastrum_boryanum","tmax",41.2436353286737,112.227592240917,0.722778288168784
"16",4,"Pediastrum_boryanum","delta_t",10.5877888731984,360.510739408012,0.97728985510987
"17",1,"Cyclotella_meneghiniana","a",0.115678634577268,0.0344333356454996,0.0099392229206406
"18",1,"Cyclotella_meneghiniana","b",-0.978430493795309,0.679466311034915,0.187828620376241
"19",1,"Cyclotella_meneghiniana","tmax",36.5727525108847,1.41904158516711,5.51059363412438e-09
"20",1,"Cyclotella_meneghiniana","delta_t",8.04831041076362,1.55922280012941,0.000861812759843528
"21",5,"Scenedesmus_acuminatus","a",0.0558811293728995,1.75453496476455,0.975372313149014
"22",5,"Scenedesmus_acuminatus","b",-1.14380454258464,25.794215201083,0.965717500199963
"23",5,"Scenedesmus_acuminatus","tmax",38.7728027814237,60.9656425593189,0.542552711438928
"24",5,"Scenedesmus_acuminatus","delta_t",9.78972450768823,168.050751115112,0.954974676165729
