"population","rep.ID","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na"
"32","32.C04",31.8395354924991,29.6667071779003,14.6269693100107,53.701259134737,0,1.89905873459046,1.87651262878454,1.57562834988067,2.24240147671298,0,12.6847275309247,7.9871017761828,19.1599416670321,0
"19","19.D04",33.2969943106706,28.7249254723231,7.63746771120394,74.0676982995494,0,1.79986144504195,1.75810831297869,1.29151643749689,2.3989314394998,0,13.4864906493175,5.64341578078217,25.8997461664723,0
"6","6.F04",13.8414644249882,12.1625058408179,4.59500051922084,26.5263186053891,0,1.44934978312563,1.43219369794783,1.21669705048866,1.72358788324422,0,7.81500913813068,3.7712480355865,14.3662055178768,0
"31","31.B04",56.3636920012107,54.6977588828949,21.7194434993385,97.9558029701214,0,2.30158754779576,2.28467786768658,1.6077117418236,3.05360258231255,0,17.6168557496532,8.34638023535532,27.6562218052646,0
"35","35.C04",31.1504157512521,27.2254333708466,6.96915344041324,66.8541424060481,0,1.97086560142705,1.93095482753323,1.4696944829253,2.58718162410554,0,11.0910409265545,4.16371309358987,20.8523488041198,0
"4","4.D04",35.198020333831,30.9796584155525,9.03396578521784,73.3353798075538,0,1.84434348904322,1.80738399546533,1.35906925373799,2.3985708335578,0,14.0921679004091,6.49352360669254,24.7750501798166,0
"2","2.E04",25.6579797119363,21.9910482967735,5.78793209520606,54.2711729954778,0,1.73749631874323,1.70040670913087,1.31710727271901,2.19959128058683,0,10.8406432825163,4.81746770771798,21.0104460569994,0
"21","21.F04",19.7349019236477,14.0173481314512,0.0399693271721467,58.4769149827969,0,1.77363424508436,1.71867931030626,1.21527820711911,2.4863314468713,0,6.84014956917148,0.826369365143022,20.2352647808593,0
"cc1690","cc1690.B04",49.8710059421172,46.5899934913366,20.1049113941392,92.3389313044132,0,2.21098704723682,2.17731609697946,1.63542136451391,2.82688044688418,0,16.154211515705,8.51443411697153,24.9225070153088,0
"5","5.C04",49.8333123013967,46.9233922412941,15.7952947458539,93.1452433895747,0,2.21979333960165,2.19696384729849,1.60270471146839,2.88298857576759,0,16.0793721492923,7.28799149601229,25.4095487236461,0
"anc4","anc4.D04",36.4371528600256,31.7569330915373,8.62092437082139,76.9718370806822,0,1.91081420016597,1.86940569236227,1.37149441866322,2.55425039832354,0,13.7038010451787,5.91294241359614,25.238187428175,0
"16","16.E04",20.2312865433862,17.2448121383784,3.9597058920357,43.7102465405629,0,1.81216199479556,1.77842591812696,1.4259909383806,2.30830370326676,0,7.94078160782019,2.92202864060039,15.8583333426619,0
"29","29.F04",35.9512233867833,32.7967403153833,12.9487825432386,68.0405958377634,0,1.89146191125354,1.86445318380762,1.50083945761759,2.39100025260764,0,14.1390439038424,8.11083200810704,23.6943170130836,0
"8","8.B05",4.76584403113841,3.04174845487916,0.106986264077711,13.0163530015042,0,1.60451537874203,1.58108204992396,1.25440928066398,1.97726186564879,0,1.68753674762483,0.0704923517502889,5.8696985388521,0
"25","25.C05",14.4129649161756,13.2590044072614,5.69347055846687,24.6009203062036,0,1.67612383461677,1.66391341739284,1.43224620477394,1.95446657079447,0,6.74980134772131,3.50706678362498,10.9739483766333,0
"33","33.D05",39.6622059011171,36.2946501407665,13.6132050183499,76.3466748858135,0,1.88120228286571,1.85502488623007,1.44313282252414,2.40209542947298,0,15.7271744670647,8.55509637482655,26.0151257580625,0
