"population","rep.ID","Parameter","mean","Rhat","n.eff"
"27","27.B07","tmax",40.6135562611151,1.00092438469367,6000
"27","27.C07","a",0.0431065397963549,1.00067794268709,6000
"27","27.C07","b",-0.882948583508305,1.00151776940489,3400
"27","27.C07","d.t",4.39906330800201,1.00239324075447,3100
"27","27.C07","tmax",40.9435973794353,1.00169592033568,2900
"35","35.D07","a",0.0565577579271625,1.00335076581095,6000
"35","35.D07","b",-1.25519094376873,1.00090714650614,6000
"35","35.D07","d.t",4.16236679390622,1.00180511919523,5100
"35","35.D07","tmax",41.3367931749403,1.00089615857337,6000
"17","17.E07","a",0.0603599635002347,1.00220954039081,3000
"17","17.E07","b",-1.47445902100877,1.00231135853529,1900
"17","17.E07","d.t",4.02643653144722,1.00220559488574,2700
"17","17.E07","tmax",41.1052525839572,1.00114852041244,6000
"35","35.F07","a",0.0533071342884926,1.01228414145549,6000
"35","35.F07","b",-1.25452350027714,1.00078096487414,6000
"35","35.F07","d.t",3.75483755727344,1.00086968174288,6000
"35","35.F07","tmax",41.4330069287795,1.0010611224796,6000
"anc3","anc3.B07","a",0.0557312242129631,1.00458298929072,6000
"anc3","anc3.B07","b",-1.40564533691985,1.00087824498694,6000
"anc3","anc3.B07","d.t",3.6209230966892,1.00154581544392,3300
"anc3","anc3.B07","tmax",40.9014123694347,1.00105372987918,6000
"7","7.C07","a",0.0761431721171655,3.20970618038675,7
"7","7.C07","b",-1.31621797587699,1.72436920651187,10
"7","7.C07","d.t",3.84459068440971,1.17734268768938,24
"7","7.C07","tmax",40.8591040059062,1.151584474731,28
"anc3","anc3.D07","a",0.0530499113754135,1.0034439406077,6000
"anc3","anc3.D07","b",-1.30920053232688,1.00082468161645,6000
"anc3","anc3.D07","d.t",3.2855571628507,1.00203143373365,2300
"anc3","anc3.D07","tmax",40.8681315292968,1.00212661247741,2200
"15","15.E07","a",0.0573670288479035,1.00745088904464,5600
"15","15.E07","b",-1.30575968038449,1.00091124606089,6000
"15","15.E07","d.t",4.38791969248819,1.00087623756176,6000
"15","15.E07","tmax",41.2633609478377,1.00102582747626,6000
"cc1690","cc1690.F07","a",0.05421148399448,1.00074400699791,6000
"cc1690","cc1690.F07","b",-1.23564882675413,1.00126321064181,4600
"cc1690","cc1690.F07","d.t",4.46769644894428,1.00071093713606,6000
"cc1690","cc1690.F07","tmax",41.1819327356518,1.00089397038148,6000
"anc5","anc5.B08","a",0.0602230663430587,1.01176940609956,3700
"anc5","anc5.B08","b",-1.45827280865182,1.00140918983043,3800
"anc5","anc5.B08","d.t",4.22728251801614,1.00190936740257,6000
"anc5","anc5.B08","tmax",41.5026231112609,1.0011837099252,6000
"32","32.D08","a",0.0592679460179698,1.00671832053326,6000
"32","32.D08","b",-1.45928087036228,1.00150571204526,6000
"32","32.D08","d.t",3.50388039289261,1.00070569474612,6000
"32","32.D08","tmax",40.8421132253672,1.00228895311165,6000
"33","33.E08","a",0.0536492999269938,1.0065838444769,6000
"33","33.E08","b",-1.34822209527071,1.00083255715273,6000
"33","33.E08","d.t",3.48130934373526,1.00079436838109,6000
"33","33.E08","tmax",40.7098088979938,1.00160386521845,6000
"14","14.F08","a",0.0623052883418946,1.00315267095834,3500
"14","14.F08","b",-1.48136246709461,1.00112357740627,5600
"14","14.F08","d.t",4.57212663744924,1.00278240334937,5000
"14","14.F08","tmax",41.5330298747533,1.00102770144651,6000
"17","17.B08","a",0.054785108585398,1.02621138579472,6000
"17","17.B08","b",-1.33632493266383,1.00107785950955,6000
"17","17.B08","d.t",2.38561791021941,1.00138471863433,4200
"17","17.B08","tmax",40.6034972703615,1.0032513734916,4100
