"population","rep.ID","Parameter","mean","Rhat","n.eff"
"anc4","anc4.B11","deviance",-13.2527389891373,1.00110944408428,5700
"anc4","anc4.B11","r_max",1.37584215219903,1.00122212828711,4800
"15","15.C11","K_s",2.72071566295397,1.0012519673455,4600
"15","15.C11","deviance",0.555744888508426,1.00129679972088,4400
"15","15.C11","r_max",1.64931910664769,1.00106282868702,6000
"10","10.D11","K_s",2.05403061117681,1.00080665286048,6000
"10","10.D11","deviance",1.1259146817526,1.00063706814048,6000
"10","10.D11","r_max",1.51255091655699,1.0014168411509,3800
"16","16.E11","K_s",1.33312232452829,1.00068244718945,6000
"16","16.E11","deviance",-10.8140463867868,1.0008932970022,6000
"16","16.E11","r_max",1.45110616453887,1.00087608995299,6000
