"","Sp.id","temperature","id","r.exp"
"798","Nitzschia paela (C )",15,12,0.862149304755585
"799","Nitzschia paela (C )",15,12,1.45972580478082
"800","Nitzschia paela (C )",15,12,0.987293703549326
"801","Nitzschia paela (C )",15,12,0.707784880166302
"802","Nitzschia paela (C )",15,12,0.76403133441065
"803","Nitzschia paela (C )",15,12,0.730279621020919
"804","Nitzschia paela (C )",15,12,0.7041891004107
"805","Nitzschia paela (C )",20,12,1.33107298997397
"806","Nitzschia paela (C )",20,12,1.22845308116815
"807","Nitzschia paela (C )",20,12,1.2500847290299
"808","Nitzschia paela (C )",20,12,1.42254343221238
"809","Nitzschia paela (C )",20,12,1.44591194862949
"810","Nitzschia paela (C )",20,12,1.51120490114551
"811","Nitzschia paela (C )",20,12,1.43590656547021
"812","Nitzschia paela (C )",20,12,1.52427273941029
"813","Nitzschia paela (C )",20,12,1.20316360116962
"814","Nitzschia paela (C )",20,12,1.21203924503601
"815","Nitzschia paela (C )",20,12,1.1617464263562
"816","Nitzschia paela (C )",20,12,1.31944814840399
"817","Nitzschia paela (C )",24,12,1.80343531763397
"818","Nitzschia paela (C )",24,12,1.56258003976077
"819","Nitzschia paela (C )",24,12,1.87298211225022
"820","Nitzschia paela (C )",24,12,1.81822991301976
"821","Nitzschia paela (C )",24,12,2.24879529533803
"822","Nitzschia paela (C )",24,12,1.6729713457233
"823","Nitzschia paela (C )",24,12,1.78435355981518
"824","Nitzschia paela (C )",24,12,1.67793145252938
"825","Nitzschia paela (C )",24,12,1.62665082650108
"826","Nitzschia paela (C )",24,12,1.5621077338402
"827","Nitzschia paela (C )",24,12,1.49446439424084
"828","Nitzschia paela (C )",24,12,1.82787448645066
"829","Nitzschia paela (C )",28,12,1.58874403152485
"830","Nitzschia paela (C )",28,12,1.69022126956548
"831","Nitzschia paela (C )",28,12,1.5722109738846
"832","Nitzschia paela (C )",28,12,1.53084700545337
"833","Nitzschia paela (C )",28,12,1.96791568801905
"834","Nitzschia paela (C )",28,12,1.95111035408156
"835","Nitzschia paela (C )",28,12,1.95673620778646
"836","Nitzschia paela (C )",28,12,2.08520731838805
"837","Nitzschia paela (C )",28,12,1.46438266239048
"838","Nitzschia paela (C )",28,12,1.53024500716552
"839","Nitzschia paela (C )",28,12,1.62625908411893
"840","Nitzschia paela (C )",28,12,1.38486957824273
"841","Nitzschia paela (C )",32,12,1.7485352870754
"842","Nitzschia paela (C )",32,12,1.99103286085326
"843","Nitzschia paela (C )",32,12,1.60767276288943
"844","Nitzschia paela (C )",32,12,1.80821677481304
"845","Nitzschia paela (C )",32,12,2.23774991049204
"846","Nitzschia paela (C )",32,12,1.89703637350734
"847","Nitzschia paela (C )",32,12,2.25220549962187
"848","Nitzschia paela (C )",32,12,1.89952966894812
"849","Nitzschia paela (C )",32,12,1.8961504850528
"850","Nitzschia paela (C )",32,12,1.79236021613899
"851","Nitzschia paela (C )",32,12,1.92859635948768
"852","Nitzschia paela (C )",32,12,1.94379854009685
"853","Nitzschia paela (C )",35,12,1.83770655139732
"854","Nitzschia paela (C )",35,12,1.24385094990635
"855","Nitzschia paela (C )",35,12,1.22681244029776
"856","Nitzschia paela (C )",35,12,1.45817190951532
"857","Nitzschia paela (C )",35,12,0.0683034760510227
"858","Nitzschia paela (C )",35,12,0.0958876875423694
"859","Nitzschia paela (C )",35,12,0.143462464991705
"860","Nitzschia paela (C )",35,12,0.0800820224227627
"861","Nitzschia paela (C )",35,12,-0.162023493252503
"862","Nitzschia paela (C )",35,12,-0.066470975527902
"863","Nitzschia paela (C )",35,12,0.1267530980117
"864","Nitzschia paela (C )",35,12,0.0913112817686651
"865","Nitzschia paela (G)",15,13,0.858499538138551
"866","Nitzschia paela (G)",15,13,0.775087987830676
"867","Nitzschia paela (G)",15,13,0.755745330193639
"868","Nitzschia paela (G)",15,13,0.89912786017731
"869","Nitzschia paela (G)",15,13,0.83917670827727
"870","Nitzschia paela (G)",15,13,0.6718955372737
"871","Nitzschia paela (G)",15,13,0.738941824831572
"872","Nitzschia paela (G)",15,13,0.742415262706242
"873","Nitzschia paela (G)",15,13,0.779047763568686
"874","Nitzschia paela (G)",15,13,0.822067626170566
"875","Nitzschia paela (G)",15,13,0.796226819920785
"876","Nitzschia paela (G)",15,13,0.824972712145212
"877","Nitzschia paela (G)",20,13,1.0577494427236
"878","Nitzschia paela (G)",20,13,1.19130797217832
"879","Nitzschia paela (G)",20,13,1.07692136673829
"880","Nitzschia paela (G)",20,13,1.15994356674618
"881","Nitzschia paela (G)",20,13,0.917812062043415
"882","Nitzschia paela (G)",20,13,0.986147740335015
"883","Nitzschia paela (G)",20,13,1.08711245540241
"884","Nitzschia paela (G)",20,13,1.07895301292328
"885","Nitzschia paela (G)",20,13,1.26376357068785
"886","Nitzschia paela (G)",20,13,1.33871175528502
"887","Nitzschia paela (G)",20,13,1.19087851746227
"888","Nitzschia paela (G)",20,13,1.21909031048355
"889","Nitzschia paela (G)",24,13,1.24379154060225
"890","Nitzschia paela (G)",24,13,1.53499782338683
"891","Nitzschia paela (G)",24,13,1.62740690995052
"892","Nitzschia paela (G)",24,13,1.61986863186646
"893","Nitzschia paela (G)",24,13,1.91995724480823
"894","Nitzschia paela (G)",24,13,1.71530003331474
"895","Nitzschia paela (G)",24,13,1.76284063399125
"896","Nitzschia paela (G)",24,13,1.69386502775813
"897","Nitzschia paela (G)",24,13,1.40409540809894
"898","Nitzschia paela (G)",24,13,1.20815263120269
"899","Nitzschia paela (G)",24,13,1.34125251363262
"900","Nitzschia paela (G)",24,13,1.38909391791498
"901","Nitzschia paela (G)",28,13,1.81495067069399
"902","Nitzschia paela (G)",28,13,1.59507461428386
"903","Nitzschia paela (G)",28,13,1.51722647658512
"904","Nitzschia paela (G)",28,13,1.57177071901925
"905","Nitzschia paela (G)",28,13,1.91107252788211
"906","Nitzschia paela (G)",28,13,1.81233351837209
"907","Nitzschia paela (G)",28,13,1.97089951424126
"908","Nitzschia paela (G)",28,13,2.07512726763738
"909","Nitzschia paela (G)",28,13,1.22885410913944
"910","Nitzschia paela (G)",28,13,1.43072180431139
"911","Nitzschia paela (G)",28,13,1.47992934927543
"912","Nitzschia paela (G)",28,13,1.2949845315926
"913","Nitzschia paela (G)",32,13,1.4134138880666
"914","Nitzschia paela (G)",32,13,1.53326988120521
"915","Nitzschia paela (G)",32,13,1.3748407042145
"916","Nitzschia paela (G)",32,13,1.15466526562664
"917","Nitzschia paela (G)",32,13,1.57961181721132
"918","Nitzschia paela (G)",32,13,1.55571045230158
"919","Nitzschia paela (G)",32,13,1.39869291984481
"920","Nitzschia paela (G)",32,13,1.56321036434509
"921","Nitzschia paela (G)",32,13,0.98555788937577
"922","Nitzschia paela (G)",32,13,1.24514746543267
"923","Nitzschia paela (G)",32,13,1.02777650125396
"924","Nitzschia paela (G)",32,13,1.01514977935126
"925","Nitzschia paela (G)",35,13,0.753579517020804
"926","Nitzschia paela (G)",35,13,0.59299633058828
"927","Nitzschia paela (G)",35,13,0.283754683684229
"928","Nitzschia paela (G)",35,13,0.216230007053658
"929","Nitzschia paela (G)",35,13,0.156037433692294
"930","Nitzschia paela (G)",35,13,0.793277984781217
"931","Nitzschia paela (G)",35,13,-0.0905288586705541
"932","Nitzschia paela (G)",35,13,0.79401263324754
"933","Nitzschia paela (G)",35,13,0.652912386395703
"934","Nitzschia paela (G)",35,13,0.39087433033282
"935","Nitzschia paela (G)",35,13,0.584859240818227
"936","Nitzschia paela (G)",35,13,0.429261005978398
"937","Oocystis sp.",15,14,0.376224629379181
"938","Oocystis sp.",15,14,0.381909142980169
"939","Oocystis sp.",15,14,0.366941696492694
"940","Oocystis sp.",15,14,0.368273575740284
"941","Oocystis sp.",15,14,0.38965400432911
"942","Oocystis sp.",15,14,0.38241934791345
"943","Oocystis sp.",15,14,0.39290000221512
"944","Oocystis sp.",15,14,0.418618290322521
"945","Oocystis sp.",15,14,0.408126988153541
"946","Oocystis sp.",15,14,0.457712237912563
"947","Oocystis sp.",15,14,0.432155809912027
"948","Oocystis sp.",15,14,0.431444933147764
"949","Oocystis sp.",20,14,0.571456386040257
"950","Oocystis sp.",20,14,0.602411516586231
"951","Oocystis sp.",20,14,0.626243583892977
"952","Oocystis sp.",20,14,0.614169400950339
"953","Oocystis sp.",20,14,0.754046838822593
"954","Oocystis sp.",20,14,0.726145827648186
"955","Oocystis sp.",20,14,0.647654644222963
"956","Oocystis sp.",20,14,0.622455206454226
"957","Oocystis sp.",20,14,0.684587852281305
"958","Oocystis sp.",20,14,0.690700550161535
"959","Oocystis sp.",20,14,0.595758234602403
"960","Oocystis sp.",20,14,0.533032938855471
"961","Oocystis sp.",24,14,0.933106868269385
"962","Oocystis sp.",24,14,0.626359792397881
"963","Oocystis sp.",24,14,0.683030639345989
"964","Oocystis sp.",24,14,0.833613794110417
"965","Oocystis sp.",24,14,0.782372512635345
"966","Oocystis sp.",24,14,0.735576103442193
"967","Oocystis sp.",24,14,1.0037756402295
"968","Oocystis sp.",24,14,0.917675892204817
"969","Oocystis sp.",24,14,0.739096825573796
"970","Oocystis sp.",24,14,0.697466636122628
"971","Oocystis sp.",24,14,0.753620664158815
"972","Oocystis sp.",24,14,0.698721713920198
"973","Oocystis sp.",28,14,1.242935383869
"974","Oocystis sp.",28,14,0.872531766058166
"975","Oocystis sp.",28,14,0.843138189403066
"976","Oocystis sp.",28,14,0.839138811060269
"977","Oocystis sp.",28,14,0.57736539250424
"978","Oocystis sp.",28,14,0.56613020747146
"979","Oocystis sp.",28,14,0.669102990689971
"980","Oocystis sp.",28,14,0.602486244341491
"981","Oocystis sp.",28,14,0.827698045090128
"982","Oocystis sp.",28,14,0.810436006461863
"983","Oocystis sp.",28,14,0.934572096004924
"984","Oocystis sp.",28,14,0.996007943958828
"985","Oocystis sp.",32,14,-0.0186336258035787
"986","Oocystis sp.",32,14,0.0471350274315955
"987","Oocystis sp.",32,14,0.0767520588135294
"988","Oocystis sp.",32,14,0.110142574642474
"989","Oocystis sp.",32,14,0.135302605199727
"990","Oocystis sp.",32,14,0.076023001269189
"991","Oocystis sp.",32,14,0.234092491307885
"992","Oocystis sp.",32,14,0.0970670138515046
"993","Oocystis sp.",32,14,0.672620967143015
"994","Oocystis sp.",32,14,0.658351448227025
"995","Oocystis sp.",32,14,0.703744913292113
"996","Oocystis sp.",32,14,0.816676304479299
"997","Oocystis sp.",35,14,-0.4277563629489
"998","Oocystis sp.",35,14,-0.563215470278964
"999","Oocystis sp.",35,14,-0.233798492634839
"1000","Oocystis sp.",35,14,-0.411047287941452
"1001","Oocystis sp.",35,14,-0.356398675193292
"1002","Oocystis sp.",35,14,-0.20154194463031
"1003","Oocystis sp.",35,14,-0.305697303182687
"1004","Oocystis sp.",35,14,-0.367643618115864
"1005","Oocystis sp.",35,14,0.188282388746928
"1006","Oocystis sp.",35,14,0.275276233653979
"1007","Oocystis sp.",35,14,-0.0694288222552195
"1008","Oocystis sp.",35,14,0.140967339031365
"1009","Pediastrum boryanum",15,15,0.448737367839408
"1010","Pediastrum boryanum",15,15,0.491487889099973
"1011","Pediastrum boryanum",15,15,0.462146144607828
"1012","Pediastrum boryanum",15,15,0.461638973273233
"1013","Pediastrum boryanum",15,15,0.55698069074099
"1014","Pediastrum boryanum",15,15,0.60303760323242
"1015","Pediastrum boryanum",15,15,0.486187576029724
"1016","Pediastrum boryanum",15,15,0.65099559094082
"1017","Pediastrum boryanum",15,15,0.526149310620184
"1018","Pediastrum boryanum",15,15,0.529112411420034
"1019","Pediastrum boryanum",15,15,0.573279834169485
"1020","Pediastrum boryanum",15,15,0.556015418881127
"1021","Pediastrum boryanum",20,15,0.880800611573426
"1022","Pediastrum boryanum",20,15,0.92123216049291
"1023","Pediastrum boryanum",20,15,0.830314163600282
"1024","Pediastrum boryanum",20,15,0.931121148233369
"1025","Pediastrum boryanum",20,15,0.992615639713508
"1026","Pediastrum boryanum",20,15,0.947566059328639
"1027","Pediastrum boryanum",20,15,0.912002305143763
"1028","Pediastrum boryanum",20,15,0.870728830727818
"1029","Pediastrum boryanum",20,15,0.849988298969567
"1030","Pediastrum boryanum",20,15,0.910338566701097
"1031","Pediastrum boryanum",20,15,1.00202884645439
"1032","Pediastrum boryanum",20,15,0.723087703473319
"1033","Pediastrum boryanum",24,15,1.09227477391658
"1034","Pediastrum boryanum",24,15,1.06275426499942
"1035","Pediastrum boryanum",24,15,1.14234133356928
"1036","Pediastrum boryanum",24,15,1.24667437366671
"1037","Pediastrum boryanum",24,15,1.36738320045496
"1038","Pediastrum boryanum",24,15,1.56671888892748
"1039","Pediastrum boryanum",24,15,1.42082718468669
"1040","Pediastrum boryanum",24,15,1.349409405284
"1041","Pediastrum boryanum",24,15,0.85909715777011
"1042","Pediastrum boryanum",24,15,0.898580547713093
"1043","Pediastrum boryanum",24,15,1.08369270326047
"1044","Pediastrum boryanum",24,15,0.940093419604682
"1045","Pediastrum boryanum",28,15,1.0655224480984
"1046","Pediastrum boryanum",28,15,1.46699960243453
"1047","Pediastrum boryanum",28,15,1.68684817587414
"1048","Pediastrum boryanum",28,15,1.46328165410792
"1049","Pediastrum boryanum",28,15,1.46270774895495
"1050","Pediastrum boryanum",28,15,1.62864397292689
"1051","Pediastrum boryanum",28,15,1.4868387255182
"1052","Pediastrum boryanum",28,15,1.65025911283919
"1053","Pediastrum boryanum",28,15,1.12265575671833
"1054","Pediastrum boryanum",28,15,1.24935009607632
"1055","Pediastrum boryanum",28,15,1.43970508367647
"1056","Pediastrum boryanum",28,15,1.17612110523746
"1057","Pediastrum boryanum",32,15,1.39718663821415
"1058","Pediastrum boryanum",32,15,1.42767062133771
"1059","Pediastrum boryanum",32,15,1.55701841949924
"1060","Pediastrum boryanum",32,15,2.05684493987311
"1061","Pediastrum boryanum",32,15,1.8704691685874
"1062","Pediastrum boryanum",32,15,1.73502811465746
"1063","Pediastrum boryanum",32,15,1.5660134368497
"1064","Pediastrum boryanum",32,15,1.83704912837156
"1065","Pediastrum boryanum",32,15,1.41400727973901
"1066","Pediastrum boryanum",32,15,1.36915811474995
"1067","Pediastrum boryanum",32,15,1.35811343294183
"1068","Pediastrum boryanum",32,15,1.28122086808195
"1069","Pediastrum boryanum",35,15,0.74027283219986
"1070","Pediastrum boryanum",35,15,0.669621024089955
"1071","Pediastrum boryanum",35,15,0.641644701677602
"1072","Pediastrum boryanum",35,15,1.8300932743784
"1073","Pediastrum boryanum",35,15,1.71362967500643
"1074","Pediastrum boryanum",35,15,1.4106286521911
"1075","Pediastrum boryanum",35,15,1.52600419448187
"1076","Pediastrum boryanum",35,15,1.83197895254938
"1077","Pediastrum boryanum",35,15,0.717687468230475
"1078","Pediastrum boryanum",35,15,0.810701790939747
"1079","Pediastrum boryanum",35,15,1.2897211498194
"1080","Pediastrum boryanum",35,15,0.90101231407971
"1081","Planktothrix agardhii",15,16,0.00237404095005618
"1082","Planktothrix agardhii",15,16,-0.0443970048628717
"1083","Planktothrix agardhii",15,16,-0.0128832697698968
"1084","Planktothrix agardhii",15,16,-0.00103746683966893
"1085","Planktothrix agardhii",15,16,0.106896868453691
"1086","Planktothrix agardhii",15,16,0.439405421796058
"1087","Planktothrix agardhii",15,16,0.436002656072788
"1088","Planktothrix agardhii",15,16,0.157584612228704
"1089","Planktothrix agardhii",15,16,0.102140776501448
"1090","Planktothrix agardhii",15,16,0.0411112087593524
"1091","Planktothrix agardhii",15,16,0.0531218888720383
"1092","Planktothrix agardhii",15,16,0.0979149015550126
"1093","Planktothrix agardhii",20,16,0.0957184058938327
"1094","Planktothrix agardhii",20,16,-0.0522212911338681
"1095","Planktothrix agardhii",20,16,-0.0221907175073336
"1096","Planktothrix agardhii",20,16,-0.084173752488022
"1097","Planktothrix agardhii",20,16,0.076803802258636
"1098","Planktothrix agardhii",20,16,0.0578976081309514
"1099","Planktothrix agardhii",20,16,0.13741963467145
"1100","Planktothrix agardhii",20,16,0.290411121256145
"1101","Planktothrix agardhii",20,16,0.130076275057814
"1102","Planktothrix agardhii",20,16,0.0648955368486255
"1103","Planktothrix agardhii",20,16,0.0672072944439678
"1104","Planktothrix agardhii",20,16,-0.0288722543560883
"1105","Planktothrix agardhii",24,16,0.262438464674644
"1106","Planktothrix agardhii",24,16,0.255322043378932
"1107","Planktothrix agardhii",24,16,0.194310222323702
"1108","Planktothrix agardhii",24,16,0.289766757432966
"1109","Planktothrix agardhii",24,16,0.504958053064864
"1110","Planktothrix agardhii",24,16,0.219667453543663
"1111","Planktothrix agardhii",24,16,0.52912893493653
"1112","Planktothrix agardhii",24,16,0.521319836450749
"1113","Planktothrix agardhii",24,16,0.219893904786553
"1114","Planktothrix agardhii",24,16,0.217855115062586
"1115","Planktothrix agardhii",24,16,0.403142417617967
"1116","Planktothrix agardhii",24,16,0.136431644896494
"1117","Planktothrix agardhii",28,16,-0.0344596052886118
"1118","Planktothrix agardhii",28,16,0.0129396966418936
"1119","Planktothrix agardhii",28,16,0.111901036264259
"1120","Planktothrix agardhii",28,16,0.0975732744994504
"1121","Planktothrix agardhii",28,16,0.103794908071143
"1122","Planktothrix agardhii",28,16,0.065983843380833
"1123","Planktothrix agardhii",28,16,0.0754429822113776
"1124","Planktothrix agardhii",28,16,0.234963627177575
"1125","Planktothrix agardhii",28,16,0.389693154104608
"1126","Planktothrix agardhii",28,16,-0.000289582883244733
"1127","Planktothrix agardhii",28,16,0.0339911555669778
"1128","Planktothrix agardhii",28,16,0.0857327289499581
"1129","Planktothrix agardhii",32,16,-0.153877706858946
"1130","Planktothrix agardhii",32,16,0.291470582733832
"1131","Planktothrix agardhii",32,16,-0.301242040753719
"1132","Planktothrix agardhii",32,16,-0.246134882636821
"1133","Planktothrix agardhii",32,16,-0.420960286864017
"1134","Planktothrix agardhii",32,16,0.00408550716307704
"1135","Planktothrix agardhii",32,16,-0.327711531117329
"1136","Planktothrix agardhii",32,16,0.146933677767358
"1137","Planktothrix agardhii",32,16,-1.01726362981024
"1138","Planktothrix agardhii",32,16,-0.11838701556893
"1139","Planktothrix agardhii",32,16,-2.48066874782318
"1140","Planktothrix agardhii",32,16,-0.0768755123021369
"1141","Planktothrix agardhii",35,16,-0.346459545197146
"1142","Planktothrix agardhii",35,16,-0.106952353117875
"1143","Planktothrix agardhii",35,16,-0.237574712295922
"1144","Planktothrix agardhii",35,16,-0.330099849344785
"1145","Planktothrix agardhii",35,16,0.201879015194403
"1146","Planktothrix agardhii",35,16,0.0163791807519672
"1147","Planktothrix agardhii",35,16,-0.012303706911957
"1148","Planktothrix agardhii",35,16,0.140946826059905
"1149","Planktothrix agardhii",35,16,-0.0663561847110823
"1150","Planktothrix agardhii",35,16,-0.0700497948578667
"1151","Planktothrix agardhii",35,16,-0.116819803605724
"1152","Planktothrix agardhii",35,16,-0.0455310079276123
"1153","Scenedesmus arcuatus var. Platydiscus",15,17,0.523814635452209
"1154","Scenedesmus arcuatus var. Platydiscus",15,17,0.460094477426767
"1155","Scenedesmus arcuatus var. Platydiscus",15,17,0.430886109095414
"1156","Scenedesmus arcuatus var. Platydiscus",15,17,0.522114777591977
"1157","Scenedesmus arcuatus var. Platydiscus",15,17,0.606133053704892
"1158","Scenedesmus arcuatus var. Platydiscus",15,17,0.600360088963794
"1159","Scenedesmus arcuatus var. Platydiscus",15,17,0.6254299425471
"1160","Scenedesmus arcuatus var. Platydiscus",15,17,0.632981420918393
"1161","Scenedesmus arcuatus var. Platydiscus",15,17,0.573836346412375
"1162","Scenedesmus arcuatus var. Platydiscus",15,17,0.436240132461622
"1163","Scenedesmus arcuatus var. Platydiscus",15,17,0.404852617721033
"1164","Scenedesmus arcuatus var. Platydiscus",15,17,0.412879880706435
"1165","Scenedesmus arcuatus var. Platydiscus",20,17,0.88565365512623
"1166","Scenedesmus arcuatus var. Platydiscus",20,17,0.93145826059437
"1167","Scenedesmus arcuatus var. Platydiscus",20,17,0.753361829888394
"1168","Scenedesmus arcuatus var. Platydiscus",20,17,0.851938188740753
"1169","Scenedesmus arcuatus var. Platydiscus",20,17,1.03463953723706
"1170","Scenedesmus arcuatus var. Platydiscus",20,17,1.00440017014668
"1171","Scenedesmus arcuatus var. Platydiscus",20,17,0.964660606508302
"1172","Scenedesmus arcuatus var. Platydiscus",20,17,0.73696193437936
"1173","Scenedesmus arcuatus var. Platydiscus",20,17,0.793655030214985
"1174","Scenedesmus arcuatus var. Platydiscus",20,17,0.719311550099601
"1175","Scenedesmus arcuatus var. Platydiscus",20,17,0.799053787488954
"1176","Scenedesmus arcuatus var. Platydiscus",20,17,0.746310649195845
"1177","Scenedesmus arcuatus var. Platydiscus",24,17,1.14724207898979
"1178","Scenedesmus arcuatus var. Platydiscus",24,17,1.02422096395277
"1179","Scenedesmus arcuatus var. Platydiscus",24,17,1.03838596023506
"1180","Scenedesmus arcuatus var. Platydiscus",24,17,0.936652411379531
"1181","Scenedesmus arcuatus var. Platydiscus",24,17,1.45617275502894
"1182","Scenedesmus arcuatus var. Platydiscus",24,17,1.63647967378554
"1183","Scenedesmus arcuatus var. Platydiscus",24,17,1.38162045464347
"1184","Scenedesmus arcuatus var. Platydiscus",24,17,1.42854303637256
"1185","Scenedesmus arcuatus var. Platydiscus",24,17,1.18234717501671
"1186","Scenedesmus arcuatus var. Platydiscus",24,17,1.28173809759936
"1187","Scenedesmus arcuatus var. Platydiscus",24,17,1.0762549714115
"1188","Scenedesmus arcuatus var. Platydiscus",24,17,1.06545956535733
"1189","Scenedesmus arcuatus var. Platydiscus",28,17,1.41398785875826
"1190","Scenedesmus arcuatus var. Platydiscus",28,17,1.28024457127021
"1191","Scenedesmus arcuatus var. Platydiscus",28,17,1.16270185057042
"1192","Scenedesmus arcuatus var. Platydiscus",28,17,1.32638563327387
"1193","Scenedesmus arcuatus var. Platydiscus",28,17,1.6424180252229
"1194","Scenedesmus arcuatus var. Platydiscus",28,17,1.92950077933067
"1195","Scenedesmus arcuatus var. Platydiscus",28,17,1.65001870908154
"1196","Scenedesmus arcuatus var. Platydiscus",28,17,1.63828009135176
"1197","Scenedesmus arcuatus var. Platydiscus",28,17,1.47795842005166
"1198","Scenedesmus arcuatus var. Platydiscus",28,17,1.46285636349587
"1199","Scenedesmus arcuatus var. Platydiscus",28,17,1.33455540156589
"1200","Scenedesmus arcuatus var. Platydiscus",28,17,1.47700321151124
"1201","Scenedesmus arcuatus var. Platydiscus",32,17,0.426518917283466
"1202","Scenedesmus arcuatus var. Platydiscus",32,17,0.533550369791799
"1203","Scenedesmus arcuatus var. Platydiscus",32,17,0.501607589931715
"1204","Scenedesmus arcuatus var. Platydiscus",32,17,0.435772416266618
"1205","Scenedesmus arcuatus var. Platydiscus",32,17,0.322158373558579
"1206","Scenedesmus arcuatus var. Platydiscus",32,17,0.91546165681099
"1207","Scenedesmus arcuatus var. Platydiscus",32,17,0.401047541241719
"1208","Scenedesmus arcuatus var. Platydiscus",32,17,0.855088862037063
"1209","Scenedesmus arcuatus var. Platydiscus",32,17,0.100193869017589
"1210","Scenedesmus arcuatus var. Platydiscus",32,17,0.0278059704286478
"1211","Scenedesmus arcuatus var. Platydiscus",32,17,0.00346261581977471
"1212","Scenedesmus arcuatus var. Platydiscus",32,17,-0.141061628116214
"1213","Scenedesmus arcuatus var. Platydiscus",35,17,-0.275313774886704
"1214","Scenedesmus arcuatus var. Platydiscus",35,17,-0.934372689392856
"1215","Scenedesmus arcuatus var. Platydiscus",35,17,-0.911941649298519
"1216","Scenedesmus arcuatus var. Platydiscus",35,17,-0.580105719345812
"1217","Scenedesmus arcuatus var. Platydiscus",35,17,-0.465020048975645
"1218","Scenedesmus arcuatus var. Platydiscus",35,17,-0.198274233982666
"1219","Scenedesmus arcuatus var. Platydiscus",35,17,-0.191171322395206
"1220","Scenedesmus arcuatus var. Platydiscus",35,17,-0.281639776978596
"1221","Scenedesmus arcuatus var. Platydiscus",35,17,-0.287927632436216
"1222","Scenedesmus arcuatus var. Platydiscus",35,17,-0.234557828801106
"1223","Scenedesmus arcuatus var. Platydiscus",35,17,-0.435714903005102
"1224","Scenedesmus arcuatus var. Platydiscus",35,17,-0.279379521900319
"1225","Scenedesmus armatus",15,18,0.544269160297636
"1226","Scenedesmus armatus",15,18,0.475922328136975
"1227","Scenedesmus armatus",15,18,0.300752769054361
"1228","Scenedesmus armatus",15,18,0.336329296265384
"1229","Scenedesmus armatus",15,18,0.588047694917568
"1230","Scenedesmus armatus",15,18,0.530287430708701
"1231","Scenedesmus armatus",15,18,0.429628156284395
"1232","Scenedesmus armatus",15,18,0.462463149401816
"1233","Scenedesmus armatus",15,18,0.492930341943912
"1234","Scenedesmus armatus",15,18,0.493333110676315
"1235","Scenedesmus armatus",15,18,0.563647612817703
"1236","Scenedesmus armatus",15,18,0.549816396598383
"1237","Scenedesmus armatus",20,18,0.823865289362959
"1238","Scenedesmus armatus",20,18,0.89571899801843
"1239","Scenedesmus armatus",20,18,0.870254855831418
"1240","Scenedesmus armatus",20,18,0.915422028129415
"1241","Scenedesmus armatus",20,18,1.05574317866412
"1242","Scenedesmus armatus",20,18,0.979404952733029
"1243","Scenedesmus armatus",20,18,1.03782805550587
"1244","Scenedesmus armatus",20,18,0.871745037948373
"1245","Scenedesmus armatus",20,18,0.750971022068607
"1246","Scenedesmus armatus",20,18,0.727025086927851
"1247","Scenedesmus armatus",20,18,0.769411742593443
"1248","Scenedesmus armatus",20,18,0.942827180740387
"1249","Scenedesmus armatus",24,18,1.08681589028953
"1250","Scenedesmus armatus",24,18,1.07576726812188
"1251","Scenedesmus armatus",24,18,1.2340873371709
"1252","Scenedesmus armatus",24,18,1.23587310077388
"1253","Scenedesmus armatus",24,18,1.11894751880174
"1254","Scenedesmus armatus",24,18,1.17426025067471
"1255","Scenedesmus armatus",24,18,1.18803342656943
"1256","Scenedesmus armatus",24,18,1.22217982575236
"1257","Scenedesmus armatus",24,18,1.02942788649335
"1258","Scenedesmus armatus",24,18,1.10719632225452
"1259","Scenedesmus armatus",24,18,1.18733713619547
"1260","Scenedesmus armatus",24,18,1.12980333127185
"1261","Scenedesmus armatus",28,18,1.30035636094537
"1262","Scenedesmus armatus",28,18,0.874721165440603
"1263","Scenedesmus armatus",28,18,1.0868859660627
"1264","Scenedesmus armatus",28,18,1.0578437015178
"1265","Scenedesmus armatus",28,18,1.26733690842948
"1266","Scenedesmus armatus",28,18,1.21008937278522
"1267","Scenedesmus armatus",28,18,1.32382911078292
"1268","Scenedesmus armatus",28,18,1.300156588101
"1269","Scenedesmus armatus",28,18,1.1509342904579
"1270","Scenedesmus armatus",28,18,0.977032153307296
"1271","Scenedesmus armatus",28,18,1.71692316971734
"1272","Scenedesmus armatus",28,18,1.16069853352424
"1273","Scenedesmus armatus",32,18,0.861960640673449
"1274","Scenedesmus armatus",32,18,1.03265410350501
"1275","Scenedesmus armatus",32,18,0.822669140684757
"1276","Scenedesmus armatus",32,18,0.907063294502064
"1277","Scenedesmus armatus",32,18,1.10640804795962
"1278","Scenedesmus armatus",32,18,1.08915423585293
"1279","Scenedesmus armatus",32,18,1.20601905877207
"1280","Scenedesmus armatus",32,18,1.28449025998738
"1281","Scenedesmus armatus",32,18,0.942970091534378
"1282","Scenedesmus armatus",32,18,0.827322873580549
"1283","Scenedesmus armatus",32,18,1.04521888890822
"1284","Scenedesmus armatus",32,18,0.839632705579939
"1285","Scenedesmus armatus",35,18,0.0419358027781306
"1286","Scenedesmus armatus",35,18,0.14285987514307
"1287","Scenedesmus armatus",35,18,0.544399920632259
"1288","Scenedesmus armatus",35,18,0.166758872990321
"1289","Scenedesmus armatus",35,18,0.481151039188837
"1290","Scenedesmus armatus",35,18,0.541711302310267
"1291","Scenedesmus armatus",35,18,0.471377847167436
"1292","Scenedesmus armatus",35,18,0.34685896596468
