"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"1","Light limitation","1",1,"K_s",6.81513152588401,1.00110579356715,5800
"2","Light limitation","1",1,"deviance",17.6193023578404,1.00092606426475,6000
"3","Light limitation","1",1,"r_max",1.33061064213197,1.00100934438331,6000
"4","Light limitation","1",1,"sigma",0.307103364586054,1.00101969717677,6000
"5","Light limitation","1",1,"K_s",8.64056068819463,1.00082578824014,6000
"6","Light limitation","1",1,"deviance",9.78459507375368,1.00126932504934,4500
"7","Light limitation","1",1,"r_max",1.55101420756516,1.00077557214066,6000
"8","Light limitation","1",1,"sigma",0.278717492596299,1.00089265573844,6000
"9","Light limitation","1",1,"K_s",2.75162310859888,1.00135762921584,4100
"10","Light limitation","1",1,"deviance",39.5946588213378,1.00107169155734,6000
"11","Light limitation","1",1,"r_max",1.0847549555167,1.00073387050864,6000
"12","Light limitation","1",1,"sigma",0.404630247259005,1.00091275828186,6000
"13","Light limitation","1",1,"K_s",3.6732766145864,1.0005856821969,6000
"14","Light limitation","1",1,"deviance",32.2870714346064,1.00095967587108,6000
"15","Light limitation","1",1,"r_max",1.142200329927,1.00129331206372,4400
"16","Light limitation","1",1,"sigma",0.369588397710119,1.00094898230133,6000
"17","Light limitation","1",1,"K_s",5.65367199156273,1.00088644394077,6000
"18","Light limitation","1",1,"deviance",29.7375804895784,1.00086284016494,6000
"19","Light limitation","1",1,"r_max",1.33527969176372,1.00083841100599,6000
"20","Light limitation","1",1,"sigma",0.357575620783079,1.00152269645553,3400
"21","Light limitation","1",1,"K_s",3.96210188154793,1.00140802433827,3900
"22","Light limitation","1",1,"deviance",50.9080280969943,1.00064541474172,6000
"23","Light limitation","1",1,"r_max",1.17829635767323,1.00140783572347,3900
"24","Light limitation","1",1,"sigma",0.46614328516523,1.00068521870346,6000
"25","Light limitation","1",1,"K_s",5.09354279239534,1.00065082451152,6000
"26","Light limitation","1",1,"deviance",27.8769062832184,1.00109309595307,5900
"27","Light limitation","1",1,"r_max",1.48081087306711,1.00085077839626,6000
"28","Light limitation","1",1,"sigma",0.349539802322508,1.00091107483549,6000
"29","Light limitation","1",1,"K_s",8.86333213206018,1.00225790318336,3200
"30","Light limitation","1",1,"deviance",22.274954494001,1.00097480223972,6000
"31","Light limitation","1",1,"r_max",1.4217392134069,1.00111572682019,5700
"32","Light limitation","1",1,"sigma",0.325662411803445,1.00104831678451,6000
"33","Light limitation","1",1,"K_s",6.09703199127615,1.00126832353279,4500
"34","Light limitation","1",1,"deviance",39.4619718219959,1.00065803828819,6000
"35","Light limitation","1",1,"r_max",1.13242424230907,1.00087759731703,6000
"36","Light limitation","1",1,"sigma",0.404386655083432,1.00089440329847,6000
"37","Light limitation","1",1,"K_s",5.50851936945275,1.0015755712318,3300
"38","Light limitation","1",1,"deviance",39.4209286586027,1.00203754950046,2300
"39","Light limitation","1",1,"r_max",1.18204013030232,1.00144913393905,3700
"40","Light limitation","1",1,"sigma",0.404800625230896,1.00135385394333,4100
"41","Light limitation","1",1,"K_s",6.4845302575887,1.00087002489275,6000
"42","Light limitation","1",1,"deviance",29.1372118951633,1.00064255659549,6000
"43","Light limitation","1",1,"r_max",1.1765920573447,1.00076501392871,6000
"44","Light limitation","1",1,"sigma",0.355358767475787,1.00127331612622,4500
"45","Light limitation","1",1,"K_s",2.61794901530275,1.00124828918617,4700
"46","Light limitation","1",1,"deviance",37.5505168551117,1.00074784143921,6000
"47","Light limitation","1",1,"r_max",1.25588571023542,1.00080463877848,6000
"48","Light limitation","1",1,"sigma",0.394276433598416,1.0007791861449,6000
"49","Light limitation","1",1,"K_s",7.78956948745014,1.00058922343365,6000
"50","Light limitation","1",1,"deviance",39.2510080263936,1.0006406652041,6000
"51","Light limitation","1",1,"r_max",1.37825956955692,1.00093665013622,6000
"52","Light limitation","1",1,"sigma",0.403894726607571,1.00093505847807,6000
"53","Light limitation","1",1,"K_s",4.28697033376315,1.00118595918708,5100
"54","Light limitation","1",1,"deviance",26.2723946967406,1.00081416357975,6000
"55","Light limitation","1",1,"r_max",1.31686385825412,1.00137738789733,4000
"56","Light limitation","1",1,"sigma",0.341902962511396,1.00063756473104,6000
"57","Light limitation","1",1,"K_s",7.43105002907937,1.00059083996647,6000
"58","Light limitation","1",1,"deviance",35.0080975758527,1.00070351760187,6000
"59","Light limitation","1",1,"r_max",1.14086367723534,1.00094258001376,6000
"60","Light limitation","1",1,"sigma",0.381504434715288,1.00103561880667,6000
"61","Light limitation","1",1,"K_s",3.90352665819702,1.0008619340416,6000
"62","Light limitation","1",1,"deviance",5.50947880847669,1.00143570863719,3700
"63","Light limitation","1",1,"r_max",1.45834498019773,1.00095355176442,6000
"64","Light limitation","1",1,"sigma",0.264125209184077,1.00074576761309,6000
"65","Light limitation","1",1,"K_s",8.03899013779422,1.00195459380977,2500
"66","Light limitation","1",1,"deviance",20.1314274707704,1.00200006388382,2300
"67","Light limitation","1",1,"r_max",1.33649200352161,1.00217844071928,2100
"68","Light limitation","1",1,"sigma",0.31666775457671,1.00173377841942,2800
"69","Light limitation","1",1,"K_s",7.49735798741555,1.00149292532852,3500
"70","Light limitation","1",1,"deviance",39.7675066895526,1.0008964715217,6000
"71","Light limitation","1",1,"r_max",1.37528866219816,1.00060708532642,6000
"72","Light limitation","1",1,"sigma",0.406071322198728,1.00116469765857,5300
"73","Light limitation","1",1,"K_s",4.72656586200901,1.00083240085947,6000
"74","Light limitation","1",1,"deviance",35.8806273329552,1.00109837007238,5800
"75","Light limitation","1",1,"r_max",1.08634960209418,1.00116359957558,5300
"76","Light limitation","1",1,"sigma",0.386821776371346,1.00081205350745,6000
"77","Light limitation","1",1,"K_s",7.49857547990769,1.00120182632173,5000
"78","Light limitation","1",1,"deviance",31.2367219804067,1.00122905484701,4800
"79","Light limitation","1",1,"r_max",1.46710535019171,1.00130427462751,4300
"80","Light limitation","1",1,"sigma",0.364008424711356,1.00073510797017,6000
"81","Light limitation","1",1,"K_s",4.16986495158959,1.00143065430569,3800
"82","Light limitation","1",1,"deviance",38.2681788603129,1.00082985791234,6000
"83","Light limitation","1",1,"r_max",1.32802973351436,1.00144342960801,3700
"84","Light limitation","1",1,"sigma",0.398456521340904,1.00081150962771,6000
"85","Light limitation","1",1,"K_s",7.65005217896147,1.0008743223495,6000
"86","Light limitation","1",1,"deviance",21.0663694813793,1.00070525320849,6000
"87","Light limitation","1",1,"r_max",1.57462562700104,1.00083333528309,6000
"88","Light limitation","1",1,"sigma",0.321051987962153,1.00071436628638,6000
"89","Light limitation","1",1,"K_s",7.63908052720598,1.00079517846098,6000
"90","Light limitation","1",1,"deviance",41.1403455499922,1.00065793434657,6000
"91","Light limitation","1",1,"r_max",1.34103772755635,1.00080094120403,6000
"92","Light limitation","1",1,"sigma",0.411784571278892,1.00099356366804,6000
"93","Light limitation","1",1,"K_s",7.59046144777177,1.00088948756907,6000
"94","Light limitation","1",1,"deviance",16.8674911200197,1.00129294298344,4400
"95","Light limitation","1",1,"r_max",1.18436325631995,1.00103437011086,6000
"96","Light limitation","1",1,"sigma",0.305134245420678,1.00183241181711,2600
"97","Light limitation","1",1,"K_s",6.73087777486382,1.00089550644915,6000
"98","Light limitation","1",1,"deviance",45.4272098835644,1.00072213978702,6000
"99","Light limitation","1",1,"r_max",1.34445209717451,1.00085370115784,6000
