"","population","population.number","nitrate.lvl","well.ID","r.exp"
"69","10",2,400,"C02_24",1.49349368338293
"70","10",2,400,"D05_24",1.56702167303632
"71","10",2,400,"D11_24",1.15757028700237
"72","10",2,400,"F08_24",1.61040096895898
"73","10",2,600,"C02_27",0.806437421838418
"74","10",2,600,"D05_27",1.23213070934524
"75","10",2,600,"D11_27",1.23892854704578
"76","10",2,600,"F08_27",1.19271656984142
"77","10",2,1000,"C02_30",1.35519782040571
"78","10",2,1000,"D05_30",1.10273296403582
"79","10",2,1000,"D11_30",1.11086501140015
"80","10",2,1000,"F08_30",1.042078284813
"81","11",3,5,"B07_1",0.49038651816742
"82","11",3,5,"C07_1",0.573554852307793
"83","11",3,5,"D11_1",0.801174161836238
"84","11",3,5,"G02_1",0.953928186829115
"85","11",3,10,"B07_4",1.05347317496164
"86","11",3,10,"C07_4",1.17663272382822
"87","11",3,10,"D11_4",0.570728571452437
"88","11",3,10,"G02_4",1.17572523706499
"89","11",3,20,"B07_7",0.498760530948809
"90","11",3,20,"C07_7",1.25028102293414
"91","11",3,20,"D11_7",1.30881413261879
"92","11",3,20,"G02_7",1.21231304875558
"93","11",3,40,"B07_10",1.04316455046833
"94","11",3,40,"C07_10",0.602599366624646
"95","11",3,40,"D11_10",1.32021214617353
"96","11",3,40,"G02_10",1.07343121017334
"97","11",3,60,"B07_13",1.27105146851704
"98","11",3,60,"C07_13",1.43590188157379
"99","11",3,60,"D11_13",1.69760408755378
"100","11",3,60,"G02_13",1.59002921607816
"101","11",3,80,"B07_16",2.40178228549238
"102","11",3,80,"C07_16",1.5989822065924
"103","11",3,80,"D11_16",1.51162108763753
"104","11",3,80,"G02_16",1.62763708629186
"105","11",3,100,"B08_19",1.56568889349474
"106","11",3,100,"C11_19",1.60605731051672
"107","11",3,100,"E07_19",1.10710173421496
"108","11",3,100,"F05_19",1.18554015306152
"109","11",3,400,"B07_22",1.63701523402833
"110","11",3,400,"C07_22",1.48058104117634
"111","11",3,400,"D11_22",0.821676682081515
"112","11",3,400,"G02_22",1.43186368696453
"113","11",3,600,"B07_25",1.19412799510671
"114","11",3,600,"C07_25",1.27399022440476
"115","11",3,600,"D11_25",1.17651141800079
"116","11",3,600,"G02_25",1.54315200416617
"117","11",3,1000,"B07_28",1.51066007090138
"118","11",3,1000,"C07_28",1.56031977529764
"119","11",3,1000,"D11_28",1.19015274122051
"120","11",3,1000,"G02_28",1.62689033402265
"121","14",4,5,"B04_1",0.622236097902193
"122","14",4,5,"D06_1",0.88803823155907
"123","14",4,5,"D09_1",0.941880742592084
"124","14",4,5,"F08_1",0.986381731571677
"125","14",4,10,"B04_4",0.607094479689938
"126","14",4,10,"D06_4",0.747053457189539
"127","14",4,10,"D09_4",0.949227557131761
"128","14",4,10,"F08_4",0.848453594693294
"129","14",4,20,"B04_7",0.976432612588098
"130","14",4,20,"D06_7",0.842609292142549
"131","14",4,20,"D09_7",0.925784698667079
"132","14",4,20,"F08_7",0.513571256860326
"133","14",4,40,"B04_10",1.06634178895472
"134","14",4,40,"D06_10",0.632272822547003
"135","14",4,40,"D09_10",1.07884040665976
"136","14",4,40,"F08_10",0.965083682128598
"137","14",4,60,"B04_13",1.44869729251268
"138","14",4,60,"D06_13",1.16822844273139
"139","14",4,60,"D09_13",1.1667072624576
"140","14",4,60,"F08_13",0.760891061022684
"141","14",4,80,"B04_16",1.50131562081765
"142","14",4,80,"D06_16",0.777352889995682
"143","14",4,80,"D09_16",1.42982392754271
"144","14",4,80,"F08_16",1.53495304668983
"145","14",4,100,"B04_19",1.69805167604092
"146","14",4,100,"D06_19",1.45809538987843
"147","14",4,100,"D09_19",1.60811385413679
"148","14",4,100,"F08_19",1.54342381220086
"149","14",4,400,"B04_22",1.66342649710111
"150","14",4,400,"D06_22",1.47142043729909
"151","14",4,400,"D09_22",1.58306484677395
"152","14",4,400,"F08_22",1.42010434200922
"153","14",4,600,"B04_25",1.12598688508234
"154","14",4,600,"D06_25",1.12100200192784
"155","14",4,600,"D09_25",0.887682464732636
"156","14",4,600,"F08_25",1.11898067507491
"157","14",4,1000,"B04_28",1.22181598668671
"158","14",4,1000,"D06_28",1.2120351462615
"159","14",4,1000,"D09_28",1.22000723685337
"160","14",4,1000,"F08_28",1.40560738338438
"161","15",5,5,"B02_3",0.188103674255554
"162","15",5,5,"C11_3",0.631592658910669
"163","15",5,5,"E07_3",0.420859637594991
"164","15",5,5,"F02_3",0.647027482258753
"165","15",5,10,"B02_6",0.601596628210148
"166","15",5,10,"C11_6",0.603744242033139
"167","15",5,10,"E07_6",0.957380088569559
"168","15",5,10,"F02_6",0.593781362973581
"169","15",5,20,"B02_9",0.44637689047532
"170","15",5,20,"C11_9",1.23887679469952
"171","15",5,20,"E07_9",0.805827877807248
"172","15",5,20,"F02_9",0.816738206054011
"173","15",5,40,"B02_12",0.646141639069609
"174","15",5,40,"C11_12",1.1894365598273
"175","15",5,40,"E07_12",1.11517381729921
"176","15",5,40,"F02_12",1.03531880689434
"177","15",5,60,"B02_15",1.33926383419566
"178","15",5,60,"C11_15",1.17324395909934
"179","15",5,60,"E07_15",0.618926498150465
"180","15",5,60,"F02_15",0.993304938017643
"181","15",5,80,"B02_18",0.788896041889627
"182","15",5,80,"C11_18",1.40508012367689
"183","15",5,80,"E07_18",1.25944117689206
"184","15",5,80,"F02_18",1.10752383655951
"185","15",5,100,"B02_21",1.8802783444406
"186","15",5,100,"C11_21",1.76565924252973
"187","15",5,100,"E07_21",1.53637704096578
"188","15",5,100,"F02_21",1.33403010891181
"189","15",5,400,"B02_24",1.45587859864098
"190","15",5,400,"C11_24",1.38725347934358
"191","15",5,400,"E07_24",1.55960570105725
"192","15",5,400,"F02_24",1.35361643263869
"193","15",5,600,"B02_27",1.54027032747903
"194","15",5,600,"C11_27",1.17922606762981
"195","15",5,600,"E07_27",1.11487841412201
"196","15",5,600,"F02_27",1.09087430695717
"197","15",5,1000,"B02_30",1.48124793877795
"198","15",5,1000,"C11_30",0.932016377251764
"199","15",5,1000,"E07_30",1.16987623399108
"200","15",5,1000,"F02_30",1.42176769627482
"201","16",6,5,"B05_3",0.680394224266246
"202","16",6,5,"C08_3",0.737354505889407
"203","16",6,5,"E04_3",0.491014708697711
"204","16",6,5,"E11_3",0.807722610009397
"205","16",6,10,"B05_6",0.808165752314277
"206","16",6,10,"C08_6",0.887803102185546
"207","16",6,10,"E04_6",1.35062279758947
"208","16",6,10,"E11_6",0.418307139458506
"209","16",6,20,"B05_9",0.799745991396103
"210","16",6,20,"C08_9",1.14295885048271
"211","16",6,20,"E04_9",0.607862982601571
"212","16",6,20,"E11_9",0.98683720004819
