"","Sp.id","Sp.name","Parameter","est","se","p"
"173",44,"Phaeocystis pouchetii","a",0.049672374979561,0.0384575878537702,0.419421414235564
"174",44,"Phaeocystis pouchetii","b",-0.626647063059427,0.0832115125011575,0.0840440978827857
"175",44,"Phaeocystis pouchetii","tmax",25,89.930589498876,0.827383173637901
"176",44,"Phaeocystis pouchetii","delta_t",2.48484963154921,43.3078723759346,0.963513055764368
"177",45,"Phaeodactylum tricornutum","a",0.0400997122260218,0.00918146291703513,0.0486327299522676
"178",45,"Phaeodactylum tricornutum","b",-0.722066611383901,0.229577018436257,0.0879560917974318
"179",45,"Phaeodactylum tricornutum","tmax",28.7076449679075,1.9529956988953,0.00459626633597915
"180",45,"Phaeodactylum tricornutum","delta_t",2.40070502313366,1.60885663936541,0.274185409159906
"181",46,"Planktothrix agardhii","a",0.0533389304541793,0.112047474477774,0.666566106750419
"182",46,"Planktothrix agardhii","b",-0.348269779180775,1.49071937546581,0.830310327794524
"183",46,"Planktothrix agardhii","tmax",40,22.4389582884956,0.172663852969591
"184",46,"Planktothrix agardhii","delta_t",15.8809542670133,17.1211484181849,0.422051582460487
"185",47,"Planktothrix agardhii","a",0.18625553338185,0.0421595803540673,0.141713019354754
"186",47,"Planktothrix agardhii","b",-0.238145045625427,0.365763887874584,0.632580767735837
"187",47,"Planktothrix agardhii","tmax",36.8040326491912,0.825142572193913,0.0142705581575157
"188",47,"Planktothrix agardhii","delta_t",5.33572095596702,1.15776598978261,0.136027636078126
"189",48,"Pseudochattonella farcimen","a",0.0543308821434607,0.0328435590613436,0.239903984282887
"190",48,"Pseudochattonella farcimen","b",-1.0348146816559,0.0615106215931305,0.00351463944958159
"191",48,"Pseudochattonella farcimen","tmax",22.4710291064644,0.880071033093623,0.00153035329165055
"192",48,"Pseudochattonella farcimen","delta_t",4.37467396435187,3.16416731578526,0.300939080703776
"193",49,"Pseudodidymocystis planctonica","a",0.0134903947787486,0.00038142412057194,0.000798447939757602
"194",49,"Pseudodidymocystis planctonica","b",-0.905178802525926,0.00633557616955494,4.89859540288827e-05
"195",49,"Pseudodidymocystis planctonica","tmax",31.3678192523034,0.202501067552479,4.16733901650877e-05
