"","Sp.id","Sp.name","Parameter","est","se","p"
"106",27,"Fragilaria cf. striatula","b",-0.0355515194830459,NA,NA
"107",27,"Fragilaria cf. striatula","tmax",17.9799128391623,NA,NA
"108",27,"Fragilaria cf. striatula","delta_t",4.49521437372434,NA,NA
"109",28,"Fragilaria crotonensis","a",0.0335961873806184,NA,NA
"110",28,"Fragilaria crotonensis","b",-0.972648615868476,NA,NA
"111",28,"Fragilaria crotonensis","tmax",33.9650060942778,NA,NA
"112",28,"Fragilaria crotonensis","delta_t",7.01925975912903,NA,NA
"113",29,"Fragilaria crotonensis","a",0.0488309917027027,0.159213100169772,0.788055796027384
"114",29,"Fragilaria crotonensis","b",-0.468226171568873,2.43462496088043,0.865249773743102
"115",29,"Fragilaria crotonensis","tmax",44,40.1060624769132,0.387053003183221
"116",29,"Fragilaria crotonensis","delta_t",17.1383049810277,27.2889003501254,0.594135304102357
"117",30,"Isochrysis galbana","a",0.144697905050723,NA,NA
"118",30,"Isochrysis galbana","b",0,NA,NA
"119",30,"Isochrysis galbana","tmax",44,NA,NA
"120",30,"Isochrysis galbana","delta_t",6.75345675637909,NA,NA
"121",31,"Leptocylindricus danicus","a",0.2,NA,NA
"122",31,"Leptocylindricus danicus","b",-0.575292506511764,NA,NA
"123",31,"Leptocylindricus danicus","tmax",22.7785647948446,NA,NA
"124",31,"Leptocylindricus danicus","delta_t",4.61472500160744,NA,NA
"125",32,"Micractinium pusillum","a",0.0734452341230234,0.0375846072369892,0.189891190317086
"126",32,"Micractinium pusillum","b",-0.455886053390436,0.518524588659704,0.472025685026001
"127",32,"Micractinium pusillum","tmax",44,4.48193381907307,0.0102171480942651
"128",32,"Micractinium pusillum","delta_t",12.6014705334231,4.46870773415929,0.106111765060081
"129",33,"Microcystis flos-aquae","a",0.0318118634176092,0.0146726518322579,0.275118523133627
"130",33,"Microcystis flos-aquae","b",-1.18636422831092,0.486934656629315,0.247948281580986
"131",33,"Microcystis flos-aquae","tmax",44,101.231616541823,0.73897753296414
"132",33,"Microcystis flos-aquae","delta_t",2.8004441302433,33.5478215408332,0.946980334450867
"133",34,"Microcystis ichthyoblabe","a",0.0241401386139769,0.00410970133182044,0.0277807666171614
"134",34,"Microcystis ichthyoblabe","b",-0.977884795885834,0.086126689433089,0.00766800513411362
"135",34,"Microcystis ichthyoblabe","tmax",44,12.1837561539569,0.0688509096323045
"136",34,"Microcystis ichthyoblabe","delta_t",3.71461433772859,5.68040722491562,0.580296123479741
"137",35,"Monoraphidium contortum","a",0.0394024476139855,0.138779569354389,0.80316505649295
"138",35,"Monoraphidium contortum","b",-0.64056995577754,1.58885889025695,0.725843164194021
"139",35,"Monoraphidium contortum","tmax",33.844389704202,5.81296232960967,0.0282556362572926
"140",35,"Monoraphidium contortum","delta_t",10.2123558314853,21.2486489820315,0.678229660415146
"141",36,"Monoraphidium minutum","a",0.130184545538111,0.185903248751693,0.61107965601051
"142",36,"Monoraphidium minutum","b",-0.589693624494564,1.6591925582342,0.782603092559056
"143",36,"Monoraphidium minutum","tmax",44,21.0315677270381,0.283859348851408
"144",36,"Monoraphidium minutum","delta_t",7.51777709456029,9.70728935258049,0.580490343976837
"145",37,"Nannochloropsis oceanica","a",0.0721794897790902,0.837999204793331,0.935499808606754
"146",37,"Nannochloropsis oceanica","b",-1.32300066699963,12.7243596495747,0.922194742682123
"147",37,"Nannochloropsis oceanica","tmax",37.7148683835179,16.780040266399,0.087878205798535
"148",37,"Nannochloropsis oceanica","delta_t",8.26843756588972,55.9807973667701,0.889724614381013
"149",39,"Nitzschia kerguelensis","a",0.163005957512724,0.509766111931475,0.802972024145665
"150",39,"Nitzschia kerguelensis","b",-0.178885902812761,2.22448531639282,0.948915030710069
"151",39,"Nitzschia kerguelensis","tmax",8.49851680487684,6.13369633606329,0.397993200408601
"152",39,"Nitzschia kerguelensis","delta_t",3.87111343831089,0.494830951321474,0.0809379614748835
"153",40,"Nitzschia turgiduloides","a",0.11523876776488,3.00552608673575,0.972897862316095
"154",40,"Nitzschia turgiduloides","b",-0.508059345684961,13.9647501407514,0.974282863224069
"155",40,"Nitzschia turgiduloides","tmax",10.3168958901104,27.4366157899827,0.743037341672604
"156",40,"Nitzschia turgiduloides","delta_t",3.77512631863332,41.6483887111918,0.936037112665408
"157",41,"Ochromonas sp.","a",0.0399815705606234,2.8450690214097,0.99006356479573
"158",41,"Ochromonas sp.","b",-1.10324140149222,46.3935413566348,0.983187331888412
"159",41,"Ochromonas sp.","tmax",42.7861864879375,182.109992576479,0.836113662294108
"160",41,"Ochromonas sp.","delta_t",12.3334439519837,461.614121845974,0.981110833784494
"161",42,"Oocystella mongolica","a",0.0227503833487899,1.17197038086673,0.986274879203067
"162",42,"Oocystella mongolica","b",-0.539902415976261,28.9687917609714,0.986822525600709
"163",42,"Oocystella mongolica","tmax",44,408.505230444179,0.924057639661032
"164",42,"Oocystella mongolica","delta_t",20.1348831880308,290.767490959214,0.951093311353994
"165",43,"Pediastrum boryanum","a",0.149908780312873,0.326189438335413,0.72575146612534
"166",43,"Pediastrum boryanum","b",-0.156760353401575,0.677095305605307,0.855162326247809
"167",43,"Pediastrum boryanum","tmax",44,54.3815967592791,0.566930819555759
"168",43,"Pediastrum boryanum","delta_t",6.64297802296249,14.208149639463,0.721574448406453
"169",44,"Phaeocystis pouchetii","a",0.0626747056158825,4.31868795318024,0.990761741416333
"170",44,"Phaeocystis pouchetii","b",-0.563194129943391,35.3340668857308,0.989853696674663
"171",44,"Phaeocystis pouchetii","tmax",31.3376933309877,339.996188090509,0.941487619897404
"172",44,"Phaeocystis pouchetii","delta_t",6.74890723535624,594.642279157158,0.99277497838039
"173",45,"Phaeodactylum tricornutum","a",0.0400997121451739,0.00918145967665641,0.0486326982703407
"174",45,"Phaeodactylum tricornutum","b",-0.722066609294314,0.229576947059485,0.0879560445534314
"175",45,"Phaeodactylum tricornutum","tmax",28.7076449595595,1.95299489269424,0.00459626257005833
"176",45,"Phaeodactylum tricornutum","delta_t",2.40070501370565,1.60885597954532,0.274185269653656
"177",46,"Planktothrix agardhii","a",0.0362716658178875,0.166557163742798,0.841577366997333
"178",46,"Planktothrix agardhii","b",-0.662571863744582,3.49090366048763,0.861582368315573
"179",46,"Planktothrix agardhii","tmax",44,39.906438374504,0.35072182634321
"180",46,"Planktothrix agardhii","delta_t",17.3576986673588,3.7959223911955,0.0196248608448782
"181",47,"Planktothrix agardhii","a",0.186255525104713,0.042158916083608,0.141710865633927
"182",47,"Planktothrix agardhii","b",-0.238145110533898,0.365761167844252,0.63257852362784
"183",47,"Planktothrix agardhii","tmax",36.8040328050619,0.825111936215192,0.0142700284358041
"184",47,"Planktothrix agardhii","delta_t",5.33572118330082,1.15774766655757,0.136025542563034
"185",48,"Pseudochattonella farcimen","a",0.054330881243659,0.032843547276356,0.239903874433176
"186",48,"Pseudochattonella farcimen","b",-1.03481468164732,0.0615106195921668,0.0035146392221786
"187",48,"Pseudochattonella farcimen","tmax",22.4710290827349,0.880070676667098,0.00153035205814117
"188",48,"Pseudochattonella farcimen","delta_t",4.37467387573093,3.16416627831174,0.300938970746691
"189",49,"Pseudodidymocystis planctonica","a",0.0134903948026961,0.000381424287467546,0.000798448634826149
"190",49,"Pseudodidymocystis planctonica","b",-0.905178802814612,0.00633557796643979,4.89859817822197e-05
"191",49,"Pseudodidymocystis planctonica","tmax",31.3678192682859,0.202501162319387,4.16734291250095e-05
"192",49,"Pseudodidymocystis planctonica","delta_t",1.44810833138764,0.220160048894591,0.0223422783183932
"193",50,"Rhizosolenia fragilissima","a",0.119654138727847,NA,NA
"194",50,"Rhizosolenia fragilissima","b",0,NA,NA
"195",50,"Rhizosolenia fragilissima","tmax",29.8253450429848,NA,NA
"196",50,"Rhizosolenia fragilissima","delta_t",7.80330750593423,NA,NA
"197",51,"Rhodomonas salina","a",0.087827256765361,NA,NA
"198",51,"Rhodomonas salina","b",0,NA,NA
"199",51,"Rhodomonas salina","tmax",44,NA,NA
"200",51,"Rhodomonas salina","delta_t",10.2782181632514,NA,NA
"201",52,"Scenedesmus crassus","a",0.12506723725557,0.752421135063447,0.895139945923544
"202",52,"Scenedesmus crassus","b",0,4.3891976761329,1
"203",52,"Scenedesmus crassus","tmax",44,120.24940791345,0.776690171795674
"204",52,"Scenedesmus crassus","delta_t",7.84250534233336,43.678382139936,0.886899292410565
"205",53,"Scenedesmus quadricauda","a",0.176293062463545,0.0280364168335334,0.100402749320757
"206",53,"Scenedesmus quadricauda","b",-0.409538046649525,0.185602842060053,0.270889520265578
"207",53,"Scenedesmus quadricauda","tmax",36.5690647103599,1.18817152568478,0.0206772441369445
"208",53,"Scenedesmus quadricauda","delta_t",5.6234276989631,0.850828923332959,0.0955960014048047
"209",54,"Selenastrum minutum","a",0.0902058418986102,0.199510785454441,0.729673348228767
"210",54,"Selenastrum minutum","b",-0.558259621876556,3.45168146407962,0.897919905407513
"211",54,"Selenastrum minutum","tmax",44,22.0058197262676,0.295234594515263
"212",54,"Selenastrum minutum","delta_t",9.98187954286476,13.2523036008132,0.589025181665314
"213",55,"Skeletonema costatum","a",0.0714118871872978,0.0334234990073793,0.27868216251597
"214",55,"Skeletonema costatum","b",-0.655032788383689,0.291115099360719,0.266241287403704
