"","population","population.number","temperature","well.ID","r.exp"
"157","17",7,28,"B08_51",3.23455537323874
"158","17",7,28,"C11_51",3.63179405568656
"159","17",7,28,"E07_51",3.49734842544465
"160","17",7,28,"F05_51",3.54951185008519
"161","17",7,34,"B08_66",4.53803928387193
"162","17",7,34,"C11_66",4.6567498000578
"163","17",7,34,"E07_66",4.27748468510022
"164","17",7,34,"F05_66",4.78557996580775
"165","17",7,40,"B08_81",0.377740727532598
"166","17",7,40,"C11_81",0.574042688469278
"167","17",7,40,"E07_81",0.574228780609465
"168","17",7,40,"F05_81",0.45309688823482
"169","18",8,10,"B11_6",0.389214149578811
"170","18",8,10,"D02_6",0.468911641075367
"171","18",8,10,"E06_6",0.457984251497856
"172","18",8,10,"E11_6",0.496062048146244
"173","18",8,16,"B11_21",0.961011280280937
"174","18",8,16,"D02_21",0.927890030403114
"175","18",8,16,"E06_21",0.909473640451851
"176","18",8,16,"E11_21",0.869780377377381
"177","18",8,22,"B11_36",2.11131692345627
"178","18",8,22,"D02_36",1.86471751208232
"179","18",8,22,"E06_36",1.94660760216811
"180","18",8,22,"E11_36",1.83247847485373
"181","18",8,28,"B11_51",3.32529421995959
"182","18",8,28,"D02_51",3.1154077368746
"183","18",8,28,"E06_51",3.14709930002656
"184","18",8,28,"E11_51",2.9157799157258
"185","18",8,34,"B11_66",3.54231240553696
"186","18",8,34,"D02_66",3.46557742573862
"187","18",8,34,"E06_66",3.34111292132651
"188","18",8,34,"E11_66",3.24233162267206
"189","18",8,40,"B11_81",1.26204220127002
"190","18",8,40,"D02_81",1.17947802388783
"191","18",8,40,"E06_81",1.09726608940996
"192","18",8,40,"E11_81",1.25900702143124
"193","19",9,10,"B03_1",0.417516043038776
"194","19",9,10,"D04_1",0.422415062664001
"195","19",9,10,"D10_1",0.444090473905262
"196","19",9,10,"F03_1",0.432351314738315
"197","19",9,16,"B03_16",1.157993341415
"198","19",9,16,"D04_16",0.944317344821618
"199","19",9,16,"D10_16",0.892789461099041
"200","19",9,16,"F03_16",0.898852518372883
"201","19",9,22,"B03_31",2.04830310654513
"202","19",9,22,"D04_31",1.53983179122089
"203","19",9,22,"D10_31",1.69139423653624
"204","19",9,22,"F03_31",1.7311875537901
"205","19",9,28,"B03_46",3.46776915386454
"206","19",9,28,"D04_46",2.94200452922802
"207","19",9,28,"D10_46",3.3664345869775
"208","19",9,28,"F03_46",2.95164746126839
"209","19",9,34,"B03_61",4.34956790724645
"210","19",9,34,"D04_61",3.6266750899665
"211","19",9,34,"D10_61",3.89800484035802
"212","19",9,34,"F03_61",3.854076503939
"213","19",9,40,"B03_76",-0.266236742139674
"214","19",9,40,"D04_76",0.247438345302438
"215","19",9,40,"D10_76",-0.104258564495245
"216","19",9,40,"F03_76",0.190892859222103
"217","2",10,10,"B10_6",0.0885956804756165
"218","2",10,10,"C08_6",0.0812317403695206
"219","2",10,10,"E04_6",0.156501058096803
"220","2",10,10,"F09_6",0.0943431584985168
"221","2",10,16,"B10_21",0.922150619740982
"222","2",10,16,"C08_21",1.05842168294084
"223","2",10,16,"E04_21",0.937767054848976
"224","2",10,16,"F09_21",1.02471143651495
"225","2",10,22,"B10_36",2.11026321900863
"226","2",10,22,"C08_36",1.9292989214603
"227","2",10,22,"E04_36",2.43385276285925
