"","Sp.id","Sp.name","T.min","T.max","T.opt","r.max","T.br"
"1",1,"Ankistrodesmus",-1e+09,37.1589792451862,28.4541890630792,1.27475156245066,21.3003152897444
"2",2,"Chlamydomonas",-5.81685386949364,39.0722687426673,28.1656940591997,1.80488714842492,24.6275705351617
"3",3,"Chlorella",12.2102422939686,40.3466519287368,32.2644345463009,2.85671539501776,17.014129723429
"4",4,"Monoraphidium",-1e+09,40.8045601996065,33.4058077337428,1.91096805856577,18.1009149785196
"5",5,"Scenedesmus",-1e+09,44.0000171339906,32.4635917077195,1.62137779034146,28.2560453537331
"6",6,"Raphidocelis",1.6157514221895,36.5483006488003,26.9636932731516,1.57970763639379,20.6201108683398
