"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"68","Phosphorous limitation","26",17,"sigma",0.199110439959742,1.0009110935109,6000
"69","Phosphorous limitation","27",18,"K_s",1.55052201922471,1.00064175984959,6000
"70","Phosphorous limitation","27",18,"deviance",-16.664959186365,1.00076226223174,6000
"71","Phosphorous limitation","27",18,"r_max",1.52586183863948,1.00075386881822,6000
"72","Phosphorous limitation","27",18,"sigma",0.200216032035992,1.00082658872299,6000
"73","Phosphorous limitation","28",19,"K_s",0.507708502347054,1.00085024970121,6000
"74","Phosphorous limitation","28",19,"deviance",-32.5105822910617,1.00067538426635,6000
"75","Phosphorous limitation","28",19,"r_max",1.44129337745616,1.00089103658567,6000
"76","Phosphorous limitation","28",19,"sigma",0.164095283188724,1.00064562411921,6000
"77","Phosphorous limitation","29",20,"K_s",0.62264106614915,1.0017524378077,2800
"78","Phosphorous limitation","29",20,"deviance",-39.7862945150819,1.00081629731091,6000
"79","Phosphorous limitation","29",20,"r_max",1.41230153575212,1.0014844613934,3600
"80","Phosphorous limitation","29",20,"sigma",0.150398358571438,1.0011741731774,5200
"81","Phosphorous limitation","3",21,"K_s",0.763178537904448,1.0011756046545,5200
"82","Phosphorous limitation","3",21,"deviance",-32.2740214857497,1.00103738300226,6000
"83","Phosphorous limitation","3",21,"r_max",1.46269107177114,1.00075895300535,6000
"84","Phosphorous limitation","3",21,"sigma",0.16465116687904,1.00099200192299,6000
"85","Phosphorous limitation","30",22,"K_s",1.43078449472701,1.00089568613568,6000
"86","Phosphorous limitation","30",22,"deviance",-13.273937269539,1.00066328058044,6000
"87","Phosphorous limitation","30",22,"r_max",1.53069610985766,1.00118772526704,5100
"88","Phosphorous limitation","30",22,"sigma",0.208904010993623,1.00083243882753,6000
"89","Phosphorous limitation","31",23,"K_s",1.5360852667811,1.00175339692491,2800
"90","Phosphorous limitation","31",23,"deviance",-45.1059547553474,1.00174776022771,4700
"91","Phosphorous limitation","31",23,"r_max",1.48715590383137,1.00139412275414,3900
"92","Phosphorous limitation","31",23,"sigma",0.140418966032977,1.00095095897204,6000
"93","Phosphorous limitation","32",24,"K_s",1.35827588770742,1.00096359369587,6000
"94","Phosphorous limitation","32",24,"deviance",-37.3363365303825,1.00136220173971,4100
"95","Phosphorous limitation","32",24,"r_max",1.53928747038006,1.00181443325816,2700
"96","Phosphorous limitation","32",24,"sigma",0.154617191202463,1.00057429232545,6000
"97","Phosphorous limitation","33",25,"K_s",1.85993368234888,1.0012943410483,4400
"98","Phosphorous limitation","33",25,"deviance",-39.2431248167313,1.00133531600824,4200
"99","Phosphorous limitation","33",25,"r_max",1.61870840303257,1.00113556469479,5500
"100","Phosphorous limitation","33",25,"sigma",0.151357900545477,1.00065102289296,6000
"101","Phosphorous limitation","35",26,"K_s",0.224244437554735,1.00112900929339,5600
"102","Phosphorous limitation","35",26,"deviance",-39.719383570007,1.00076581462328,6000
"103","Phosphorous limitation","35",26,"r_max",1.35373570597996,1.00089672399105,6000
"104","Phosphorous limitation","35",26,"sigma",0.149907495535507,1.00116940932957,5200
"105","Phosphorous limitation","4",27,"K_s",0.947909384303561,1.00090504858244,6000
"106","Phosphorous limitation","4",27,"deviance",-16.3510513883693,1.00165552081174,3000
"107","Phosphorous limitation","4",27,"r_max",1.46818494157262,1.00080836513688,6000
"108","Phosphorous limitation","4",27,"sigma",0.201220489626574,1.00239210001124,1900
"109","Phosphorous limitation","5",28,"K_s",1.50328661331554,1.00086523164118,6000
"110","Phosphorous limitation","5",28,"deviance",-58.5224610786156,1.00090550369561,6000
"111","Phosphorous limitation","5",28,"r_max",1.46889842627598,1.000899815153,6000
"112","Phosphorous limitation","5",28,"sigma",0.118943300424331,1.00138619364886,3900
"113","Phosphorous limitation","6",29,"K_s",0.804621663661458,1.00093333208216,6000
"114","Phosphorous limitation","6",29,"deviance",-43.1482939188301,1.00163152509565,3800
"115","Phosphorous limitation","6",29,"r_max",1.51131939163804,1.00090349418816,6000
"116","Phosphorous limitation","6",29,"sigma",0.143726534956415,1.00058615657118,6000
"117","Phosphorous limitation","7",30,"K_s",1.07235425115393,1.0007813567298,6000
"118","Phosphorous limitation","7",30,"deviance",-40.3918448909774,1.00088783254281,6000
"119","Phosphorous limitation","7",30,"r_max",1.40211531725865,1.00116980148568,5200
"120","Phosphorous limitation","7",30,"sigma",0.148754988865268,1.00065041173525,6000
"121","Phosphorous limitation","8",31,"K_s",0.900568832598552,1.00101895119712,6000
"122","Phosphorous limitation","8",31,"deviance",-83.3493516549741,1.00072483062627,6000
"123","Phosphorous limitation","8",31,"r_max",1.54515891167307,1.00107796699539,6000
"124","Phosphorous limitation","8",31,"sigma",0.0870295881574334,1.00152381503468,3400
