"","Sp.id","Sp.name","K.s.mod","K.s.post","K.s.min","K.s.max","K.s.na","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","R.post","R.min","R.max","R.na","T.opt.TPC","T.max.raw"
"1",7,"Synechococcus",61.1144773045807,60.1280511923627,29.4877550928654,99.2633100364497,0,1.0078883358303,1.00084845658309,0.71366045797968,1.30215194136526,0,6.64723987710033,3.7893543407332,9.0056886812426,0,NA,20
"2",3,"Kirchneriella_subcapitata",48.3545093011427,48.7242595644692,0.396650001690397,94.8131561690506,0,0.199131848218111,0.181089624996684,0.00177677496324223,0.428960681911938,0,26.4417261394689,-389.216332881455,549.173356442408,0,27.7926702759522,25
"3",4,"Microcystis_aeruginosa",63.3081040499042,63.6689302184628,29.906160784081,99.8782091565171,0,0.489794537952727,0.4899811391583,0.327621628196813,0.652799069316252,0,16.0471915111689,9.35379724067148,22.9278156453107,0,26.9403317071352,30
"4",5,"Pediastrum_boryanum",40.5366991204777,35.4558268993172,8.59977912796324,84.7907598239782,0,0.692854541386505,0.673601382521014,0.46883496362224,0.994735726368621,0,6.22336944470025,2.6169402500081,10.7571421303306,0,25.7660082535191,25
"5",2,"Cyclotella_meneghiniana",56.3519205579916,57.3212581215667,14.0038819567955,99.8647533824046,0,1.23915021992728,1.23391539307458,0.661663318568104,1.77511544573038,0,4.86633813022813,1.34352207791454,7.95775647732507,0,29.0399881407428,15
"6",6,"Scenedesmus_acuminatus",18.7338827474057,18.2357924584139,11.0008303120434,27.3137558979862,0,0.687427289270124,0.684586995563835,0.593718909363826,0.777383574841388,0,3.12383218872027,2.12351800684215,4.21236877554485,0,28.4249575246717,25
"7",1,"Chlamydomonas_reinhardtii",20.7371889784475,16.9680146741554,3.84551445676252,48.2431742449541,0,1.11252481686518,1.08002935400008,0.812980703835573,1.49198603502207,0,1.75514519870845,0.644065179789433,3.74806738470048,0,28.2438287185704,20
