"","Sp.id","Sp.name","Study","T.min","T.max","T.opt","r.max","T.br"
"113",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)",-8.61744979227366,26.9235326027436,23.0670275465179,1.47141709562024,15.6832814837077
"114",115,"Phaeodactylum tricornutum strain CCAP 1052/1A","Johnston (1996)",-1e+09,27.7709129283309,21.9868084912859,0.76691563916124,14.1503938756895
"115",116,"Phaeodactylum tricornutum strain CCMP633","KrŠbs et al. (2011)",-1e+09,30.0226703990369,22.0701858434287,0.942730176956427,19.4616335012939
"116",117,"Phaeodactylum tricornutum strain NEPCC 640","KrŠbs et al. (2011)",-1e+09,29.9562057669096,16.7224486956547,0.469863784144131,32.439541383795
"117",118,"Picochlorum atomus","Ryther (1954)",5.65601013209707,31.5498375964021,22.6708619378142,0.560552128812208,16.9812021956343
"118",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)",8.47130558450535,28.0129244095639,23.424394592658,0.565452563190488,10.3709210671126
"119",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)",13.9103958462703,33.1075991748391,27.5283813555498,0.494194025994016,12.1547593475975
"120",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)",13.5445262556121,30.0139659724607,25.6799432650378,0.613902902063434,10.1123595645481
"121",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)",13.347139476421,30.0102356220019,27.2037470773525,0.487669219879699,9.23602880559518
"122",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)",5.2474544024961,29.007164183634,25.0633312215062,0.456547396550527,13.0449803326218
"123",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)",10.0793017138405,28.0339431449546,24.489220133651,0.496376614495766,10.2506676862094
"124",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)",12.2483434256313,28.0120168708502,23.4960564483496,0.608351075576533,9.91379690513593
"125",126,"Prorocentrum gracile","Barker (1935)",7.36027302847788,24.863840532096,18.6294766658099,0.54343917161867,11.6346814749809
"126",127,"Prorocentrum micans","Barker (1935)",5.87673433090094,30.0081070275422,24.2583521165533,0.532670272054977,14.3449058151885
"127",128,"Prorocentrum minimum","Grzebyk & Berland (1996)",7.05925486385716,32.0507506028848,23.6769751563738,0.698408359514776,16.2765846453061
"128",129,"Prymnesium parvum f. patelliferum strain RHpat93","Larsen & Bryant (1998)",-1e+09,30.5403312958064,24.3985862340522,0.633332499870086,15.0252449130785
