"","population","population.number","phos.lvl","well.ID","r.exp"
"70","10",2,20,"D05_24",1.37001070613797
"71","10",2,20,"D11_24",1.11202825203359
"72","10",2,20,"F08_24",1.03890579358585
"73","10",2,35,"C02_27",1.26140522569843
"74","10",2,35,"D05_27",1.29467931802894
"75","10",2,35,"D11_27",1.08660614112766
"76","10",2,35,"F08_27",1.18559450459222
"77","10",2,50,"C02_30",1.25893926266895
"78","10",2,50,"D05_30",1.40114545172804
"79","10",2,50,"D11_30",1.7953294779224
"80","10",2,50,"F08_30",1.4458867717787
"81","11",3,0.5,"B07_1",0.415852930046161
"82","11",3,0.5,"C07_1",0.53633809546823
"83","11",3,0.5,"D11_1",0.56272966535165
"84","11",3,0.5,"G02_1",0.551219069680609
"85","11",3,1,"B07_4",0.919494611521808
"86","11",3,1,"C07_4",0.88181079869816
"87","11",3,1,"D11_4",0.719529117989309
"88","11",3,1,"G02_4",0.986125427424401
"89","11",3,2,"B07_7",0.731098362999701
"90","11",3,2,"C07_7",0.958773043530749
"91","11",3,2,"D11_7",0.953269028238756
"92","11",3,2,"G02_7",0.895153861272954
"93","11",3,4,"B07_10",1.20644342298094
"94","11",3,4,"C07_10",1.64664824268478
"95","11",3,4,"D11_10",1.15876571335626
"96","11",3,4,"G02_10",1.22326640867275
"97","11",3,6,"B07_13",1.32210363984584
"98","11",3,6,"C07_13",1.70714198486057
"99","11",3,6,"D11_13",1.3970479561055
"100","11",3,6,"G02_13",1.42669050859983
"101","11",3,8,"B07_16",1.23098056780932
"102","11",3,8,"C07_16",1.68813613465615
"103","11",3,8,"D11_16",1.40898465772984
"104","11",3,8,"G02_16",1.34920708585033
"105","11",3,10,"B07_19",1.6180471852958
"106","11",3,10,"C07_19",1.36131680502786
"107","11",3,10,"D11_19",1.35855171378149
"108","11",3,10,"G02_19",1.56081376669486
"109","11",3,20,"B07_22",1.43898568382811
"110","11",3,20,"C07_22",1.59012573773566
"111","11",3,20,"D11_22",1.43726148059684
"112","11",3,20,"G02_22",1.43393054934647
"113","11",3,35,"B07_25",1.40320651901391
"114","11",3,35,"C07_25",1.39499784050508
"115","11",3,35,"D11_25",1.31290874577325
"116","11",3,35,"G02_25",1.46758178702569
"117","11",3,50,"B07_28",1.43082789886723
"118","11",3,50,"C07_28",1.23983259651276
"119","11",3,50,"D11_28",1.25985443111457
"120","11",3,50,"G02_28",1.2889322513145
"121","14",4,0.5,"B04_1",0.417696188890229
"122","14",4,0.5,"D06_1",0.400234176877833
"123","14",4,0.5,"D09_1",0.514560308326494
"124","14",4,0.5,"F08_1",0.412924891458059
"125","14",4,1,"B04_4",0.636648063796239
"126","14",4,1,"D06_4",0.802213038035019
"127","14",4,1,"D09_4",0.649821542458961
"128","14",4,1,"F08_4",0.700496623677358
"129","14",4,2,"B04_7",1.04132122781061
"130","14",4,2,"D06_7",0.99315946534431
"131","14",4,2,"D09_7",1.17950067496423
"132","14",4,2,"F08_7",0.967455566619692
"133","14",4,4,"B04_10",1.34704974317225
"134","14",4,4,"D06_10",1.31709473864112
"135","14",4,4,"D09_10",1.18125747579913
"136","14",4,4,"F08_10",1.2515102287262
"137","14",4,6,"B04_13",1.30855688172979
"138","14",4,6,"D06_13",1.46794340420716
"139","14",4,6,"D09_13",1.6855509214294
"140","14",4,6,"F08_13",1.23092221053809
"141","14",4,8,"B04_16",1.35773913849723
"142","14",4,8,"D06_16",1.31319345123911
"143","14",4,8,"D09_16",1.25456019319546
"144","14",4,8,"F08_16",1.63190558638603
"145","14",4,10,"B04_19",1.77352249375652
"146","14",4,10,"D06_19",1.55741347977637
"147","14",4,10,"D09_19",1.42885470907444
"148","14",4,10,"F08_19",1.30294253995743
"149","14",4,20,"B04_22",1.38896144161247
"150","14",4,20,"D06_22",1.42811488703441
"151","14",4,20,"D09_22",1.23244202025809
"152","14",4,20,"F08_22",1.30595742212626
"153","14",4,35,"B04_25",1.48857654539755
"154","14",4,35,"D06_25",1.40890052225876
"155","14",4,35,"D09_25",1.49941536135915
"156","14",4,35,"F08_25",1.28182409029849
"157","14",4,50,"B04_28",1.4745963869318
"158","14",4,50,"D06_28",1.21861320778196
"159","14",4,50,"D09_28",1.27209411464174
"160","14",4,50,"F08_28",1.19731564617069
"161","15",5,0.5,"B02_3",-0.0985574899699729
"162","15",5,0.5,"C11_3",-0.0692975253199617
"163","15",5,0.5,"E07_3",0.327746491423368
"164","15",5,0.5,"F02_3",0.127083026796783
"165","15",5,1,"B02_6",0.42467824850261
"166","15",5,1,"C11_6",0.302805871314581
"167","15",5,1,"E07_6",0.394637931452592
"168","15",5,1,"F02_6",0.123851073773146
"169","15",5,2,"B02_9",1.06239263955011
"170","15",5,2,"C11_9",0.856389796448483
"171","15",5,2,"E07_9",0.947744253234596
"172","15",5,2,"F02_9",0.855942193952737
"173","15",5,4,"B02_12",1.43179471650023
"174","15",5,4,"C11_12",1.184310582506
"175","15",5,4,"E07_12",1.10989272282517
"176","15",5,4,"F02_12",1.25221061180573
"177","15",5,6,"B02_15",1.5706508346269
"178","15",5,6,"C11_15",1.31525391712133
"179","15",5,6,"E07_15",1.31656211779875
"180","15",5,6,"F02_15",1.12540699023702
"181","15",5,8,"B02_18",1.35290228773817
"182","15",5,8,"C11_18",1.47642826918362
"183","15",5,8,"E07_18",1.2219960268857
"184","15",5,8,"F02_18",1.23529342308359
"185","15",5,10,"B02_21",1.47704271944146
"186","15",5,10,"C11_21",1.48481780239206
"187","15",5,10,"E07_21",1.26478607772632
"188","15",5,10,"F02_21",1.3443312102508
"189","15",5,20,"B02_24",1.28267523591356
"190","15",5,20,"C11_24",1.23861112197035
"191","15",5,20,"E07_24",1.43006928785231
"192","15",5,20,"F02_24",1.22859725777463
"193","15",5,35,"B02_27",1.29995012018381
"194","15",5,35,"C11_27",1.26615301454745
"195","15",5,35,"E07_27",1.37865072976919
"196","15",5,35,"F02_27",1.22785018185983
"197","15",5,50,"B02_30",1.60305974403427
"198","15",5,50,"C11_30",1.52527298375157
"199","15",5,50,"E07_30",1.50899661679928
"200","15",5,50,"F02_30",1.54175320149345
"201","16",6,0.5,"B05_3",0.21254853589012
"202","16",6,0.5,"C08_3",0.228256308016014
"203","16",6,0.5,"E04_3",0.343893728198251
"204","16",6,0.5,"E11_3",0.518798077480134
"205","16",6,1,"B05_6",0.479202206940571
"206","16",6,1,"C08_6",0.438179588817691
"207","16",6,1,"E04_6",0.59533486284367
"208","16",6,1,"E11_6",0.509526090799418
"209","16",6,2,"B05_9",0.84709256298922
"210","16",6,2,"C08_9",0.812501935180228
"211","16",6,2,"E04_9",1.25789645576846
"212","16",6,2,"E11_9",0.835471553725858
"213","16",6,4,"B05_12",1.25362064093335
"214","16",6,4,"C08_12",1.14161659237397
"215","16",6,4,"E04_12",1.29856619097344
"216","16",6,4,"E11_12",1.24727001341091
"217","16",6,6,"B05_15",1.2463230666635
"218","16",6,6,"C08_15",1.17239053331699
"219","16",6,6,"E04_15",1.32005890296517
"220","16",6,6,"E11_15",1.23238100067859
"221","16",6,8,"B05_18",1.27826244498569
"222","16",6,8,"C08_18",1.26005350721535
"223","16",6,8,"E04_18",1.49109132120331
"224","16",6,8,"E11_18",1.23822337499079
"225","16",6,10,"B05_21",1.19934574509992
"226","16",6,10,"C08_21",1.41111223127156
"227","16",6,10,"E04_21",1.37080531260278
"228","16",6,10,"E11_21",1.4530447116984
"229","16",6,20,"B05_24",1.28169579069828
"230","16",6,20,"C08_24",1.30711894056577
"231","16",6,20,"E04_24",1.28669033433241
"232","16",6,20,"E11_24",1.30074047874244
"233","16",6,35,"B05_27",1.39868391909789
"234","16",6,35,"C08_27",1.23606034391794
"235","16",6,35,"E04_27",1.44618320974299
"236","16",6,35,"E11_27",1.18855595341307
"237","16",6,50,"B05_30",1.40955505347437
"238","16",6,50,"C08_30",1.25848638104951
"239","16",6,50,"E04_30",1.48130745902994
"240","16",6,50,"E11_30",1.45080167717189
"241","17",7,0.5,"B08_2",0.767284975157143
"242","17",7,0.5,"C11_2",0.724307008028967
"243","17",7,0.5,"E07_2",0.539325270274571
"244","17",7,0.5,"F05_2",0.330373830295963
"245","17",7,1,"B08_5",1.11772601076984
"246","17",7,1,"C11_5",1.22562342415047
"247","17",7,1,"E07_5",0.886855530506354
"248","17",7,1,"F05_5",0.87581388133098
"249","17",7,2,"B08_8",1.27272626216179
"250","17",7,2,"C11_8",1.15521771371701
"251","17",7,2,"E07_8",1.18276678923736
"252","17",7,2,"F05_8",0.974512627525335
"253","17",7,4,"B08_11",1.3995031746174
"254","17",7,4,"C11_11",1.35573863533483
"255","17",7,4,"E07_11",1.27424849287073
"256","17",7,4,"F05_11",1.44661636766182
"257","17",7,6,"B08_14",1.57565948966376
"258","17",7,6,"C11_14",1.52580523135567
"259","17",7,6,"E07_14",1.42408002543637
"260","17",7,6,"F05_14",1.32946335480344
"261","17",7,8,"B08_17",1.33321352990183
"262","17",7,8,"C11_17",1.39035134291288
"263","17",7,8,"E07_17",1.33808224094949
"264","17",7,8,"F05_17",1.32298355515722
"265","17",7,10,"B08_20",1.39901626366461
"266","17",7,10,"C11_20",1.34147561782266
"267","17",7,10,"E07_20",1.44197706013544
"268","17",7,10,"F05_20",1.46006605810797
"269","17",7,20,"B08_23",1.38170405618734
"270","17",7,20,"C11_23",1.27631776343885
"271","17",7,20,"E07_23",1.41066153664061
"272","17",7,20,"F05_23",1.39858475849903
"273","17",7,35,"B08_26",1.40025770315536
"274","17",7,35,"C11_26",1.4038283759003
"275","17",7,35,"E07_26",1.42220689343075
"276","17",7,35,"F05_26",1.39196701880607
"277","17",7,50,"B08_29",1.34443493276234
"278","17",7,50,"C11_29",1.20726541954344
"279","17",7,50,"E07_29",1.27501197244488
"280","17",7,50,"F05_29",1.28011983178778
"281","18",8,0.5,"B11_2",0.276939492917174
"282","18",8,0.5,"D02_2",0.239946776746679
"283","18",8,0.5,"E06_2",0.355660667643724
"284","18",8,0.5,"E11_2",0.174641494705583
"285","18",8,1,"B11_5",0.644388576788978
"286","18",8,1,"D02_5",0.578611394062606
"287","18",8,1,"E06_5",0.707954029248587
"288","18",8,1,"E11_5",0.567307465531835
"289","18",8,2,"B11_8",0.92248908117
"290","18",8,2,"D02_8",0.892531404348545
"291","18",8,2,"E06_8",0.86313901841572
"292","18",8,2,"E11_8",0.779573770208044
"293","18",8,4,"B11_11",1.0147783489688
"294","18",8,4,"D02_11",1.18067374488169
"295","18",8,4,"E06_11",0.994154000587191
"296","18",8,4,"E11_11",1.10877164695115
"297","18",8,6,"B11_14",1.29797210875506
"298","18",8,6,"D02_14",1.2501851216511
"299","18",8,6,"E06_14",1.28790044072279
"300","18",8,6,"E11_14",1.2463435989641
"301","18",8,8,"B11_17",1.31827122279509
"302","18",8,8,"D02_17",1.39074444631618
"303","18",8,8,"E06_17",1.43745173089757
"304","18",8,8,"E11_17",1.2477994801741
"305","18",8,10,"B11_20",1.2718756994692
"306","18",8,10,"D02_20",1.62048499221074
"307","18",8,10,"E06_20",1.4820590964657
"308","18",8,10,"E11_20",1.45939660904236
"309","18",8,20,"B11_23",1.29486057804412
"310","18",8,20,"D02_23",1.29489637223212
"311","18",8,20,"E06_23",1.36224651436695
"312","18",8,20,"E11_23",1.28477832693908
"313","18",8,35,"B11_26",1.27109746155375
"314","18",8,35,"D02_26",1.17608966739314
"315","18",8,35,"E06_26",1.38721254532679
"316","18",8,35,"E11_26",1.31057851443412
"317","18",8,50,"B11_29",1.219532995241
"318","18",8,50,"D02_29",1.24089213871073
"319","18",8,50,"E06_29",1.46599392696366
"320","18",8,50,"E11_29",1.4888814303421
"321","19",9,0.5,"B03_1",0.328066205970367
"322","19",9,0.5,"D04_1",0.156402214894662
"323","19",9,0.5,"D10_1",0.458462364783274
"324","19",9,0.5,"F03_1",0.298144338027403
"325","19",9,1,"B03_4",0.534516139362622
"326","19",9,1,"D04_4",0.824246767299899
"327","19",9,1,"D10_4",0.453453465280808
"328","19",9,1,"F03_4",0.441503347651682
"329","19",9,2,"B03_7",0.854105653609055
"330","19",9,2,"D04_7",1.04659910524965
"331","19",9,2,"D10_7",0.819147195101972
"332","19",9,2,"F03_7",1.02509143773284
"333","19",9,4,"B03_10",1.08417681583896
"334","19",9,4,"D04_10",1.0551881329972
"335","19",9,4,"D10_10",1.34462850243661
"336","19",9,4,"F03_10",1.2055353151371
"337","19",9,6,"B03_13",1.75445392189378
"338","19",9,6,"D04_13",1.37944474327798
"339","19",9,6,"D10_13",1.24965740458069
"340","19",9,6,"F03_13",1.30414353986423
"341","19",9,8,"B03_16",1.3935518778593
"342","19",9,8,"D04_16",1.53626221233071
"343","19",9,8,"D10_16",1.44334930767362
"344","19",9,8,"F03_16",1.5069282241789
"345","19",9,10,"B03_19",1.51119341435801
"346","19",9,10,"D04_19",1.51521459002687
"347","19",9,10,"D10_19",1.49845570386071
"348","19",9,10,"F03_19",1.5187830541447
"349","19",9,20,"B03_22",1.36134438787744
"350","19",9,20,"D04_22",1.30802941583276
"351","19",9,20,"D10_22",1.32154159315053
"352","19",9,20,"F03_22",1.6346719595884
"353","19",9,35,"B03_25",1.53815738404768
"354","19",9,35,"D04_25",1.42381602203751
"355","19",9,35,"D10_25",1.2995798804773
"356","19",9,35,"F03_25",1.2713166361318
"357","19",9,50,"B03_28",1.41667568231789
"358","19",9,50,"D04_28",1.25806853726194
"359","19",9,50,"D10_28",1.23481472236398
"360","19",9,50,"F03_28",1.20306955768054
"361","2",10,0.5,"B10_2",0.240316419434407
"362","2",10,0.5,"C08_2",0.345541327748371
"363","2",10,0.5,"E04_2",0.486870063697545
"364","2",10,0.5,"F09_2",0.426380606635028
"365","2",10,1,"B10_5",0.720442872663969
"366","2",10,1,"C08_5",0.664278340584206
"367","2",10,1,"E04_5",1.61950677069327
"368","2",10,1,"F09_5",0.673403905278928
"369","2",10,2,"B10_8",1.05167982741901
"370","2",10,2,"C08_8",0.972529471337624
"371","2",10,2,"E04_8",0.884896781220499
"372","2",10,2,"F09_8",1.08417558084846
"373","2",10,4,"B10_11",1.1042760382293
"374","2",10,4,"C08_11",1.3996324913298
"375","2",10,4,"E04_11",1.41209606470669
"376","2",10,4,"F09_11",1.15737706542329
"377","2",10,6,"B10_14",1.37507588934555
"378","2",10,6,"C08_14",1.60530314245876
"379","2",10,6,"E04_14",1.629949271631
"380","2",10,6,"F09_14",1.46039122079218
"381","2",10,8,"B10_17",1.25926869285735
"382","2",10,8,"C08_17",1.27811714627444
"383","2",10,8,"E04_17",1.18744606170458
"384","2",10,8,"F09_17",1.28932763215736
"385","2",10,10,"B10_20",1.31249112787851
"386","2",10,10,"C08_20",1.26609784979214
"387","2",10,10,"E04_20",1.29808883997781
"388","2",10,10,"F09_20",1.38729941215731
"389","2",10,20,"B10_23",1.22082498429841
"390","2",10,20,"C08_23",1.35565927905256
"391","2",10,20,"E04_23",1.43607136172163
"392","2",10,20,"F09_23",1.56656372690943
"393","2",10,35,"B10_26",1.30694080844151
"394","2",10,35,"C08_26",1.32029091106267
"395","2",10,35,"E04_26",1.40252820102353
"396","2",10,35,"F09_26",1.41162141664517
"397","2",10,50,"B10_29",1.37804834147741
"398","2",10,50,"C08_29",1.34426004441939
"399","2",10,50,"E04_29",1.90783180229915
"400","2",10,50,"F09_29",1.58876745710979
"401","20",11,0.5,"B06_3",0.103937573982465
"402","20",11,0.5,"D03_3",0.347934250500698
"403","20",11,0.5,"D08_3",0.232345721921372
"404","20",11,0.5,"E09_3",0.0290948440401648
"405","20",11,1,"B06_6",0.138653449125386
"406","20",11,1,"D03_6",0.137888620345918
"407","20",11,1,"D08_6",0.0651548903291505
"408","20",11,1,"E09_6",0.14634929919262
"409","20",11,2,"B06_9",0.892534036571976
"410","20",11,2,"D03_9",0.862389482007682
"411","20",11,2,"D08_9",0.682139842356536
"412","20",11,2,"E09_9",0.717102290503529
"413","20",11,4,"B06_12",1.1647882644209
"414","20",11,4,"D03_12",0.981346060306532
"415","20",11,4,"D08_12",1.13587011717938
"416","20",11,4,"E09_12",0.914207935946423
"417","20",11,6,"B06_15",1.28815117895948
"418","20",11,6,"D03_15",1.15220961272505
"419","20",11,6,"D08_15",1.1534651584232
"420","20",11,6,"E09_15",1.17705476661518
"421","20",11,8,"B06_18",1.23119315517136
"422","20",11,8,"D03_18",1.2048468284977
"423","20",11,8,"D08_18",1.27286410485156
"424","20",11,8,"E09_18",1.22033721791721
"425","20",11,10,"B06_21",1.24573108368713
"426","20",11,10,"D03_21",1.29409742668095
"427","20",11,10,"D08_21",1.16186281462322
"428","20",11,10,"E09_21",1.37958980169
"429","20",11,20,"B06_24",1.35739285952835
"430","20",11,20,"D03_24",1.28109723469131
"431","20",11,20,"D08_24",1.12343539316007
"432","20",11,20,"E09_24",1.39932936174497
"433","20",11,35,"B06_27",1.34280659411222
"434","20",11,35,"D03_27",1.23031968393637
"435","20",11,35,"D08_27",1.16322283509664
"436","20",11,35,"E09_27",1.33792137037307
"437","20",11,50,"B06_30",1.58214747272822
"438","20",11,50,"D03_30",1.28461307252254
"439","20",11,50,"D08_30",1.54085172577927
"440","20",11,50,"E09_30",1.46311311488018
"441","21",12,0.5,"C02_2",0.754487141986353
"442","21",12,0.5,"C09_2",0.61337051204618
"443","21",12,0.5,"E09_2",0.62014718549775
"444","21",12,0.5,"F04_2",0.596567587660736
"445","21",12,1,"C02_5",1.11296654081708
"446","21",12,1,"C09_5",0.78380836855881
"447","21",12,1,"E09_5",0.848683265315043
"448","21",12,1,"F04_5",1.04394910858638
"449","21",12,2,"C02_8",0.983053631598457
"450","21",12,2,"C09_8",1.01648309927642
"451","21",12,2,"E09_8",0.982808864806898
"452","21",12,2,"F04_8",1.03978446895181
"453","21",12,4,"C02_11",1.3535844392324
"454","21",12,4,"C09_11",1.2787063361204
"455","21",12,4,"E09_11",1.28529966356262
"456","21",12,4,"F04_11",1.21558531473966
"457","21",12,6,"C02_14",1.40405043485253
"458","21",12,6,"C09_14",1.42589996816549
"459","21",12,6,"E09_14",1.34585196385214
"460","21",12,6,"F04_14",1.23559910560544
"461","21",12,8,"C02_17",1.3812019912208
"462","21",12,8,"C09_17",1.52232855040871
"463","21",12,8,"E09_17",1.48091721133287
"464","21",12,8,"F04_17",1.33732158253956
"465","21",12,10,"C02_20",1.46929006949946
"466","21",12,10,"C09_20",1.51796939756973
"467","21",12,10,"E09_20",1.43867440827839
"468","21",12,10,"F04_20",1.41897336325473
"469","21",12,20,"C02_23",1.33260068206545
"470","21",12,20,"C09_23",1.45058334511531
"471","21",12,20,"E09_23",1.27239097984751
"472","21",12,20,"F04_23",1.38687001195733
"473","21",12,35,"C02_26",1.36947891842829
"474","21",12,35,"C09_26",1.4219896134947
"475","21",12,35,"E09_26",1.43041875938605
"476","21",12,35,"F04_26",1.50642041963532
"477","21",12,50,"C02_29",1.49092215429903
"478","21",12,50,"C09_29",1.42905952668317
"479","21",12,50,"E09_29",1.43183268763818
"480","21",12,50,"F04_29",1.2930583052941
"481","22",13,0.5,"B05_2",1.16708225927687
"482","22",13,0.5,"D03_2",-0.0835998535447436
"483","22",13,0.5,"E10_2",1.09067402582414
"484","22",13,0.5,"F06_2",-0.37689461808339
"485","22",13,1,"B05_5",-0.141134827615085
"486","22",13,1,"D03_5",0.239335448519881
"487","22",13,1,"E10_5",-0.603012848653179
"488","22",13,1,"F06_5",0.40492872135104
"489","22",13,2,"B05_8",0.644192999952534
"490","22",13,2,"D03_8",0.704462545618853
"491","22",13,2,"E10_8",0.718038525917061
"492","22",13,2,"F06_8",0.738091929285487
"493","22",13,4,"B05_11",-0.0222630042138612
"494","22",13,4,"D03_11",-0.127695085930592
"495","22",13,4,"E10_11",-0.0293519419660309
"496","22",13,4,"F06_11",-0.73982244712156
"497","22",13,6,"B05_14",0.174954060346846
"498","22",13,6,"D03_14",-0.150655048066152
"499","22",13,6,"E10_14",0.426668603370698
"500","22",13,6,"F06_14",-0.282683399398299
"501","22",13,8,"B05_17",1.37235624773462
"502","22",13,8,"D03_17",1.28154445008201
"503","22",13,8,"E10_17",1.41509301952966
"504","22",13,8,"F06_17",1.41979158703381
"505","22",13,10,"B05_20",1.44310939747929
"506","22",13,10,"D03_20",1.37918761452983
"507","22",13,10,"E10_20",1.27712460744938
"508","22",13,10,"F06_20",1.5474428131434
"509","22",13,20,"B06_23",1.38151109014958
"510","22",13,20,"C10_23",1.32667756185188
"511","22",13,20,"E05_23",1.34065915925971
"512","22",13,20,"F10_23",1.44273055670765
"513","22",13,35,"B05_26",1.54983110891164
"514","22",13,35,"D03_26",1.29331309366235
"515","22",13,35,"E10_26",1.24627185089469
"516","22",13,35,"F06_26",1.34692543153697
"517","22",13,50,"B05_29",1.34352744721221
"518","22",13,50,"D03_29",1.18073078372776
"519","22",13,50,"E10_29",1.3022538661096
"520","22",13,50,"F06_29",1.18312382529598
"521","23",14,0.5,"B06_1",0.406866136282811
"522","23",14,0.5,"C10_1",0.252609973334355
"523","23",14,0.5,"E05_1",0.320012619111451
"524","23",14,0.5,"F10_1",0.437999742807133
"525","23",14,1,"B06_4",0.47793563156881
"526","23",14,1,"C10_4",0.377940455301711
"527","23",14,1,"E05_4",0.28296174090085
"528","23",14,1,"F10_4",0.337146600324313
"529","23",14,2,"B06_7",0.581222324043326
"530","23",14,2,"C10_7",0.716327484172668
"531","23",14,2,"E05_7",0.922613333919654
"532","23",14,2,"F10_7",0.63380861529418
"533","23",14,4,"B06_10",1.3061438596596
"534","23",14,4,"C10_10",1.23361911463926
"535","23",14,4,"E05_10",1.06093082317084
"536","23",14,4,"F10_10",1.08285648790478
"537","23",14,6,"B06_13",1.19754371834085
"538","23",14,6,"C10_13",1.21468981658914
"539","23",14,6,"E05_13",1.38971469005629
"540","23",14,6,"F10_13",1.2519486205984
"541","23",14,8,"B06_16",1.40357857362079
"542","23",14,8,"C10_16",1.64068805981262
"543","23",14,8,"E05_16",1.18124116600658
"544","23",14,8,"F10_16",1.57041744957123
"545","23",14,10,"B06_19",1.35364632658395
"546","23",14,10,"C10_19",1.59206878259665
"547","23",14,10,"E05_19",1.42968219414335
"548","23",14,10,"F10_19",1.48530219961177
"549","23",14,20,"B06_22",1.29860388442598
"550","23",14,20,"C10_22",1.47547734457475
"551","23",14,20,"E05_22",1.37709034812217
"552","23",14,20,"F10_22",1.63059773392632
"553","23",14,35,"B06_25",1.33572310491613
"554","23",14,35,"C10_25",1.6661960460044
"555","23",14,35,"E05_25",1.35931111511707
"556","23",14,35,"F10_25",1.29306163272768
"557","23",14,50,"B06_28",1.49822359139331
"558","23",14,50,"C10_28",1.5351634723424
"559","23",14,50,"E05_28",1.47771096701056
"560","23",14,50,"F10_28",1.4055582629052
"561","24",15,0.5,"B11_1",0.316612933172593
"562","24",15,0.5,"D02_1",0.462954485480218
"563","24",15,0.5,"E06_1",0.343947939236363
"564","24",15,0.5,"E11_1",0.485514381375923
"565","24",15,1,"B11_4",0.729625240608739
"566","24",15,1,"D02_4",0.701514212756003
"567","24",15,1,"E06_4",0.82696942525521
"568","24",15,1,"E11_4",0.584729222537279
"569","24",15,2,"B11_7",1.01929140058687
"570","24",15,2,"D02_7",1.11351836284922
"571","24",15,2,"E06_7",0.954819210922311
"572","24",15,2,"E11_7",1.18909995445831
"573","24",15,4,"B11_10",1.24826668465788
"574","24",15,4,"D02_10",1.61740742985404
"575","24",15,4,"E06_10",1.34366867362518
"576","24",15,4,"E11_10",1.013932187357
"577","24",15,6,"B11_13",1.38078791569202
"578","24",15,6,"D02_13",1.39779848554381
"579","24",15,6,"E06_13",1.18463881780468
"580","24",15,6,"E11_13",1.35380669906102
"581","24",15,8,"B11_16",1.52213122562521
"582","24",15,8,"D02_16",1.63509354618756
"583","24",15,8,"E06_16",1.48112399716973
"584","24",15,8,"E11_16",1.29729892057198
"585","24",15,10,"B11_19",1.32586627421789
"586","24",15,10,"D02_19",1.3892999482796
"587","24",15,10,"E06_19",1.36810293191665
"588","24",15,10,"E11_19",1.30793125259083
"589","24",15,20,"B11_22",1.68514458547101
"590","24",15,20,"D02_22",1.59301784432861
"591","24",15,20,"E06_22",1.43623785281347
"592","24",15,20,"E11_22",1.2872059420918
"593","24",15,35,"B11_25",1.44983182324634
"594","24",15,35,"D02_25",1.62472900294158
"595","24",15,35,"E06_25",1.48484177140411
"596","24",15,35,"E11_25",1.56916300113334
"597","24",15,50,"B11_28",1.52932910941512
"598","24",15,50,"D02_28",1.8252427376694
"599","24",15,50,"E06_28",1.56135926997662
"600","24",15,50,"E11_28",1.47737327004264
