"","Sp.id","Sp.name","Study","RSE","RSE.mu","RSE.range","RSE.sd","T.min","T.min.min","T.min.max","T.min.na","T.max","T.max.min","T.max.max","T.max.na","T.opt","T.opt.min","T.opt.max","r.max","r.max.min","r.max.max","T.br.min","T.br.min.min","T.br.min.max","T.br.min.na","T.br.max","T.br.max.min","T.br.max.max","T.br.max.na","a","b","tmax","d.t"
"21",59,"Synedra sp.",11,0.0403887360535088,0.103560861675664,0.103560861675664,0.281655284877638,-18.4306750260866,-53.3375250677617,-4.33650638642694,0.021021021021021,8.00146050567343,7.93818344252669,8.07254573968422,0,5.40496558205437,4.78021102380583,6.019303510902,0.350444956485807,0.310826792371717,0.377976040001995,37.9805162355513,-9.91064976437043,-1.31436544926053,0.743743743743744,37.9805162355513,7.39081023507301,7.72124568515957,0.743743743743744,0.0169426594290762,-0.729376599733058,8.78427472215633,0.761730255168803
"22",60,"Synura sphagnicola",13,0.184383459362939,0.272595297698017,0.273225445087634,0.913056529645624,2.21454360640396,-6.78380845904366,5.98901930935135,0,23.7796646683544,22.8496705533858,27.1231691363218,0,16.3956091847579,14.9558464684453,19.4392804983272,0.34821211617162,0.285798861696042,0.424044226592994,37.9805162355513,5.1362182815079,10.3018242375228,0.743743743743744,37.9805162355513,21.0035550295223,25.2607979067788,0.743743743743744,0.0668066381663954,-0.787307280187203,28,9.12644347844179
"23",21,"Dactyliosolen fragilissimus",15,0.190449636819007,0.225213726778591,0.225213726778591,0.597560774529396,1.18530805649847,-3.33679823326031,5.09064918173847,0,32.5658407583126,30.7875507100561,35.1014896645852,0,23.4150141892692,22.00486429418,24.9992532349601,0.955045177374002,0.813612719807302,1.11677777558732,37.9805162355513,8.75031719194729,13.352363741439,0.743743743743744,37.9805162355513,28.5980873667026,32.573044040579,0.743743743743744,0.0557833038874707,-0.935086073337622,35.2002282610832,8.43029089335352
"24",50,"Rhizosolenia fragilissima",15,0.0876867781016429,0.104015062633915,0.211497294022294,0.538800721898525,-5.9002276327276,-53.5502882183811,-2.34103120498682,0,31.2472593838097,31.0401027017216,32.9965575589729,0,21.3238581206795,20.2744521660033,22.5283732229828,0.900077069147637,0.844962280706044,0.958500021113101,37.9805162355513,4.99316938956266,9.16436885537646,0.743743743743744,37.9805162355513,28.4928274887242,30.4483292938006,0.743743743743744,0.0708747956244971,-0.511888121839217,33,9.74357909825988
"25",18,"Cryptomonas sp. 1",18,0.0843970218213293,0.150574525997019,0.150574525997019,0.562788195624108,-0.887710339621141,-26.7092906394241,4.02363417075981,0,25.9806896874039,25.5426683256903,26.4520844031949,0,19.7487508680411,18.8204874030254,20.5633060351274,0.401309898023622,0.365697030549181,0.434316872038041,37.9805162355513,9.03903604374708,11.5551339450859,0.743743743743744,37.9805162355513,24.0592725908844,24.9323962003077,0.743743743743744,0.146615848846688,-0.0946391272676012,26.4745784778234,6.62692338329303
"26",37,"Nannochloropsis oceanica",21,0.150900756665317,0.0938938041556547,0.0938938041556547,0.321014504880693,4.4923061440006,1.92073913146883,6.90617908975602,0,35.5166133769549,35.2318563646957,35.7545887335395,0,26.6793141063848,26.2348172629684,27.1287565421975,1.36670462687234,1.30111509906101,1.43045259789132,37.9805162355513,13.6349568563313,15.8509708922033,0.743743743743744,37.9805162355513,33.1425184058962,33.6269798623067,0.743743743743744,0.0678144262065578,-1.09110931244635,37.6889557323048,8.71025419166452
"27",48,"Pseudochattonella farcimen",22,0.115913920919461,0.194436254495724,0.194436254495724,0.647115598640273,-0.615729671616921,-3.19511906693612,1.57152710433706,0,19.9996578074539,19.582689368156,20.4781172541358,0,13.1272568870886,12.3664401820732,13.7303416082073,0.400503823473453,0.356512449452118,0.443845372756646,37.9805162355513,3.37103998997313,6.44086068696673,0.743743743743744,37.9805162355513,17.8587013316441,18.7335123428387,0.743743743743744,0.0581624045919787,-0.85252211886647,23.6269641641631,7.13650654799391
"28",46,"Planktothrix agardhii",23,0.120312033518183,0.239926072666209,0.252904009372007,0.996911448587606,-64.8542703523812,-98.0133101650868,-27.9836236608483,0.557557557557558,36.563291694953,35.4462391713515,39.857877407741,0.00700700700700701,29.4224391860885,21.6366816721167,33.2791091876377,0.356805031646434,0.317429789901594,0.412817324692625,37.9805162355513,-9.99417135248859,2.69474558548182,0.743743743743744,37.9805162355513,34.5077500249728,38.0349665827367,0.743743743743744,0.00297053610285549,-0.721034854621972,37.790376443815,1.52553511312625
"29",11,"Closterium parvulum",24,0.044847976539973,0.133476120654681,0.133476120654681,0.407539531795738,-2.0821326123535,-7.60715539336395,2.74943770306132,0,30.0323585037083,29.692750024614,30.345497971841,0,22.7948072916616,20.9231815004623,24.9733900078322,0.289452436263147,0.261995237687973,0.317808297376743,37.9805162355513,7.35481432933034,11.3809750079377,0.743743743743744,37.9805162355513,27.9242484017287,29.1878656875028,0.743743743743744,0.0121438941992534,-0.974229894886279,33.9689436558576,3.36252274274503
"30",35,"Monoraphidium contortum",24,0.100116593902634,0.163056341860968,0.166583350919525,0.540569901546691,-13.1142260185856,-24.5648251420829,-5.5442790404118,0,30.1580193425624,29.2357787015876,31.1461815997256,0,17.1420798896041,14.6592462596854,18.7598812688407,0.478771128882029,0.426314183162203,0.527370003621828,37.9805162355513,-6.12857875430649,4.88176970080865,0.743743743743744,37.9805162355513,26.1120084044316,27.8365059808916,0.743743743743744,0.0355647573799152,-0.610719151960999,34.6530690017756,11.4429288253147
"31",42,"Oocystella mongolica",24,0.0615953507085097,0.201951969536097,0.225623995269266,0.793202468911418,-14.2671365200371,-22.2912878557503,-3.31978846499459,0,31.3560965654246,29.6060058271647,33.5442795654451,0,16.2757692807104,14.0469840825836,18.4962032586204,0.198859750947325,0.166973044515499,0.225821121314316,37.9805162355513,-5.92047137535327,4.43966548804245,0.743743743743744,37.9805162355513,26.0944064432075,29.7868477509972,0.743743743743744,0.039151730154778,-0.308447706155455,38,18.8106961083729
"32",49,"Pseudodidymocystis planctonica",24,0.0891377741182586,0.186871643853792,0.186871643853792,0.648413256426403,-9.87964496104622,-28.9745962419386,1.20050164997387,0.379379379379379,30.011039225176,29.4899891322659,30.5732755553938,0.379379379379379,23.4352802010943,21.3104083513007,28.6973448566948,0.327061459112273,0.261529957167807,0.392650093773404,37.9805162355513,-1.4382722929938,12.4503015061469,0.743743743743744,37.9805162355513,28.0410584599392,29.8433739893672,0.743743743743744,0.00993106462527962,-0.906037711371439,32.8500379900199,2.44088374882253
"33",31,"Leptocylindricus danicus",25,0.467855064610293,0.24186055862815,0.252280973098028,0.712448575188578,-11.305139357184,-16.2974636828507,-7.03915215820427,0,20.8419113066316,20.4177624570636,21.4962953681009,0,17.9742937972097,17.5302288590277,18.3938791174679,2.12583747610959,1.53724477438306,2.73458823675353,37.9805162355513,11.9158058642397,14.0801716315056,0.743743743743744,37.9805162355513,19.8234601167386,20.7216336006935,0.743743743743744,0.343021295267907,-0.001,20.8423462466473,2.90056948083487
"34",41,"Ochromonas sp.",27,0.0798823645863939,0.247545758062687,0.207490730237421,0.847253669748907,7.63349106666068,3.21412677473002,9.28967310463378,0,34.4991675579189,33.6019548191919,35.6112332048005,0,24.61735082231,23.8064698299285,25.4834761948951,0.206463704971342,0.185655855786096,0.227159683485093,37.9805162355513,11.455279063764,14.9199936378073,0.743743743743744,37.9805162355513,31.0919117087895,32.9866170301383,0.743743743743744,0.0567492773641095,-0.511529267898775,40.890891143613,14.5110725371343
"35",7,"Chaetoceros calcitrans",28,0.473819644116366,0.298187315365869,0.322985442478777,0.991979141138109,9.93814506068468,-3.11480469336305,14.3130929755282,0,31.4495511837382,29.6317893036057,34.5604203664568,0,24.445816188925,22.2186934937384,26.4819368963862,0.991016220217318,0.77464017102509,1.18656490146933,37.9805162355513,8.64820484772783,18.3965070564446,0.743743743743744,37.9805162355513,27.9977948828495,32.3305256314387,0.743743743743744,0.0779205078339812,-1.29152571156879,34.2373020326823,7.57234454158161
"36",20,"Cylindrotheca closterium",28,0.177216959831558,0.312551957374883,0.350231145912171,1.02894854343324,2.53995313943178,-64.4677702991345,9.95484524643954,0,34.1906633959693,31.7942606532118,36.9919072995058,0,25.4044467537311,22.8678684046684,26.4708063635618,0.408305740076457,0.344991912993407,0.474017516651063,37.9805162355513,5.65050275031561,16.7891496641066,0.743743743743744,37.9805162355513,29.7281516979153,34.5481649966064,0.743743743743744,0.0895168829528786,-0.256487564634703,36.1798731342971,10.3812001253006
"37",22,"Diacronema lutheri",28,0.141224825148055,0.305681439714404,0.305681439714404,0.796736037620775,7.66874272050356,-6.89377617798807,14.3648925918512,0,28.8788185060699,27.9297774737814,29.9127706838198,0,21.3292391401634,17.2677630422969,23.403549238935,0.331373012347713,0.272239499272118,0.391431427004172,37.9805162355513,3.17198009279259,17.874017390446,0.743743743743744,37.9805162355513,25.9279963847189,27.9849980960627,0.743743743743744,0.0542877318236767,-0.959605261820463,34.4887147990202,9.38048615355179
"38",61,"Tetraselmis sp.",28,0.172930629597932,0.308804695710592,0.341760137545319,1.03362248604817,-35.7711356750489,-69.9610664517574,12.3596832947296,0,33.3063851722543,30.7848150179478,36.924424203701,0,24.6866145337584,21.2965697690062,28.0472478456341,0.389147139754761,0.320225470107345,0.461273537435221,37.9805162355513,3.30767528730675,18.1048457337439,0.743743743743744,37.9805162355513,28.837060883631,34.889381131369,0.743743743743744,0.094370676529712,-0.001,34.691968934563,9.97905312907553
