"","Sp.id","Sp.name","Parameter","mean","Rhat","n.eff"
"25",7,"Fragilaria crotonensis","K_s",5.72545801332253,1.00051619497803,3000
"26",7,"Fragilaria crotonensis","deviance",-27.610048054141,1.00225704032336,2700
"27",7,"Fragilaria crotonensis","r_max",0.590507835117743,1.00105168424569,3000
"28",7,"Fragilaria crotonensis","sigma",0.161316041871554,1.00063930196291,3000
"29",8,"Lagerheimia subsalsa","K_s",8.76799561698306,1.00077252651506,3000
"30",8,"Lagerheimia subsalsa","deviance",11.1382319355033,1.00139730889469,2200
"31",8,"Lagerheimia subsalsa","r_max",0.832098580117867,1.00260553043512,950
"32",8,"Lagerheimia subsalsa","sigma",0.295503659202821,1.00178811315472,1600
"33",9,"Messastrum gracile","K_s",8.68521588123961,1.00073549845098,3000
"34",9,"Messastrum gracile","deviance",-20.0463142304202,1.00062030838826,3000
"35",9,"Messastrum gracile","r_max",1.04867770039823,1.00083238065872,3000
"36",9,"Messastrum gracile","sigma",0.181745609881356,1.00076083529735,3000
"37",10,"Microcystis aeruginosa","K_s",0.62715621657923,1.00176281908878,1600
"38",10,"Microcystis aeruginosa","deviance",26.6789827514124,1.00290731277342,850
"39",10,"Microcystis aeruginosa","r_max",0.735556419819109,1.0018287107706,1500
"40",10,"Microcystis aeruginosa","sigma",0.374999996779738,1.00168367367159,1700
"41",11,"Microcystis viridis","K_s",2.12927265204757,1.00110317212562,3000
"42",11,"Microcystis viridis","deviance",-8.22024573956268,1.00222999968185,2600
"43",11,"Microcystis viridis","r_max",0.917704527439102,1.00102626283672,3000
"44",11,"Microcystis viridis","sigma",0.218005400685103,1.00135259548924,3000
"45",12,"Nitzschia paela (C )","K_s",10.2567418795101,1.00158345359638,1800
"46",12,"Nitzschia paela (C )","deviance",-40.9898204138151,1.00105042905501,3000
"47",12,"Nitzschia paela (C )","r_max",1.46921076903747,1.00098539419165,3000
"48",12,"Nitzschia paela (C )","sigma",0.130771338713721,1.00085084048999,3000
"49",13,"Nitzschia paela (G)","K_s",21.6493343104231,1.00236998403465,1100
"50",13,"Nitzschia paela (G)","deviance",-6.91107067728503,1.00174679822937,1800
"51",13,"Nitzschia paela (G)","r_max",1.35047735429006,1.00190021605386,1400
"52",13,"Nitzschia paela (G)","sigma",0.223027780338371,1.00310976885745,770
"53",14,"Oocystis sp.","K_s",60.7423403124488,1.00096609272445,3000
"54",14,"Oocystis sp.","deviance",-38.3742913596744,1.00060597803021,3000
"55",14,"Oocystis sp.","r_max",0.836437274456254,1.00068633245266,3000
"56",14,"Oocystis sp.","sigma",0.136366648836288,1.00197944338006,1400
"57",15,"Pediastrum boryanum","K_s",24.8753031670104,1.001441451367,2100
"58",15,"Pediastrum boryanum","deviance",-27.3873338062342,1.00157318402009,3000
"59",15,"Pediastrum boryanum","r_max",1.08988518807714,1.00181435826891,1500
"60",15,"Pediastrum boryanum","sigma",0.162101614605701,1.00235912038591,1100
"61",16,"Planktothrix agardhii","K_s",40.9335183265882,1.0011395566546,3000
"62",16,"Planktothrix agardhii","deviance",-12.6802236805868,1.00051623281437,3000
"63",16,"Planktothrix agardhii","r_max",0.0913853914237829,1.00149908070851,3000
"64",16,"Planktothrix agardhii","sigma",0.203982125653972,1.00135650532416,2300
"65",17,"Scenedesmus arcuatus var. Platydiscus","K_s",6.50698407771519,1.00093194694231,3000
"66",17,"Scenedesmus arcuatus var. Platydiscus","deviance",-7.25096717673612,1.00362667821885,1800
"67",17,"Scenedesmus arcuatus var. Platydiscus","r_max",0.946904289150514,1.00057943259395,3000
"68",17,"Scenedesmus arcuatus var. Platydiscus","sigma",0.220584287615449,1.00143879372373,2100
"69",18,"Scenedesmus armatus","K_s",3.44368189002812,1.00154107639819,1900
"70",18,"Scenedesmus armatus","deviance",-35.7660341970725,1.00408885838745,1400
"71",18,"Scenedesmus armatus","r_max",0.87325797302747,1.00373977808133,620
"72",18,"Scenedesmus armatus","sigma",0.141907325024922,1.00075768319979,3000
"73",19,"Synechococcus elongatus","K_s",0.126520337741838,1.00125961897266,3000
"74",19,"Synechococcus elongatus","deviance",9.83032501990344,1.00064042279822,3000
"75",19,"Synechococcus elongatus","r_max",1.57478178886827,1.00051610197015,3000
"76",19,"Synechococcus elongatus","sigma",0.289106204441866,1.00068985977257,3000
"77",20,"Tetraedron minumum","K_s",19.6755501650167,1.00170390720838,1700
"78",20,"Tetraedron minumum","deviance",-9.18658820887216,1.00098930556819,3000
"79",20,"Tetraedron minumum","r_max",0.393342552277856,1.00339960410549,690
"80",20,"Tetraedron minumum","sigma",0.216078651338062,1.00098580397089,3000
