"","population","population.number","nitrate.lvl","well.ID","r.exp"
"197","15",5,1000,"B02_30",1.52822060980561
"198","15",5,1000,"C11_30",1.29501411869153
"199","15",5,1000,"E07_30",1.35561577656277
"200","15",5,1000,"F02_30",1.45884005727262
"201","16",6,5,"B05_3",0.716180261464163
"202","16",6,5,"C08_3",0.737354505954257
"203","16",6,5,"E04_3",0.724525647295426
"204","16",6,5,"E11_3",0.807722609587413
"205","16",6,10,"B05_6",0.729308317271397
"206","16",6,10,"C08_6",0.949706085743779
"207","16",6,10,"E04_6",1.23378024330893
"208","16",6,10,"E11_6",0.880900497027898
"209","16",6,20,"B05_9",1.151626705342
"210","16",6,20,"C08_9",1.14295885063665
"211","16",6,20,"E04_9",0.992849780216251
"212","16",6,20,"E11_9",0.986837200213975
"213","16",6,40,"B05_12",1.01283789021847
"214","16",6,40,"C08_12",1.34374003412816
"215","16",6,40,"E04_12",0.992672273521335
"216","16",6,40,"E11_12",1.11376660992384
"217","16",6,60,"B05_15",1.28134420886921
"218","16",6,60,"C08_15",0.977816553694454
"219","16",6,60,"E04_15",1.2760164831484
"220","16",6,60,"E11_15",1.28474200475737
"221","16",6,80,"B05_18",1.46914942088968
"222","16",6,80,"C08_18",1.23960761238273
"223","16",6,80,"E04_18",1.28422346699942
"224","16",6,80,"E11_18",1.3811502215275
"225","16",6,100,"B05_21",1.76971801083593
"226","16",6,100,"C08_21",1.56582512108889
"227","16",6,100,"E04_21",1.71818788692586
"228","16",6,100,"E11_21",1.64887016394078
"229","16",6,400,"B05_24",1.57028993106814
"230","16",6,400,"C08_24",1.40897407852698
"231","16",6,400,"E04_24",1.51951133756773
"232","16",6,400,"E11_24",1.43965231944116
"233","16",6,600,"B05_27",1.23835707769092
"234","16",6,600,"C08_27",1.22952775878284
"235","16",6,600,"E04_27",1.5410134658444
"236","16",6,600,"E11_27",1.28061545489372
"237","16",6,1000,"B05_30",1.45435557886339
"238","16",6,1000,"C08_30",1.43434315939415
"239","16",6,1000,"E04_30",1.46966824647526
"240","16",6,1000,"E11_30",1.37298147908429
"241","17",7,5,"B08_2",0.969779509495797
"242","17",7,5,"C11_2",0.974670396836743
"243","17",7,5,"E07_2",0.974515314048683
"244","17",7,5,"F05_2",1.03186286135674
"245","17",7,10,"B08_5",1.26647496603098
"246","17",7,10,"C11_5",0.957425961090145
"247","17",7,10,"E07_5",1.04963865350546
"248","17",7,10,"F05_5",1.22169607543519
"249","17",7,20,"B08_8",1.59212890340185
"250","17",7,20,"C11_8",1.62547135947071
"251","17",7,20,"E07_8",1.29352305782465
"252","17",7,20,"F05_8",1.6473990396579
"253","17",7,40,"B08_11",1.55166473385173
"254","17",7,40,"C11_11",1.57400578155835
"255","17",7,40,"E07_11",1.3827973150996
"256","17",7,40,"F05_11",1.62386578240667
"257","17",7,60,"B08_14",1.35979879342076
"258","17",7,60,"C11_14",1.82792044778441
"259","17",7,60,"E07_14",1.66798403542525
"260","17",7,60,"F05_14",1.59914159706049
"261","17",7,80,"B08_17",1.73192497762723
"262","17",7,80,"C11_17",1.52043756281904
"263","17",7,80,"E07_17",1.63254894431618
"264","17",7,80,"F05_17",1.64928778257597
"265","17",7,100,"B08_20",1.41865176184082
"266","17",7,100,"C11_20",1.6367946947257
"267","17",7,100,"E07_20",1.31230527135474
"268","17",7,100,"F05_20",1.61226447888129
"269","17",7,400,"B08_23",1.48884977576961
"270","17",7,400,"C11_23",1.71510606447965
"271","17",7,400,"E07_23",1.69973859434516
"272","17",7,400,"F05_23",1.67566719209973
"273","17",7,600,"B08_26",1.4391149818962
"274","17",7,600,"C11_26",1.64291746214326
"275","17",7,600,"E07_26",1.41247186071899
"276","17",7,600,"F05_26",1.38627670106329
"277","17",7,1000,"B08_29",1.48829776700983
"278","17",7,1000,"C11_29",1.4457617588257
"279","17",7,1000,"E07_29",1.59524398312393
"280","17",7,1000,"F05_29",1.52426614475699
"281","18",8,5,"B11_2",0.775948709485927
"282","18",8,5,"D02_2",0.780534103051634
"283","18",8,5,"E06_2",0.946993158137674
"284","18",8,5,"E11_2",0.791050223076045
"285","18",8,10,"B11_5",1.0966332201157
"286","18",8,10,"D02_5",1.0190631032981
"287","18",8,10,"E06_5",0.92464156989541
