"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"41","Salt stress","20",11,"a",1.29787448921649,1.00456667701436,6000
"42","Salt stress","20",11,"b",3.52179476711319,1.00080607287163,6000
"43","Salt stress","20",11,"c",3.20521560447637,1.01377734942569,5400
"44","Salt stress","20",11,"deviance",-6.0991352296671,1.00147409670388,3600
"45","Salt stress","21",12,"a",1.64129450104974,1.00082778570511,6000
"46","Salt stress","21",12,"b",2.53604982089411,1.00099312330419,6000
"47","Salt stress","21",12,"c",2.80545957829341,1.00887959105789,6000
"48","Salt stress","21",12,"deviance",-12.5638241902607,1.00129294521502,4400
"49","Salt stress","22",13,"a",1.55514986784073,1.00106886641785,6000
"50","Salt stress","22",13,"b",1.85653808971228,1.00111396829103,5700
"51","Salt stress","22",13,"c",2.6909788987854,1.00577978953291,6000
"52","Salt stress","22",13,"deviance",-15.4308937998132,1.00128402607872,4500
"53","Salt stress","23",14,"a",1.57835805405784,1.00122318295392,4800
"54","Salt stress","23",14,"b",2.14319780085198,1.00080848202299,6000
"55","Salt stress","23",14,"c",3.38002679742609,1.0056909481021,3500
"56","Salt stress","23",14,"deviance",0.960360091574689,1.00085858402754,6000
"57","Salt stress","24",15,"a",1.7124911759644,1.00172096507886,2900
"58","Salt stress","24",15,"b",2.33339650117445,1.0033365588536,2300
"59","Salt stress","24",15,"c",2.58209211532681,1.00178973083993,4000
"60","Salt stress","24",15,"deviance",-19.7425819159531,1.00214288838712,2100
"61","Salt stress","25",16,"a",1.26664773007231,1.00115583265907,6000
"62","Salt stress","25",16,"b",4.23714966824411,1.00108950145462,5900
"63","Salt stress","25",16,"c",6.45616290348103,1.00888507492708,6000
"64","Salt stress","25",16,"deviance",4.05589069004068,1.00096391859233,6000
"65","Salt stress","26",17,"a",1.29792474591739,1.00197562242446,3200
"66","Salt stress","26",17,"b",1.62658309978952,1.00096456350754,6000
"67","Salt stress","26",17,"c",3.30109051616259,1.00464608163394,2600
"68","Salt stress","26",17,"deviance",-22.2794043048621,1.000985650073,6000
"69","Salt stress","27",18,"a",1.27867128080769,1.00096358638517,6000
"70","Salt stress","27",18,"b",2.80636977438729,1.00074696554897,6000
"71","Salt stress","27",18,"c",2.95784734951016,1.0150902919579,6000
"72","Salt stress","27",18,"deviance",-15.9533852914152,1.0006074788681,6000
"73","Salt stress","28",19,"a",1.15203945322302,1.00101989218983,6000
"74","Salt stress","28",19,"b",3.4667542568727,1.00124677208995,4700
"75","Salt stress","28",19,"c",3.43907832278457,1.00707709354047,6000
"76","Salt stress","28",19,"deviance",-3.37259542465099,1.00136497115678,4000
"77","Salt stress","29",20,"a",1.07482867966188,1.00193240550856,6000
"78","Salt stress","29",20,"b",4.19180963685694,1.00151465838038,3400
"79","Salt stress","29",20,"c",4.66384573982475,1.00075564256905,6000
"80","Salt stress","29",20,"deviance",7.2350441259914,1.00135708321679,4100
"81","Salt stress","3",21,"a",1.3183924001773,1.00117664014913,5200
"82","Salt stress","3",21,"b",6.02403253543759,1.00114446780862,5400
"83","Salt stress","3",21,"c",2.99364343349821,1.00298855714648,6000
"84","Salt stress","3",21,"deviance",-23.9926963190583,1.00104758061498,6000
"85","Salt stress","30",22,"a",1.43199861218288,1.01043200701743,4100
"86","Salt stress","30",22,"b",3.11295350944511,1.00077497825274,6000
"87","Salt stress","30",22,"c",2.80394546149618,1.01208012632788,6000
"88","Salt stress","30",22,"deviance",-5.91578976857378,1.00069174985683,6000
"89","Salt stress","31",23,"a",1.44507938176216,1.0013388691893,6000
"90","Salt stress","31",23,"b",3.45731864653608,1.0009979671007,6000
"91","Salt stress","31",23,"c",2.78931877160746,1.01147830372634,4400
"92","Salt stress","31",23,"deviance",-7.25153782646202,1.00177431661373,2800
"93","Salt stress","32",24,"a",1.0627395969835,1.00100138022659,6000
"94","Salt stress","32",24,"b",4.8016557115688,1.00087459345823,6000
"95","Salt stress","32",24,"c",6.96443856761936,1.00677214492997,4800
"96","Salt stress","32",24,"deviance",0.0222466666525264,1.0015900729246,3200
"97","Salt stress","33",25,"a",1.36945825051038,1.00059348168426,6000
"98","Salt stress","33",25,"b",3.11133143095978,1.00091380863379,6000
"99","Salt stress","33",25,"c",2.87626281439393,1.00065314781411,6000
"100","Salt stress","33",25,"deviance",-9.6674125544324,1.00083286012183,6000
"101","Salt stress","35",26,"a",1.69838546040297,1.00077610962234,6000
"102","Salt stress","35",26,"b",2.61756388125558,1.00151685456355,3400
"103","Salt stress","35",26,"c",4.11708964446463,1.00112505048106,5600
"104","Salt stress","35",26,"deviance",11.4203531898726,1.0008267293815,6000
"105","Salt stress","4",27,"a",1.5773945551682,1.00075555930531,6000
"106","Salt stress","4",27,"b",0.395207463334933,1.00072968208235,6000
"107","Salt stress","4",27,"c",4.49417163543614,1.00169468195916,6000
"108","Salt stress","4",27,"deviance",-17.6808136441807,1.00091546939632,6000
"109","Salt stress","5",28,"a",1.87981906368395,1.00196589020246,2400
"110","Salt stress","5",28,"b",1.27163449267033,1.00215195154516,2100
"111","Salt stress","5",28,"c",2.64193743139559,1.0038349113167,2300
"112","Salt stress","5",28,"deviance",-7.85266454587119,1.00155810544456,3300
"113","Salt stress","6",29,"a",1.05395349209091,1.00125387053141,5700
"114","Salt stress","6",29,"b",4.55126516587421,1.00138606928995,3900
"115","Salt stress","6",29,"c",3.65980165377143,1.01148004960788,6000
"116","Salt stress","6",29,"deviance",-6.32467027532122,1.00058519814757,6000
"117","Salt stress","7",30,"a",0.906612386529383,1.00141809986381,3800
"118","Salt stress","7",30,"b",3.9455016748439,1.00078104123453,6000
"119","Salt stress","7",30,"c",4.02925912024479,1.00864583062236,6000
"120","Salt stress","7",30,"deviance",-3.15560445353025,1.00086505442766,6000
"121","Salt stress","8",31,"a",1.47204288007507,1.00327787287883,3300
"122","Salt stress","8",31,"b",3.27344336644842,1.00215655834799,2100
"123","Salt stress","8",31,"c",3.00533312666053,1.00618068238862,3800
"124","Salt stress","8",31,"deviance",-3.07927658620864,1.00098016325609,6000
"125","Salt stress","9",32,"a",1.94651563807585,1.00084424613108,6000
"126","Salt stress","9",32,"b",1.12276122832403,1.00095392903635,6000
"127","Salt stress","9",32,"c",5.62277805629202,1.00120788592364,4900
"128","Salt stress","9",32,"deviance",1.56631868108232,1.00095563794795,6000
"129","Salt stress","Anc 2",33,"a",1.31893490735692,1.00127221606073,4500
"130","Salt stress","Anc 2",33,"b",2.12708338109572,1.00220761946624,2100
"131","Salt stress","Anc 2",33,"c",3.32562860893825,1.00589264984768,6000
"132","Salt stress","Anc 2",33,"deviance",-10.6918161402597,1.00129167661536,4400
"133","Salt stress","Anc 3",34,"a",1.46152421605612,1.0010321289002,6000
"134","Salt stress","Anc 3",34,"b",1.93499496943306,1.00077209607888,6000
"135","Salt stress","Anc 3",34,"c",3.08187919596151,1.01673122845744,2600
"136","Salt stress","Anc 3",34,"deviance",-8.23918955036332,1.00079112970922,6000
"137","Salt stress","Anc 4",35,"a",1.53073620514192,1.0012539747662,4600
