"","Sp.id","light","id","r.exp"
"549","Scenedesmus armatus",12,18,0.494639249451793
"550","Scenedesmus armatus",12,18,0.651787905037529
"551","Scenedesmus armatus",12,18,0.887114958814245
"552","Scenedesmus armatus",12,18,0.356520334300917
"553","Scenedesmus armatus",25,18,0.797485083738307
"554","Scenedesmus armatus",25,18,0.820723583879459
"555","Scenedesmus armatus",25,18,0.70607305009564
"556","Scenedesmus armatus",25,18,0.730288011701887
"557","Scenedesmus armatus",48,18,0.619680079439917
"558","Scenedesmus armatus",48,18,0.993050657075687
"559","Scenedesmus armatus",48,18,0.844446449404225
"560","Scenedesmus armatus",48,18,0.717928682987254
"561","Scenedesmus armatus",84,18,0.73830475842762
"562","Scenedesmus armatus",84,18,0.811850346334603
"563","Scenedesmus armatus",84,18,0.820552035900031
"564","Scenedesmus armatus",84,18,0.931139260023706
"565","Scenedesmus armatus",120,18,0.904616746766684
"566","Scenedesmus armatus",120,18,0.865653354595491
"567","Scenedesmus armatus",120,18,0.866194072371218
"568","Scenedesmus armatus",120,18,0.991156630693228
"569","Scenedesmus armatus",168,18,0.895639376211014
"570","Scenedesmus armatus",168,18,0.811014187466909
"571","Scenedesmus armatus",168,18,0.837412182595342
"572","Scenedesmus armatus",168,18,0.934203280226249
"573","Scenedesmus armatus",240,18,0.823865286836521
"574","Scenedesmus armatus",240,18,0.895718997280097
"575","Scenedesmus armatus",240,18,0.870254855951589
"576","Scenedesmus armatus",240,18,0.915422028379243
"577","Synechococcus elongatus",1,19,1.61802672883713
"578","Synechococcus elongatus",1,19,1.23548567686936
"579","Synechococcus elongatus",1,19,1.39618698574988
"580","Synechococcus elongatus",1,19,1.53251403847503
"581","Synechococcus elongatus",12,19,1.75875047865467
"582","Synechococcus elongatus",12,19,2.05754676712867
"583","Synechococcus elongatus",12,19,2.15267690269116
"584","Synechococcus elongatus",12,19,1.76878530204677
"585","Synechococcus elongatus",25,19,1.92938946756236
"586","Synechococcus elongatus",25,19,1.78351679682039
"587","Synechococcus elongatus",25,19,1.7197774605029
"588","Synechococcus elongatus",25,19,1.89463251153815
"589","Synechococcus elongatus",48,19,1.26026047355938
"590","Synechococcus elongatus",48,19,1.35258155732451
"591","Synechococcus elongatus",48,19,1.35631445636467
"592","Synechococcus elongatus",48,19,1.81625683370525
"593","Synechococcus elongatus",84,19,1.50473828050252
"594","Synechococcus elongatus",84,19,1.79205697342695
"595","Synechococcus elongatus",84,19,1.79405990147378
"596","Synechococcus elongatus",84,19,1.5965508738106
"597","Synechococcus elongatus",120,19,1.38788148172655
"598","Synechococcus elongatus",120,19,1.55141673553552
"599","Synechococcus elongatus",120,19,1.35402671641555
"600","Synechococcus elongatus",120,19,1.51776406205646
"601","Synechococcus elongatus",168,19,1.47042522219681
"602","Synechococcus elongatus",168,19,1.42424514074356
"603","Synechococcus elongatus",168,19,1.47042476558107
"604","Synechococcus elongatus",168,19,1.38469713009042
"605","Synechococcus elongatus",240,19,1.32639721124538
"606","Synechococcus elongatus",240,19,1.38422442961381
"607","Synechococcus elongatus",240,19,0.861146790535449
"608","Synechococcus elongatus",240,19,1.21367808186552
"609","Tetraedron minumum",1,20,-0.0188475892933547
"610","Tetraedron minumum",1,20,0.147125589685507
"611","Tetraedron minumum",1,20,0.743654974422687
"612","Tetraedron minumum",1,20,-0.0946754056710771
"613","Tetraedron minumum",12,20,0.0384499607681621
"614","Tetraedron minumum",12,20,0.159639172829969
"615","Tetraedron minumum",12,20,-0.0190867812821577
"616","Tetraedron minumum",12,20,0.125579692543503
"617","Tetraedron minumum",25,20,0.198043076915279
"618","Tetraedron minumum",25,20,0.276369241991122
"619","Tetraedron minumum",25,20,0.282206987036265
"620","Tetraedron minumum",25,20,0.317081468495311
"621","Tetraedron minumum",48,20,0.471942506340518
"622","Tetraedron minumum",48,20,0.843041354710216
"623","Tetraedron minumum",48,20,0.477294218699756
"624","Tetraedron minumum",48,20,0.549015015343118
"625","Tetraedron minumum",84,20,0.30599655527704
"626","Tetraedron minumum",84,20,0.366253083415975
"627","Tetraedron minumum",84,20,0.325037927819946
"628","Tetraedron minumum",84,20,0.350164066749845
"629","Tetraedron minumum",120,20,0.45937432491581
"630","Tetraedron minumum",120,20,0.191230628268516
"631","Tetraedron minumum",120,20,0.288876091379234
"632","Tetraedron minumum",120,20,0.136608584663843
"633","Tetraedron minumum",168,20,0.220119922038192
"634","Tetraedron minumum",168,20,0.252350117454967
"635","Tetraedron minumum",168,20,0.228360509570344
"636","Tetraedron minumum",168,20,0.381843382251269
"637","Tetraedron minumum",240,20,0.224803270400567
"638","Tetraedron minumum",240,20,0.194196911120935
"639","Tetraedron minumum",240,20,0.534127420767343
"640","Tetraedron minumum",240,20,0.203020294561557
