"","Sp.id","Sp.name","Study","T.min","T.min.min","T.min.max","T.min.na","T.max","T.max.min","T.max.max","T.max.na","T.opt","T.opt.min","T.opt.max","r.max","r.max.min","r.max.max","T.br","T.br.min","T.br.max","T.br.na","a","b","tmax","d.t"
"11",15,"Calcidiscus leptoporus strain NS10-2","Buitenhuis et al. (2008)",5.64351982029697,-4.03515124856473,8.54513421025396,0,24.5825833569767,23.7264373307657,27.7784335723146,0,17.9591272659412,15.144002183342,20.5066021339988,0.393862939448726,0.260480237508496,0.608446107039739,12.8203517955095,10.7330433298264,18.9400765387361,0.004004004004004,0.0618104549340979,-0.991998085835009,28.8692380890285,7.96401179352988
"12",16,"Calciodinellum albatrosianum Geob*26/5","Meier et al. (2004)",-0.664928178999462,-26.3167184501228,9.45415519762715,0.435435435435435,31.4843999637105,30.4681709185643,32.379060255661,0.434434434434434,28.7087971575687,27.2468907672221,30.2014798644578,0.149451007416425,0.114337432966186,0.182168721803517,16.7180467444602,10.393405410509,26.0770762020501,0.446446446446446,0.00487608047585464,-0.996557147914536,33.777266754812,0.83515800843637
"13",17,"Chaetoceros deflandrei","Fiala & Oriol (1990)",-14.6719100202402,-53.1572795496197,-1.59025436477988,0.0520520520520521,16.0056531458155,15.6355797652285,16.6171168661551,0,11.6268396209342,9.81976139574565,13.5290306368601,0.567890874335468,0.461685741642529,0.67943283819717,15.392331487767,11.0997396258528,22.765921171223,0.153153153153153,0.0234629408076408,-0.691990797346064,17.0618499874569,1.56351723107209
"14",18,"Chaetoceros didymus","Hulburt (1982)",5.08807466866559,-3.6036583393444,10.7530737146405,0,34.0309000140443,33.0469157824741,35.3672467040274,0,25.8296140024675,24.1463068352898,27.2351921359653,1.4611645723208,1.09106748286102,1.7583763019741,17.4631918387202,14.5406410878245,22.3557288636564,0,0.066666558999267,-1.15502144379376,36.0092671103512,7.67171426910326
"15",19,"Chaetoceros lorenzianus clone Bermuda","Hulburt (1982)",-24.0489337766679,-43.2328104152316,-11.4551596831033,0,35.9708374874699,35.2628883815404,37.1263486496196,0,30.4139891109623,28.6163736994968,31.8878881059347,1.55654868918142,1.16435890100073,1.99857597762011,13.6950673725139,10.6924479547906,18.4919756341755,0,0.177902883968267,-0.001,35.9721440501493,5.57906580911258
"16",20,"Chaetoceros lorenzianus clone Bushehr","Hulburt (1982)",6.93110213693308,0.0738793699339354,11.6597476045004,0,36.4720407732556,35.4234788526352,37.5311462997737,0,27.6963684600378,26.1354117924147,29.0194705947937,1.26130164543596,0.984312522550294,1.53558875590562,18.1671902548617,15.5617345079123,22.1581833175787,0,0.0645842934709401,-1.14832663704327,38.87774646304,8.77794625505659
"17",21,"Chaetoceros lorenzianus clone Slope water","Hulburt (1982)",3.6790479527034,-5.30995036453894,9.53504122133331,0,35.9782807513408,35.5906618511421,36.5037269496775,0,30.4219721494697,28.3489298381619,32.6939714203011,1.63776164924787,1.40966608084885,1.86940177424317,16.5448355167926,14.0046632814779,19.2665016206973,0,0.0366835526818722,-1.14668967569403,36.9495534085458,2.46487054299244
"18",22,"Chaetoceros pseudocurvisetus","Suzuki & Takahashi (1995)",11.9947386727736,7.60217388571489,15.4375446503766,0,34.9925207412743,34.1212845744701,35.5262536503246,0,27.6946040183409,26.2530053470608,28.7551277036332,1.46875170503493,1.09450960027007,1.78430521113319,14.5225375674638,12.3255322760805,17.1500213837904,0,0.0757395344354617,-1.68737015470665,37.3340535666981,7.639232770502
"19",23,"Chaetoceros sp.","Suzuki & Takahashi (1995)",-43.4580877004804,-94.8661985677112,-19.1472918658424,0.248248248248248,15.0016643413458,14.3083415944028,15.7203443278146,0.021021021021021,2.86093861203944,-3.02083229999142,6.46494498454132,0.519099896114405,0.462153662882076,0.571299160524901,21.2972827805108,19.245994308275,22.6352088569505,0.890890890890891,0.0468013496439974,-0.156748880737456,16.1074621620253,8.66352002335762
"20",24,"Chaetoceros sp.","Thomas (1966)",-13.7104346883385,-60.2076430309112,-7.65128393904105,0.436436436436436,39.9994618352349,39.711454316274,40.343501515756,0,32.8939117114991,31.4681212273921,34.3471269048251,3.8191503750355,3.51549619961756,4.11698329314033,23.1339940428906,19.6416913259569,25.5609131060952,0,0.0474233325099205,-0.125444742294526,40.1366292413463,3.27993961156686
"21",25,"Chaetoceros sp. strain CS256","Renaud et al. (2002)",-73.239379148855,-76.6494781279215,-43.946378395635,0,41.6453386203064,39.1232204618818,42.9952760635579,0,30.601992179113,29.380458447662,31.6602083692693,0.8500933738122,0.81362291087858,0.88589106727896,28.2640848585549,20.2772306262017,28.5761259704242,0,0.0838396391834102,-0.001,41.6500663863099,11.2086245293552
"22",26,"Chattonella marina","Kahn (1998)",8.54732752803064,7.36636353952729,10.2654897038814,0,34.9116577080982,34.3821918997438,35.228916960078,0,25.4933767657075,24.8369145466633,26.5089954310529,0.414777617591815,0.378611089164108,0.456078394033891,17.3924514780336,16.3583634500862,18.5136004544911,0,0.0439905449879594,-1.13654180435564,40.9863397053011,11.078110139711
"23",27,"Chattonella marina var. antiqua strain Ho-1","Nakamura (1983)",10.7146856212199,7.67499619421905,12.1597164103428,0,30.9853804637751,30.8480869636883,31.1599342299704,0,26.1067816496985,25.617668698239,26.5658485083312,0.475877162981572,0.448085318266312,0.506819008044842,10.949451762294,10.1658219255837,11.6843106754601,0,0.187048138926327,-0.132435645481309,31.4394898720851,5.3216858769937
"24",28,"Chlamydomonas strain UMACC 229","Teoh et al. (2004)",-80.0878361473812,-99.5933787635222,-61.1731458091031,0.530530530530531,31.970064368253,29.0053294847979,35.8946190366422,0.195195195195195,-0.208256961009532,-8.41911749027346,7.94361003451337,0.330018084228526,0.263276234534812,0.401308594771391,NA,NA,NA,1,0.0164807881996276,-0.217744027897974,38,25.6445481348235
"25",29,"Chlorella sp. strain MFD-1","James et al. (1989)",-14.7966549451814,-57.4744237660717,-1.94971844934542,0.021021021021021,39.3690927760236,38.1655527126483,40.7841201934555,0,24.187414709418,22.7414393022229,25.1056082296645,0.126724599287262,0.120200618979992,0.133301027797862,32.296295483022,27.7169549794643,43.3299101805581,0,0.0541791723478816,-0.0709078500197502,42.1707264141748,17.4766728333906
"26",30,"Chrysochromulina polylepis strain B3","Edvardsen (1992)",-36.075289612538,-53.1826612056666,-24.0885593044736,0,22.4370537140344,21.9701316753115,23.1451177736558,0,16.5582426674154,15.1231722994313,17.7019548494634,0.777920470817965,0.648195217646583,0.898965121353095,14.3840581877699,11.3238344259212,18.7061750254939,0,0.165664784427084,-0.001,22.43948707233,5.74250123612781
"27",31,"Chrysochromulina polylepis strain B4","Edvardsen (1992)",0.82457366254533,-13.96218740281,6.26694623073707,0.002002002002002,22.6107972795719,22.0615173620662,23.4701720423865,0,16.8606370348096,15.640663448004,18.6108836248127,0.682936595689901,0.56581575797575,0.798782589516335,13.2190374526833,10.4898517685453,18.8586224648601,0.00600600600600601,0.0438866363292308,-1.01973083568231,24.8126010235107,3.74287104029296
"28",32,"Chrysochromulina polylepis strain K","Edvardsen (1992)",2.12736007669421,-9.20357830292462,4.2061340109936,0,26.1395690974693,24.8922733928666,27.3352652734632,0,19.1617396766167,18.6853591730973,19.6777610106051,0.863204867460833,0.826665651018201,0.900492812052455,14.6095303690905,13.4426025853833,16.1268932796243,0,0.0890986969076707,-0.829458594845229,28.1291181282429,7.56300897611031
"29",34,"Cochlodinium polykrikoides strain 02B1","Yamatogi (2005)",9.7519146712216,8.13746816415172,10.9111509780407,0,34.4938480038917,33.2393794458386,36.3841181474587,0,28.1636695572687,27.5477348121551,28.891935958855,0.560715818703897,0.536866946520127,0.584387284002627,13.9379270909565,12.3477169577007,15.6890993904673,0,0.138522682289014,-0.210965930216906,35.3182428396836,7.10350548551851
"30",35,"Cochlodinium polykrikoides strain 02B2","Yamatogi (2005)",10.2208701147966,9.00577468495102,11.2887615206451,0,31.27710978886,31.0220297174579,34.751397851051,0,28.6599768800364,27.9640625588465,29.2100617662159,0.559455817128414,0.510857386959036,0.600082025984804,11.1969235896681,10.3944463801631,14.7145951914273,0,0.0215132626383214,-1.24621785926333,32,0.880809568665877
"31",36,"Cochlodinium polykrikoides strain 03H1","Yamatogi (2005)",10.4051065738624,9.48233088592822,11.4020416061748,0,34.4822931302373,34.3031097865143,34.8645646695078,0,27.585836775677,27.2374605652281,28.2061950119951,0.562539628597061,0.538698139856641,0.584605217779512,15.1045146219398,14.6014252842951,15.5938814546599,0,0.0277252233358694,-1.32797716218069,38,4.33219611968653
"32",37,"Cochlodinium polykrikoides strain KG8-ND14","Yamatogi (2005)",-18.4469701500285,-20.6924169328747,-16.3345655807998,0,33.0501524284049,32.5854967963667,33.4843799528119,0,27.7310850871134,27.4409417315167,27.9714838388106,0.602865843842897,0.583902897774924,0.618566346132359,13.0037047176967,12.3670690999796,13.7128719176526,0,0.187569833824052,-0.001,33.0533584097116,5.31324877057861
"33",38,"Conticribra guillardii clone 7-15","Guillard & Ryther (1962)",-7.53080543800528,-19.1622373990018,-1.42585049796044,0,27.132803688043,26.4012403962608,28.444470927447,0,19.4010368130366,18.5795578369593,20.3390733504054,1.58741064070744,1.41276968082507,1.76738987442148,18.1416009767689,15.6516127391902,21.6181906601838,0,0.0763763301374923,-0.566576443889628,28.0114978135325,6.58316927560145
"34",39,"Corethron pennatum","Fiala & Oriol (1990)",-26.2610573112481,-33.9156909215113,-21.3082316389442,0,6.96638130738928,6.76181894016491,7.23632043877066,0,3.09051497804021,2.2355497013764,3.67522367355777,0.220569137997357,0.195796346569991,0.243023952360855,9.45315212490444,7.92229889836375,11.5875927518729,0,0.244332829256693,-0.001,6.97282639208744,3.66726002366927
"35",43,"Cylindrotheca closterium strain NT-6","Renaud et al. (1995)",15.4010937019404,12.6091947505628,17.6487783653915,0,35.4379188369196,33.9998576860327,37.311261674378,0,27.9741580604103,26.5448465860366,29.4941814228396,0.416669161082373,0.299058131544143,0.547289466929025,13.5133878024145,11.4513328601685,15.6230252454392,0,0.0578504451520273,-1.38709433201085,41.2288099087994,10.3013948582105
"36",44,"Dactyliosolen fragilissimus","Ignatiades & Smayda (1970)",-6.38990499318113,-15.3328053809283,-2.45493557960795,0,32.4959484462068,30.6336686603739,34.8525841572262,0,21.5376131872431,20.6915621915836,22.6354743231761,0.78429749567303,0.742177224878139,0.838891233057347,23.4272881625089,20.6714086230747,27.5828768479885,0,0.0484250115197991,-0.673611012314823,35.2992322825123,9.81836064818864
"37",45,"Detonula confervacea","Guillard & Ryther (1962)",-28.200448383596,-86.3107203096376,-4.25588168847791,0.153153153153153,18.4545020860041,17.0988208273028,20.8471700673884,0.001001001001001,8.45601037001385,-1.71533906041876,12.7533722247095,0.653693284265383,0.5015938713337,0.830781869895882,20.5964601563182,15.0248516885811,26.4079566680509,0.402402402402402,0.0555351542700616,-0.220216670125791,19.6256563486932,7.4156846843241
"38",46,"Detonula confervacea","Suzuki & Takahashi (1995)",-11.9438145090485,-16.8270362582745,-9.24045307845465,0,14.9912443492166,14.8238328288996,15.2382526829681,0,8.86224800393645,8.34395808575484,9.7398713747108,0.908012490272588,0.843227968453548,0.986813137938453,14.4712875608474,13.4239865437319,16.0469633794002,0,0.085188884402989,-0.378575910458238,15.7792154729929,4.60905867798413
"39",47,"Dunaliella tertiolecta strain CCAP 19/6B","Reay et al. (1999)",-5.89283586349326,-65.0965979125532,4.82323067969938,0.012012012012012,28.4245754799603,26.8445892439997,31.2643083691118,0.012012012012012,20.8038375685091,19.5586097933353,21.9872586999153,1.32521236711711,1.16249884765118,1.51594611399652,17.3852148109922,13.6984107640734,23.9713212782104,0.012012012012012,0.0955336753669546,-0.356768233510093,29.4244881663445,7.16719565212592
"40",48,"Emiliania huxleyi","Rhodes et al. (1995)",9.4985714421337,9.0929422887435,10.0659352955771,0,29.9959728806313,29.8719505375401,30.0661704411849,0,23.3053998836968,23.0464918239869,23.5725143242486,1.0636052076285,1.0165403745475,1.09616989803177,13.1041408328217,12.7587431744544,13.4811059126115,0,0.07777810191331,-1.58447771681589,32.6828310199105,7.28375066953315
"41",49,"Emiliania huxleyi clone M","Mjaaland (1956)",5.38066426957981,2.32969243003528,6.84738242208037,0,26.7840044042584,26.1887665773951,27.56201229697,0,21.919405278237,21.4527680296268,22.3160040982558,0.521052743540559,0.473612647469641,0.581858764090453,11.1010021938366,9.61637093524384,12.660322940411,0,0.189519458686084,-0.112861218247459,27.1556215090241,5.22471270226754
"42",50,"Emiliania huxleyi R strain TQ26","Buitenhuis et al. (2008)",-2.1016613946777,-29.0903767287424,5.80697124706739,0,26.4698782742751,25.8546669555262,27.1976366196153,0,21.2262896407432,20.6584476446102,21.8230848722407,1.44858460522365,1.22404840939924,1.55309453955056,12.3847188010254,10.8973636917362,14.4130621761657,0,0.183381777215464,-0.105258246388563,26.609403929668,5.27401417807205
"43",51,"Emiliania huxleyi strain B92/21","Conte et al. (1998)",-4.34339217459015,-8.68910183014807,-1.21868314279361,0,27.0008457681807,26.8840842712744,27.1663088154857,0,20.9978343632109,20.2701955422554,21.7235730275638,0.941870396058364,0.898378182701866,0.987950919065084,16.8144353230356,15.8742557500338,18.2002622882971,0,0.0328097142346332,-0.866788821287966,28.3534417006984,2.79482778967625
"44",53,"Emiliania huxleyi strain G1779Ga","Conte et al. (1998)",-0.810237899225385,-37.2547543871376,2.91706517943021,0,29.8565201891569,29.0187182609875,30.8515384509012,0,22.5488265625199,21.9655004853317,23.1346827122987,1.15624888208711,1.10161571074684,1.21932361360735,16.5642256165088,14.9981273040391,17.935295477334,0,0.117871743743586,-0.315431718144753,30.5377456225759,7.59280904834979
"45",54,"Emiliania huxleyi strain M181, Bigelow 1A1","Conte et al. (1998)",4.6762473333739,3.91580691263459,5.30490227772501,0,28.7639436174209,28.2241085635042,29.3420573335715,0,24.8100194875921,24.5356918673527,25.1377737910352,1.0296015671356,0.998914765038089,1.06523153249572,12.6286096265955,11.7924348796441,13.3295272836168,0,0.0340924634124302,-1.17299297661549,29.7572811588389,1.61360427029014
"46",55,"Emiliania huxleyi strain S. Africa","Conte et al. (1998)",8.37530536622059,5.83483906602466,9.96189907969558,0,30.6945835338475,29.2351348804146,32.4794394622364,0,23.7048392283759,22.9001646503076,24.548086103306,0.878466784952782,0.793822728595325,0.964983968596615,14.0878862134107,12.054761023292,16.2216187261529,0,0.0871597268438435,-1.08798699475361,33.318534238873,8.43419602516062
"47",56,"Emiliania huxleyi strain Van556","Conte et al. (1998)",-36.0544083377187,-45.3398926537067,-28.5606229243744,0,27.0161308011466,26.9846203695173,27.0837418460506,0,19.0668731543345,18.8262319537911,19.5358089423226,0.761015982697679,0.748126721385113,0.779678230849048,29.9495479280415,27.4125032612355,33.5036062408548,0,0.0166752086954704,-0.547736146348342,28.3226516601865,2.9057600796727
"48",57,"Eucampia zodiacus","Nishikawa & Yamaguchi (2006)",-36.5770721062877,-42.2934198264234,-31.4847048581353,0,28.5659829417919,27.6773887363899,29.6120010571878,0,22.9428676692578,22.4708546845193,23.5382117282261,3.34254201008114,3.16356855143468,3.5127115335561,13.7470306381407,12.485456318563,15.2079666448522,0,0.17202691563336,-0.001,28.5665970487291,5.43610297364746
"49",58,"Eutreptiella gymnastica","Throndsen (1976)",-8.34358455927769,-16.3903457849498,-4.4952417014218,0,26.4580303291173,25.9458716297104,27.0180177811469,0,18.9825752054324,18.3800290097009,20.16205894703,1.51570215472745,1.44273154232365,1.5978428708808,18.2978369465408,16.9117851724131,19.9376798057433,0,0.0568799086423939,-0.584015176408518,27.4079578830306,4.78316154862664
"50",59,"Fibrocapsa japonica","Khan (1996)",0.916231752729277,-3.1210565476348,2.67664117694534,0,33.0878814616856,32.8073057141605,34.1475917922916,0,22.3115742311826,21.5818918259172,23.212216574663,0.481233369429754,0.459841731028178,0.510432699572128,20.9403225590805,19.9401743934868,23.4567662534578,0,0.0455947725233446,-0.849140088108213,38,11.4625154970573
"51",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)",4.53006689385114,3.37666652604687,6.08979077663442,0,34.7316699188325,34.1560613300072,35.1030999708438,0,23.6846536661882,23.0859575551619,24.4348541069683,0.299009581739788,0.279562622470478,0.31719171536411,20.1586444184885,19.1025643302262,21.0648329551195,0,0.0356525326302153,-0.901805260361379,42.5816417859872,13.4162956230044
"52",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)",8.46035875738105,7.09779842283314,9.39931490972775,0,32.031105240907,31.6832582636738,32.474381081129,0,23.5020453669717,23.0241198041582,23.8892217045327,0.410906533932054,0.378255135953364,0.439772275734412,15.8063925487106,15.0260365319459,16.75313754654,0,0.0460965281309715,-1.17366653609958,37.8364491205045,9.98913875235893
"53",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)",9.40306670216679,8.07146629439345,10.4159667841734,0,31.7354085538094,31.3619513885094,32.0991341865307,0,23.4884259831587,22.9810516397029,24.2113137312561,0.328309587770414,0.301022814112738,0.353492526388166,15.0002569383733,14.2856477904299,15.9199233183797,0,0.047399013449692,-1.10888491592993,38.1139501878855,10.8253772091955
"54",63,"Fragilariopsis cylindrus","Fiala & Oriol (1990)",-63.475433475194,-99.6131487367718,-29.0651381573116,0.744744744744745,9.99943415171294,9.92189061164669,10.0785078799176,0,6.89386799793336,5.0725049631738,8.44506133915085,0.505658653297673,0.470737371523883,0.553032998932715,16.0362886571065,NA,NA,0.984984984984985,0.0014257186181831,-0.516389211075298,10.3556208588698,0.515993716022317
"55",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)",-33.325705135909,-40.2867994069654,-27.4499027380117,0,7.99611794513083,7.85142452161228,8.15067038545189,0,3.69061022843428,3.11817111270254,4.30798897206508,0.474365131341964,0.442290346298232,0.503386055239413,10.5353810065623,9.10277752018138,12.2921535338959,0,0.204543933940873,-0.001,7.99957150246611,3.78974890466232
"56",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)",4.99598853374393,1.55547118542671,8.09911351438716,0,30.007253282876,29.4032538436209,31.0125688163272,0,22.6716057113489,21.7180305377366,23.5174436731397,1.04834948796714,0.925770947041715,1.1890941187831,15.589161129393,14.084024810996,17.6613575440229,0,0.0586132819105383,-1.19479115336881,32.3669873480088,6.51432693131066
"57",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)",10.4531670267607,7.79463604660548,13.1063945559686,0,33.2610787359301,31.9327314165025,34.8619276044198,0,26.363426959907,25.7250574914444,27.0253609194748,1.2334729014859,1.11952807891289,1.32257616238537,14.0362241543924,12.0839722145204,16.5810428598388,0,0.0963844606066885,-1.45437489875164,35.4346504853006,7.9749202532217
"58",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)",5.1861290100996,4.5948105398145,5.8036271625781,0,32.1056346048621,31.9230643659425,32.257453844984,0,27.8053926188881,27.7217969617117,27.8882325343586,1.31671065590182,1.31086499172819,1.32375982527102,13.7555472269016,13.5599631155782,13.9279134496028,0,0.0355587338591842,-1.20223861258235,33.0189244326597,1.76040247646882
"59",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)",9.44622956647755,6.87884233855725,9.81402696951677,0,26.4380160621599,25.1301672872234,27.3498896045359,0,20.4082113240748,20.1090267008761,20.9753420103576,0.413305323555903,0.401594400244992,0.431095258801717,11.2714823612146,10.2778320761193,12.3385328380564,0,0.091768877058143,-0.946684447849508,30.0371190934773,8.62532971787854
"60",69,"Gymnodinium catenatum","Bravo & Anderson (1994)",8.38133831325883,5.14025040787423,10.6646910721979,0,29.0025288799353,28.8498346784763,29.3194224515464,0,25.2828676324083,24.4291093542379,26.3986408260211,0.390649940140178,0.35514631287802,0.423068995928411,11.6719521218936,10.6139505827612,13.0662916581663,0,0.0186918428060413,-1.16944142389647,30.7633542795742,1.48091095467356
"61",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)",6.71636084784764,3.12070205451174,9.32997255983381,0,32.4926278753447,32.0018159792581,33.2278378055451,0,24.7753559148258,23.994507374846,26.1209199279931,0.204649385828514,0.186751518473417,0.223790130634652,16.6334739713387,15.2755653359366,18.38428266332,0,0.0131716730260493,-1.08943511487073,39.0298985228796,5.0090413083532
"62",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)",-15.8255435721466,-61.8037171847143,-4.69419221366859,0,10.4687652566911,9.47082774168786,11.2987053254396,0,2.95188493916769,-2.20253567444902,5.31196528614126,0.309572821783888,0.255411362063029,0.343608637649641,13.9881769722401,10.0834153300509,18.4918633696491,0.342342342342342,0.0598614209645386,-0.420752391668481,12.9916920933838,6.50116981299982
"63",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)",15.3025374985761,14.2129429023203,16.2721236447912,0,32.2543557592443,31.8528862100351,32.6972856621201,0,26.1743649390663,25.7547923043894,26.5784080845156,0.777236197659447,0.70681671325259,0.849955040574482,11.3094718095382,10.6520941537782,12.1488353155356,0,0.0702293266169878,-2.08504670602952,36.1678554469868,7.67657451499045
"64",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)",13.7662099930124,12.8106120812916,14.6708502680536,0,32.8737664684645,32.663512035288,33.1419957860679,0,26.4116440004572,26.110241981941,26.7551299836926,1.12453551403384,1.04493411942091,1.19251798873844,12.4645316591672,11.8773402637563,13.1082705184552,0,0.0777423846384977,-2.03239849826674,35.9643474712059,7.5700311877783
"65",74,"Helicotheca tamesis","Chin (1965)",8.95784458399821,7.67037367857275,9.91339391410565,0,32.3098819355311,31.78740268587,32.9893777400945,0,24.6560264736517,24.2618308950444,25.0959006576728,0.901223080998791,0.840621563397172,0.968238969181541,15.1155736937446,14.3078678911769,16.1050437876369,0,0.0584960749555761,-1.42998037667118,35.6176598124782,7.08723064839222
"66",75,"Heterocapsa rotundata","Throndsen (1976)",-14.1481020149145,-66.0258030024926,-1.06810769816949,0,29.3203434890335,28.4745062715699,29.7948155597675,0,19.955618947082,18.3214498677129,21.3783032214545,1.28148488878495,1.07924801363867,1.45707910671236,21.4462870739832,17.5355008742747,26.6381244737145,0,0.0681861392939219,-0.404052516446883,30.1321893215872,7.74986633406349
"67",77,"Heterosigma akashiwo","Ono (2000)",-28.9188903509204,-44.1509842332693,-16.1408232109672,0,32.6572682288095,31.3121743855516,35.0972826591171,0,26.6897362817659,25.5108180408372,27.7824421615473,0.983607361403704,0.838949259976542,1.14501861866979,14.7707621895206,11.2929845121594,19.001617731032,0,0.164470015929057,-0.001,32.6593742891901,6.00764251500186
"68",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)",6.45435445178623,1.85957427820546,10.3790015654316,0,35.0185131388415,34.7692129982688,35.2377496981309,0,29.0277307151182,27.7900020200783,30.1596082580228,0.879616860393415,0.80807265913882,0.95002815635188,16.0607154535331,14.3894343496567,17.76015517688,0,0.0280719817417353,-1.20082893409803,36.8429311554133,2.83775502068907
"69",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)",4.95925701885442,-6.29162649841535,8.22228376373678,0,35.786457563342,35.1596786629932,38.3269098849704,0,25.3869705171211,23.3961284718236,27.3011690653134,0.453958248173237,0.386044458559001,0.547717347233053,20.330467638971,17.7238941213902,26.3495268746422,0,0.0435941314908077,-0.920268702526188,41.6825722256435,11.8276872497482
"70",81,"Karenia brevis strain APA","McKay et al. (2006)",10.9866271080702,8.98128487615491,12.1051568362746,0,31.3025461715083,30.8414468016672,31.8805546082779,0,23.8883612640992,23.3690914598694,24.4484923335783,0.200453707870524,0.189057594905594,0.212173546607138,13.6097815654185,12.759708451969,14.5332036623109,0,0.07290527598378,-0.548899083367707,36.5758507938055,11.8673455622399
