"","Sp.id","nit","id","r.exp"
"545","Scenedesmus armatus",0.5,18,0.815782842821328
"546","Scenedesmus armatus",0.5,18,0.879807031716817
"547","Scenedesmus armatus",0.5,18,0.717113313486298
"548","Scenedesmus armatus",0.5,18,1.01642967095098
"549","Scenedesmus armatus",1,18,0.766422657526705
"550","Scenedesmus armatus",1,18,0.597672050008199
"551","Scenedesmus armatus",1,18,0.670444009792401
"552","Scenedesmus armatus",1,18,0.922520321165532
"553","Scenedesmus armatus",2,18,0.371879912288896
"554","Scenedesmus armatus",2,18,0.45655651774145
"555","Scenedesmus armatus",2,18,0.576487925375332
"556","Scenedesmus armatus",2,18,0.604604688306836
"557","Scenedesmus armatus",5,18,0.826773412580488
"558","Scenedesmus armatus",5,18,0.645735650895861
"559","Scenedesmus armatus",5,18,0.678673836411574
"560","Scenedesmus armatus",5,18,0.706892150213283
"561","Scenedesmus armatus",20,18,0.491824626500764
"562","Scenedesmus armatus",20,18,0.498228815359181
"563","Scenedesmus armatus",20,18,0.737042584789892
"564","Scenedesmus armatus",20,18,0.589161302248917
"565","Scenedesmus armatus",80,18,0.851803947966673
"566","Scenedesmus armatus",80,18,0.857489456950485
"567","Scenedesmus armatus",80,18,0.698630244510877
"568","Scenedesmus armatus",80,18,0.724283696335328
"569","Scenedesmus armatus",400,18,1.00612825761348
"570","Scenedesmus armatus",400,18,0.969001391065769
"571","Scenedesmus armatus",400,18,0.974840160547569
"572","Scenedesmus armatus",400,18,0.98768095887717
"573","Scenedesmus armatus",800,18,1.05574317875569
"574","Scenedesmus armatus",800,18,0.979404953112372
"575","Scenedesmus armatus",800,18,1.03782805548167
"576","Scenedesmus armatus",800,18,0.871745037941565
"577","Synechococcus elongatus",0.5,19,0.306030559622736
"578","Synechococcus elongatus",0.5,19,0.0660632915933316
"579","Synechococcus elongatus",0.5,19,0.0433015840784061
"580","Synechococcus elongatus",0.5,19,-0.0299568132468812
"581","Synechococcus elongatus",1,19,0.234868797877067
"582","Synechococcus elongatus",1,19,0.0935696812791976
"583","Synechococcus elongatus",1,19,0.0554706064845354
"584","Synechococcus elongatus",1,19,0.117557542219325
"585","Synechococcus elongatus",2,19,-0.0761787386540391
"586","Synechococcus elongatus",2,19,-0.0622529519555653
"587","Synechococcus elongatus",2,19,0.0910486111393495
"588","Synechococcus elongatus",2,19,0.159094367162456
"589","Synechococcus elongatus",5,19,-0.0822111977357246
"590","Synechococcus elongatus",5,19,0.217316955039472
"591","Synechococcus elongatus",5,19,0.109107648702121
"592","Synechococcus elongatus",5,19,0.152159881892593
"593","Synechococcus elongatus",20,19,-0.036993485881524
"594","Synechococcus elongatus",20,19,-0.043797157016305
"595","Synechococcus elongatus",20,19,0.0526628121759121
"596","Synechococcus elongatus",20,19,0.473152726284264
"597","Synechococcus elongatus",80,19,0.224699904404582
"598","Synechococcus elongatus",80,19,0.295450135272767
"599","Synechococcus elongatus",80,19,0.251251841231587
"600","Synechococcus elongatus",80,19,0.439926456561731
"601","Synechococcus elongatus",400,19,0.440272181925202
"602","Synechococcus elongatus",400,19,0.349939025173115
"603","Synechococcus elongatus",400,19,0.37593148436377
"604","Synechococcus elongatus",400,19,0.421537724927056
"605","Synechococcus elongatus",800,19,0.476743069078643
"606","Synechococcus elongatus",800,19,0.545809916527843
"607","Synechococcus elongatus",800,19,0.3656690957759
"608","Synechococcus elongatus",800,19,0.522564529997805
"609","Tetraedron minumum",0.5,20,0.540544299232551
"610","Tetraedron minumum",0.5,20,0.0923420360670348
"611","Tetraedron minumum",0.5,20,0.352224381236121
"612","Tetraedron minumum",0.5,20,0.327320347391282
"613","Tetraedron minumum",1,20,0.96154681132626
"614","Tetraedron minumum",1,20,0.15093538688532
"615","Tetraedron minumum",1,20,0.198540128226543
"616","Tetraedron minumum",1,20,0.237415094145712
"617","Tetraedron minumum",2,20,0.542491363021543
"618","Tetraedron minumum",2,20,0.0333098729011663
"619","Tetraedron minumum",2,20,0.19649770260068
"620","Tetraedron minumum",2,20,0.2063502274594
"621","Tetraedron minumum",5,20,0.115566735017544
"622","Tetraedron minumum",5,20,0.272534282480355
"623","Tetraedron minumum",5,20,0.305240696133519
"624","Tetraedron minumum",5,20,0.34301916001401
"625","Tetraedron minumum",20,20,0.782409912154752
"626","Tetraedron minumum",20,20,0.549252289233563
"627","Tetraedron minumum",20,20,0.375104109429556
"628","Tetraedron minumum",20,20,0.370651375796306
"629","Tetraedron minumum",80,20,0.513534953752377
"630","Tetraedron minumum",80,20,0.445592765326334
"631","Tetraedron minumum",80,20,0.476155006099754
"632","Tetraedron minumum",80,20,0.451072955125013
"633","Tetraedron minumum",400,20,0.465394787048089
"634","Tetraedron minumum",400,20,0.298317348883178
"635","Tetraedron minumum",400,20,0.492831731433674
"636","Tetraedron minumum",400,20,0.515091633719691
"637","Tetraedron minumum",800,20,0.508481637740857
"638","Tetraedron minumum",800,20,0.399075535735722
"639","Tetraedron minumum",800,20,0.451240167976932
"640","Tetraedron minumum",800,20,0.524127608275915
