"","Sp.id","Sp.name","Study","Parameter","est","se","p"
"229",58,"Eutreptiella gymnastica","Throndsen (1976)","a",0.0564004203169331,0.034231535295196,0.34727930807475
"230",58,"Eutreptiella gymnastica","Throndsen (1976)","b",-0.627701902303642,0.151894413163539,0.15114688824766
"231",58,"Eutreptiella gymnastica","Throndsen (1976)","tmax",27.4608090177892,1.27281645281519,0.0294864072472345
"232",58,"Eutreptiella gymnastica","Throndsen (1976)","delta_t",4.69321775968045,4.18301498958358,0.463447536933962
"233",59,"Fibrocapsa japonica","Khan (1996)","a",0.0424791398214071,2.30413130808645,0.988264558979514
"234",59,"Fibrocapsa japonica","Khan (1996)","b",-0.86812177122278,32.9139635757085,0.983212736438271
"235",59,"Fibrocapsa japonica","Khan (1996)","tmax",38.1534592137027,118.184169779967,0.801203732947488
"236",59,"Fibrocapsa japonica","Khan (1996)","delta_t",11.1695646621223,328.616705622573,0.978369848088814
"237",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)","a",0.0350577527625024,0.41113555779884,0.934820467968059
"238",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)","b",-0.922836471427042,6.90619019472083,0.898068723218182
"239",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)","tmax",42.6648209531023,35.3869270194667,0.273330824146316
"240",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)","delta_t",13.3101859540153,77.5308255802614,0.869336032108399
"241",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)","a",0.0464850274037908,0.20360808327738,0.830604519158912
"242",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)","b",-1.16052200295441,2.54258394014123,0.671762637735178
"243",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)","tmax",37.8856837426598,6.34139909143516,0.00394398152013253
"244",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)","delta_t",10.1495943290662,27.7076865484563,0.732686668273062
"245",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)","a",0.0469752581473092,0.442215367430417,0.920516413287635
"246",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)","b",-1.12854029350733,6.58370447414968,0.872220317409148
"247",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)","tmax",38.3440369375506,23.5715568536689,0.179127393322169
"248",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)","delta_t",10.9370472506517,50.9251464018015,0.840453975250932
"249",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","a",0.2,0.163768472345651,0.267802081699754
"250",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","b",-0.0148834718580777,0.565886507002538,0.979870075398174
"251",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","tmax",8.04251358491205,1.90057535074197,0.00549030495677335
"252",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","delta_t",3.82952548192463,0.98476433196849,0.00808819200433311
"253",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","a",0.0591357571890154,0.0510319627117709,0.273461844839654
"254",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","b",-1.25331127375848,0.18780899739898,5.54559342543981e-05
"255",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","tmax",32.6686085398642,0.964612154077694,1.1913556281927e-11
"256",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","delta_t",6.61092775330373,6.10295139543219,0.304131152503729
"257",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","a",0.0754505813138412,10.8592571015607,0.995576809856045
"258",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","b",-1.75159642545895,153.332674664683,0.992727887788279
"259",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","tmax",36.2977323369665,164.469108267743,0.861717009798991
"260",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","delta_t",7.80606038359599,708.874695040515,0.992989887262709
"261",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","a",0.0355540334797416,0.00091895065513048,0.0164507899062889
"262",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","b",-1.20252739180851,0.0365420383840583,0.0193394576432605
"263",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","tmax",33.0087735648241,0.29791110754735,0.00574547103089647
"264",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","delta_t",1.76000119988798,0.19950351407118,0.0718568006479299
"265",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","a",0.0626715058218929,7.21204857368017,0.994468019019181
"266",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","b",-1.34574158500213,80.5684894428149,0.989367480421302
"267",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","tmax",31.5497526274463,135.572095488381,0.85443937627379
"268",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","delta_t",8.13031319301537,572.260570558062,0.990955920797067
"269",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","a",0.0186982252110349,0.00233567803104224,2.20140283749562e-05
"270",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","b",-1.16869677608353,0.0584368845512887,9.08232522262233e-09
"271",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","tmax",30.7849145522388,0.535678117132119,7.36426513844877e-13
"272",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","delta_t",1.49933556763833,0.439294397446204,0.00771223853410019
"273",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","a",0.0134157016830402,0.00389339924931792,0.00546884811827586
"274",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","b",-1.09467860836259,0.0508295858052696,2.41261442292182e-10
"275",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","tmax",39.1587498170572,1.99531889257291,6.54586399332188e-10
"276",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","delta_t",4.99965284102397,1.91862905287826,0.0244378713905955
"277",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","a",0.0598117301267727,14.4809820149254,0.99707940390059
"278",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","b",-0.417711541479616,120.93749883646,0.997557698931317
"279",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","tmax",13.2345446646005,607.148316347796,0.984588403543619
"280",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","delta_t",6.7084176343635,503.588229078163,0.990580881566395
"281",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","a",0.0706933922951276,0.237751975736189,0.769610513037523
"282",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","b",-2.09939637251783,2.57577518471472,0.425694728754331
"283",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","tmax",36.3805939456233,1.87256304894168,1.58827969267534e-13
"284",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","delta_t",7.71514602322516,19.4512111784843,0.696295356926676
"285",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","a",0.0779171428843747,0.655495094349013,0.906566066443775
"286",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","b",-2.05211673390315,8.95774392545471,0.821126458678565
"287",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","tmax",36.0967016450323,9.07806391892613,0.000743683769344444
"288",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","delta_t",7.59746979824524,41.0839007462093,0.855149692908548
"289",74,"Helicotheca tamesis","Chin (1965)","a",0.0589827115298972,0.152154492489286,0.764568568432575
"290",74,"Helicotheca tamesis","Chin (1965)","b",-1.45355368265441,1.08644967801432,0.408622758477725
"291",74,"Helicotheca tamesis","Chin (1965)","tmax",35.7174021502598,2.11864150301766,0.037718043545889
"292",74,"Helicotheca tamesis","Chin (1965)","delta_t",7.62393559097928,19.0533404972184,0.757687247760808
"293",75,"Heterocapsa rotundata","Throndsen (1976)","a",0.0671390225072202,2.1099395367625,0.979749366601988
"294",75,"Heterocapsa rotundata","Throndsen (1976)","b",-0.486724022097151,22.9883038185158,0.986523066263147
"295",75,"Heterocapsa rotundata","Throndsen (1976)","tmax",30.3725655235663,49.198192191591,0.647898225036425
"296",75,"Heterocapsa rotundata","Throndsen (1976)","delta_t",7.90165377364804,133.635788477752,0.962401546317613
"297",76,"Heteromastix pyriformis","Throndsen (1976)","a",0.11889010109156,NA,NA
"298",76,"Heteromastix pyriformis","Throndsen (1976)","b",0,NA,NA
"299",76,"Heteromastix pyriformis","Throndsen (1976)","tmax",28.1025137451217,NA,NA
"300",76,"Heteromastix pyriformis","Throndsen (1976)","delta_t",7.37256634361833,NA,NA
"301",77,"Heterosigma akashiwo","Ono (2000)","a",0.166383340458946,0.163172606323596,0.493797859858337
"302",77,"Heterosigma akashiwo","Ono (2000)","b",0,0.727984759173295,1
"303",77,"Heterosigma akashiwo","Ono (2000)","tmax",32.6665507616855,4.69074994834427,0.0907946976506346
"304",77,"Heterosigma akashiwo","Ono (2000)","delta_t",5.94159437919757,5.4789261827419,0.474223351594964
"305",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","a",0.0279658385679769,0.00377216393347922,0.000147688445238266
"306",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","b",-1.19733372860514,0.121265474327587,2.326333215257e-05
"307",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","tmax",36.8403604152702,0.545492040774401,4.10161586812901e-11
"308",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","delta_t",2.8331578094693,0.82780013208923,0.011097438603981
"309",79,"Isochrysis galbana strain CCMP1323, Iso.","Hobson (1974)","a",0.0474338612127996,NA,NA
"310",79,"Isochrysis galbana strain CCMP1323, Iso.","Hobson (1974)","b",-1.11999119289705,NA,NA
"311",79,"Isochrysis galbana strain CCMP1323, Iso.","Hobson (1974)","tmax",27.3012225217103,NA,NA
"312",79,"Isochrysis galbana strain CCMP1323, Iso.","Hobson (1974)","delta_t",2.26477772555498,NA,NA
"313",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","a",0.0408943332662805,2.99289525544915,0.990338682676985
"314",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","b",-0.960261010014828,47.3743124125688,0.985668660841162
"315",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","tmax",42.00392050212,185.713419626779,0.842076326145019
"316",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","delta_t",12.0708489596491,462.045946409888,0.981530141677371
"317",81,"Karenia brevis strain APA","McKay et al. (2006)","a",0.0711059003120388,0.0436605679260999,0.178727632989009
"318",81,"Karenia brevis strain APA","McKay et al. (2006)","b",-0.585515712631385,0.626513868883583,0.402922047844398
"319",81,"Karenia brevis strain APA","McKay et al. (2006)","tmax",36.7901138062862,5.33714427007552,0.00232199058109526
"320",81,"Karenia brevis strain APA","McKay et al. (2006)","delta_t",12.0300877102994,3.59366774806089,0.0286331935771154
"321",82,"Karenia brevis strain MAN","McKay et al. (2006)","a",0.0398675240798843,4.12028451017397,0.992743205040211
"322",82,"Karenia brevis strain MAN","McKay et al. (2006)","b",-1.10146859974165,65.8310828393964,0.987451926402012
"323",82,"Karenia brevis strain MAN","McKay et al. (2006)","tmax",39.3188065416593,304.521608640754,0.903497386439977
"324",82,"Karenia brevis strain MAN","McKay et al. (2006)","delta_t",12.1862601916884,602.254132151073,0.984825482898759
"325",83,"Karenia mikimotoi","Yamaguchi (1989)","a",0.192147853606783,0.0217030407008089,0.0716025426553832
"326",83,"Karenia mikimotoi","Yamaguchi (1989)","b",-0.00368105045732015,0.0557640433937183,0.958036856357267
"327",83,"Karenia mikimotoi","Yamaguchi (1989)","tmax",31.4736699098826,0.365844748850406,0.00739963000048247
"328",83,"Karenia mikimotoi","Yamaguchi (1989)","delta_t",5.18266665797429,0.570945781742811,0.0698512190354245
"329",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","a",0.157289731510181,0.0750569540636208,0.283444114792576
"330",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","b",0,0.217757828317784,1
"331",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","tmax",26.9550817341951,2.37767488092606,0.05601048519924
"332",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","delta_t",6.24030413034924,2.73928418204319,0.263331809492766
"333",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","a",0.0261599119553805,7.16270949525611,0.997417487130183
"334",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","b",-0.711744105558404,141.93413385088,0.996454158658078
"335",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","tmax",41.2113385374832,1232.19002629226,0.976356998152512
"336",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","delta_t",15.956928223595,1837.28389215927,0.993858848143663
"337",86,"Koliella antarctica strain SAG 2030","Vona (2004)","a",0.17915502572415,NA,NA
"338",86,"Koliella antarctica strain SAG 2030","Vona (2004)","b",0,NA,NA
"339",86,"Koliella antarctica strain SAG 2030","Vona (2004)","tmax",19.9851039516692,NA,NA
"340",86,"Koliella antarctica strain SAG 2030","Vona (2004)","delta_t",5.44850055094659,NA,NA
"341",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","a",0.179438514237287,0.27688858469744,0.540941216017347
"342",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","b",0,0.196131235770012,1
"343",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","tmax",35.2432195148077,12.5962408975866,0.031249669789793
"344",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","delta_t",5.56799900963172,8.5494884047969,0.53900205915347
"345",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","a",0.0239499767570201,0.00320902196776064,0.000298492025300958
"346",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","b",-1.40334516553973,0.0970063149351731,6.83724413754196e-06
"347",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","tmax",34.0267815133595,1.02254604560155,4.90134053822472e-08
"348",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","delta_t",2.21612931163698,0.753166214978261,0.0258663137989605
"349",89,"Leptocylindrus danicus","Hulburt (1982)","a",0.123277402524705,0.0461991898965858,0.0757943811538226
"350",89,"Leptocylindrus danicus","Hulburt (1982)","b",-1.08824579144432,0.94076715636326,0.3311151093221
"351",89,"Leptocylindrus danicus","Hulburt (1982)","tmax",35.4572730076795,1.48719181916906,0.000161700754073984
"352",89,"Leptocylindrus danicus","Hulburt (1982)","delta_t",7.45406024995739,1.64612899403237,0.0201485782461007
"353",90,"Men. 5 (Diatom)","Hulburt (1982)","a",0.0689045321182444,0.632498522781971,0.916801933777625
"354",90,"Men. 5 (Diatom)","Hulburt (1982)","b",-1.43519321470822,8.10682475367907,0.865305729711171
"355",90,"Men. 5 (Diatom)","Hulburt (1982)","tmax",39.3388218079454,8.66471693837947,0.00393276375775641
"356",90,"Men. 5 (Diatom)","Hulburt (1982)","delta_t",8.25118977579992,52.9386341340298,0.881252532543578
"357",91,"Micromonas pusilla","Throndsen (1976)","a",0.0410471092746896,0.0220560735586182,0.136237227060754
"358",91,"Micromonas pusilla","Throndsen (1976)","b",0,0.55918416700477,1
"359",91,"Micromonas pusilla","Throndsen (1976)","tmax",28.3050531910906,0.853136250684233,4.92201828267803e-06
"360",91,"Micromonas pusilla","Throndsen (1976)","delta_t",1.6723798802465,3.07845229165178,0.615812519065861
"361",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","a",0.0737570881700379,1.88177408569677,0.970612775110508
"362",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","b",-0.483296594271759,13.8853556177054,0.973901929462352
"363",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","tmax",16.7180451193978,42.3359717340161,0.713076176938174
"364",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","delta_t",5.99602311175834,64.9816238494737,0.930918034152248
"365",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","a",0.0497125788727996,0.0113961362438512,0.0222705187992203
"366",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","b",-3,1.16183413572576,0.0816292674245386
"367",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","tmax",31.521978390971,0.612919930854231,1.61901466990479e-05
"368",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","delta_t",0.475590767820336,0.527455289943897,0.433690368340994
"369",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","a",0.0490745931058288,0.0125602486862662,0.0297790492164509
"370",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","b",-3,1.2285806536627,0.0923483661856645
"371",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","tmax",31.7361776152394,0.719893938286058,2.56926291306813e-05
"372",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","delta_t",0.639007424543716,0.587790403691013,0.356517802247721
"373",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","a",0.2,0.551247438895643,0.740799851697592
"374",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","b",-1.77511690603027,10.3724434113399,0.87500739730486
"375",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","tmax",33.6264895362131,12.2220027821718,0.070664757774063
"376",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","delta_t",4.96535418578429,12.963389566635,0.727227094962443
"377",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","a",0.0429810150781497,0.0024974245221868,1.32210470837137e-07
"378",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","b",-0.835485791193632,0.175994237843601,0.00145039768296523
"379",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","tmax",40.4773309234219,0.139528068958048,2.2318609864022e-17
"380",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","delta_t",2.61337716050587,0.360742527984164,8.85312123940505e-05
"381",97,"Neoceratium furca","Baek et al. (2008)","a",0.0895783514782517,0.0222598730633673,0.00381871760646649
"382",97,"Neoceratium furca","Baek et al. (2008)","b",-0.825310551066887,0.374854741420611,0.0588394668371454
"383",97,"Neoceratium furca","Baek et al. (2008)","tmax",34.9790444802284,1.39400065101397,6.80951906114434e-09
"384",97,"Neoceratium furca","Baek et al. (2008)","delta_t",9.47195291881381,0.92654182482008,7.19827551255868e-06
"385",98,"Neoceratium furca","Nordli (1957)","a",0.136420191873986,0.0753121034463235,0.321125816782953
"386",98,"Neoceratium furca","Nordli (1957)","b",-0.151503317872114,0.211907974932151,0.604857548880473
"387",98,"Neoceratium furca","Nordli (1957)","tmax",28.0819915660226,3.01253779654976,0.0680341531586956
"388",98,"Neoceratium furca","Nordli (1957)","delta_t",7.16110115690167,3.5916002981821,0.295952603616441
"389",99,"Neoceratium fusus","Baek et al. (2008)","a",0.0255731042959532,0.00470259497961844,0.000617378654513548
"390",99,"Neoceratium fusus","Baek et al. (2008)","b",-1.29044046966287,0.0913236962385291,6.11704876317862e-07
"391",99,"Neoceratium fusus","Baek et al. (2008)","tmax",35.3953543828138,1.04574790328729,6.34137384662668e-10
"392",99,"Neoceratium fusus","Baek et al. (2008)","delta_t",3.72340963713773,1.26956676193891,0.0189163510492792
"393",100,"Neoceratium fusus","Nordli (1957)","a",0.0362266660906155,4.5284611043256,0.994907294236778
"394",100,"Neoceratium fusus","Nordli (1957)","b",-0.89868918580644,68.5853776096924,0.991658709410592
"395",100,"Neoceratium fusus","Nordli (1957)","tmax",36.0513607731329,353.913863131613,0.935373776368057
"396",100,"Neoceratium fusus","Nordli (1957)","delta_t",12.1473679783809,734.357738228725,0.989470323489227
"397",101,"Neoceratium lineatum","Nordli (1957)","a",0.12307206991148,0.0909250973031799,0.405075819867311
"398",101,"Neoceratium lineatum","Nordli (1957)","b",-0.0935218598058068,0.225427354370088,0.749646241042747
"399",101,"Neoceratium lineatum","Nordli (1957)","tmax",29.5966110478909,5.28810122042776,0.11255872160122
"400",101,"Neoceratium lineatum","Nordli (1957)","delta_t",7.93949709932825,5.37830614413783,0.379046244543997
"401",102,"Neoceratium tripos","Montressor & Tomas (1988)","a",0.0692321365297491,0.165057364533276,0.747163708557286
"402",102,"Neoceratium tripos","Montressor & Tomas (1988)","b",0,0.75561220163028,1
"403",102,"Neoceratium tripos","Montressor & Tomas (1988)","tmax",30.5471386637388,26.1745009656691,0.451020229750412
"404",102,"Neoceratium tripos","Montressor & Tomas (1988)","delta_t",13.5767120000216,26.3099913181817,0.696721833003844
"405",103,"Nitzschia frigida","Suzuki & Takahashi (1995)","a",0.2,NA,NA
"406",103,"Nitzschia frigida","Suzuki & Takahashi (1995)","b",-0.0248047190720008,NA,NA
"407",103,"Nitzschia frigida","Suzuki & Takahashi (1995)","tmax",5.10368072416881,NA,NA
"408",103,"Nitzschia frigida","Suzuki & Takahashi (1995)","delta_t",3.2963840719704,NA,NA
"409",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","a",0.0273666875607896,0.0532643923756017,0.697848615596259
"410",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","b",-1.01359043359744,0.150365655031458,0.0937584299849421
"411",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","tmax",35.3810027675479,4.32729318814913,0.0774773449886915
"412",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","delta_t",7.34427508197186,13.666234778239,0.686069823175077
"413",105,"Odontella mobiliensis","Hulburt (1982)","a",0.0724496386770414,0.478026249089756,0.88687073901863
"414",105,"Odontella mobiliensis","Hulburt (1982)","b",-1.81849826551088,5.92531419342115,0.77423035946794
"415",105,"Odontella mobiliensis","Hulburt (1982)","tmax",37.6435179498694,5.49283073837468,0.00237308424169106
"416",105,"Odontella mobiliensis","Hulburt (1982)","delta_t",7.85604573442189,36.7543856132135,0.8411994133654
"417",106,"Olisthodiscus luteus","Throndsen (1976)","a",0.177586147312815,NA,NA
"418",106,"Olisthodiscus luteus","Throndsen (1976)","b",0,NA,NA
"419",106,"Olisthodiscus luteus","Throndsen (1976)","tmax",21.7126886006066,NA,NA
"420",106,"Olisthodiscus luteus","Throndsen (1976)","delta_t",5.35480681496939,NA,NA
"421",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","a",0.0427615441708185,0.479439778338413,0.930193767350582
"422",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","b",-0.765377570384104,6.27540333581475,0.904660381114804
"423",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","tmax",41.9332405418844,2.34182271306497,4.78784613926322e-11
"424",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","delta_t",10.6206268255758,90.8333156898211,0.908580795260118
"425",108,"Peridinium sp. 1","Barker (1935)","a",0.0546163607582212,1.2881614490091,0.966705473725653
"426",108,"Peridinium sp. 1","Barker (1935)","b",-0.933102887273618,16.3168821503654,0.955104839071277
"427",108,"Peridinium sp. 1","Barker (1935)","tmax",33.3345510561236,48.6148331785716,0.502725674065942
"428",108,"Peridinium sp. 1","Barker (1935)","delta_t",9.36600733385234,112.633554150718,0.934760014221904
"429",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","a",0.0493347484101776,1.13310258615397,0.966956737062955
"430",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","b",-1.18757969812124,17.8518372913216,0.949538571096928
"431",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","tmax",38.6533224287292,64.2093705744613,0.573435440037562
"432",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","delta_t",10.8947932227329,115.870440841175,0.928740424514933
"433",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","a",0.102567459224016,4.31097835280364,0.983178787149168
"434",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","b",-0.652743439268379,21.0246410790098,0.978052032967572
"435",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","tmax",10.1943417440129,47.2942883945226,0.849322427253712
"436",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","delta_t",3.98731891864559,69.5940972988995,0.959520283843631
"437",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","a",0.0558782638115842,1.88182540416363,0.978176319844619
"438",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","b",-1.27005898302667,25.9890361326975,0.964095173731979
"439",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","tmax",39.2366614802219,56.4898664636798,0.537278090082589
"440",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","delta_t",9.65468747418782,189.037036924427,0.962477722350726
"441",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","a",0.2,0.197263557533036,0.495614886400459
"442",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","b",-0.336376866829105,2.09591725556354,0.898691869233016
"443",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","tmax",22.1078230091508,3.04662881923872,0.0871820004741179
"444",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","delta_t",4.56510590875767,2.69220413163316,0.339215041845856
"445",113,"Phaeodactylum tricornutum","Ryther (1954)","a",0.0293563597855338,3.00241398640881,0.993086368148167
"446",113,"Phaeodactylum tricornutum","Ryther (1954)","b",-0.588268622812496,55.2242730280478,0.992467860421305
"447",113,"Phaeodactylum tricornutum","Ryther (1954)","tmax",37.0252707025338,475.737416293714,0.945051063428174
"448",113,"Phaeodactylum tricornutum","Ryther (1954)","delta_t",14.7926509766222,573.771514689447,0.981772803561374
"449",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","a",0.0364358241734138,0.00699685052527509,0.000814947957740625
"450",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","b",-0.730530809350805,0.209504812474574,0.00823530449693074
"451",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","tmax",27.3842972407516,2.1098845044403,1.17681060927623e-06
"452",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","delta_t",1.36784271021521,1.34046301989776,0.337390297130986
"453",115,"Phaeodactylum tricornutum strain CCAP 1052/1A","Johnston (1996)","a",0.171347678364531,NA,NA
"454",115,"Phaeodactylum tricornutum strain CCAP 1052/1A","Johnston (1996)","b",0,NA,NA
"455",115,"Phaeodactylum tricornutum strain CCAP 1052/1A","Johnston (1996)","tmax",27.7708924317363,NA,NA
"456",115,"Phaeodactylum tricornutum strain CCAP 1052/1A","Johnston (1996)","delta_t",5.73264183291652,NA,NA
"457",116,"Phaeodactylum tricornutum strain CCMP633","KrŠbs et al. (2011)","a",0.121609640661167,NA,NA
"458",116,"Phaeodactylum tricornutum strain CCMP633","KrŠbs et al. (2011)","b",0,NA,NA
"459",116,"Phaeodactylum tricornutum strain CCMP633","KrŠbs et al. (2011)","tmax",30.0226703926753,NA,NA
"460",116,"Phaeodactylum tricornutum strain CCMP633","KrŠbs et al. (2011)","delta_t",7.69361963101141,NA,NA
"461",117,"Phaeodactylum tricornutum strain NEPCC 640","KrŠbs et al. (2011)","a",0.0697424194156607,NA,NA
"462",117,"Phaeodactylum tricornutum strain NEPCC 640","KrŠbs et al. (2011)","b",0,NA,NA
