"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"75","Light limitation","28",19,"r_max",1.68053292238204,1.00083961078887,6000
"76","Light limitation","28",19,"sigma",0.219689372135291,1.00075406271525,6000
"77","Light limitation","29",20,"K_s",8.85163926666269,1.00095490269247,6000
"78","Light limitation","29",20,"deviance",-14.6757941352977,1.00100506592664,6000
"79","Light limitation","29",20,"r_max",1.7599284437488,1.00105534898166,6000
"80","Light limitation","29",20,"sigma",0.205472980207605,1.00077332836149,6000
"81","Light limitation","3",21,"K_s",5.14409614256396,1.00134888548529,4100
"82","Light limitation","3",21,"deviance",-8.10036604426931,1.00065006678881,6000
"83","Light limitation","3",21,"r_max",1.69940504490589,1.00082275267106,6000
"84","Light limitation","3",21,"sigma",0.222968703222421,1.00065771573108,6000
"85","Light limitation","30",22,"K_s",8.46415637758301,1.00112075281959,5600
"86","Light limitation","30",22,"deviance",-38.2024553448787,1.00108058220503,6000
"87","Light limitation","30",22,"r_max",1.8892820749452,1.00105121897856,6000
"88","Light limitation","30",22,"sigma",0.152849709278569,1.00097819075829,6000
"89","Light limitation","31",23,"K_s",8.94448147018265,1.00072275803797,6000
"90","Light limitation","31",23,"deviance",13.6044465859547,1.0009997666248,6000
"91","Light limitation","31",23,"r_max",1.7469697321906,1.00101740221208,6000
"92","Light limitation","31",23,"sigma",0.293545725588841,1.001106301812,5800
"93","Light limitation","32",24,"K_s",9.07969230697725,1.00108464100702,6000
"94","Light limitation","32",24,"deviance",-23.4717149869246,1.00162792947978,3100
"95","Light limitation","32",24,"r_max",1.68201043011699,1.00093573486581,6000
"96","Light limitation","32",24,"sigma",0.184151696195031,1.00106534964675,6000
"97","Light limitation","33",25,"K_s",9.07555204063789,1.00119649463427,5000
"98","Light limitation","33",25,"deviance",-6.43055072365237,1.00087804845997,6000
"99","Light limitation","33",25,"r_max",1.6838686824374,1.00098668524024,6000
"100","Light limitation","33",25,"sigma",0.227567805805184,1.00139221478849,3900
"101","Light limitation","35",26,"K_s",7.58829503621145,1.00218080467344,2100
"102","Light limitation","35",26,"deviance",-9.08855317273647,1.00120485063949,5000
"103","Light limitation","35",26,"r_max",1.75617198148212,1.00174932108285,2800
"104","Light limitation","35",26,"sigma",0.220111612743612,1.0006695653395,6000
"105","Light limitation","4",27,"K_s",8.32936223571792,1.00093385887122,6000
"106","Light limitation","4",27,"deviance",-21.635456170833,1.00101637788932,6000
"107","Light limitation","4",27,"r_max",1.68080943021427,1.00119469536209,5000
"108","Light limitation","4",27,"sigma",0.18722471155941,1.00081936013364,6000
"109","Light limitation","5",28,"K_s",9.06214758472771,1.00061808846181,6000
"110","Light limitation","5",28,"deviance",-11.5663714667975,1.00113680366249,5500
"111","Light limitation","5",28,"r_max",1.73141051175953,1.00059614812151,6000
"112","Light limitation","5",28,"sigma",0.213977030039551,1.00145024799478,3700
"113","Light limitation","6",29,"K_s",5.33380235796821,1.00098538753133,6000
"114","Light limitation","6",29,"deviance",-15.7920139369692,1.00091427733853,6000
"115","Light limitation","6",29,"r_max",1.51677093965935,1.0008202525604,6000
"116","Light limitation","6",29,"sigma",0.20267986722812,1.00098172405739,6000
"117","Light limitation","7",30,"K_s",9.31169030264058,1.00102977026127,6000
"118","Light limitation","7",30,"deviance",-23.8266285534006,1.00221630553561,2000
"119","Light limitation","7",30,"r_max",1.62079301368245,1.00199859137534,2300
"120","Light limitation","7",30,"sigma",0.183279025927294,1.00177076389626,2800
"121","Light limitation","8",31,"K_s",0.693660701550129,1.00083369499142,6000
"122","Light limitation","8",31,"deviance",20.9384666986096,1.00075976562144,6000
"123","Light limitation","8",31,"r_max",1.47881832165068,1.00109796428184,5800
"124","Light limitation","8",31,"sigma",0.319886592601153,1.0013970880046,3900
"125","Light limitation","9",32,"K_s",7.96834420429418,1.00059465436535,6000
"126","Light limitation","9",32,"deviance",2.96958946966823,1.00219351608111,2100
"127","Light limitation","9",32,"r_max",1.68326843968561,1.00106769913631,6000
"128","Light limitation","9",32,"sigma",0.256534263603117,1.00101151780067,6000
"129","Light limitation","anc2",33,"K_s",8.46076383680198,1.00059860109819,6000
"130","Light limitation","anc2",33,"deviance",-2.06654843917382,1.00092619625664,6000
"131","Light limitation","anc2",33,"r_max",1.69397548674019,1.00097751855244,6000
"132","Light limitation","anc2",33,"sigma",0.240885448724729,1.00120240506865,5000
"133","Light limitation","anc3",34,"K_s",9.1541812188955,1.00067499553639,6000
"134","Light limitation","anc3",34,"deviance",-4.78766048227393,1.00143226003756,3800
"135","Light limitation","anc3",34,"r_max",1.67695643396139,1.00074186405948,6000
"136","Light limitation","anc3",34,"sigma",0.232438958008002,1.00093276521179,6000
"137","Light limitation","anc4",35,"K_s",8.5703921812036,1.00110394882401,5800
"138","Light limitation","anc4",35,"deviance",-18.9353189118848,1.0007801882041,6000
"139","Light limitation","anc4",35,"r_max",1.68657570489802,1.00107260722169,6000
"140","Light limitation","anc4",35,"sigma",0.194363930780625,1.00120418016604,5000
"141","Light limitation","anc5",36,"K_s",4.03420492005732,1.00100611872875,6000
"142","Light limitation","anc5",36,"deviance",-45.2603157777074,1.00098772809303,6000
"143","Light limitation","anc5",36,"r_max",1.5667594235166,1.00142132499486,3800
"144","Light limitation","anc5",36,"sigma",0.140021266781301,1.00096596398905,6000
"145","Light limitation","cc1690",37,"K_s",9.42260362546944,1.00111395271328,5700
"146","Light limitation","cc1690",37,"deviance",-28.9731057823102,1.00086166748551,6000
"147","Light limitation","cc1690",37,"r_max",1.82135138683893,1.00105213357122,6000
"148","Light limitation","cc1690",37,"sigma",0.171436776309509,1.00095275800418,6000
