"","Sp.id","Sp.name","Study","T.min","T.max","T.opt","r.max","T.br"
"117",118,"Picochlorum atomus","Ryther (1954)",5.55894811263972,31.4393724977191,22.7904528530263,0.565306623947591,16.7734269653033
"118",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)",6.53405210885982,27.9931231088001,23.6062603267617,0.568778795636976,10.2509021297184
"119",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)",13.9103958202432,33.1075991687791,27.528381378945,0.49419402624996,12.1547593385095
"120",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)",13.5445262831911,30.0139659788707,25.6799432401423,0.613902901436147,10.1123595764115
"121",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)",13.3471395394502,30.0102356249543,27.2037470457354,0.487669219704804,9.23602880137241
"122",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)",5.24745443152542,29.0071641848437,25.06333121842,0.456547396712613,13.0449803231701
"123",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)",10.0793016829963,28.0339431432829,24.4892201503276,0.496376614356688,10.2506676865779
"124",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)",12.2483434041179,28.0120168696431,23.4960564625,0.608351075415655,9.91379690442743
"125",126,"Prorocentrum gracile","Barker (1935)",7.36027296778761,24.8638405477623,18.6294766550368,0.543439169317079,11.6346815273871
"126",127,"Prorocentrum micans","Barker (1935)",5.87673434144799,30.0081070317734,24.2583521028587,0.532670271568832,14.3449058252953
"127",128,"Prorocentrum minimum","Grzebyk & Berland (1996)",7.05925473529951,32.0507506022485,23.6769751791159,0.698408358184486,16.2765847004668
"128",129,"Prymnesium parvum f. patelliferum strain RHpat93","Larsen & Bryant (1998)",-1e+09,30.5403313056911,24.3985862080341,0.633332493665002,15.0252450009369
"129",130,"Prymnesium parvum strain RL10parv93","Larsen & Bryant (1998)",2.02073364345962,29.9823188130943,20.1964197160779,0.325334974549124,18.4483888387782
"130",131,"Pseudo-nitzschia americana","Miller & Kamykowski (1986a)",5.72321926845041,33.9252172825659,27.0169857636609,2.9862121558764,15.8055641076385
"131",132,"Pseudo-nitzschia granii","El-Sabaawi & Harrison (2006)",-3.94912653966342,22.2094089524936,14.8206191214793,0.907945080073078,15.7273588828644
"132",133,"Pseudo-nitzschia multiseries","Lewis (1993)",-1e+09,30.0000001512301,22.4797971510761,0.450150702065415,18.398175987123
"133",134,"Pseudo-nitzschia turgiduloides","Fiala & Oriol (1990)",-5.3802234839994,8.98654998111151,4.66899398359701,0.474661001264612,8.93459377995654
"134",135,"Pseudopedinella pyriformis","Throndsen (1976)",-1e+09,25.5242926868004,15.187443471633,0.833675798852792,25.4269307638824
"135",136,"Pyramimonas disomata","Throndsen (1976)",2.62073061284903,28.1369304970267,20.4853703593996,0.942283938615083,15.7457084455762
"136",137,"Pyrodinium bahamense var. compressum strain PbSA01","Usup et al. (1994)",9.75224305328369,35.6198430542868,30.047412467424,0.260709054013787,15.295824198081
"137",138,"Rhizosolenia setigera","Hulburt (1982)",8.43148257249877,34.2958279380017,26.1755561563354,1.2389448674156,16.3498567080608
"138",139,"Rhizosolenia setigera","Hulburt (1982)",-2.35394239128655,19.9736046931586,12.7245328028052,0.50166692559662,14.3514546095148
"139",140,"Scrippsiella trochoidea strain ScrpMxB","Binder & Anderson (1987)",-6.77713812440473,25.4188108394214,15.1498157949025,0.459980853079059,20.5164118557698
"140",141,"Skeletonema ardens strain FDK003","Kaeriyama et al. (2011)",5.50032704444064,40.0070382155814,33.4972731314774,2.31155372007987,17.6948322351864
"141",142,"Skeletonema ardens strain FDK004","Kaeriyama et al. (2011)",9.39791617750697,35.0135593401031,27.1369037365988,1.52984313756032,16.0477974519644
"142",143,"Skeletonema ardens strain FDK005","Kaeriyama et al. (2011)",5.47847909765119,40.001932474021,34.8573174321974,2.20326072820413,16.5581456637584
"143",144,"Skeletonema ardens strain FDK006","Kaeriyama et al. (2011)",4.31915910624562,40.0048507574115,33.8136091501237,2.22379546947583,17.7844879901567
"144",145,"Skeletonema ardens strain FDK007","Kaeriyama et al. (2011)",5.54549714452909,40.0072630764786,33.4126350159391,2.21864216591014,17.8104143278599
"145",146,"Skeletonema costatum","Chin (1965)",7.33811701677184,34.4238485509809,26.4436124988685,0.0580392211283258,16.5394019826583
"146",147,"Skeletonema costatum","Curl & McLeod (1961)",1.7247266834591,32.961202176903,23.875822088753,1.01948868309898,18.9764929365045
"147",148,"Skeletonema costatum","Suzuki & Takahashi (1995)",-0.782938382171159,34.7845050968682,25.0560623388754,1.38068666930603,20.9867923183092
"148",149,"Skeletonema costatum clone FHS 3","Hulburt (1982)",-2.37330224854688,27.6588802762236,19.0270740951128,0.967292153814373,18.2256337484895
"149",150,"Skeletonema costatum clone FHS 7","Hulburt (1982)",-13.100594973044,30.9999968261264,28.6198974918026,1.68487007058054,17.1031291212445
"150",151,"Skeletonema costatum clone SK6C","Falkowski (1977)",-3.46448853211649,33.2361680133109,23.3939595911789,1.2878422211659,21.4373215601365
"151",152,"Skeletonema costatum s.s. strain FDK009","Kaeriyama et al. (2011)",3.91389159693063,35.0140070095036,26.0197117428243,1.40145026287435,18.9243723879514
"152",153,"Skeletonema japonicum strain FDK154","Kaeriyama et al. (2011)",-100.562755131236,29.9994884496401,23.5076561804724,1.58379729000049,34.094729250554
"153",154,"Skeletonema japonicum strain FDK157","Kaeriyama et al. (2011)",-45.0403229747212,29.9998737475644,25.1756077542165,1.54231149580096,26.1682207529496
"154",155,"Skeletonema japonicum strain FDK158","Kaeriyama et al. (2011)",-16.591278270192,30.0006255805475,23.2500110406646,1.67839777363427,20.7580163601896
"155",156,"Skeletonema japonicum strain FDK159","Kaeriyama et al. (2011)",-7.35268697507463,29.9972678084819,23.8731401989664,1.54093301572486,18.1317798357775
"156",157,"Skeletonema japonicum strain FDK161","Kaeriyama et al. (2011)",-28.2316495983091,29.9994905609824,23.9838943724855,1.57696637529573,23.1489582241824
"157",158,"Skeletonema marinoiÐdohrnii complex strain FDK031","Kaeriyama et al. (2011)",-64.0561070914859,35.0030400668043,27.3539305214352,1.75195562604954,31.5606993081746
"158",159,"Skeletonema marinoiÐdohrnii complex strain FDK032","Kaeriyama et al. (2011)",-24.2982243695051,35.0064682638062,26.7192824196162,1.74168176145193,25.4557589073293
