"","Sp.id","Sp.name","Study","T.min","T.min.min","T.min.max","T.min.na","T.max","T.max.min","T.max.max","T.max.na","T.opt","T.opt.min","T.opt.max","r.max","r.max.min","r.max.max","T.br","T.br.min","T.br.max","T.br.na","a","b","tmax","d.t"
"36",44,"Dactyliosolen fragilissimus","Ignatiades & Smayda (1970)",-5.9325814578175,-12.7643801021566,-2.25765966437127,0,32.222853602737,30.3867184910215,33.9810290198828,0,21.5172464208259,20.7269633675677,22.5439225238721,0.789616791065159,0.747276597822883,0.837390222123262,22.8530678986264,20.2872981320462,26.0201544571727,0,0.0501941330842272,-0.669409894307471,34.8752862337435,9.78737192245108
"37",45,"Detonula confervacea","Guillard & Ryther (1962)",-18.1964586193007,-78.7620333136266,-2.12298454808546,0.013013013013013,18.5416154349194,17.0986539880396,20.3878461395862,0,9.88434993337214,5.17386889425821,12.4404301937374,0.629005854100789,0.471507949903605,0.77873174469274,18.9920066467184,13.3446718903013,25.039111400586,0.175175175175175,0.0630092116007441,-0.35729560895634,20.0054522063219,7.02454610669753
"38",46,"Detonula confervacea","Suzuki & Takahashi (1995)",-8.57060573369969,-13.6097131559422,-3.22367403165707,0,15.0242170805788,14.39108605135,15.4514308713625,0,9.64418055716786,8.14499540316084,10.5312679247501,0.969907907010835,0.723237043743969,1.13717311900458,12.7701886903575,10.6955185554754,15.2852510431022,0,0.0952788225752486,-0.477443394129043,15.8305186090811,4.32601019028569
"39",47,"Dunaliella tertiolecta strain CCAP 19/6B","Reay et al. (1999)",-1.87938034511562,-8.67150385939947,2.39648087120522,0,28.2140846885163,26.8422557817793,30.3865139005202,0,20.8947847753564,19.6561804154021,21.971826835834,1.32740814854989,1.18705707702761,1.4831510648493,17.1886084201877,14.4758823831002,20.47431099938,0,0.0562262179681004,-0.848160429948922,29.6967510139402,5.75637392162554
"40",48,"Emiliania huxleyi","Rhodes et al. (1995)",9.5010439206422,9.0929422887435,10.0680059331229,0,29.9968289097638,29.8728783410831,30.0663746345094,0,23.3171107735143,23.069271350623,23.5865056565558,1.06287751169514,1.017496912824,1.09846526773563,13.1086732563977,12.8140160201225,13.5114416118619,0,0.0776942288648573,-1.58585434240253,32.6855933182041,7.28524182619509
"41",49,"Emiliania huxleyi clone M","Mjaaland (1956)",5.37801589029553,2.44283842280974,6.8166197445854,0,26.7898978336926,26.1445804125521,27.5232846260713,0,21.9103914599361,21.424860489581,22.3178226707877,0.521460532637424,0.474183575425743,0.576755680153372,11.0840072770549,9.81964946991583,12.7977789633236,0,0.189384063189119,-0.113729926721569,27.1611262552705,5.22615200702362
"42",50,"Emiliania huxleyi R strain TQ26","Buitenhuis et al. (2008)",-2.3345652612964,-25.1768921556265,3.57347584593477,0,26.4128298868996,25.8480867990415,27.0936540976663,0,21.2557077181395,20.7853382986731,21.7385971646437,1.45239842730995,1.25382242927184,1.55856513297984,12.234510050335,10.9057206115956,14.1500663126838,0,0.187079268033264,-0.0991069566057335,26.5475383317404,5.19191919213819
"43",51,"Emiliania huxleyi strain B92/21","Conte et al. (1998)",-2.5692804594997,-4.65045236032187,-1.04454132532763,0,27.0041811279936,26.8937253778615,27.1433082464555,0,20.8242645857553,20.1886461032832,21.4329791399012,0.951397664191645,0.913961492342383,0.995482598594149,16.3350578765347,15.6221533881003,17.0781411804542,0,0.0355443404156464,-0.912995420231274,28.5019045433181,3.09910738967245
"44",53,"Emiliania huxleyi strain G1779Ga","Conte et al. (1998)",-1.62733589118594,-6.15313238267245,0.772592240320984,0,29.7998134411801,29.2054272617483,30.6375900985319,0,22.5769924055035,22.140330147502,23.0014905176831,1.15583732752361,1.10264537286654,1.21524471138535,16.452321180823,15.3198640775736,17.8864318713289,0,0.121967851770093,-0.266816227787584,30.4053739742445,7.45204651886053
"45",54,"Emiliania huxleyi strain M181, Bigelow 1A1","Conte et al. (1998)",-1.53104867398176,-7.23778281278332,1.43740305715363,0,29.8780256908533,29.4701312846604,30.3548406716601,0,24.3354106494965,24.1574098396751,24.5606939840639,1.00352199903738,0.973327712757315,1.03105278667994,13.2771691208082,12.6289885758757,14.0791468959576,0,0.174535425059231,-0.0618485345632149,30.0039974182849,5.64116808667107
"46",55,"Emiliania huxleyi strain S. Africa","Conte et al. (1998)",8.33091756275694,5.61780232562011,9.88775556867754,0,30.7111255386728,29.2330098240839,32.5719942710475,0,23.7468666429702,22.9301534235818,24.5618813278733,0.87812265317554,0.789075222150733,0.964932437951915,14.0979698543735,12.0902243181254,16.2238403658122,0,0.0875590287273889,-1.05820493079254,33.3896023411204,8.42436112645965
"47",56,"Emiliania huxleyi strain Van556","Conte et al. (1998)",-4.85535288880059,-8.74569814140032,-1.7088245457017,0,27.048477152307,26.6360569540053,27.6315717055408,0,18.1842815569316,17.3867145878053,18.933414138962,0.835249078434222,0.738004588152522,0.928630110028325,19.2283839459742,17.5405044265612,21.3182814072595,0,0.0542413115414547,-0.730430548261337,29.291943562607,7.5882748009041
"48",57,"Eucampia zodiacus","Nishikawa & Yamaguchi (2006)",-3.66475059246562,-36.478348138854,-0.129326951444017,0,28.8786980078928,27.76650340437,30.6038276076874,0,22.9577042175538,22.3871215874649,23.7441354176018,3.29431409046665,3.0845394078398,3.48483980719718,14.1367742315445,12.5919517885859,16.1538818569986,0,0.155916892227357,-0.238323120528645,29.0223410090147,5.76613917905454
"49",58,"Eutreptiella gymnastica","Throndsen (1976)",-3.93887047617862,-6.97536864838717,-1.77273086925347,0,26.4068198773923,25.99365478798,26.9340803969911,0,19.016746941372,18.4995086796529,19.5888798459354,1.55346911491386,1.43249494573694,1.66035683093965,16.8941568254559,15.8468587302256,18.2289464543579,0,0.0770424815699147,-0.705211338927518,27.442777644786,6.19869773549157
"50",59,"Fibrocapsa japonica","Khan (1996)",-1.44300173782459,-5.00199372632438,0.38376965710923,0,32.9558615315968,32.011131433192,34.1266161630632,0,22.524712111046,21.4922910754047,23.4196583592237,0.482941175374391,0.44915118313673,0.517555776114544,21.4061827699202,19.3953172982699,23.1741168333366,0,0.0676790546425366,-0.420049524274146,35.7875923175258,11.8018994993503
"51",60,"Fibrocapsa japonica strain CAWR-19","de Boer et al. (2005)",4.51928346024296,3.35381926159106,6.0261876115732,0,34.7235508463152,34.2148227061494,35.1677385044234,0,23.6849918144493,23.0619364759973,24.4737516239521,0.299454794075602,0.279390057319938,0.317168754520217,20.1735219245772,19.1779877225554,21.0801552289575,0,0.035766605669283,-0.898600650050959,42.6188861303646,13.4365357875628
"52",61,"Fibrocapsa japonica strain CCRuG-C13","de Boer et al. (2005)",8.3933442180554,7.2116055655397,9.56207326584948,0,32.0288939424542,31.6958908136158,32.4691054228358,0,23.4894268817285,23.0720822069432,23.9111162343885,0.40969665553507,0.37987740768575,0.446439871514867,15.830734012989,14.9749311090675,16.7663283821257,0,0.0457536317880972,-1.17254920093758,37.8421372569944,10.0315463192545
"53",62,"Fibrocapsa japonica strain CS-332","de Boer et al. (2005)",9.38592446331643,8.11376598077439,10.4577800445277,0,31.7453040942127,31.3794579635418,32.1138516325566,0,23.4942910492631,22.9166699398349,24.2006004742613,0.328844185148927,0.303067472413814,0.353650878876742,15.0027718090032,14.2063884079428,15.8779391162167,0,0.0474257299480066,-1.11633179786462,38.1115006093745,10.7933088416046
"54",63,"Fragilariopsis cylindrus","Fiala & Oriol (1990)",-7.8604594609167,-27.0498831862435,-2.24635015827537,0,10.1071299361293,9.67312384991509,10.7262671303397,0,5.81708333814499,4.5053123100441,7.38520432293193,0.559350359176477,0.46835977847003,0.671307490180047,10.4514118796923,7.61709404597525,15.8016149587398,0.032032032032032,0.0705950832331887,-0.584553201336844,11.2085497374137,2.90510955900583
"55",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)",-4.51701470683674,-6.5423858349805,-2.38200319295244,0,7.95178419024994,7.70949264098521,8.19514194709563,0,4.35703063832564,3.70747091523015,4.83219798105428,0.488023213310666,0.418686432331836,0.55937656824363,7.65966732505538,6.48816670184124,8.98000846031301,0,0.12190141271945,-0.552793277710708,9.07688486342568,3.09639879256721
"56",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)",4.96706830908751,0.986944691918992,7.50989741795629,0,29.980513776838,29.3834151437248,31.0513537513104,0,22.6395191824345,21.6918306120093,23.4984038605035,1.04893053983236,0.925513319994753,1.19971819785024,15.6087291073066,13.9395878491299,17.6583824413541,0,0.0615697234096021,-1.19215936550568,32.363674965453,6.831828948075
"57",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)",-1.77090104824265,-36.384750081658,8.20178543202674,0,32.8495459426239,31.705760331497,34.8222446598054,0,26.7398069480871,26.0326024866591,27.5765646910801,1.22346799708993,1.1026170991121,1.33525979995186,14.6067595460504,11.701566099844,17.7302819594983,0,0.157203558683192,-0.0791420134626289,33.0399380377639,6.23981241493747
"58",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)",-1.7260722668476,-8.36770343720894,0.0409978823687069,0,33.3460098480581,32.9123545380729,33.7880777926981,0,27.3809964477459,27.2249498376612,27.5883554428141,1.30319847712461,1.28023657637611,1.33076546608642,14.3156499428636,13.6178357622576,15.1230093722192,0,0.163762796195994,-0.0650309768242234,33.4511516510869,6.01264001461793
"59",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)",-1.08255495704328,-17.4674712271952,5.97965027466753,0,25.0218694177955,24.1188118555045,26.4483455659982,0,20.7334908723777,20.1664541669211,21.3708135959417,0.427820876531144,0.395156853092123,0.466681709127431,10.3382784008471,8.73422842292134,12.296098211742,0,0.22696766498166,-0.0185737171107134,25.1184428545622,4.38704100733375
"60",69,"Gymnodinium catenatum","Bravo & Anderson (1994)",8.47135656754087,5.43580541808575,10.8376987449623,0,29.0028148600944,28.8473793618747,29.3123173531038,0,25.2493497007322,24.3741766019237,26.3359430214786,0.390973379490539,0.357237327597075,0.426493258179328,11.6408580273153,10.5497544919423,12.9437992696197,0,0.0188499903894096,-1.17331159898802,30.783302642386,1.50708709812993
"61",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)",6.70850841329437,2.6210218935258,9.28250927367604,0,32.4970096704731,31.9946661989229,33.2000962545134,0,24.7811516030553,23.9574035380846,26.1416328731863,0.204651053241197,0.187769139833612,0.222567521641307,16.653337294237,15.3228542015404,18.4587991214699,0,0.0131092307513277,-1.08845969384922,39.0359452432381,4.93116260705541
"62",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)",-5.76859934211199,-10.3661511962033,-1.23236535147546,0,10.3350248612549,9.14383777934262,11.1523315757691,0,5.16011015890881,3.48050905369298,6.36437132833921,0.297902347498365,0.211420004231574,0.367633732852194,10.1727347082133,7.47738322726151,13.7884715836276,0,0.078297787959156,-0.593966612186719,12.6114978583376,4.95486706564942
"63",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)",15.289768840192,14.0743434040401,16.198083899881,0,32.2532044713618,31.8989642181062,32.7743530780105,0,26.1737663863301,25.8177564919251,26.5883978728792,0.774258558829352,0.702532140815635,0.84593470843581,11.3286194259815,10.6536339761061,12.1865542333439,0,0.069621708426313,-2.07802137660785,36.1591795227802,7.67610159233716
"64",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)",13.747823382945,12.8253401231291,14.5808238449821,0,32.8803295614049,32.6591840314549,33.11325212956,0,26.4200283069991,26.0972262348082,26.7263212864561,1.12174598802977,1.05374179479945,1.1963545331366,12.4713014877298,11.9468678126153,13.0651245206302,0,0.0774701669637679,-2.02829037822295,35.9722676642802,7.56942589652147
"65",74,"Helicotheca tamesis","Chin (1965)",9.02087212765056,7.76114294136737,10.0734762365052,0,32.3107331897005,31.8149113947007,33.022947710931,0,24.6522500076406,24.2874983737405,25.1566857992375,0.900806700793894,0.83673972209743,0.968211577154687,15.072078814755,14.247127316299,16.0748821331834,0,0.0605842425164039,-1.43270533843182,35.6116202061788,7.90898224010545
"66",75,"Heterocapsa rotundata","Throndsen (1976)",-7.2336016993678,-13.9416793908167,-0.72238111523938,0,29.156019169598,28.4566033332191,29.7197032859157,0,20.5102114491421,19.1048565729699,21.6380504999302,1.28903407563656,1.075081628002,1.47249086208328,19.4913255784584,16.676424435067,22.5921122099552,0,0.0687883381346806,-0.578805539069891,30.2898466427182,7.49950364769397
"67",77,"Heterosigma akashiwo","Ono (2000)",-27.2592361241652,-42.861124533433,-17.5664582283008,0,32.5707819020686,31.36638358168,34.7031102665665,0,26.7461069228868,25.7859632843726,27.8576052793548,0.977712155980617,0.850857104094627,1.14760248279655,14.2771663209161,11.6001528166661,18.6725390606105,0,0.170351714710332,-0.001,32.572572511734,5.80760378590548
"68",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)",6.40314230052901,1.70966925600554,10.4621337486663,0,35.0088058981754,34.747278155352,35.2287310197999,0,29.0464303674301,27.7703448051334,30.2675068973886,0.878983542701345,0.807596959227895,0.944681944360148,16.1603861962642,14.4879359073176,17.7403330302652,0,0.0279692255309908,-1.19581501419905,36.8323263197538,2.82784294438437
"69",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)",0.961503414658716,-15.9132518681125,4.86477616507144,0,35.9618503365828,34.9643660445167,38.3173406833489,0,25.3265927986196,23.119486282051,27.1575175086651,0.437695960235737,0.365454196362737,0.531718767201292,22.2439044568296,18.6956008316534,26.0208661750563,0,0.064901704500212,-0.417893029721666,39.2851441299711,12.4401768996058
"70",81,"Karenia brevis strain APA","McKay et al. (2006)",11.0654467833827,9.30941064662076,12.0851491166091,0,31.3161268278788,30.8726448515219,31.8722400203862,0,23.8585374120445,23.3720613617097,24.4330340018003,0.200618011895764,0.189502122723078,0.211598781757889,13.5931970932435,12.8233037544011,14.4983940887044,0,0.0702337946500833,-0.58305668574831,36.9092426047331,12.1023262728005
"71",82,"Karenia brevis strain MAN","McKay et al. (2006)",11.5005558724051,9.89774414629021,13.8583525670043,0,29.5794775587491,28.6204234259088,30.131994313229,0,22.2471642457502,21.2566195230958,23.2574052085021,0.145170375079,0.122497276150309,0.16841106228536,12.4062896366978,10.9455618813658,13.5324971962372,0,0.052392645968383,-0.867818681652325,38,13.012546232639
"72",83,"Karenia mikimotoi","Yamaguchi (1989)",-18.459413392063,-20.3025992077101,-16.6067509128233,0,31.4252798311519,31.2778837909656,31.5892531411772,0,26.3160246246601,26.1565044330668,26.4488632967603,0.644960017942798,0.628316676731833,0.670826282035084,12.5130577169421,11.9975771333553,13.0341313376123,0,0.19490162796757,-0.001,31.4281838339735,5.11106829685856
"73",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)",-1.71823313546068,-2.85255063972614,-0.136671548985883,0,25.8296267415927,24.3089713914284,27.5620708729797,0,21.3106080953964,20.5248112675758,23.099013892648,0.487441234170782,0.443152609275576,0.559934812199782,14.9343327285052,12.0987335531844,17.3820694435467,0,0.0192353153690631,-0.967412746706078,27.4539667916709,1.76310101871674
"74",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)",-6.13150112993147,-11.3586327033589,-0.146314572119168,0,30.4572277133359,29.3087541112355,32.721237206696,0,17.7701116414356,15.2968674787612,19.7671721570467,0.206732540179203,0.166140468749489,0.248413346967351,24.2548136229399,20.613158185665,28.4220178075586,0,0.0389523295790933,-0.468242614797857,38,16.882677868185
"75",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)",-11.4731896365714,-19.5626294961041,-6.13391536572349,0,35.6924936115971,32.7376739201571,38.292943315104,0,29.8057512684776,27.5816473209057,33.179019636739,0.188585874944896,0.152311148883887,0.238830996517213,13.7665729488306,11.9328450751736,16.3796849530339,0,0.176839075988904,-0.001,35.7012468764715,5.64740429059769
"76",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)",14.2307920355403,12.5038503946899,15.5070727000357,0,31.4757736425149,31.1102577958093,32.0585787487624,0,27.1569970991496,26.5344601103699,27.9141276939583,0.411727628722516,0.384623741676693,0.438105694297407,10.590176696843,9.82039286716659,11.3991709769608,0,0.0240740826985167,-1.40872560689807,34.0080666130954,2.2102742213216
"77",89,"Leptocylindrus danicus","Hulburt (1982)",13.0642130321085,11.2035584885584,14.655857733211,0,33.972731224983,33.5015226492596,34.2984783383154,0,27.7014771560498,26.9002604067733,28.629917531047,1.36383956603487,1.17063141328388,1.55146703159598,12.8163341703274,11.5612676702739,13.9316566946917,0,0.122943108837807,-1.07993524194381,35.4992879759879,7.46333410630786
"78",90,"Men. 5 (Diatom)","Hulburt (1982)",7.93523146975912,3.68490329160237,12.0619298488177,0,37.0875322233916,36.1841162378968,37.8460072706876,0,28.711943949813,27.7389200987119,29.748357933493,1.66835389852261,1.38641590857507,1.8906239635966,17.7323644146,15.5359537765832,19.9816251843581,0,0.0668788623844011,-1.38253985255513,39.1947900191457,8.07297541902132
"79",91,"Micromonas pusilla","Throndsen (1976)",-20.3527544959665,-88.2482306751211,-3.71122761649376,0.312312312312312,28.3481005835475,27.6208775083037,30.0115504366587,0,21.6055856871375,19.6092646972434,24.7614969137582,2.47711009916074,1.90820026734101,3.08381938962576,20.3474814383958,14.4268264756129,27.2148354047031,0,0.0562660516684065,-0.158500327355601,28.5294007845504,3.82004024551812
