"","Grad","Pop.fac","Pop.num","Parameter","mean","Rhat","n.eff"
"68","Nitrogen limitation","26",17,"sigma",0.246903664791555,1.00100819570034,6000
"69","Nitrogen limitation","27",18,"K_s",8.36782166225795,1.0012806048822,4500
"70","Nitrogen limitation","27",18,"deviance",45.21673776432,1.00117073897883,5200
"71","Nitrogen limitation","27",18,"r_max",1.35947782170711,1.00160305827347,3200
"72","Nitrogen limitation","27",18,"sigma",0.43359323810196,1.00132198641658,4300
"73","Nitrogen limitation","28",19,"K_s",3.46323314523162,1.00055090078034,6000
"74","Nitrogen limitation","28",19,"deviance",41.8878885943866,1.00138704414882,4300
"75","Nitrogen limitation","28",19,"r_max",1.42080500860446,1.00097445638826,6000
"76","Nitrogen limitation","28",19,"sigma",0.416136158892665,1.00072449333738,6000
"77","Nitrogen limitation","29",20,"K_s",2.39659616206295,1.00099514609586,6000
"78","Nitrogen limitation","29",20,"deviance",-9.87828961258672,1.00217068876033,2400
"79","Nitrogen limitation","29",20,"r_max",1.35758141475923,1.00069802712961,6000
"80","Nitrogen limitation","29",20,"sigma",0.218031121436972,1.00074856701568,6000
"81","Nitrogen limitation","3",21,"K_s",2.99199915562786,1.00083218724418,6000
"82","Nitrogen limitation","3",21,"deviance",-8.39208894165233,1.00106913755929,6000
"83","Nitrogen limitation","3",21,"r_max",1.35490088200696,1.00057507003366,6000
"84","Nitrogen limitation","3",21,"sigma",0.222220738743975,1.00161847993826,3100
"85","Nitrogen limitation","30",22,"K_s",2.6925896247569,1.00091320720482,6000
"86","Nitrogen limitation","30",22,"deviance",4.29942481869348,1.00101868613686,6000
"87","Nitrogen limitation","30",22,"r_max",1.27943422088139,1.00092558078402,6000
"88","Nitrogen limitation","30",22,"sigma",0.260343978641858,1.0009122713015,6000
"89","Nitrogen limitation","31",23,"K_s",7.29291949927924,1.00093252351328,6000
"90","Nitrogen limitation","31",23,"deviance",21.8601682748126,1.00141527864643,3800
"91","Nitrogen limitation","31",23,"r_max",1.40880388287262,1.00111192663499,5700
"92","Nitrogen limitation","31",23,"sigma",0.324702152491847,1.00122931285712,4800
