"","population","population.number","temperature","well.ID","r.exp"
"639","23",14,34,"E05_61",3.98030023218991
"640","23",14,34,"F10_61",3.94752282172387
"641","24",15,10,"B11_1",0.0954823016045206
"642","24",15,10,"D02_1",0.380189445426603
"643","24",15,10,"E06_1",0.177748242634504
"644","24",15,10,"E11_1",0.826044425684691
"645","24",15,16,"B11_16",-1.90052783804133
"646","24",15,16,"D02_16",-0.409816158354648
"647","24",15,16,"E06_16",0.346626180436838
"648","24",15,16,"E11_16",0.409980706043725
"649","24",15,22,"B11_31",2.21395531539263
"650","24",15,22,"D02_31",2.04746391934017
"651","24",15,22,"E06_31",1.71954686845194
"652","24",15,22,"E11_31",2.07493869598414
"653","24",15,28,"B11_46",2.83715058278088
"654","24",15,28,"D02_46",3.20615926475165
"655","24",15,28,"E06_46",2.80483555900621
"656","24",15,28,"E11_46",2.51824517467465
"657","24",15,34,"B11_61",4.14551755472105
"658","24",15,34,"D02_61",3.80675848113036
"659","24",15,34,"E06_61",3.61409858065705
"660","24",15,34,"E11_61",3.79757553698104
"661","25",16,10,"B02_1",-0.498012185249671
"662","25",16,10,"C05_1",-0.177748242634504
"663","25",16,10,"E03_1",0.282455240690996
"664","25",16,10,"F02_1",NA
"665","25",16,16,"B02_16",-0.756101104949904
"666","25",16,16,"C05_16",-0.564831676711473
"667","25",16,16,"E03_16",1.12089412992556
"668","25",16,16,"F02_16",1.11046458335621
"669","25",16,22,"B02_31",2.51736680289732
"670","25",16,22,"C05_31",2.27375419519528
"671","25",16,22,"E03_31",2.27935932832718
"672","25",16,22,"F02_31",2.01844503403715
"673","25",16,28,"B02_46",3.78069013576372
"674","25",16,28,"C05_46",3.66244368965722
"675","25",16,28,"E03_46",3.20825939228751
"676","25",16,28,"F02_46",2.87044527833706
"677","25",16,34,"B02_61",4.05132084923331
"678","25",16,34,"C05_61",3.73013347134474
"679","25",16,34,"E03_61",3.76592246468146
"680","25",16,34,"F02_61",4.15466244599885
"681","26",17,10,"B09_6",-0.114150854181557
"682","26",17,10,"C06_6",-0.176698279872283
"683","26",17,10,"E02_6",-0.374131967333142
"684","26",17,10,"F11_6",-0.392950594183571
"685","26",17,16,"B09_21",-0.269414763740878
"686","26",17,16,"C06_21",-1.02285160377636
"687","26",17,16,"E02_21",-0.406237553423802
"688","26",17,16,"F11_21",-0.347333346802939
"689","26",17,22,"B09_36",2.0676543353703
"690","26",17,22,"C06_36",1.95048508005505
"691","26",17,22,"E02_36",1.73472822569004
"692","26",17,22,"F11_36",1.81918043204778
"693","26",17,28,"B09_51",3.22682463326015
"694","26",17,28,"C06_51",3.14721317804648
"695","26",17,28,"E02_51",3.45728407524188
"696","26",17,28,"F11_51",2.9233606036396
"697","26",17,34,"B09_66",3.67662655834325
"698","26",17,34,"C06_66",3.62645942568282
"699","26",17,34,"E02_66",3.75560750348482
"700","26",17,34,"F11_66",3.71578302818541
"701","27",18,10,"B07_6",NA
"702","27",18,10,"C07_6",0.306628747728431
"703","27",18,10,"D11_6",0.14939922068721
"704","27",18,10,"G02_6",0.494414972091798
"705","27",18,16,"B07_21",0.836918398275715
"706","27",18,16,"C07_21",-0.616723835071304
"707","27",18,16,"D11_21",-0.616723835225969
"708","27",18,16,"G02_21",-0.435076827078472
"709","27",18,22,"B07_36",2.80634942762234
"710","27",18,22,"C07_36",1.98552764681844
"711","27",18,22,"D11_36",1.73939760914802
"712","27",18,22,"G02_36",1.1328270153255
"713","27",18,28,"B07_51",2.8444008920971
"714","27",18,28,"C07_51",2.70832978799161
"715","27",18,28,"D11_51",2.66894428029446
"716","27",18,28,"G02_51",2.41779336307824
"717","27",18,34,"B07_66",1.98961451528785
"718","27",18,34,"C07_66",2.05465576972914
"719","27",18,34,"D11_66",2.64311540476496
"720","27",18,34,"G02_66",3.79147700744405
"721","28",19,10,"B02_6",-0.0927590519673834
"722","28",19,10,"C05_6",0.364326864229777
"723","28",19,10,"E03_6",-0.259988053981327
"724","28",19,10,"F02_6",-0.102111507445156
"725","28",19,16,"B02_21",0.986557648893568
"726","28",19,16,"C05_21",1.11014022268843
"727","28",19,16,"E03_21",-0.242282519471411
"728","28",19,16,"F02_21",-0.347333346715207
"729","28",19,22,"B02_36",1.71520713356095
"730","28",19,22,"C05_36",2.2752205999651
"731","28",19,22,"E03_36",1.89375584384565
"732","28",19,22,"F02_36",2.01314291004477
"733","28",19,28,"B02_51",3.93093727365299
"734","28",19,28,"C05_51",3.39655101727455
"735","28",19,28,"E03_51",3.74498005385763
"736","28",19,28,"F02_51",3.76368529596436
"737","28",19,34,"B02_66",6.06900619537851
"738","28",19,34,"C05_66",5.55028967719859
"739","28",19,34,"E03_66",4.20693916012231
"740","28",19,34,"F02_66",3.9515387071452
"741","29",20,10,"B10_11",0.36358671404989
"742","29",20,10,"D02_11",0.354408790741964
"743","29",20,10,"E06_11",0.35729699648463
"744","29",20,10,"F04_11",-0.22778794772313
"745","29",20,16,"B10_26",1.0810109212588
"746","29",20,16,"D02_26",1.05865058563515
"747","29",20,16,"E06_26",1.2104849801016
"748","29",20,16,"F04_26",-0.150181170597666
"749","29",20,22,"B10_41",2.11980367815082
"750","29",20,22,"D02_41",1.89899490662342
"751","29",20,22,"E06_41",1.84235696582769
"752","29",20,22,"F04_41",-0.445577894927147
"753","29",20,28,"B10_56",3.31344325621007
"754","29",20,28,"D02_56",3.06330026551024
"755","29",20,28,"E06_56",2.91604052366942
"756","29",20,28,"F04_56",3.79793164663702
"757","29",20,34,"B10_71",3.94829179181149
"758","29",20,34,"D02_71",3.7352086192242
"759","29",20,34,"E06_71",3.44485137470988
"760","29",20,34,"F04_71",3.79510963080708
"761","3",21,10,"B03_11",-0.215025714301998
"762","3",21,10,"C10_11",-0.0838496797405167
"763","3",21,10,"D09_11",-0.390682541987425
"764","3",21,10,"F09_11",-0.232387128080103
"765","3",21,16,"B03_26",0.927391412746023
"766","3",21,16,"C10_26",-0.267746230693512
"767","3",21,16,"D09_26",-0.200445413847231
"768","3",21,16,"F09_26",-0.0827833973984836
"769","3",21,22,"B03_41",1.83087025030048
"770","3",21,22,"C10_41",2.14602614974028
"771","3",21,22,"D09_41",-0.266670006108209
"772","3",21,22,"F09_41",2.1940287686085
"773","3",21,28,"B03_56",3.00195411072615
"774","3",21,28,"C10_56",4.64964274935934
"775","3",21,28,"D09_56",3.12889385186149
"776","3",21,28,"F09_56",3.08776555666763
"777","3",21,34,"B03_71",3.93793474988144
"778","3",21,34,"C10_71",3.76154627214517
"779","3",21,34,"D09_71",3.78869310747476
"780","3",21,34,"F09_71",3.48652761833474
"781","30",22,10,"C03_11",0.515344941963689
"782","30",22,10,"C09_11",0.232414999140822
"783","30",22,10,"E03_11",0.482895859191821
"784","30",22,10,"E08_11",-0.101531533383711
"785","30",22,16,"C03_26",1.02845198697061
"786","30",22,16,"C09_26",-0.141325902769335
"787","30",22,16,"E03_26",1.48387698415655
"788","30",22,16,"E08_26",1.12514632822689
"789","30",22,22,"C03_41",-0.809385542237613
"790","30",22,22,"C09_41",2.28132203797388
"791","30",22,22,"E03_41",2.11790495108436
"792","30",22,22,"E08_41",2.2203905564012
"793","30",22,28,"C03_56",3.14910481842209
"794","30",22,28,"C09_56",3.1122897513933
"795","30",22,28,"E03_56",4.00271088814548
"796","30",22,28,"E08_56",3.12368270995432
"797","30",22,34,"C03_71",3.92778924401538
"798","30",22,34,"C09_71",3.7226700806063
"799","30",22,34,"E03_71",3.28381887430132
"800","30",22,34,"E08_71",3.45472818202855
"801","31",23,10,"B04_6",0.149399220756587
"802","31",23,10,"D06_6",-0.671720671984089
"803","31",23,10,"D09_6",-0.18311274662156
"804","31",23,10,"F08_6",0.821193929413766
"805","31",23,16,"B04_21",-0.347333346650021
"806","31",23,16,"D06_21",-1.51195856350979
"807","31",23,16,"D09_21",1.06451045503751
"808","31",23,16,"F08_21",-0.489530536450051
"809","31",23,22,"B04_36",3.25807895691919
"810","31",23,22,"D06_36",1.95082341616219
"811","31",23,22,"D09_36",2.00967265876945
"812","31",23,22,"F08_36",2.22396730836736
"813","31",23,28,"B04_51",3.82358892352747
"814","31",23,28,"D06_51",2.83018451089165
"815","31",23,28,"D09_51",3.06298973776113
"816","31",23,28,"F08_51",3.27984062879898
"817","31",23,34,"B04_66",4.31724186298965
"818","31",23,34,"D06_66",4.54744407232039
"819","31",23,34,"D09_66",3.74292098792468
"820","31",23,34,"F08_66",3.80101643617777
"821","32",24,10,"C04_1",-0.150283997800516
"822","32",24,10,"D07_1",0.344754210215787
"823","32",24,10,"D08_1",0.139945350272193
"824","32",24,10,"F07_1",0.315814435453561
"825","32",24,16,"C04_16",NA
"826","32",24,16,"D07_16",-1.0558294516195
"827","32",24,16,"D08_16",-1.31994772113395
"828","32",24,16,"F07_16",0.646947964715218
"829","32",24,22,"C04_31",2.02189663252399
"830","32",24,22,"D07_31",1.95989423586318
"831","32",24,22,"D08_31",2.17604862809091
"832","32",24,22,"F07_31",-0.589165901674265
"833","32",24,28,"C04_46",2.96701209656457
"834","32",24,28,"D07_46",2.88469984962243
"835","32",24,28,"D08_46",3.39438624731449
"836","32",24,28,"F07_46",2.9467359329101
"837","32",24,34,"C04_61",3.85803574075119
"838","32",24,34,"D07_61",3.75885404191847
"839","32",24,34,"D08_61",3.97382748510746
"840","32",24,34,"F07_61",3.78640284830557
"841","33",25,10,"C03_1",NA
"842","33",25,10,"D05_1",-0.28046591810065
"843","33",25,10,"E08_1",-0.150283997800516
"844","33",25,10,"G03_1",-0.675760427884175
"845","33",25,16,"C03_16",-0.409816158411507
"846","33",25,16,"D05_16",1.05705735984258
"847","33",25,16,"E08_16",-0.687498261203727
"848","33",25,16,"G03_16",NA
"849","33",25,22,"C03_31",2.28260652514184
"850","33",25,22,"D05_31",2.09238288332022
"851","33",25,22,"E08_31",-0.315696850693921
"852","33",25,22,"G03_31",1.69839273486288
"853","33",25,28,"C03_46",3.04243959927181
"854","33",25,28,"D05_46",2.96103324849189
"855","33",25,28,"E08_46",2.92446857513468
"856","33",25,28,"G03_46",2.75259688243758
"857","33",25,34,"C03_61",3.84994478368547
"858","33",25,34,"D05_61",3.8792956883191
"859","33",25,34,"E08_61",3.45162263131728
"860","33",25,34,"G03_61",3.7501434535604
"861","35",26,10,"C04_6",0.447081739532814
"862","35",26,10,"D07_6",0.569675863264504
"863","35",26,10,"D08_6",0.430462362567135
"864","35",26,10,"F07_6",0.345683360342068
"865","35",26,16,"C04_21",-1.24284231702934
"866","35",26,16,"D07_21",-0.220128862072424
"867","35",26,16,"D08_21",1.04030876583375
"868","35",26,16,"F07_21",-0.201695749068181
"869","35",26,22,"C04_36",1.88050412997495
"870","35",26,22,"D07_36",1.87078697303474
"871","35",26,22,"D08_36",2.15533710423185
"872","35",26,22,"F07_36",1.99002487933667
"873","35",26,28,"C04_51",3.02231928107969
"874","35",26,28,"D07_51",3.18451958678942
"875","35",26,28,"D08_51",3.37978428602519
"876","35",26,28,"F07_51",2.68650696848927
"877","35",26,34,"C04_66",5.62175259183246
"878","35",26,34,"D07_66",4.07777344763606
"879","35",26,34,"D08_66",4.13811117987416
"880","35",26,34,"F07_66",3.66654544665624
"881","4",27,10,"B03_6",-0.34566833928342
"882","4",27,10,"D04_6",0.276322358105641
"883","4",27,10,"D10_6",-0.671720671840345
"884","4",27,10,"F03_6",-0.243561777200504
"885","4",27,16,"B03_21",-0.347333346650021
"886","4",27,16,"D04_21",-0.347333346709703
"887","4",27,16,"D10_21",-0.675621677001109
"888","4",27,16,"F03_21",0.406258807890021
"889","4",27,22,"B03_36",1.47492790526112
"890","4",27,22,"D04_36",0.213269411069942
"891","4",27,22,"D10_36",1.40314564535472
"892","4",27,22,"F03_36",1.77020697898566
"893","4",27,28,"B03_51",-0.306385784889878
"894","4",27,28,"D04_51",3.03200045174373
"895","4",27,28,"D10_51",2.81126384934524
"896","4",27,28,"F03_51",3.05855774632577
"897","4",27,34,"B03_66",-0.379155308204225
"898","4",27,34,"D04_66",3.44431751470171
"899","4",27,34,"D10_66",3.41289596337612
"900","4",27,34,"F03_66",3.6134951946412
"901","5",28,10,"B09_11",0.574223957675145
"902","1",1,10,"B09_1",0.417185730168825
"903","1",1,10,"C06_1",0.372465591860788
"904","1",1,10,"E02_1",0.352301700360265
"905","1",1,10,"F11_1",0.379107671018281
"906","1",1,16,"B09_16",0.534427044177799
"907","1",1,16,"C06_16",0.482819022237878
"908","1",1,16,"E02_16",0.49095420102283
"909","1",1,16,"F11_16",0.471136833757517
"910","1",1,22,"B09_31",0.578646853044015
"911","1",1,22,"C06_31",0.547544703723791
"912","1",1,22,"E02_31",0.540875794580693
"913","1",1,22,"F11_31",0.506232288757528
"914","1",1,28,"B09_46",0.366662114445098
"915","1",1,28,"C06_46",0.485846216568739
"916","1",1,28,"E02_46",0.496438333449199
"917","1",1,28,"F11_46",0.356469957255788
"918","1",1,34,"B09_61",0.793188443631122
"919","1",1,34,"C06_61",0.925518587051589
"920","1",1,34,"E02_61",0.873796992945566
"921","1",1,34,"F11_61",0.742497193393948
"922","10",2,10,"C02_11",0.423023660262453
"923","10",2,10,"D05_11",0.376375121701461
"924","10",2,10,"D11_11",0.368856773161401
"925","10",2,10,"F08_11",0.332093437906723
"926","10",2,16,"C02_26",0.460189995911302
"927","10",2,16,"D05_26",0.463702082984656
"928","10",2,16,"D11_26",0.460611326223134
"929","10",2,16,"F08_26",0.435021179823022
"930","10",2,22,"C02_41",0.561262322792268
"931","10",2,22,"D05_41",0.582183862487822
"932","10",2,22,"D11_41",0.569783795090331
"933","10",2,22,"F08_41",0.591866513512693
"934","10",2,28,"C02_56",0.547843544713746
"935","10",2,28,"D05_56",0.508883839415897
"936","10",2,28,"D11_56",0.545640457268577
"937","10",2,28,"F08_56",0.52255328770768
"938","10",2,34,"C02_71",0.889543295212342
"939","10",2,34,"D05_71",0.97914277534029
"940","10",2,34,"D11_71",1.02354368400207
"941","10",2,34,"F08_71",0.989394564307954
"942","11",3,10,"B07_1",0.188591165601682
"943","11",3,10,"C07_1",0.266253509874192
"944","11",3,10,"D11_1",0.292221887477383
"945","11",3,10,"G02_1",0.193950149128111
"946","11",3,16,"B07_16",0.523792841715348
"947","11",3,16,"C07_16",0.491052062495083
"948","11",3,16,"D11_16",0.50683418604681
"949","11",3,16,"G02_16",0.501848668554493
"950","11",3,22,"B07_31",0.513413495402965
"951","11",3,22,"C07_31",0.550943167352449
"952","11",3,22,"D11_31",0.601685814728212
"953","11",3,22,"G02_31",0.54518591607508
"954","11",3,28,"B07_46",0.36187619051469
"955","11",3,28,"C07_46",0.369137016825637
"956","11",3,28,"D11_46",0.350146636108261
"957","11",3,28,"G02_46",0.476942707392412
"958","11",3,34,"B07_61",0.831500151034584
"959","11",3,34,"C07_61",0.809007583991238
"960","11",3,34,"D11_61",0.54995134830521
"961","11",3,34,"G02_61",0.847086433396207
"962","14",4,10,"B04_1",0.228637229076214
"963","14",4,10,"D06_1",0.290620671345359
"964","14",4,10,"D09_1",0.323740183436169
"965","14",4,10,"F08_1",0.273363491068003
"966","14",4,16,"B04_16",0.464618852743229
"967","14",4,16,"D06_16",0.461448036859438
"968","14",4,16,"D09_16",0.455573098578258
"969","14",4,16,"F08_16",0.473854331852256
"970","14",4,22,"B04_31",0.506131187320184
"971","14",4,22,"D06_31",0.531703753906022
"972","14",4,22,"D09_31",0.518480594101796
"973","14",4,22,"F08_31",0.491961314441472
"974","14",4,28,"B04_46",0.491944520072684
"975","14",4,28,"D06_46",0.380896955573059
"976","14",4,28,"D09_46",0.348486685577061
"977","14",4,28,"F08_46",0.371721161372921
"978","14",4,34,"B04_61",0.916852564988789
"979","14",4,34,"D06_61",0.846346577260822
"980","14",4,34,"D09_61",0.841303872942151
"981","14",4,34,"F08_61",0.830320091473709
"982","15",5,10,"B02_11",0.364739854744371
"983","15",5,10,"C11_11",0.320048254215694
"984","15",5,10,"E07_11",0.292442478596323
"985","15",5,10,"F02_11",0.354444189761605
"986","15",5,16,"B02_26",0.414562578473433
"987","15",5,16,"C11_26",0.43194148233842
"988","15",5,16,"E07_26",0.442400566800263
"989","15",5,16,"F02_26",0.437431230440718
"990","15",5,22,"B02_41",0.505101339152878
"991","15",5,22,"C11_41",0.51385739971784
"992","15",5,22,"E07_41",0.50329739343036
"993","15",5,22,"F02_41",0.523526963871542
"994","15",5,28,"B02_56",0.527337278072127
"995","15",5,28,"C11_56",0.517080727606907
"996","15",5,28,"E07_56",0.534146689724313
"997","15",5,28,"F02_56",0.524986551904766
"998","15",5,34,"B02_71",0.933906717851066
"999","15",5,34,"C11_71",0.832943233302872
"1000","15",5,34,"E07_71",0.902855796709367
"1001","15",5,34,"F02_71",0.842581581007197
"1002","16",6,10,"B05_11",0.368913317097828
"1003","16",6,10,"C08_11",0.361545772111725
"1004","16",6,10,"E04_11",0.377517400647862
"1005","16",6,10,"E11_11",0.312900512130965
"1006","16",6,16,"B05_26",0.476358954059264
"1007","16",6,16,"C08_26",0.527614327879387
"1008","16",6,16,"E04_26",0.46578800617544
"1009","16",6,16,"E11_26",0.475628699172566
"1010","16",6,22,"B05_41",0.596700785745698
"1011","16",6,22,"C08_41",0.520807220521571
"1012","16",6,22,"E04_41",0.547301003693974
"1013","16",6,22,"E11_41",0.546566819303431
"1014","16",6,28,"B05_56",0.566686934577368
"1015","16",6,28,"C08_56",0.593274637419234
"1016","16",6,28,"E04_56",0.555545317914167
"1017","16",6,28,"E11_56",0.550220317800185
"1018","16",6,34,"B05_71",0.895380814379099
"1019","16",6,34,"C08_71",0.891644224882873
"1020","16",6,34,"E04_71",0.941393607915197
"1021","16",6,34,"E11_71",0.95482119028445
"1022","17",7,10,"B08_6",0.423517540624412
"1023","17",7,10,"C11_6",0.430715772160052
"1024","17",7,10,"E07_6",0.369649607220381
"1025","17",7,10,"F05_6",0.351086437346984
"1026","17",7,16,"B08_21",0.537496430541165
"1027","17",7,16,"C11_21",0.517826537206942
"1028","17",7,16,"E07_21",0.519026953270212
"1029","17",7,16,"F05_21",0.517326785830065
"1030","17",7,22,"B08_36",0.598266223756838
"1031","17",7,22,"C11_36",0.544061717182877
"1032","17",7,22,"E07_36",0.561532621011858
"1033","17",7,22,"F05_36",0.543260063322768
"1034","17",7,28,"B08_51",0.526693361569564
"1035","17",7,28,"C11_51",0.515534131372571
"1036","17",7,28,"E07_51",0.52660405395489
"1037","17",7,28,"F05_51",0.54115077247829
"1038","17",7,34,"B08_66",0.937323880457976
"1039","17",7,34,"C11_66",0.855290195643861
"1040","17",7,34,"E07_66",0.852668414709054
"1041","17",7,34,"F05_66",0.927276641578839
"1042","18",8,10,"B11_6",0.288064971519417
"1043","18",8,10,"D02_6",0.352056399225052
"1044","18",8,10,"E06_6",0.331186526297567
"1045","18",8,10,"E11_6",0.34597538788371
"1046","18",8,16,"B11_21",0.473404227062662
"1047","18",8,16,"D02_21",0.444404367912966
"1048","18",8,16,"E06_21",0.430148618136845
"1049","18",8,16,"E11_21",0.420978413773089
"1050","18",8,22,"B11_36",0.48526844790616
"1051","18",8,22,"D02_36",0.505123859919906
"1052","18",8,22,"E06_36",0.503969834482255
"1053","18",8,22,"E11_36",0.457892437107851
"1054","18",8,28,"B11_51",0.411347544658792
"1055","18",8,28,"D02_51",0.488491806411075
"1056","18",8,28,"E06_51",0.461067956432979
"1057","18",8,28,"E11_51",0.384156118235952
"1058","18",8,34,"B11_66",0.69735016296039
"1059","18",8,34,"D02_66",0.794481936888044
"1060","18",8,34,"E06_66",0.763389087555565
"1061","18",8,34,"E11_66",0.71593167542674
"1062","19",9,10,"B03_1",0.417516042861842
"1063","19",9,10,"D04_1",0.422415062643291
"1064","19",9,10,"D10_1",0.444090473895087
"1065","19",9,10,"F03_1",0.432351314858233
"1066","19",9,16,"B03_16",0.619406263781311
"1067","19",9,16,"D04_16",0.535650445487817
"1068","19",9,16,"D10_16",0.502292431388861
"1069","19",9,16,"F03_16",0.515752608661105
"1070","19",9,22,"B03_31",0.588688406600262
"1071","19",9,22,"D04_31",0.567266754474919
"1072","19",9,22,"D10_31",0.561571676954265
"1073","19",9,22,"F03_31",0.581305968496355
"1074","19",9,28,"B03_46",0.489414598540546
"1075","19",9,28,"D04_46",0.466114024048005
"1076","19",9,28,"D10_46",0.358844857003596
"1077","19",9,28,"F03_46",0.513507069488458
"1078","19",9,34,"B03_61",0.880255515482363
"1079","19",9,34,"D04_61",0.833051586360693
"1080","19",9,34,"D10_61",0.481354783507112
"1081","19",9,34,"F03_61",0.899277883521778
"1082","2",10,10,"B10_6",0.0290060434783892
"1083","2",10,10,"C08_6",0.0132060254336986
"1084","2",10,10,"E04_6",0.0699022374914123
"1085","2",10,10,"F09_6",0.0285059817633564
"1086","2",10,16,"B10_21",0.508253155937503
"1087","2",10,16,"C08_21",0.563100758883815
"1088","2",10,16,"E04_21",0.547656741406611
"1089","2",10,16,"F09_21",0.568043021111853
"1090","2",10,22,"B10_36",0.666864454863835
"1091","2",10,22,"C08_36",0.597027279734028
"1092","2",10,22,"E04_36",0.738599565081937
"1093","2",10,22,"F09_36",0.610106470942519
"1094","2",10,28,"B10_51",0.575416224242891
"1095","2",10,28,"C08_51",0.51330247220989
"1096","2",10,28,"E04_51",0.535625648634927
"1097","2",10,28,"F09_51",0.531230456421493
"1098","2",10,34,"B10_66",0.89339490864216
"1099","2",10,34,"C08_66",0.885136340739236
"1100","2",10,34,"E04_66",0.926608271871415
"1101","2",10,34,"F09_66",0.905953126672098
"1102","20",11,10,"B06_11",0.365732800079976
"1103","20",11,10,"D03_11",0.35701871828577
"1104","20",11,10,"D08_11",0.324485049372537
"1105","20",11,10,"E09_11",0.350714377205857
"1106","20",11,16,"B06_26",0.465266195821043
"1107","20",11,16,"D03_26",0.471645636583316
"1108","20",11,16,"D08_26",0.444028241028788
"1109","20",11,16,"E09_26",0.498074939164781
"1110","20",11,22,"B06_41",0.542159235045007
"1111","20",11,22,"D03_41",0.561899103828836
"1112","20",11,22,"D08_41",0.561920030932934
"1113","20",11,22,"E09_41",0.543481070282716
"1114","20",11,28,"B06_56",0.527632861131332
"1115","20",11,28,"D03_56",0.536712284804109
"1116","20",11,28,"D08_56",0.482378063913716
"1117","20",11,28,"E09_56",0.491516279443079
"1118","20",11,34,"B06_71",0.909171559208122
"1119","20",11,34,"D03_71",0.845194626530199
"1120","20",11,34,"D08_71",0.927453628515842
"1121","20",11,34,"E09_71",0.946203233699228
"1122","21",12,10,"C02_6",0.355007638541319
"1123","21",12,10,"C09_6",0.373407312315777
"1124","21",12,10,"E09_6",0.360220316204648
"1125","21",12,10,"F04_6",0.332126721906658
"1126","21",12,16,"C02_21",0.539973252598173
"1127","21",12,16,"C09_21",0.528389319093579
"1128","21",12,16,"E09_21",0.538967349669255
"1129","21",12,16,"F04_21",0.506567688965907
"1130","21",12,22,"C02_36",0.575785060369539
"1131","21",12,22,"C09_36",0.578995891760929
"1132","21",12,22,"E09_36",0.514592855556244
"1133","21",12,22,"F04_36",0.563721967682332
"1134","21",12,28,"C02_51",0.523280753165226
"1135","21",12,28,"C09_51",0.523874728389601
"1136","21",12,28,"E09_51",0.535458531634083
"1137","21",12,28,"F04_51",0.535089522716744
"1138","21",12,34,"C02_66",0.905098601246816
"1139","21",12,34,"C09_66",0.949995997372571
"1140","21",12,34,"E09_66",0.902408707210413
"1141","21",12,34,"F04_66",0.967948429652213
"1142","22",13,10,"B05_6",0.342935864033736
"1143","22",13,10,"D03_6",0.349584196968524
"1144","22",13,10,"E10_6",0.349746811110475
"1145","22",13,10,"F06_6",0.393779950775979
"1146","22",13,16,"B05_21",0.598178988913439
"1147","22",13,16,"D03_21",0.511344340568143
"1148","22",13,16,"E10_21",0.540866934055341
"1149","22",13,16,"F06_21",0.506628888943872
"1150","22",13,22,"B05_36",0.584605279809122
"1151","22",13,22,"D03_36",0.607377862155304
"1152","22",13,22,"E10_36",0.515885075347253
"1153","22",13,22,"F06_36",0.576439842772812
"1154","22",13,28,"B05_51",0.463079652407506
"1155","22",13,28,"D03_51",0.587234581474182
"1156","22",13,28,"E10_51",0.575193164856459
"1157","22",13,28,"F06_51",0.58845014969131
"1158","22",13,34,"B05_66",1.05568997382878
"1159","22",13,34,"D03_66",1.00110733610119
"1160","22",13,34,"E10_66",0.942202848993704
"1161","22",13,34,"F06_66",0.957481644362426
"1162","23",14,10,"B06_1",0.256002844276485
"1163","23",14,10,"C10_1",0.343589856955538
"1164","23",14,10,"E05_1",0.288988943534091
"1165","23",14,10,"F10_1",0.327215198415387
"1166","23",14,16,"B06_16",0.589013857030518
"1167","23",14,16,"C10_16",0.644177530405645
"1168","23",14,16,"E05_16",0.535214172269236
"1169","23",14,16,"F10_16",0.525948197911908
"1170","23",14,22,"B06_31",0.557172992763517
"1171","23",14,22,"C10_31",0.569833859523576
"1172","23",14,22,"E05_31",0.605060272992614
"1173","23",14,22,"F10_31",0.572700028880439
"1174","23",14,28,"B06_46",0.334846721717934
"1175","23",14,28,"C10_46",0.323448047207737
"1176","23",14,28,"E05_46",0.42477064671448
"1177","23",14,28,"F10_46",0.334919821963824
"1178","23",14,34,"B06_61",0.8172814756756
"1179","23",14,34,"C10_61",0.483252464255007
"1180","23",14,34,"E05_61",0.833561441979016
"1181","23",14,34,"F10_61",0.67933870744681
"1182","24",15,10,"B11_1",0.487226510876326
"1183","24",15,10,"D02_1",0.409568482248024
"1184","24",15,10,"E06_1",0.372654852622421
"1185","24",15,10,"E11_1",0.435734710616345
"1186","24",15,16,"B11_16",0.553888835080583
"1187","24",15,16,"D02_16",0.569287271102338
"1188","24",15,16,"E06_16",0.563486664419164
"1189","24",15,16,"E11_16",0.592614280809617
"1190","24",15,22,"B11_31",0.59147825480265
"1191","24",15,22,"D02_31",0.601599857563839
"1192","24",15,22,"E06_31",0.583869657237332
"1193","24",15,22,"E11_31",0.603269172147876
"1194","24",15,28,"B11_46",0.362264464828199
"1195","24",15,28,"D02_46",0.51047745664335
"1196","24",15,28,"E06_46",0.533593536337392
"1197","24",15,28,"E11_46",0.344350509581213
"1198","24",15,34,"B11_61",0.797832404133062
"1199","24",15,34,"D02_61",0.884771896878869
"1200","24",15,34,"E06_61",0.918818926742064
"1201","24",15,34,"E11_61",0.756882929959851
"1202","25",16,10,"B02_1",0.150154850976148
"1203","25",16,10,"C05_1",0.222654897680317
"1204","25",16,10,"E03_1",0.233433829858631
"1205","25",16,10,"F02_1",0.174197399464184
"1206","25",16,16,"B02_16",0.580656360767538
"1207","25",16,16,"C05_16",0.544982060117826
"1208","25",16,16,"E03_16",0.587322375820389
"1209","25",16,16,"F02_16",0.585193134364807
"1210","25",16,22,"B02_31",0.641907540519627
"1211","25",16,22,"C05_31",0.597903396557055
"1212","25",16,22,"E03_31",0.59159059402016
"1213","25",16,22,"F02_31",0.573451230694866
"1214","25",16,28,"B02_46",0.47141704170796
"1215","25",16,28,"C05_46",0.479202756422089
"1216","25",16,28,"E03_46",0.487938317229551
"1217","25",16,28,"F02_46",0.499308121679311
"1218","25",16,34,"B02_61",0.829903379897844
"1219","25",16,34,"C05_61",0.854244050012444
"1220","25",16,34,"E03_61",0.874181787491796
"1221","25",16,34,"F02_61",0.897577416456311
"1222","26",17,10,"B09_6",0.361927348089308
"1223","26",17,10,"C06_6",0.419201415304287
"1224","26",17,10,"E02_6",0.306739832839087
"1225","26",17,10,"F11_6",0.292038021810247
"1226","26",17,16,"B09_21",0.487739160666493
"1227","26",17,16,"C06_21",0.515819241194394
"1228","26",17,16,"E02_21",0.510317302687094
"1229","26",17,16,"F11_21",0.502780932572636
"1230","26",17,22,"B09_36",0.589155398469234
"1231","26",17,22,"C06_36",0.573199101093547
"1232","26",17,22,"E02_36",0.56137006751383
"1233","26",17,22,"F11_36",0.555844310543465
