"","Sp.id","Parameter","mean","Rhat","n.eff"
"1","Synechococcus","K_s",8.30451512109221,1.00156964565522,3000
"2","Synechococcus","deviance",2.61914425832035,1.00178625135486,2500
"3","Synechococcus","r_max",0.613800188741741,1.00051019572768,3000
"4","Synechococcus","sigma",0.255014016475401,1.00277887499051,880
"5","Kirchneriella_subcapitata","K_s",8.30221721307783,1.00084613698724,3000
"6","Kirchneriella_subcapitata","deviance",-56.5709717099249,1.00301476006436,2000
"7","Kirchneriella_subcapitata","r_max",0.58682327815951,1.00060605261226,3000
"8","Kirchneriella_subcapitata","sigma",0.122061605386277,1.00103239970701,3000
"9","Microcystis_aeruginosa","K_s",6.0493981193239,1.00373475260672,3000
"10","Microcystis_aeruginosa","deviance",-53.4558766304267,1.00074573227162,3000
"11","Microcystis_aeruginosa","r_max",0.221611868987297,1.00081276656298,3000
"12","Microcystis_aeruginosa","sigma",0.126481165894777,1.00058774222921,3000
"13","Pediastrum_boryanum","K_s",8.29477979339007,1.00072566559556,3000
"14","Pediastrum_boryanum","deviance",-35.7568369331224,1.00119741350316,3000
"15","Pediastrum_boryanum","r_max",0.442887306247501,1.00084595945234,3000
"16","Pediastrum_boryanum","sigma",0.157889020436606,1.00176883318343,1600
"17","Cyclotella_meneghiniana","K_s",7.09338550206656,1.00112514165186,3000
"18","Cyclotella_meneghiniana","deviance",33.2460317140855,1.00087736329449,3000
"19","Cyclotella_meneghiniana","r_max",0.513025924643746,1.00058060047555,3000
"20","Cyclotella_meneghiniana","sigma",0.377167447413638,1.00089003177184,3000
"21","Scenedesmus_acuminatus","K_s",9.3743108853403,1.0007219473696,3000
"22","Scenedesmus_acuminatus","deviance",-52.8295933985146,1.00056876654918,3000
"23","Scenedesmus_acuminatus","r_max",0.629134794281109,1.00211851349633,1200
"24","Scenedesmus_acuminatus","sigma",0.127052008980036,1.00081851255724,3000
"25","Chlamydomonas_reinhardtii","K_s",7.91612087316309,1.00097886962553,3000
"26","Chlamydomonas_reinhardtii","deviance",1.68299751069183,1.00294137448817,1200
"27","Chlamydomonas_reinhardtii","r_max",1.09476442276373,1.00160780682397,1800
"28","Chlamydomonas_reinhardtii","sigma",0.250613695353833,1.0030282227703,950
