"","Model","Pop.fac","Pop.num","unique.id","Parameter","mean","Rhat","n.eff"
"307","Lactin 2","29",20,"20.F04","cf.a",0.075598901817044,1.00283789905519,4700
"308","Lactin 2","29",20,"20.F04","cf.b",-1.36367293157367,1.0012109732817,4900
"309","Lactin 2","29",20,"20.F04","cf.delta_t",6.12992180143188,1.00112927638727,6000
"310","Lactin 2","29",20,"20.F04","cf.sigma",0.595179192498675,1.00101852728924,6000
"311","Lactin 2","29",20,"20.F04","cf.tmax",41.3014583387288,1.04834855706504,2700
"312","Lactin 2","29",20,"20.F04","deviance",7.26166401799504,1.00131281980262,4300
"313","Lactin 2","3",21,"21.B03","cf.a",0.0725196532373174,1.00303714393692,3900
"314","Lactin 2","3",21,"21.B03","cf.b",-1.17567792659962,1.00182161257335,2600
"315","Lactin 2","3",21,"21.B03","cf.delta_t",6.35041000971344,1.00260091067589,5100
"316","Lactin 2","3",21,"21.B03","cf.sigma",0.632233136157095,1.00152372918657,3400
"317","Lactin 2","3",21,"21.B03","cf.tmax",40.9372757348306,1.13676807496338,600
"318","Lactin 2","3",21,"21.B03","deviance",7.96517334764592,1.00247475799169,2500
"319","Lactin 2","3",21,"21.C10","cf.a",0.0800752005261562,1.00207536130672,6000
"320","Lactin 2","3",21,"21.C10","cf.b",-1.36249810975806,1.00124465243333,4700
"321","Lactin 2","3",21,"21.C10","cf.delta_t",6.64696975392641,1.00096885785268,6000
"322","Lactin 2","3",21,"21.C10","cf.sigma",0.537418980770758,1.00055820018853,6000
"323","Lactin 2","3",21,"21.C10","cf.tmax",41.0335085542832,1.15050768507686,2700
"324","Lactin 2","3",21,"21.C10","deviance",5.61790647886343,1.00066654204803,6000
"325","Lactin 2","3",21,"21.D09","cf.a",0.0747542008485977,1.008392062965,1100
"326","Lactin 2","3",21,"21.D09","cf.b",-1.26814446906995,1.00121330600713,4900
"327","Lactin 2","3",21,"21.D09","cf.delta_t",6.05643608625278,1.00348292174395,1500
"328","Lactin 2","3",21,"21.D09","cf.sigma",0.311538719084589,1.00072947038908,6000
"329","Lactin 2","3",21,"21.D09","cf.tmax",41.2116429568057,1.15695500168075,1900
"330","Lactin 2","3",21,"21.D09","deviance",-1.0474040850773,1.00070032207652,6000
"331","Lactin 2","3",21,"21.F09","cf.a",0.0750684861099059,1.01084088838976,410
"332","Lactin 2","3",21,"21.F09","cf.b",-1.22928149028321,1.00684672593039,580
"333","Lactin 2","3",21,"21.F09","cf.delta_t",5.62316016718051,1.00269643857267,1600
"334","Lactin 2","3",21,"21.F09","cf.sigma",0.32899928170915,1.00183108062541,2600
"335","Lactin 2","3",21,"21.F09","cf.tmax",40.7413680809568,1.2787094031799,880
"336","Lactin 2","3",21,"21.F09","deviance",-1.25902958801232,1.00236936643027,2200
"337","Lactin 2","30",22,"22.C03","cf.a",0.0817091627199504,1.07379118163067,56
"338","Lactin 2","30",22,"22.C03","cf.b",-1.06864084913624,1.06514550175254,62
"339","Lactin 2","30",22,"22.C03","cf.delta_t",5.24535398601509,1.03653776589574,100
"340","Lactin 2","30",22,"22.C03","cf.sigma",0.27963456458471,1.01494673435271,310
"341","Lactin 2","30",22,"22.C03","cf.tmax",40.8296760023038,1.2811893014824,710
"342","Lactin 2","30",22,"22.C03","deviance",-4.43154044370468,1.01714118873189,270
"343","Lactin 2","30",22,"22.C09","cf.a",0.0728301945816566,1.00390382606208,1300
"344","Lactin 2","30",22,"22.C09","cf.b",-1.25760446694752,1.00186561242421,2600
"345","Lactin 2","30",22,"22.C09","cf.delta_t",5.75981350714807,1.00170817306843,2900
"346","Lactin 2","30",22,"22.C09","cf.sigma",0.433826911363705,1.00059023289901,6000
"347","Lactin 2","30",22,"22.C09","cf.tmax",40.8235252435651,1.04900741275176,2900
"348","Lactin 2","30",22,"22.C09","deviance",2.60903348016561,1.00062015769432,6000
"349","Lactin 2","30",22,"22.E03","cf.a",0.0721904705298382,1.00382750513372,6000
"350","Lactin 2","30",22,"22.E03","cf.b",-0.98927028009574,1.00064104674903,6000
"351","Lactin 2","30",22,"22.E03","cf.delta_t",7.00812050085674,1.00203665284357,2300
"352","Lactin 2","30",22,"22.E03","cf.sigma",0.845266269099106,1.00062943326766,6000
"353","Lactin 2","30",22,"22.E03","cf.tmax",40.6246334248703,1.02752347168131,2800
"354","Lactin 2","30",22,"22.E03","deviance",11.5496628528245,1.00055079906809,6000
"355","Lactin 2","30",22,"22.E08","cf.a",0.0806244867259401,1.00239884641125,1800
"356","Lactin 2","30",22,"22.E08","cf.b",-1.15803355566594,1.00173942572456,2800
"357","Lactin 2","30",22,"22.E08","cf.delta_t",6.77034633970486,1.00226110580377,2000
"358","Lactin 2","30",22,"22.E08","cf.sigma",0.182617351738335,1.00091112020493,6000
"359","Lactin 2","30",22,"22.E08","cf.tmax",41.1156522695145,1.00094379567334,6000
"360","Lactin 2","30",22,"22.E08","deviance",-8.13414364946361,1.00094279647542,6000
"361","Lactin 2","31",23,"23.B04","cf.a",0.0826692399040315,1.0049602434146,3600
"362","Lactin 2","31",23,"23.B04","cf.b",-1.45665644271728,1.00172170372346,2900
"363","Lactin 2","31",23,"23.B04","cf.delta_t",5.94624210634811,1.00124011693071,6000
"364","Lactin 2","31",23,"23.B04","cf.sigma",0.494344257189358,1.00100034108096,6000
"365","Lactin 2","31",23,"23.B04","cf.tmax",40.6365689459141,1.08153247800117,2700
"366","Lactin 2","31",23,"23.B04","deviance",4.41392194774565,1.00096223858611,6000
"367","Lactin 2","31",23,"23.D06","cf.a",0.06215430170647,1.00564378470795,2300
"368","Lactin 2","31",23,"23.D06","cf.b",-1.30984260832856,1.00135396177504,4100
"369","Lactin 2","31",23,"23.D06","cf.delta_t",4.07583037694564,1.00158148591984,3200
"370","Lactin 2","31",23,"23.D06","cf.sigma",0.679013819476623,1.00084873767208,6000
"371","Lactin 2","31",23,"23.D06","cf.tmax",40.2057652401741,1.0674385295342,650
"372","Lactin 2","31",23,"23.D06","deviance",6.64390742965973,1.00089571837849,6000
"373","Lactin 2","31",23,"23.D09","cf.a",0.0662583832038286,1.00537930433564,1200
"374","Lactin 2","31",23,"23.D09","cf.b",-1.35422774765167,1.00483542596904,1100
"375","Lactin 2","31",23,"23.D09","cf.delta_t",4.62745219664352,1.00308509499543,1400
"376","Lactin 2","31",23,"23.D09","cf.sigma",0.216025742115609,1.00154287648626,3400
"377","Lactin 2","31",23,"23.D09","cf.tmax",40.8912756281765,1.28212818714952,990
"378","Lactin 2","31",23,"23.D09","deviance",-7.94027498080654,1.00161203826227,3100
"379","Lactin 2","31",23,"23.F08","cf.a",0.077967990331111,1.02122252894007,910
"380","Lactin 2","31",23,"23.F08","cf.b",-1.32430563125713,1.00241793340797,2300
"381","Lactin 2","31",23,"23.F08","cf.delta_t",6.67672974357035,1.02573809808478,330
"382","Lactin 2","31",23,"23.F08","cf.sigma",0.508499562557673,1.01122689303184,560
"383","Lactin 2","31",23,"23.F08","cf.tmax",40.8933633202423,1.30588404475167,170
"384","Lactin 2","31",23,"23.F08","deviance",4.75980243099817,1.02164556145437,370
"385","Lactin 2","32",24,"24.C04","cf.a",0.0626352272146472,1.0017456152439,2800
"386","Lactin 2","32",24,"24.C04","cf.b",-1.25276435046982,1.00110900239162,5700
"387","Lactin 2","32",24,"24.C04","cf.delta_t",4.14051332029322,1.00161136110661,3100
"388","Lactin 2","32",24,"24.C04","cf.sigma",0.35659395636253,1.00074633439194,6000
"389","Lactin 2","32",24,"24.C04","cf.tmax",40.6737983136676,1.14116418351542,2400
"390","Lactin 2","32",24,"24.C04","deviance",-1.27385013240976,1.00089899798266,6000
"391","Lactin 2","32",24,"24.D07","cf.a",0.0596861567525966,1.00186499901242,2900
"392","Lactin 2","32",24,"24.D07","cf.b",-1.20794528090954,1.00103135364928,6000
"393","Lactin 2","32",24,"24.D07","cf.delta_t",3.31977803588439,1.00204427244108,2300
"394","Lactin 2","32",24,"24.D07","cf.sigma",0.338351282358742,1.00158874827022,3200
"395","Lactin 2","32",24,"24.D07","cf.tmax",40.9475282409914,1.00392905732687,6000
"396","Lactin 2","32",24,"24.D07","deviance",-2.22879407061087,1.00162285687862,3100
"397","Lactin 2","32",24,"24.D08","cf.a",0.0687797267715363,1.01042581203671,610
"398","Lactin 2","32",24,"24.D08","cf.b",-1.36921249844771,1.01062466979785,620
"399","Lactin 2","32",24,"24.D08","cf.delta_t",4.25335797906284,1.00345328129542,1300
"400","Lactin 2","32",24,"24.D08","cf.sigma",0.225446038257758,1.00119985346653,5000
"401","Lactin 2","32",24,"24.D08","cf.tmax",40.80981737455,1.29320028216905,790
"402","Lactin 2","32",24,"24.D08","deviance",-8.36047364666731,1.00120604932349,4900
"403","Lactin 2","32",24,"24.F07","cf.a",0.0577131462645681,1.02389709241104,2800
"404","Lactin 2","32",24,"24.F07","cf.b",-1.15097777632523,1.00397297587844,1400
"405","Lactin 2","32",24,"24.F07","cf.delta_t",3.58750159262798,1.00467251961555,940
"406","Lactin 2","32",24,"24.F07","cf.sigma",0.358479070550568,1.00485655189906,870
"407","Lactin 2","32",24,"24.F07","cf.tmax",40.4440610990768,1.08889939381295,1600
"408","Lactin 2","32",24,"24.F07","deviance",-2.71275060951232,1.00442414629311,990
"409","Lactin 2","33",25,"25.C03","cf.a",0.0728638877451077,1.00097891959656,6000
"410","Lactin 2","33",25,"25.C03","cf.b",-1.27449809801887,1.00162548952477,3100
"411","Lactin 2","33",25,"25.C03","cf.delta_t",5.78070849038872,1.00158716715414,3200
"412","Lactin 2","33",25,"25.C03","cf.sigma",0.533070679747103,1.00141873927423,3800
"413","Lactin 2","33",25,"25.C03","cf.tmax",40.8354206246094,1.10955706547025,540
"414","Lactin 2","33",25,"25.C03","deviance",5.64317897399515,1.00166806108064,3000
"415","Lactin 2","33",25,"25.D05","cf.a",0.0659347674229782,1.00453351166316,6000
"416","Lactin 2","33",25,"25.D05","cf.b",-1.29621182498239,1.00079918370317,6000
"417","Lactin 2","33",25,"25.D05","cf.delta_t",4.71088202937316,1.00207055613793,4600
"418","Lactin 2","33",25,"25.D05","cf.sigma",0.471078636762078,1.00177245324679,2800
"419","Lactin 2","33",25,"25.D05","cf.tmax",40.8842320781157,1.12454483133068,1100
"420","Lactin 2","33",25,"25.D05","deviance",3.28819830699389,1.00160104628224,3200
"421","Lactin 2","33",25,"25.E08","cf.a",0.0655930095737653,1.00345851810957,1700
"422","Lactin 2","33",25,"25.E08","cf.b",-1.26431903712221,1.00372391118108,1200
"423","Lactin 2","33",25,"25.E08","cf.delta_t",4.69768414519468,1.00191863973185,3200
"424","Lactin 2","33",25,"25.E08","cf.sigma",0.344961576504691,1.00216084776464,2100
"425","Lactin 2","33",25,"25.E08","cf.tmax",40.5494282043482,1.10484731758339,1200
"426","Lactin 2","33",25,"25.E08","deviance",-1.93487706052576,1.00198906819269,2400
"427","Lactin 2","33",25,"25.G03","cf.a",0.0540742381428298,1.01454085223679,4900
"428","Lactin 2","33",25,"25.G03","cf.b",-1.24399522537273,1.0030271811767,1900
"429","Lactin 2","33",25,"25.G03","cf.delta_t",2.7770087864402,1.00223432481984,2000
"430","Lactin 2","33",25,"25.G03","cf.sigma",0.253577443468529,1.00207924449853,2200
"431","Lactin 2","33",25,"25.G03","cf.tmax",40.3094765450839,1.07918031628507,1900
"432","Lactin 2","33",25,"25.G03","deviance",-8.32941695847503,1.00222768493451,2000
"433","Lactin 2","35",26,"26.C04","cf.a",0.0599230884580422,1.02397802830567,280
"434","Lactin 2","35",26,"26.C04","cf.b",-1.246539956952,1.0145854727195,1200
"435","Lactin 2","35",26,"26.C04","cf.delta_t",3.39528327983499,1.00563649859584,700
"436","Lactin 2","35",26,"26.C04","cf.sigma",0.205047951622971,1.0014427621852,3700
"437","Lactin 2","35",26,"26.C04","cf.tmax",41.194855903018,1.26541304540638,4200
"438","Lactin 2","35",26,"26.C04","deviance",-9.33195532298975,1.00137045482687,4000
"439","Lactin 2","35",26,"26.D07","cf.a",0.0787745569986987,1.00139950426046,3900
"440","Lactin 2","35",26,"26.D07","cf.b",-1.09101471331306,1.00121494384506,4900
"441","Lactin 2","35",26,"26.D07","cf.delta_t",6.0420873030267,1.001328053069,4200
"442","Lactin 2","35",26,"26.D07","cf.sigma",0.364992140289678,1.00159571311447,3200
"443","Lactin 2","35",26,"26.D07","cf.tmax",41.4002962014428,1.10298429004577,3900
"444","Lactin 2","35",26,"26.D07","deviance",0.770448893841951,1.00191768469931,2500
"445","Lactin 2","35",26,"26.D08","cf.a",0.0804375410273789,1.00153601424017,3400
"446","Lactin 2","35",26,"26.D08","cf.b",-1.30557802340126,1.00103184769914,6000
"447","Lactin 2","35",26,"26.D08","cf.delta_t",6.7959713741534,1.00136508065452,4000
"448","Lactin 2","35",26,"26.D08","cf.sigma",0.252251014741152,1.00103166549038,6000
"449","Lactin 2","35",26,"26.D08","cf.tmax",41.6175371088764,1.00185662331917,3600
"450","Lactin 2","35",26,"26.D08","deviance",-3.67474429194904,1.00098803507165,6000
"451","Lactin 2","35",26,"26.F07","cf.a",0.0684407245051454,1.00142035921598,3800
"452","Lactin 2","35",26,"26.F07","cf.b",-1.19722987978485,1.00111209081887,5700
"453","Lactin 2","35",26,"26.F07","cf.delta_t",5.77730353589809,1.00204042786673,2600
"454","Lactin 2","35",26,"26.F07","cf.sigma",0.463865914470887,1.00284346856324,3100
"455","Lactin 2","35",26,"26.F07","cf.tmax",41.3517227621272,1.13118338265506,370
"456","Lactin 2","35",26,"26.F07","deviance",3.73570841294913,1.00376741301191,2700
"457","Lactin 2","4",27,"27.B03","cf.a",0.0548425816180638,1.07163950193346,620
"458","Lactin 2","4",27,"27.B03","cf.b",-1.30602549364641,1.1313064339593,47
"459","Lactin 2","4",27,"27.B03","cf.delta_t",4.16926164322183,1.24425463720126,24
"460","Lactin 2","4",27,"27.B03","cf.sigma",0.540582759941035,1.19391426876337,27
"461","Lactin 2","4",27,"27.B03","cf.tmax",37.7300047036326,1.58988740235577,16
"462","Lactin 2","4",27,"27.B03","deviance",-3.6543137659303,1.21343456480736,26
"463","Lactin 2","4",27,"27.D04","cf.a",0.0682639746928213,1.014467725214,340
"464","Lactin 2","4",27,"27.D04","cf.b",-1.23123683739364,1.00660699576128,590
"465","Lactin 2","4",27,"27.D04","cf.delta_t",5.30264580812208,1.00506560650031,1400
"466","Lactin 2","4",27,"27.D04","cf.sigma",0.491557880637866,1.00118946327262,5100
"467","Lactin 2","4",27,"27.D04","cf.tmax",40.7576262678292,1.05720426765618,1100
"468","Lactin 2","4",27,"27.D04","deviance",4.05191309175123,1.00103265016113,6000
"469","Lactin 2","4",27,"27.D10","cf.a",0.063400930160659,1.00901325449065,520
"470","Lactin 2","4",27,"27.D10","cf.b",-1.33942204798528,1.00512217069877,830
"471","Lactin 2","4",27,"27.D10","cf.delta_t",4.35710945711975,1.00595445743273,650
"472","Lactin 2","4",27,"27.D10","cf.sigma",0.295270205884528,1.00259214002891,1700
"473","Lactin 2","4",27,"27.D10","cf.tmax",40.7204057149811,1.14305817565646,1700
"474","Lactin 2","4",27,"27.D10","deviance",-4.10439854107887,1.0025867248985,1700
"475","Lactin 2","4",27,"27.F03","cf.a",0.0919681561553344,1.04147786506753,92
"476","Lactin 2","4",27,"27.F03","cf.b",-0.956328400855878,1.03760960778898,100
"477","Lactin 2","4",27,"27.F03","cf.delta_t",5.21737713322276,1.02628039667375,140
"478","Lactin 2","4",27,"27.F03","cf.sigma",0.220489916778397,1.02639075374959,140
"479","Lactin 2","4",27,"27.F03","cf.tmax",40.9308065220878,1.20151467215996,610
"480","Lactin 2","4",27,"27.F03","deviance",-10.4806678417309,1.02944177415521,130
"481","Lactin 2","5",28,"28.B09","cf.a",0.0677952018624997,1.01135577762541,600
"482","Lactin 2","5",28,"28.B09","cf.b",-1.30234294851435,1.00546274368349,710
"483","Lactin 2","5",28,"28.B09","cf.delta_t",4.91157447073718,1.00204328207967,2300
"484","Lactin 2","5",28,"28.B09","cf.sigma",0.899091542968265,1.00143609783202,3700
"485","Lactin 2","5",28,"28.B09","cf.tmax",40.3191242754949,1.04848372572483,1300
"486","Lactin 2","5",28,"28.B09","deviance",11.363198794852,1.00134399996294,4100
"487","Lactin 2","5",28,"28.C04","cf.a",0.0712917890510339,1.00529729962106,2400
"488","Lactin 2","5",28,"28.C04","cf.b",-1.26309431876896,1.00391815782382,1000
"489","Lactin 2","5",28,"28.C04","cf.delta_t",5.54577644382289,1.00313561799023,1900
"490","Lactin 2","5",28,"28.C04","cf.sigma",0.598994270488544,1.00201993624639,3100
"491","Lactin 2","5",28,"28.C04","cf.tmax",40.5761954949994,1.08367961703333,870
"492","Lactin 2","5",28,"28.C04","deviance",6.33850280198028,1.00276999518337,2400
"493","Lactin 2","5",28,"28.D06","cf.a",0.0702323015791209,1.00161823179906,4800
"494","Lactin 2","5",28,"28.D06","cf.b",-1.25605114038345,1.00079722340211,6000
"495","Lactin 2","5",28,"28.D06","cf.delta_t",5.80617527622669,1.00098872220612,6000
"496","Lactin 2","5",28,"28.D06","cf.sigma",0.67802389222496,1.00069071279942,6000
"497","Lactin 2","5",28,"28.D06","cf.tmax",40.6149032949383,1.05476290686137,3300
"498","Lactin 2","5",28,"28.D06","deviance",8.3322037523981,1.00074766153899,6000
"499","Lactin 2","5",28,"28.E10","cf.a",0.0590277492163042,1.00543181816778,1300
"500","Lactin 2","5",28,"28.E10","cf.b",-1.21719588681158,1.0009939883889,6000
"501","Lactin 2","5",28,"28.E10","cf.delta_t",3.20057620867203,1.00115702492225,5300
"502","Lactin 2","5",28,"28.E10","cf.sigma",0.331803335037619,1.00096376057567,6000
"503","Lactin 2","5",28,"28.E10","cf.tmax",40.5910327366525,1.0748725729469,1700
"504","Lactin 2","5",28,"28.E10","deviance",-3.36199174707425,1.0006738281175,6000
"505","Lactin 2","6",29,"29.C02","cf.a",0.062377056181946,1.00545865789885,3300
"506","Lactin 2","6",29,"29.C02","cf.b",-1.28545036001542,1.0013371521705,4200
"507","Lactin 2","6",29,"29.C02","cf.delta_t",4.02597971446313,1.00139573645314,3900
"508","Lactin 2","6",29,"29.C02","cf.sigma",0.509276607921865,1.0008442427682,6000
"509","Lactin 2","6",29,"29.C02","cf.tmax",40.6851468765478,1.08689245325188,1200
"510","Lactin 2","6",29,"29.C02","deviance",3.21480837175863,1.00092467412217,6000
"511","Lactin 2","6",29,"29.C09","cf.a",0.091685890780471,1.03376518340964,110
"512","Lactin 2","6",29,"29.C09","cf.b",-1.00812454338516,1.03109333657402,120
"513","Lactin 2","6",29,"29.C09","cf.delta_t",5.44776793659444,1.00905354444576,440
"514","Lactin 2","6",29,"29.C09","cf.sigma",0.287953529223149,1.0220442564064,170
"515","Lactin 2","6",29,"29.C09","cf.tmax",40.985849675137,1.12755985747608,1500
"516","Lactin 2","6",29,"29.C09","deviance",-5.33220409347759,1.02501439362108,150
"517","Lactin 2","6",29,"29.E09","cf.a",0.0745060780508821,1.04506427979532,110
"518","Lactin 2","6",29,"29.E09","cf.b",-1.19981525078851,1.04773919046108,95
"519","Lactin 2","6",29,"29.E09","cf.delta_t",4.37394831175118,1.01147102972198,320
"520","Lactin 2","6",29,"29.E09","cf.sigma",0.285981391237949,1.00776318658102,530
"521","Lactin 2","6",29,"29.E09","cf.tmax",40.9394498275898,1.26586130464475,990
"522","Lactin 2","6",29,"29.E09","deviance",-4.64632478211405,1.0085219281069,480
"523","Lactin 2","6",29,"29.F04","cf.a",0.0667190589932669,1.03777185791004,150
"524","Lactin 2","6",29,"29.F04","cf.b",-1.27126609012196,1.02160859051656,240
"525","Lactin 2","6",29,"29.F04","cf.delta_t",3.66725724560367,1.00955298558644,390
"526","Lactin 2","6",29,"29.F04","cf.sigma",0.357425708310891,1.00191028503846,2500
"527","Lactin 2","6",29,"29.F04","cf.tmax",40.694652443153,1.16797200164033,1200
"528","Lactin 2","6",29,"29.F04","deviance",-2.18660958375513,1.00224482056676,2000
"529","Lactin 2","11",3,"3.B07","cf.a",0.0706046236370974,1.00067346912347,6000
"530","Lactin 2","11",3,"3.B07","cf.b",-1.39474691689527,1.00083558291535,6000
"531","Lactin 2","11",3,"3.B07","cf.delta_t",5.92514005322345,1.00130625932126,4300
"532","Lactin 2","11",3,"3.B07","cf.sigma",0.828346892311057,1.00066960755671,6000
"533","Lactin 2","11",3,"3.B07","cf.tmax",40.8088594188351,1.04307460807568,2300
"534","Lactin 2","11",3,"3.B07","deviance",11.2434752052075,1.00072441856403,6000
"535","Lactin 2","11",3,"3.C07","cf.a",0.0725251799187703,1.01183048438842,6000
"536","Lactin 2","11",3,"3.C07","cf.b",-1.292996226535,1.00077959235212,6000
"537","Lactin 2","11",3,"3.C07","cf.delta_t",5.91556680826836,1.00253424970212,2500
"538","Lactin 2","11",3,"3.C07","cf.sigma",0.484097747050564,1.00119887206811,5000
"539","Lactin 2","11",3,"3.C07","cf.tmax",41.0267898515809,1.07057819088679,1100
"540","Lactin 2","11",3,"3.C07","deviance",4.02730541466224,1.00153951431326,4600
"541","Lactin 2","11",3,"3.D11","cf.a",0.0655895178711463,1.00424118224309,6000
"542","Lactin 2","11",3,"3.D11","cf.b",-1.35529183929907,1.00168096940831,3000
"543","Lactin 2","11",3,"3.D11","cf.delta_t",4.08131999545208,1.00089958030899,6000
"544","Lactin 2","11",3,"3.D11","cf.sigma",0.701450626917887,1.00076271658347,6000
"545","Lactin 2","11",3,"3.D11","cf.tmax",40.2879612180686,1.016323949921,2800
"546","Lactin 2","11",3,"3.D11","deviance",7.43239224239904,1.00083812263421,6000
"547","Lactin 2","11",3,"3.G02","cf.a",0.0603166158125745,1.01844807695502,330
"548","Lactin 2","11",3,"3.G02","cf.b",-1.2804689900844,1.00170849905967,2900
"549","Lactin 2","11",3,"3.G02","cf.delta_t",4.64475654124614,1.01308437914782,340
"550","Lactin 2","11",3,"3.G02","cf.sigma",0.689920854361153,1.01292884818429,410
"551","Lactin 2","11",3,"3.G02","cf.tmax",40.008559032509,1.19547938263834,150
"552","Lactin 2","11",3,"3.G02","deviance",6.62462406029187,1.01655838235,330
"553","Lactin 2","7",30,"30.B08","cf.a",0.0592876767512097,1.01209898714049,6000
"554","Lactin 2","7",30,"30.B08","cf.b",-1.26421318602476,1.00560934908628,1800
"555","Lactin 2","7",30,"30.B08","cf.delta_t",3.5104781674862,1.00644166894934,1000
"556","Lactin 2","7",30,"30.B08","cf.sigma",0.260026536074543,1.00407046222661,1000
"557","Lactin 2","7",30,"30.B08","cf.tmax",40.4754631471935,1.17639936924658,560
"558","Lactin 2","7",30,"30.B08","deviance",-7.04089959720667,1.00489069125037,920
"559","Lactin 2","7",30,"30.C07","cf.a",0.0747594098652472,1.00111980175842,5600
"560","Lactin 2","7",30,"30.C07","cf.b",-1.41402789740404,1.00131579784447,4300
"561","Lactin 2","7",30,"30.C07","cf.delta_t",5.3936246418143,1.00127679050888,4500
"562","Lactin 2","7",30,"30.C07","cf.sigma",0.684224071073099,1.00183545371143,2600
"563","Lactin 2","7",30,"30.C07","cf.tmax",40.9144832027855,1.05174801772847,2900
"564","Lactin 2","7",30,"30.C07","deviance",8.42237429176575,1.00220137685424,2100
"565","Lactin 2","7",30,"30.D10","cf.a",0.073348485442343,1.00431300297949,920
"566","Lactin 2","7",30,"30.D10","cf.b",-1.26049942120841,1.00115871666117,5300
"567","Lactin 2","7",30,"30.D10","cf.delta_t",5.34313744293446,1.00092256738715,6000
"568","Lactin 2","7",30,"30.D10","cf.sigma",0.424831482914161,1.00129131922743,4400
"569","Lactin 2","7",30,"30.D10","cf.tmax",40.8881520728226,1.07364698865477,920
"570","Lactin 2","7",30,"30.D10","deviance",1.87479179745026,1.0020139309745,2300
"571","Lactin 2","7",30,"30.F03","cf.a",0.0717314256558047,1.00349690642802,1500
"572","Lactin 2","7",30,"30.F03","cf.b",-1.21648848791358,1.00165079996303,3000
"573","Lactin 2","7",30,"30.F03","cf.delta_t",5.17711038699489,1.00201620763179,2300
"574","Lactin 2","7",30,"30.F03","cf.sigma",0.60587146421289,1.00179407733398,2700
"575","Lactin 2","7",30,"30.F03","cf.tmax",40.7536013069068,1.06071080895262,2300
"576","Lactin 2","7",30,"30.F03","deviance",6.49672672615151,1.0018250643887,2600
"577","Lactin 2","8",31,"31.B05","cf.a",0.0747713540088465,1.09286334180018,54
"578","Lactin 2","8",31,"31.B05","cf.b",-1.31658907555966,1.07206901577251,70
"579","Lactin 2","8",31,"31.B05","cf.delta_t",4.11391931169569,1.01087502145072,350
"580","Lactin 2","8",31,"31.B05","cf.sigma",0.419969029181386,1.04166086434039,100
"581","Lactin 2","8",31,"31.B05","cf.tmax",40.5525746804116,1.11121780563313,660
"582","Lactin 2","8",31,"31.B05","deviance",-0.521278026233485,1.0462178549244,92
"583","Lactin 2","8",31,"31.D03","cf.a",0.0751863275755996,1.00562702648236,890
"584","Lactin 2","8",31,"31.D03","cf.b",-1.367204777176,1.00216326202003,2100
"585","Lactin 2","8",31,"31.D03","cf.delta_t",5.84975600528621,1.00074149310701,6000
"586","Lactin 2","8",31,"31.D03","cf.sigma",0.63891036086917,1.00200891432379,2300
"587","Lactin 2","8",31,"31.D03","cf.tmax",40.8859255802315,1.05659497137525,2100
"588","Lactin 2","8",31,"31.D03","deviance",7.59640833939389,1.00244390311649,1800
"589","Lactin 2","8",31,"31.E10","cf.a",0.0653611912921886,1.00191270302211,3900
"590","Lactin 2","8",31,"31.E10","cf.b",-1.38462804257786,1.00096792117174,6000
"591","Lactin 2","8",31,"31.E10","cf.delta_t",4.92607111423989,1.00106719036253,6000
"592","Lactin 2","8",31,"31.E10","cf.sigma",0.640743965128537,1.00102875049895,6000
"593","Lactin 2","8",31,"31.E10","cf.tmax",40.9033112466002,1.09276748297823,2500
"594","Lactin 2","8",31,"31.E10","deviance",7.13491081337865,1.00105207095241,6000
"595","Lactin 2","8",31,"31.F06","cf.a",0.0743219465513896,1.01329174744574,420
"596","Lactin 2","8",31,"31.F06","cf.b",-1.36883166548141,1.01450342175157,280
"597","Lactin 2","8",31,"31.F06","cf.delta_t",5.48893456140689,1.00693801852019,550
"598","Lactin 2","8",31,"31.F06","cf.sigma",0.631303056068783,1.00457806996572,1200
"599","Lactin 2","8",31,"31.F06","cf.tmax",40.7197426830847,1.06654829242756,1100
"600","Lactin 2","8",31,"31.F06","deviance",6.78253446656927,1.00538723394288,1200
"601","Lactin 2","9",32,"32.C03","cf.a",0.080576219333337,1.00068329904177,6000
"602","Lactin 2","9",32,"32.C03","cf.b",-1.1959406105903,1.00127963829994,4500
"603","Lactin 2","9",32,"32.C03","cf.delta_t",6.64529510332718,1.00327342790036,2800
"604","Lactin 2","9",32,"32.C03","cf.sigma",0.337340497341398,1.00138150685071,4000
"605","Lactin 2","9",32,"32.C03","cf.tmax",40.8864602337907,1.22712269271046,3900
"606","Lactin 2","9",32,"32.C03","deviance",-0.236347021543029,1.00131832330877,4300
"607","Lactin 2","9",32,"32.D05","cf.a",0.0762494670767877,1.00350706318781,1300
"608","Lactin 2","9",32,"32.D05","cf.b",-1.21886954441465,1.00222211100622,2000
"609","Lactin 2","9",32,"32.D05","cf.delta_t",5.64754468943085,1.00071132184797,6000
"610","Lactin 2","9",32,"32.D05","cf.sigma",0.513288556392449,1.00096601623557,6000
"611","Lactin 2","9",32,"32.D05","cf.tmax",40.7078075163045,1.10843039800279,2000
"612","Lactin 2","9",32,"32.D05","deviance",5.08404750085475,1.00110388904082,5800
"613","Lactin 2","9",32,"32.E08","cf.a",0.0745174449064051,1.00228178683309,5000
"614","Lactin 2","9",32,"32.E08","cf.b",-1.12380208282759,1.00089166839121,6000
"615","Lactin 2","9",32,"32.E08","cf.delta_t",6.92250330441697,1.00124826009579,4700
