"","Sp.id","Sp.name","Parameter","est","se","p"
"1",1,"Ankistrodesmus","a",0.111780983512877,0.0560802877992413,0.0716295200114404
"2",1,"Ankistrodesmus","b",0,0.817352108455351,1
"3",1,"Ankistrodesmus","tmax",37.1589843340525,2.69511971611072,2.75825934744147e-08
"4",1,"Ankistrodesmus","delta_t",8.47212431858923,3.14519659211697,0.0208916761313107
"5",2,"Chlamydomonas","a",0.0599973388814408,4.16299350212917,0.988759307936359
"6",2,"Chlamydomonas","b",-0.632054274912911,57.4683185746163,0.991421733638862
"7",2,"Chlamydomonas","tmax",40.3477728059004,83.6648288631985,0.639077897936237
"8",2,"Chlamydomonas","delta_t",9.171689864116,416.220177954848,0.982814147247051
"9",3,"Chlorella","a",0.0780107094106927,1.55182025082797,0.960808082610576
"10",3,"Chlorella","b",-2.02374435499691,23.2858505238134,0.932305906607886
"11",3,"Chlorella","tmax",42.1409075123387,7.31331791731445,0.000126086352807163
"12",3,"Chlorella","delta_t",7.76981871902406,121.970075163746,0.950349858756508
"13",4,"Monoraphidium","a",0.133661284886945,0.156534776575331,0.411383006670915
"14",4,"Monoraphidium","b",0,1.53650299045408,1
"15",4,"Monoraphidium","tmax",40.8045605296415,10.2377527402458,0.00213786826395486
"16",4,"Monoraphidium","delta_t",7.31712467175838,7.63690041372623,0.3585839162659
"17",5,"Scenedesmus","a",0.0814921013796651,0.564979215347832,0.887920330484201
"18",5,"Scenedesmus","b",0,9.70126794681091,1
"19",5,"Scenedesmus","tmax",44,66.0177592221417,0.518833985984078
"20",5,"Scenedesmus","delta_t",10.8591422117903,41.7615115949229,0.799645373717489
"21",6,"Raphidocelis","a",0.0657066678897248,5.22312120152694,0.990188169427256
"22",6,"Raphidocelis","b",-0.926859257760894,75.4132263870161,0.990413997466148
"23",6,"Raphidocelis","tmax",38.3449438042155,116.854689750627,0.748965556455616
"24",6,"Raphidocelis","delta_t",8.73232188148282,413.790158388991,0.983541221118766
