"","population","population.number","temperature","well.ID","r.exp"
"480","32",24,34,"F07_61",3.28107168581516
"481","33",25,10,"C03_1",0.390764937165727
"482","33",25,10,"D05_1",0.400477720844366
"483","33",25,10,"E08_1",0.350527628663388
"484","33",25,10,"G03_1",0.321211497683222
"485","33",25,16,"C03_16",0.992989757708322
"486","33",25,16,"D05_16",1.05705735960308
"487","33",25,16,"E08_16",0.988216172807605
"488","33",25,16,"G03_16",0.886556213406293
"489","33",25,22,"C03_31",2.2826065251851
"490","33",25,22,"D05_31",2.09238288186931
"491","33",25,22,"E08_31",1.83457790424581
"492","33",25,22,"G03_31",1.698392735183
"493","33",25,28,"C03_46",3.04243960269421
"494","33",25,28,"D05_46",2.72463291253224
"495","33",25,28,"E08_46",2.92446857512394
"496","33",25,28,"G03_46",2.50647715813007
"497","33",25,34,"C03_61",3.84994478410804
"498","33",25,34,"D05_61",3.87929568703432
"499","33",25,34,"E08_61",3.16323387589533
"500","33",25,34,"G03_61",3.45358272871921
"501","35",26,10,"C04_6",0.412171958898156
"502","35",26,10,"D07_6",0.569675863290384
"503","35",26,10,"D08_6",0.424952094150956
"504","35",26,10,"F07_6",0.345683360342068
"505","35",26,16,"C04_21",1.33773273810604
"506","35",26,16,"D07_21",1.08385119407445
"507","35",26,16,"D08_21",0.900050803913517
"508","35",26,16,"F07_21",0.977894840467705
"509","35",26,22,"C04_36",1.88050413029173
"510","35",26,22,"D07_36",1.87078697270153
"511","35",26,22,"D08_36",2.1553371041653
"512","35",26,22,"F07_36",1.99002487911055
"513","35",26,28,"C04_51",3.02231928041619
"514","35",26,28,"D07_51",3.18451958604717
"515","35",26,28,"D08_51",3.37978428617073
"516","35",26,28,"F07_51",2.68650696935386
"517","35",26,34,"C04_66",5.62175259183246
"518","35",26,34,"D07_66",4.07777344656263
"519","35",26,34,"D08_66",4.1381111786604
"520","35",26,34,"F07_66",3.47683900864059
"521","4",27,10,"B03_6",0.15597165485038
"522","4",27,10,"D04_6",0.276322358249673
"523","4",27,10,"D10_6",0.178878389364254
"524","4",27,10,"F03_6",0.155971654381747
"525","4",27,16,"B03_21",0.91241386408538
"526","4",27,16,"D04_21",1.12692268209072
"527","4",27,16,"D10_21",0.330870908113794
"528","4",27,16,"F03_21",0.406258807901757
"529","4",27,22,"B03_36",1.28145264680665
"530","4",27,22,"D04_36",0.213269411202371
"531","4",27,22,"D10_36",1.40314564534517
"532","4",27,22,"F03_36",1.31501305335174
"533","4",27,28,"B03_51",2.72419562626926
"534","4",27,28,"D04_51",3.03200045163849
"535","4",27,28,"D10_51",2.81126385013109
"536","4",27,28,"F03_51",3.05855774806135
"537","4",27,34,"B03_66",4.1834008849973
"538","4",27,34,"D04_66",3.4443175141074
"539","4",27,34,"D10_66",3.41289596570714
"540","4",27,34,"F03_66",3.61349519622423
"541","5",28,10,"B09_11",0.574223957635192
"542","5",28,10,"C04_11",0.404643153565182
"543","5",28,10,"D06_11",0.759897310599927
"544","5",28,10,"E10_11",0.668036009159403
"545","5",28,16,"B09_26",0.635025072805872
"546","5",28,16,"C04_26",1.02782770183082
"547","5",28,16,"D06_26",0.208785657882192
"548","5",28,16,"E10_26",1.02749957928934
"549","5",28,22,"B09_41",1.78063397027505
"550","5",28,22,"C04_41",1.78162376602488
"551","5",28,22,"D06_41",1.97726566777943
"552","5",28,22,"E10_41",0.502053675574038
"553","5",28,28,"B09_56",3.07351220569374
"554","5",28,28,"C04_56",3.13819157275708
"555","5",28,28,"D06_56",2.78227799773135
"556","5",28,28,"E10_56",2.91387629149996
"557","5",28,34,"B09_71",3.75747422305335
"558","5",28,34,"C04_71",3.31637871402806
"559","5",28,34,"D06_71",3.23563192773284
"560","5",28,34,"E10_71",3.69158542458105
"561","6",29,10,"C02_1",0.387549342491799
"562","6",29,10,"C09_1",0.347871174619832
"563","6",29,10,"E09_1",0.31396968173582
"564","6",29,10,"F04_1",0.271710501680193
"565","6",29,16,"C02_16",0.586947619045008
"566","6",29,16,"C09_16",0.398557616397598
"567","6",29,16,"E09_16",0.939112561174584
"568","6",29,16,"F04_16",0.465823584706241
"569","6",29,22,"C02_31",1.90245970693383
"570","6",29,22,"C09_31",1.48167585808213
"571","6",29,22,"E09_31",1.46376029145907
"572","6",29,22,"F04_31",1.42335036658056
"573","6",29,28,"C02_46",2.72627505862472
"574","6",29,28,"C09_46",2.77027601146314
"575","6",29,28,"E09_46",2.67447906838374
"576","6",29,28,"F04_46",3.0762541546598
"577","6",29,34,"C02_61",3.99502684202267
"578","6",29,34,"C09_61",3.32205794374663
"579","6",29,34,"E09_61",4.46625271610172
"580","6",29,34,"F04_61",3.41846741105944
"581","7",30,10,"B08_11",0.318830517441079
"582","7",30,10,"C07_11",0.493693446760662
"583","7",30,10,"D10_11",0.41265056893874
"584","7",30,10,"F03_11",0.260120865171327
"585","7",30,16,"B08_26",0.474374677247293
"586","7",30,16,"C07_26",0.742278161310233
"587","7",30,16,"D10_26",1.04232356202872
"588","7",30,16,"F03_26",0.371197528850579
"589","7",30,22,"B08_41",1.82358806283076
"590","7",30,22,"C07_41",1.72408934740363
"591","7",30,22,"D10_41",1.6315321217647
"592","7",30,22,"F03_41",1.22820715588334
"593","7",30,28,"B08_56",3.03290314011688
"594","7",30,28,"C07_56",3.11184120359128
"595","7",30,28,"D10_56",2.6974493131297
"596","7",30,28,"F03_56",2.65264365630445
"597","7",30,34,"B08_71",3.91465555898366
"598","7",30,34,"C07_71",3.94450433859895
"599","7",30,34,"D10_71",3.57662106754346
"600","7",30,34,"F03_71",3.81204207162558
"601","8",31,10,"B05_1",0.210516782185149
"602","8",31,10,"D03_1",0.147185462867549
"603","8",31,10,"E10_1",0.395294509783526
"604","8",31,10,"F06_1",0.154159185428209
