"","Sp.id","Sp.name","T.min","T.max","T.opt","r.max","T.br"
"1",1,"Synechococcus",7.10543245774471,39.0889405341899,28.6092729437067,0.776283639622746,20.6125269682362
"2",2,"Kirchneriella_subcapitata",11.8147774979378,37.4803074064683,28.4848422791886,0.656792750439347,16.9657949993882
"3",3,"Microcystis_aeruginosa",12.9183301320131,35.0641443804354,27.6683798634423,0.393106082929413,14.3367486118254
"4",4,"Pediastrum_boryanum",8.31725931491159,36.5356645726032,26.8828848445815,0.635890768280319,18.4917040766582
"5",5,"Cyclotella_meneghiniana",15.300404176127,34.424737596407,28.2333827791448,0.829342408802477,12.218714553129
"6",6,"Scenedesmus_acuminatus",7.10595171109314,34.945670112089,25.7354768647687,0.764337498850324,18.0020574857248
