"","Sp.id","Sp.name","RSE","RSE.mu","RSE.range","RSE.sd","T.min","T.min.min","T.min.max","T.min.na","T.max","T.max.min","T.max.max","T.max.na","T.opt","T.opt.min","T.opt.max","r.max","r.max.min","r.max.max","T.br.min","T.br.min.min","T.br.min.max","T.br.min.na","T.br.max","T.br.max.min","T.br.max.max","T.br.max.na","a","b","tmax","d.t","a.mod","b.mod","tmax.mod","d.t.mod"
"1",6,"Synechococcus",0.287456681380404,0.254443359915874,0.325762464586489,1.00887519360777,3.48114632511599,-61.2614801281136,11.273244118551,0,38.4588075066959,36.3802522047714,42.9970269754469,0,28.4249575246717,25.2896002489173,34.3593616046248,0.781939941782807,0.593237832043066,0.991421730764551,16.0344392178098,6.77876793910758,20.7218165814059,0,35.8454244701588,34.2706434348307,40.9925572916321,0,0.0703399717962143,-0.790846851079861,42.3688910824207,10.8564345808369,0.0580884797731873,-0.928555667347945,42.6324173479187,11.6284663601342
"2",2,"Kirchneriella_subcapitata",0.366285699601742,0.500847866627486,0.375329284120169,1.00650472709769,11.1845647105251,-0.366202465190178,17.7305725931603,0,38.1102538095189,34.4728277732869,41.0589015696462,0,29.0399881407428,24.6213659992112,32.6089545492297,0.681405211374758,0.421814301319676,0.932448487130792,18.4242413377013,10.2345617342929,23.2800925935572,0,35.7096331234676,32.1413773326788,38.8039965472393,0,0.0676638118693258,-1.00195411882525,43,10.2791846019499,0.051825531076705,-1.37956721724581,42.3666799205293,10.3174410209432
"3",3,"Microcystis_aeruginosa",0.163145677751272,0.409213567927954,0.280513715049674,0.820883283659588,12.8052758575688,0.542053611220241,17.0781595715121,0,35.0720099779352,33.817678916384,36.835470894057,0,27.7926702759522,25.5572577723282,29.5675381483953,0.400063288169753,0.284006950700478,0.528922242153418,19.0190211925724,14.256009284148,21.5475760804942,0,33.2314150732133,31.7744581551437,34.640940621431,0,0.0938533494369262,-0.524340594323923,37.9633466335538,9.86093277594266,0.0930263526178085,-0.550983736383004,38.0215409529826,9.9759263439869
"4",4,"Pediastrum_boryanum",0.133986816171186,0.190493095572571,0.202915090181313,0.689372750295739,7.67369249806442,1.56036838648203,11.9017127468395,0,36.4565532127812,35.3312625870255,38.1049770154457,0,26.9403317071352,25.4663231024072,28.3501451090171,0.63778735663113,0.526606435741116,0.733137954589136,15.5219236279494,11.5863860682606,18.2860444475725,0,34.1313175264282,33.1301903069365,35.4808841036251,0,0.049099256954692,-1.12124341719482,41.0637206309095,10.1504173930146,0.0496008896264132,-1.16562565031634,41.2436353286737,10.5877888731984
"5",1,"Cyclotella_meneghiniana",0.116032424525112,0.146499912838709,0.0965935119124138,0.298391741988502,15.2265349236326,13.2377257238527,16.4403043780489,0,34.4360207408149,34.0943519262382,34.7544378451287,0,28.2438287185704,27.5583487942504,29.1503626442639,0.833159705827039,0.740279845652515,0.941984602703776,20.683269393461,19.6670829068285,21.6967503542219,0,32.9196851986775,32.506762248937,33.3168922421113,0,0.115090153639392,-0.976393170242106,36.574700012225,8.07810386783117,0.115678634577268,-0.978430493795309,36.5727525108847,8.04831041076362
"6",5,"Scenedesmus_acuminatus",0.0945701318663106,0.113213929547647,0.107027468553937,0.334240915659234,6.40794524405,2.93799279286183,9.67227860442141,0,34.9359816181801,34.538469100059,35.4219671278828,0,25.7660082535191,24.8325774256551,26.5962861272921,0.763677889763322,0.693584138162924,0.837440862149046,14.4903169548541,12.3548203750913,16.505954409471,0,32.6904956385879,32.2854245053934,33.1820994264097,0,0.0555026547359606,-1.11119722839993,38.6417993815949,9.7443672955466,0.0558811293728995,-1.14380454258464,38.7728027814237,9.78972450768823
